experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,U,P,R
X_A0_L18_I0_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,6090.193301757288,24376.747275241876,30633.02591065375,13839.820899306822,40661,4748.611909833698,19750.025917563806,26806.1928305338,11750.56227337226,40661,1914.225298223547,13144.070748149454,17519.193736151472,7311.971607199418,6838.051134690044,26163.563670556556,12773.982694249427,18159.017091786776,10866.318216473492,20668.84319926134,20090.478389608244,2798.5030551108703,19307.256269184225,505.36064641199357,960.1468179983976,29205.29286678836,20373.102211708785,247.96893314940417,nan,nan,nan,nan,nan,17,42321.210232837424,34211.314981501695,75433.54747354616,A0,L18,I0,T11,imu_only,S03,X_A0_L18_I0_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,55273.773716963144,1370,,,
X_A0_L18_I0_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,6089.8071249237455,24375.574738860887,30633.918184475187,13839.812053296488,40661,4749.300115798142,19751.255411933882,26808.022909143434,11750.55513544715,40661,1913.8621920818664,13142.979649983206,17519.741963297674,7311.966334672732,6838.689049395318,26162.644244550145,12773.974119761122,18158.607360682803,10865.563840641586,20690.696369548146,20105.83180467123,2799.1206419967393,19343.314104292498,503.85118937580614,955.7111634823774,29205.29286678836,20373.102211708785,247.96893314940417,nan,nan,nan,nan,nan,17,42388.83328661602,34319.02455922005,75529.01734220135,A0,L18,I0,T12,imu_only,S03,X_A0_L18_I0_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,55339.45488776533,1371,,,
X_A0_L18_I1_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,3180.1227697246422,13499.087883355494,16618.84923569173,7463.035699754779,40661,2295.659319265424,10462.968008876052,13213.645261699214,5986.8796023004215,40661,1405.1420481991277,7443.9160435920385,10321.691522775041,4455.802338903,3598.5162669246115,15139.871542859437,7198.957716578939,11606.946175060235,6721.188836366644,10129.030448694788,9939.225564228407,1835.7416613596924,6651.2521561435715,473.6765383897181,916.3133149055169,17215.762554125402,12994.81855610478,143.9108566348034,nan,nan,nan,nan,nan,17,7567.972864652654,6843.895306676912,12242.808286016516,A0,L18,I1,T11,imu_only,S03,X_A0_L18_I1_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,17520.678390254056,1337,,,
X_A0_L18_I1_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,3180.4207145981104,13499.010979711009,16615.465086111853,7463.0316091916175,40661,2295.4693132704215,10465.05685352336,13215.31477798545,5986.87613679835,40661,1405.212470182527,7444.619841993267,10321.78354320553,4455.800143905436,3598.998197343813,15137.935342503217,7198.953260036529,11605.780130124762,6721.035036305351,10147.126459432853,9957.233404161505,1835.0761459599887,6667.21786902735,471.8137683273312,914.5733488558336,17215.762554125402,12994.81855610478,143.9108566348034,nan,nan,nan,nan,nan,17,7594.388628630694,6878.953638077653,12295.284713088295,A0,L18,I1,T12,imu_only,S03,X_A0_L18_I1_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,17546.9565417751,1339,,,
X_A0_L18_I2_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,3386.323770087612,15127.162454601865,19040.64258466652,8576.124274916541,40661,2590.343047449741,11979.081083417552,15499.654337860537,7049.963508287114,40661,1056.3684402212482,8072.645258413585,11880.037407020467,4883.4334346474725,4019.5465183743827,15340.79208386306,7408.914492607782,12394.499769284768,5782.120745169654,10504.810077067395,9573.912629455845,1399.8255843709899,6897.02655833411,598.9736922139398,1123.3143852428966,17196.47154052228,13640.650154628045,143.3639553983014,nan,nan,nan,nan,nan,17,34599.19303449891,4812.042918456889,69735.93427549188,A0,L18,I2,T11,imu_only,S03,X_A0_L18_I2_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,37056.772151042744,1368,,,
X_A0_L18_I2_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,3386.8219025898693,15128.719710859908,19040.662838961427,8576.119275334262,40661,2590.3295189958976,11980.796797472402,15499.607031094498,7049.959236808271,40661,1056.5855688588615,8072.842763421261,11879.979480201202,4883.430821062339,4019.3861036710364,15340.7508595783,7408.911669815487,12394.2190763886,5782.753537579234,10510.335219772514,9584.509503092324,1399.8654214351914,6915.342445017175,597.1643349435122,1121.0765035018162,17196.47154052228,13640.650154628045,143.3639553983014,nan,nan,nan,nan,nan,17,34657.05822247719,4812.5972065148835,69919.62298487138,A0,L18,I2,T12,imu_only,S03,X_A0_L18_I2_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,37106.260882766066,1369,,,
X_A0_L18_I3_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,2314.677226054527,9453.422845555413,12258.866948585315,5753.993318941892,40661,1828.0918516905629,8625.54576224363,11409.788055475934,5294.082577010139,40661,477.07901561509993,3258.008859127939,5116.018651489099,2254.13592807213,2499.4946205648375,9331.896542382914,4494.172960228059,8270.440048447133,2455.2456072946634,5821.785184442453,5808.309265333243,583.1669145849593,4372.3180546950225,577.9794925680117,1118.7417665915343,10570.200312468882,9249.216368933015,90.63419370490024,nan,nan,nan,nan,nan,17,16643.303510966525,3982.4417770601704,29036.428586890226,A0,L18,I3,T11,imu_only,S03,X_A0_L18_I3_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,19602.12989542294,1350,,,
X_A0_L18_I3_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,2315.1572355298845,9453.378146643388,12259.07356960835,5753.989951838453,40661,1828.3179830064478,8626.027101424697,11409.742617216121,5294.079536487726,40661,476.9072119923994,3257.2373209918487,5117.737863515933,2254.1344740719846,2499.2482286910854,9332.465631043162,4494.169456599637,8268.971126194958,2454.6162776896554,5831.684811422957,5818.202659237342,583.1063843171081,4376.2012668419775,575.8212085549393,1112.6808832975576,10570.200312468882,9249.216368933015,90.63419370490024,nan,nan,nan,nan,nan,17,16696.973183819664,3986.294613703898,29079.858231330963,A0,L18,I3,T12,imu_only,S03,X_A0_L18_I3_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,19641.593061650943,1351,,,
X_A0_L18_I4_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,2377.0490551103558,9299.793460969277,11957.048192587752,5327.314545021207,40661,1465.7809655974793,6946.777449642254,9344.108248906039,3999.8160896247405,40661,1121.3483722556118,5973.4441450121985,8133.413495641679,3518.7713069725855,3052.4791459974817,8694.960017567271,4521.7199501439045,6076.703540334033,4882.490718224517,5381.4548832033115,5319.880698351697,1612.2820931377878,3661.9961354526463,413.9579449304723,792.6156008885049,9735.673892181436,6787.67496450431,81.20765872944187,nan,nan,nan,nan,nan,17,16422.260094950783,4194.929668819044,37701.77782745352,A0,L18,I4,T11,imu_only,S03,X_A0_L18_I4_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,19422.295286337896,1348,,,
X_A0_L18_I4_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,2378.0261174235507,9300.117900761135,11955.519396651267,5327.312494060042,40661,1465.9209983801425,6946.039400054751,9343.314510127637,3999.81487634324,40661,1121.2700561826496,5973.002056963718,8134.219910213081,3518.7695810256646,3052.4758536576473,8695.697901350653,4521.719474565186,6078.802090784822,4883.053769184733,5386.174615312961,5324.652365775174,1612.3453928944568,3671.6542134742335,412.82285224938505,790.9519324529865,9735.673892181436,6787.67496450431,81.20765872944187,nan,nan,nan,nan,nan,17,16434.483298499523,4208.149908493552,37710.76139343863,A0,L18,I4,T12,imu_only,S03,X_A0_L18_I4_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,19435.93553481716,1349,,,
X_A0_L18_I5_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,2414.8272386298718,9178.365081120895,11660.396978123857,5258.8169628476135,40661,1899.3083395784781,7977.616187212126,10845.893311345279,4707.72939158357,40661,509.7578161955246,3982.7542374324066,5495.190508046374,2343.5954907692553,2703.9449887057854,8997.178424189786,4679.27996015618,7424.189943892248,2911.102568261229,5016.761194265336,4768.081254196777,827.897580812674,3390.066694099547,474.86506606726937,871.6285230280403,9946.164814247448,8117.397342936938,82.92515951474746,nan,nan,nan,nan,nan,17,8192.402877010229,4969.104477407031,16007.736711237563,A0,L18,I5,T11,imu_only,S03,X_A0_L18_I5_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,13282.672798129142,1318,,,
X_A0_L18_I5_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,2414.2892432970916,9179.627554497773,11658.145773537146,5258.81458229237,40661,1899.4984138787718,7976.627591403363,10846.281689214688,4707.726946979339,40661,509.6750455511233,3981.595641701202,5495.598279574673,2343.5950596499083,2703.9126970562124,8997.971968518148,4679.2800747870315,7423.276215511934,2912.4079260748094,5019.235216688852,4776.462468290083,825.5897812813705,3398.0377224626864,472.7479717761373,868.1352923982972,9946.164814247448,8117.397342936938,82.92515951474746,nan,nan,nan,nan,nan,17,8213.487166555684,4989.865922086446,16072.829684810247,A0,L18,I5,T12,imu_only,S03,X_A0_L18_I5_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,13301.662763857887,1319,,,
X_A0_L18_I6_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,2609.1193197830066,9556.578061964143,12314.723098211995,5682.334886322571,40661,1673.180296091477,7153.708640275535,9466.970164734368,4251.301906136959,40661,1075.0319652647854,6419.127787130475,8934.893296725766,3770.3264929173974,2894.915432023746,9740.586464414577,4767.960300823149,6856.456526553651,5835.014155805848,5211.148854755173,4645.959479259876,1276.971604070733,3527.088074419853,445.25271194679385,832.9328076739819,10979.55119357747,7615.363322477326,91.53378060768864,nan,nan,nan,nan,nan,17,6693.261707326299,2725.683171651316,16756.608948355137,A0,L18,I6,T11,imu_only,S03,X_A0_L18_I6_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,12752.947926907182,1316,,,
X_A0_L18_I6_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,2611.0644448214452,9557.347718488605,12314.825064110819,5682.331844385378,40661,1673.699821634374,7153.926761684155,9465.920613255146,4251.299863706573,40661,1074.581440459411,6420.092648062299,8935.023054592937,3770.3242113331044,2896.1617249813585,9740.676095566161,4767.959071312287,6856.304061526849,5834.701621123803,5217.275996816839,4655.257464100978,1277.6665569347529,3535.005105881438,443.87186150068226,830.6606660476593,10979.55119357747,7615.363322477326,91.53378060768864,nan,nan,nan,nan,nan,17,6710.203314752504,2735.472015668879,16802.66963024981,A0,L18,I6,T12,imu_only,S03,X_A0_L18_I6_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,12770.043231696987,1317,,,
X_A0_L18_I7_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,2638.804383847339,12937.36079368875,16774.491421287104,7193.860876783099,40661,1958.3702961592965,10769.00644392596,13896.06371542524,6016.960539039878,40661,933.9072913974073,6767.189500944467,9038.311283787805,3943.072429736416,3102.728927097992,12968.187077818337,6165.143329058968,10035.166034542926,4640.6768514615105,6878.54766793716,6575.819473976977,1212.353262685575,5101.155226444058,443.26135731702266,855.8169657493809,14339.415544861637,11390.029408684735,127.74095211947295,nan,nan,nan,nan,nan,17,15574.936454305736,9516.071231862457,29313.167129046255,A0,L18,I7,T11,imu_only,S03,X_A0_L18_I7_T11__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,21094.62753557045,1352,,,
X_A0_L18_I7_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,2637.4232718050635,12936.5293558757,16774.306087574067,7193.856574078047,40661,1958.3978291176754,10768.361875398694,13897.323466981592,6016.9575874758975,40661,933.8626226840881,6767.032486926775,9039.304572330344,3943.069083711591,3103.4839903245297,12969.486194425506,6165.137561626748,10034.794042504776,4641.135088451889,6895.498517075292,6576.222522786549,1212.063449443844,5110.257891012829,442.27551692174086,852.6888526932087,14339.415544861637,11390.029408684735,127.74095211947295,nan,nan,nan,nan,nan,17,15597.236801474974,9563.602956222077,29341.379027830702,A0,L18,I7,T12,imu_only,S03,X_A0_L18_I7_T12__S03,IMU_ONLY_DRIFTS_AS_EXPECTED,21115.99886491235,1353,,,
