capture,tag,sweep,x,y,z,n_anchor
ID28,BSDC91,152,2813.473016026782,1825.5066091155948,997.5642960431547,8
ID28,BSDC91,153,2858.3705855454173,1796.285574525934,1055.9341768039774,8
ID28,BSDC91,154,2852.7538353167224,1785.7422244796157,990.4049680533192,7
ID28,BSDC91,155,2873.5852463407878,1687.5995967376682,866.6458879369912,7
ID28,BSDC91,156,2892.8084072662336,1533.3015562611781,926.9531710786863,7
ID28,BSDC91,157,2932.5174304882944,1424.1381295922615,986.8021140517246,7
ID28,BSDC91,158,2860.397660503474,1381.8994477527701,935.2675395532111,7
ID28,BSDC91,159,2838.791916418065,1384.7736795467404,1044.5307685030862,8
ID28,BSDC91,160,2806.6210268879604,1309.2265218412451,963.7328357851932,7
ID28,BSDC91,161,2759.9087414365554,1233.872099990794,1027.0721695990082,7
ID28,BSDC91,162,2638.475697209426,1325.394980369131,1010.5795512828433,7
ID28,BSDC91,163,2628.737273290334,1194.9973880455705,1060.1086871691634,7
ID28,BSDC91,164,2606.9215067243185,1315.9904491586115,691.9535495291818,7
ID28,BSDC91,165,2580.968115849992,1160.9274511186352,738.6477223009949,8
ID28,BSDC91,166,2561.293579981446,1016.5629843203704,1011.5118902183038,7
ID28,BSDC91,167,2534.401032017081,927.0047633786173,1129.6542934913293,7
ID28,BSDC91,168,2385.9381247958527,955.3935027181955,967.7697618182335,8
ID28,BSDC91,169,2337.108502907445,926.5379408757228,781.9336051729825,7
ID28,BSDC91,170,2261.269131681743,998.1439420571795,753.0358282594689,7
ID28,BSDC91,171,2227.6908421579546,1008.0514975586015,744.241974794734,8
ID28,BSDC91,172,2110.947124260361,1046.4587804859054,711.784675854066,8
ID28,BSDC91,173,2093.6884602033847,1052.376370083669,730.691032973253,8
ID28,BSDC91,174,1983.3440013930197,1058.4672796501168,637.1982008006574,8
ID28,BSDC91,175,1950.386179148271,998.0924414585561,730.5728085368081,8
ID28,BSDC91,176,1915.7130259342919,1054.1276583260917,769.2787178100176,7
ID28,BSDC91,177,1848.036009847586,1050.0961217033055,755.8443429977941,8
ID28,BSDC91,178,1798.394153913194,1098.2735146310915,720.573166301827,7
ID28,BSDC91,179,1720.2924659436267,1215.8121210394672,828.3656175080818,7
ID28,BSDC91,180,1818.8190548232456,1189.520886096003,941.409559455812,8
ID28,BSDC91,181,1598.1294452422078,1392.2622915347415,1165.2722266417238,7
ID28,BSDC91,182,1617.5499942051924,1342.3542509254657,989.9949495342654,7
ID28,BSDC91,183,1554.3316119569993,1010.0692233287045,1384.6519281486487,8
ID28,BSDC91,184,1530.843936003067,1366.0197950097718,1007.1783289184777,7
ID28,BSDC91,185,1471.4099973807888,1571.0016669020365,767.1048424961209,7
ID28,BSDC91,186,1426.9930263654069,1652.6093389874302,784.2916473659435,8
ID28,BSDC91,187,1495.0727629848495,1639.9096482635432,792.5005511158828,7
ID28,BSDC91,188,1601.0483479313211,1586.5069016339646,781.0508743357909,7
ID28,BSDC91,189,1575.2461943640833,1688.9910093666788,825.9328305017609,8
ID28,BSDC91,190,1650.350167195291,1708.3269911570433,872.7081803345823,7
ID28,BSDC91,191,1678.0842256792903,1649.055729433158,980.8250570580268,7
ID28,BSDC91,192,1578.1818159608483,1867.8812928357422,782.2897827535353,8
ID28,BSDC91,193,1656.2161633681471,1867.6830996061972,925.3416870719914,7
ID28,BSDC91,194,1554.1067445030324,2107.646467529871,337.79285368809974,7
ID28,BSDC91,195,1785.0131737795127,1954.0518417774817,1075.4664559021242,8
ID28,BSDC91,196,1826.3261195455639,2018.624397716971,909.5603314833369,7
ID28,BSDC91,197,1774.7068240399078,2105.7834770613217,1009.6063168109343,7
ID28,BSDC91,198,1855.8744976141045,2107.534848313102,835.9492972630476,8
ID28,BSDC91,199,1951.9734001685956,2074.744223937016,1018.3596129831824,7
ID28,BSDC91,200,2042.3926910081827,1977.7787764079128,1068.042428121222,7
ID28,BSDC91,201,2042.654120660219,2031.1408725316353,1147.528555971438,8
ID28,BSDC91,202,2113.1383452844934,2084.538475490377,1076.7031943568463,7
ID28,BSDC91,203,2239.395932499867,2071.8153067317594,1083.769503719242,7
ID28,BSDC91,204,2334.134771797265,2007.7822188910802,1185.5538449800895,8
ID28,BSDC91,205,2377.489576286837,2105.8430876303046,953.8644837699583,7
ID28,BSDC91,206,2500.6904997379143,2000.9921402010912,1235.8884758258714,7
ID28,BSDC91,207,2514.0848066004023,1887.7169296829547,1127.1528804767408,8
ID28,BSDC91,208,2515.493895424569,1970.6245172920428,921.8486140026677,7
ID28,BSDC91,209,2596.8732764721503,1915.0443837746066,1015.179797352389,8
ID28,BSDC91,210,2675.7907411874753,1900.0834102611052,949.3646192669813,8
ID28,BSDC91,211,2724.644252003889,1818.2709605445618,1033.240035370935,7
ID28,BSDC91,212,2787.267064532548,1832.765333062487,913.788377514686,8
ID28,BSDC91,213,2848.017687305643,1820.4619568931823,1007.099314225083,8
ID28,BSDC91,214,2852.6289083673755,1792.1612283371794,937.2439574133659,7
ID28,BSDC91,215,2980.3216967285075,1682.8309345772273,1120.5673646354737,7
ID28,BSDC91,216,2914.0696638888967,1588.2699788199384,1011.9708010235274,8
ID28,BSDC91,217,2950.582291473316,1463.3112528278875,1023.2080106992767,7
ID28,BSDC91,218,2903.5847949830236,1467.7227538424252,1002.3343329173983,8
ID28,BSDC91,219,2898.529724351015,1381.0734236263402,1010.2394515795188,8
ID28,BSDC91,220,2772.827005025348,1324.92426339733,893.4588643114813,7
ID28,BSDC91,221,2742.067462886491,1325.6061737656864,813.8832740789903,7
ID28,BSDC91,222,2717.8136225316402,1266.5202387528489,1137.0803891525893,7
ID28,BSDC91,223,2511.2060421607257,1394.4487794390793,1078.6495883836067,7
ID28,BSDC91,224,2639.4762891000014,1302.414237893805,655.9414913999793,7
ID28,BSDC91,225,2599.7713300524206,1188.8593916692355,726.3549200456067,8
ID28,BSDC91,226,2599.2741900208707,1085.2667990876544,979.6906403122656,7
ID28,BSDC91,227,2563.0664024758885,990.2915044076991,976.0922563705614,7
ID28,BSDC91,228,2497.05060300188,962.1919819873626,1110.7521005634087,8
ID28,BSDC91,229,2287.75849840202,1011.4249229663664,857.4131533700729,7
ID28,BSDC91,230,2290.2275627430636,950.1605791792446,834.8895723627601,7
ID28,BSDC91,231,2241.237258499292,929.2079607591882,751.3297664901022,8
ID28,BSDC91,232,2193.7419763712082,1050.483615715516,738.8353927559655,7
ID28,BSDC91,233,2119.2980010285446,992.0790650390672,748.7719219906818,7
ID28,BSDC91,234,2067.8274446320124,942.7347944550468,745.6980732450112,8
ID28,BSDC91,235,1964.6656735845625,1065.217494260624,676.1548040810509,7
ID28,BSDC91,236,1892.7312232336174,1008.9693384703522,722.6898257668975,7
ID28,BSDC91,237,1922.6073145728803,1025.1226089138645,754.8378879685272,8
ID28,BSDC91,238,1829.7436484113584,1041.5856180179196,717.9923715382286,8
ID28,BSDC91,239,1805.046777274745,1009.9085679952914,816.889808033658,7
ID28,BSDC91,240,1797.9544186590401,1131.1682987996587,860.0376418798651,8
ID28,BSDC91,241,1620.3494223249525,1348.390382192887,1088.087638578231,7
ID28,BSDC91,242,1643.8813983544642,1336.001327200053,1096.5886739040825,7
ID28,BSDC91,243,1558.8158875224951,1294.2334622442306,1087.7374930157982,8
ID28,BSDC91,244,1528.4765403876445,1242.9664003250489,1164.5329658505511,7
ID28,BSDC91,245,1486.7100602758107,1521.1604241706993,852.7127070656965,7
ID28,BSDC91,246,1348.6958499964676,1697.5729503841683,667.0226878079027,7
ID28,BSDC91,247,1511.2496193284735,1544.5059503862105,697.5877174735214,7
ID28,BSDC91,248,1610.9779505213123,1554.3724347674672,840.9940941445522,7
ID28,BSDC91,249,1602.0099220789148,1673.8344237563228,789.596610043914,8
ID28,BSDC91,250,1674.5683754249405,1636.6939452200907,840.5942663518174,7
ID28,BSDC91,251,1648.6114610497266,1703.2936853268914,965.9983568571846,7
ID28,BSDC91,252,1573.8888003381178,1778.720174206126,867.2468558058193,7
ID28,BSDC91,253,1645.39830881493,1883.4722096000876,915.203478613384,7
ID28,BSDC91,254,1646.5162606183146,2044.5289605437358,560.9209972704691,7
ID28,BSDC91,255,1633.0820288792856,2050.4939921711757,726.8288671663366,8
ID28,BSDC91,256,1790.6969210556906,2026.0694964029994,1009.3558852016951,7
ID28,BSDC91,257,1670.162773330013,2206.8162841440785,991.5007225242051,7
ID28,BSDC91,258,1853.7662590324387,2107.3988105428652,981.4448463570493,8
ID28,BSDC91,259,1975.1898580281277,2061.662512306532,1129.552513603433,7
ID28,BSDC91,260,2086.9701110626816,1969.1530746390579,1007.3927817116314,8
ID28,BSDC91,261,2156.51517767895,1983.7253256677768,924.2048750539418,8
ID28,BSDC91,262,2222.03855984418,1966.9742017503606,1015.3895596391582,7
ID28,BSDC91,263,2250.39076519197,2070.8759681160745,1093.7023690562635,7
ID28,BSDC91,264,2330.453686371706,2089.255210219026,1063.358561262872,8
ID28,BSDC91,265,2358.2152640942436,1998.408059309591,1136.6520481589607,7
ID28,BSDC91,266,2420.6467878789927,1986.9635593791288,1084.9500414907486,7
ID28,BSDC91,267,2533.5385853069365,1891.1096361005368,1138.6971939359066,8
ID28,BSDC91,268,2466.2755319845596,1967.1162803073473,884.4647216458229,7
ID28,BSDC91,269,2587.6269857672887,1965.6652484445513,927.9768318475882,7
ID28,BSDC91,270,2628.3225314737197,1913.648506327106,1036.648041440089,8
ID28,BSDC91,271,2708.998498930022,1845.4949336824166,943.605193741763,7
ID28,BSDC91,272,2801.0426847525196,1791.0193025699393,963.121258638685,8
ID28,BSDC91,273,2887.105891357298,1854.0387952467074,970.0082782209568,8
ID28,BSDC91,274,2801.5317571809974,1722.179726410594,923.0490771498572,7
ID28,BSDC91,275,2774.5637745223585,1599.1272286093633,932.405115182075,7
ID28,BSDC91,276,2913.202537210452,1574.7090499281132,1037.89755623322,8
ID28,BSDC91,277,2965.2106459815172,1501.9314330957104,983.7632308204461,7
ID28,BSDC91,278,2868.1978803272273,1410.21226990832,910.9395487643899,7
ID28,BSDC91,279,2834.529078869833,1399.5761902175425,979.1379562224676,8
ID28,BSDC91,280,2909.5019308178926,1314.9569237860776,1092.0029285987316,7
ID28,BSDC91,281,2826.303761248288,1226.5965439727188,903.6109205835147,7
ID28,BSDC91,282,2716.0100986248267,1283.091171923402,1091.6443451424554,8
ID28,BSDC91,283,2554.212651165037,1413.3521031103671,1095.468475526184,7
ID28,BSDC91,284,2606.725837894146,1246.20151502109,937.9829419701789,7
ID28,BSDC91,285,2619.8839148855513,1289.0815833077222,742.652950731144,8
ID28,BSDC91,286,2569.222293597069,1039.4693778252758,812.9630867760716,7
ID28,BSDC91,287,2590.3934727350406,1027.06467374043,1092.305716302717,7
ID28,BSDC91,288,2532.4063275337994,1000.7458734289805,938.8850427498076,8
ID28,BSDC91,289,2369.2068508409734,929.2386429354275,971.1337749879377,8
ID28,BSDC91,290,2225.3637566177053,982.2702395160719,965.1028383357593,7
ID28,BSDC91,291,2289.820830620649,958.9433918913519,798.6172200592794,8
ID28,BSDC91,292,2205.7607400204374,993.2196965868802,792.7117362424226,7
ID28,BSDC91,293,2091.254730076025,1046.0723888583632,678.1684245999902,7
ID28,BSDC91,294,2067.7563527312486,998.6021882510372,771.7677030176167,8
ID28,BSDC91,295,1961.1774356499375,1028.950161086824,696.6140465987086,7
ID28,BSDC91,296,1913.97960287971,1007.3166806783178,732.0247616668834,8
ID28,BSDC91,297,1869.5789919126812,1012.2116469979796,759.5786834903869,8
ID28,BSDC91,298,1848.6078558743986,1005.3163402271633,729.3187274773402,7
ID28,BSDC91,299,1765.9791618964944,1151.83241858299,770.7704652825383,7
ID28,BSDC91,300,1820.401759652403,1143.9302524159582,850.7938973490661,8
ID28,BSDC91,301,1664.051288486529,1324.5562387474768,1059.1463716069306,7
ID28,BSDC91,302,1642.0051125801015,1386.7976137933158,1085.8085995447348,8
ID28,BSDC91,303,1537.8956505577287,1416.7616263020243,889.9126085713963,8
ID28,BSDC91,304,1540.807538293954,1188.6631022917081,1166.4815213875543,8
ID28,BSDC91,305,1499.1978979380483,1494.6988875144284,948.8715380031965,7
ID28,BSDC91,306,1519.3922552927806,1481.0429844781504,873.4372063977263,8
ID28,BSDC91,307,1483.0996627643042,1646.9748344348768,763.0192789887788,7
ID28,BSDC91,308,1606.015044559522,1551.4558979674393,740.4572870113524,7
ID28,BSDC91,309,1633.0280916203192,1600.8224063009004,895.0498649246335,8
ID28,BSDC91,310,1601.8694028737127,1673.1123567817262,744.2397224074703,7
ID28,BSDC91,311,1675.0933808145014,1661.8559349373215,933.142546516354,8
ID28,BSDC91,312,1579.8577189906473,1764.888627561381,866.6842620844271,8
ID28,BSDC91,313,1686.8210112587078,1785.0779308407896,990.8976894680252,8
ID28,BSDC91,314,1603.431983522104,2091.8991822305993,-88.39719639689068,8
ID28,BSDC91,315,1611.154910085779,2085.363537553629,786.4713553925723,8
ID28,BSDC91,316,1736.215927114649,2067.04480525171,888.0799700284148,7
ID28,BSDC91,317,1670.9683180429597,2165.4433079043565,933.1538139568225,7
ID28,BSDC91,318,1789.7493222708724,2134.339965845598,1003.3424150973747,8
ID28,BSDC91,319,1942.8304800408519,2088.1089993743776,1095.3526560040693,7
ID28,BSDC91,320,1989.2385057875786,2002.3035313475102,1126.7281488293659,8
ID28,BSDC91,321,2031.4972353372757,2009.6377804734827,1046.0373914326144,7
ID28,BSDC91,322,2176.8851488115165,1959.3096286804569,1057.2959899150255,8
ID28,BSDC91,323,2181.4161589755945,2063.1019598619273,1143.3530056327672,7
ID28,BSDC91,324,2262.065213407828,2132.315609807416,1030.3951936025228,8
ID28,BSDC91,325,2351.4699458535088,2027.4652838896088,1116.8962141059972,7
ID28,BSDC91,326,2426.7168002357284,1987.5919186486258,1112.4152130970715,7
ID28,BSDC91,327,2475.9227173896597,1951.613410574179,1060.1780011257924,7
ID28,BSDC91,328,2493.546121366703,1981.6757702132961,933.8639362127176,7
ID28,BSDC91,329,2520.2815871060175,1941.4987979551702,907.258233105145,7
ID28,BSDC91,330,2670.548293522316,1908.2066060268023,1033.6957591532112,8
ID28,BSDC91,331,2700.741279582411,1880.3143231007346,1001.7776397433832,8
ID28,BSDC91,332,2744.598700334458,1837.5992107621298,1010.0367872534528,8
ID28,BSDC91,333,2862.6149029315866,1849.6828101465956,1018.2105810238089,7
ID28,BSDC91,334,2826.2145788644348,1781.8693039494476,986.4357285948735,8
ID28,BSDC91,335,2798.975189290423,1669.2206776418705,875.9370436683923,7
ID28,BSDC91,336,2896.3412537063928,1615.539489978272,979.0194377483485,7
ID28,BSDC91,337,2891.8258498545365,1534.807186970491,945.1398996046415,7
ID28,BSDC91,338,2912.512356448693,1472.0503770905643,1026.6884201910466,7
ID28,BSDC91,339,2890.982222058821,1402.3327832232524,959.9326633554649,8
ID28,BSDC91,340,2831.192551634099,1394.0965476053639,999.0166169793573,8
ID28,BSDC91,341,2811.860447654869,1321.731793152116,898.6004373314016,8
ID28,BSDC91,342,2765.1407446802764,1285.8895778507672,965.7141557266984,7
ID28,BSDC91,343,2640.9352624095754,1338.5887767743093,1031.2097137970936,7
ID28,BSDC91,344,2639.0338071487336,1217.8132365902945,1104.5870012172734,8
ID28,BSDC91,345,2606.363200182687,1296.358408090664,583.2705189190765,7
ID28,BSDC91,346,2585.263296020097,1205.1398271735468,732.6770435637052,8
ID28,BSDC91,347,2591.6060099313618,1038.6467373631508,1011.6858047453336,8
ID28,BSDC91,348,2561.8568895684157,956.326596486965,1122.705621954123,7
ID28,BSDC91,349,2464.307015088532,924.5503819716151,1000.7205763985236,7
ID28,BSDC91,350,2285.3516618636536,1025.862787665231,902.1466370612641,8
ID28,BSDC91,351,2247.2833991455213,1000.7315737197162,794.257044149343,7
ID28,BSDC91,352,2225.766262934835,1005.040530312949,798.0386577932379,7
ID28,BSDC91,353,2129.962419543503,1046.969586829119,725.5037797483665,8
ID28,BSDC91,354,2037.5393349488331,1052.626797098174,705.0081759048072,7
ID28,BSDC91,355,1986.9467493075351,1019.482376654044,800.3197420743979,7
ID28,BSDC91,356,1928.4746630289546,1059.3316756483941,660.0171538484245,7
ID28,BSDC91,357,1893.181004530783,1081.855607462732,732.4585633594774,7
ID28,BSDC91,358,1853.1022226049658,999.7552734774234,731.9931339312053,7
ID28,BSDC91,359,1839.7162968862633,1079.8157622372512,824.5881747790309,6
ID28,BSDC91,360,1763.596830919057,1190.1262167653672,791.5457266510136,8
ID28,BSDC91,361,1611.7102057071193,1343.182242571863,1023.6465312739108,8
ID28,BSDC91,362,1645.0637227625634,1398.609345121431,1063.816136462973,8
ID28,BSDC91,363,1612.8507717996022,1344.3369741948925,975.02298057926,7
ID28,BSDC91,364,1579.9783276082985,1391.7659923270166,822.8385132710513,8
ID28,BSDC91,365,1512.3114142318145,1352.4627747150948,987.8173638134245,7
ID28,BSDC91,366,1472.3007200070108,1500.3519136934854,939.9397495485224,7
ID28,BSDC91,367,1450.8617857275276,1664.7193633550464,857.5193359975254,7
ID28,BSDC91,368,1547.1710750045315,1589.75088155014,691.775544938094,7
ID28,BSDC91,369,1630.8154179383127,1606.229877546528,816.9533922244667,7
ID28,BSDC91,370,1638.9223815859382,1649.7932605184085,850.7007533321129,7
ID28,BSDC91,371,1643.0262638305596,1649.648540740844,833.964757122864,8
ID28,BSDC91,372,1570.2543722867476,1769.0890945165327,854.7059256826585,7
ID28,BSDC91,373,1645.480095576026,1782.7935110000917,974.9480172742069,7
ID28,BSDC91,374,1608.0402413512327,2037.0473880191153,407.0992831858568,7
ID28,BSDC91,375,1598.1781355342125,2094.395990179687,855.5451551384923,7
ID28,BSDC91,376,1762.0045145412748,2004.9042582249672,991.9934062061919,7
ID28,BSDC91,377,1916.5472034061322,1988.1166460243203,999.1554823032345,7
ID28,BSDC91,378,1727.6217397458686,2185.037432854512,968.1142281648112,7
ID28,BSDC91,379,1807.1153594366274,2185.9740018984576,1038.4560231620897,7
ID28,BSDC91,380,2009.4092733121624,2097.2271150502015,1112.813650306214,7
ID28,BSDC91,381,2035.4521166605225,1976.02712606826,1112.0140554132443,7
ID28,BSDC91,382,2176.580507742586,1934.1986198701773,934.943415107316,8
ID28,BSDC91,383,2187.8142095871594,2022.32030494316,1157.3250001549134,7
ID28,BSDC91,384,2271.2078794580266,2052.8505595149145,1177.911763721137,7
ID28,BSDC91,385,2347.357615315442,1993.6627077007172,1163.4143990304774,7
ID28,BSDC91,386,2396.6759072367167,2040.834674074382,992.9500104427907,7
ID28,BSDC91,387,2446.741013289837,2008.7892376368707,1087.6535217869198,7
ID28,BSDC91,388,2509.672802503156,1912.5892099234886,993.0979709908388,7
ID28,BSDC91,389,2524.3248614763675,1964.7174256019994,979.8427793710482,7
ID28,BSDC91,390,2624.571817553539,1924.7543223385794,1005.0496628063042,8
ID28,BSDC91,391,2709.395621470865,1901.8693845560467,976.8212670224733,7
ID28,BSDC91,392,2762.690550423987,1823.829706546832,1035.2980278506238,8
ID28,BSDC91,393,2772.451952215235,1774.8096006889648,937.3370215714992,7
ID28,BSDC91,394,2861.1715757917436,1757.3030125618418,1125.570642036054,8
ID28,BSDC91,395,2813.021334180724,1720.7214441357426,889.410582747312,7
ID28,BSDC91,396,2928.1151317036224,1654.039357628935,1125.527941826523,7
ID28,BSDC91,397,2955.8943686690745,1540.0470424534633,1033.0631051215378,7
ID28,BSDC91,398,2921.7143355853586,1423.6894309689371,1043.3170131925563,7
ID28,BSDC91,399,2890.338286148832,1409.847716428962,898.1094267533852,7
ID28,BSDC91,400,2841.60650607401,1329.5643888688555,998.388454966943,7
ID28,BSDC91,401,2887.0913379561443,1284.9867894716476,961.4677053474611,7
ID28,BSDC91,402,2759.5517420923643,1305.7035703921533,983.3086744843899,7
ID28,BSDC91,403,2620.1621572954296,1338.5196713549817,1085.7563387525847,8
ID28,BSDC91,404,2615.1098882494593,1226.7825470848477,1009.743888089581,7
ID28,BSDC91,405,2609.8949191860347,1321.4060425632138,663.3782528331919,8
ID28,BSDC91,406,2582.1326822937363,1113.4807183936991,817.5974103886276,7
ID28,BSDC91,407,2575.1156283717073,1063.365296717132,961.3131549127836,7
ID28,BSDC91,408,2558.615614077416,959.8260869518666,1091.9850786296329,7
ID28,BSDC91,409,2473.8489412257513,1033.711789411957,936.9384936175985,7
ID28,BSDC91,410,2299.1522664616473,1009.9679739036156,889.0051458941363,7
ID28,BSDC91,411,2273.1535585945835,912.2280092886162,786.5526945599431,7
ID28,BSDC91,412,2228.3053783486207,990.7258501452978,690.7373701659745,7
ID28,BSDC91,413,2151.5485209611593,1008.192681786416,772.4437932389377,7
ID28,BSDC91,414,2130.2718478142865,991.0464950196686,698.3025438397925,8
ID28,BSDC91,415,2051.39269778349,992.5093989492732,734.0567498463572,8
ID28,BSDC91,416,1964.2729016298206,991.6173511686832,753.691176268755,7
ID28,BSDC91,417,1876.189224944382,1097.1197069327743,824.0887210231633,8
ID28,BSDC91,418,1890.9105492109704,1045.8892823469946,781.9291139483495,7
ID28,BSDC91,419,1843.7652667253953,1014.6849234034637,765.770529201465,8
ID28,BSDC91,420,1774.9406792040606,1158.0973160749984,817.4642583629466,8
ID28,BSDC91,421,1830.742557234197,1122.5750898110105,847.8040129171842,7
ID28,BSDC91,422,1573.7592096621088,1434.856027407169,1040.1572646570107,7
ID28,BSDC91,423,1593.2821127728955,1342.6512428057824,986.6862323048532,7
ID28,BSDC91,424,1566.754399506167,997.3398640514516,1388.18417636781,7
ID28,BSDC91,425,1556.919670864651,1344.611340562071,1004.929662456768,7
ID28,BSDC91,426,1479.1331512360377,1552.1195830223317,820.8229358171963,8
ID28,BSDC91,427,1423.0344873636939,1676.8887135966445,750.2609131274862,7
ID28,BSDC91,428,1516.4844615611198,1607.1253273316036,769.5178636780548,7
ID28,BSDC91,429,1608.1276166364762,1564.8344457170597,829.1288686950942,7
ID28,BSDC91,430,1575.6232703952708,1626.456455824055,857.0625072375801,7
ID28,BSDC91,431,1624.3218600245896,1638.742441564673,808.1604623077408,8
ID28,BSDC91,432,1643.6880294196471,1680.1789422836432,965.4614844285344,8
ID28,BSDC91,433,1563.9352807970652,1830.2848536244348,839.6726766955755,7
ID28,BSDC91,434,1684.5761013122878,1836.6234184568536,997.1827843086234,7
ID28,BSDC91,435,1593.6660225613407,2138.999477296682,-12.530498867345834,7
ID28,BSDC91,436,1768.7753507743168,1991.8327794190116,952.6552304084134,7
ID28,BSDC91,437,1826.6137491687361,1986.4830775565329,1072.9932688372876,7
ID28,BSDC91,438,1748.1235837898757,2121.1196928039303,1033.4662860383162,7
ID28,BSDC91,439,1779.486798347917,2185.2576556258964,982.5610510664287,7
ID28,BSDC91,440,1963.7490552807647,2043.662531676196,1158.1130764094205,7
ID28,BSDC91,441,2049.908261831691,1933.4604599118454,1088.3088185771371,8
ID28,BSDC91,442,2143.4615421535555,1945.4516038476927,1003.150639731857,7
ID28,BSDC91,443,2164.7977091062667,2030.2726315705333,1089.4849196032324,7
ID28,BSDC91,444,2226.4026932448237,2102.602814295207,1081.3509423824719,8
ID28,BSDC91,445,2351.467660225149,1997.3038460232224,1164.613420377514,7
ID28,BSDC91,446,2366.0352293341894,2073.474515253141,1029.7560918718718,7
ID28,BSDC91,447,2452.4096099266085,2012.811216879036,1162.2755362872826,7
ID28,BSDC91,448,2506.999112490871,1881.1400824487296,1047.7250397819805,7
ID28,BSDC91,449,2514.233343134306,1942.6066321624555,870.5940604961272,7
ID28,BSDC91,450,2619.709166450689,1908.388702495951,981.3064065512727,7
ID28,BSDC91,451,2719.0173880748116,1909.8753519944212,946.1982560204148,7
ID28,BSDC91,452,2727.93599940599,1838.3383090110742,1030.4859561299754,7
ID28,BSDC91,453,2807.6007049063387,1830.2431179461807,1000.6490023122933,7
ID28,BSDC91,454,2882.1763249067476,1791.2663365846277,1093.8965016699226,7
ID28,BSDC91,455,2834.2046778821505,1771.7061315948538,986.7234117030629,7
ID28,BSDC91,456,2806.315634165188,1601.0123799540152,792.3537397143666,7
ID28,BSDC91,457,2945.055211798131,1601.147553886727,1002.0210525290939,7
ID28,BSDC91,458,2981.9367590230554,1521.8653060372296,1127.110059335429,7
ID28,BSDC91,459,2904.030626731127,1401.4997535427574,1071.9661426877612,7
ID28,BSDC91,460,2875.5504393797387,1407.798425698693,1006.574624530661,7
ID28,BSDC91,461,2948.322491651744,1338.179808173519,1214.4197814761667,7
ID28,BSDC91,462,2779.896019580304,1265.0334442167052,897.0141801570205,7
ID28,BSDC91,463,2726.169932357169,1292.6568868011223,1102.143459065785,7
ID28,BSDC91,464,2545.064518919796,1398.544429064553,1175.341260536504,8
ID28,BSDC91,465,2592.157907830555,1270.868626053787,903.3261298414686,7
ID28,BSDC91,466,2611.353752781335,1198.4270936771761,693.6114363239707,7
ID28,BSDC91,467,2597.386151517469,1061.380253997821,971.7481771334769,7
ID28,BSDC91,468,2586.8204400474724,951.2521868563707,1066.4110072442509,7
ID28,BSDC91,469,2513.2240183186777,962.5196396827632,1009.9184835910778,7
ID28,BSDC91,470,2313.690207001395,1046.2868694127562,911.227132464368,7
ID28,BSDC91,471,2225.324134227771,1051.103185812465,797.5365155186714,7
ID28,BSDC91,472,2219.233976569628,1002.9498053177981,674.3688663396522,8
ID28,BSDC91,473,2149.104826718966,1072.720059325043,762.200668046416,8
ID28,BSDC91,474,2092.560903964567,1005.1410811035252,725.6282996865027,7
ID28,BSDC91,475,2016.400193372469,1020.8244472989084,750.8352719220695,7
ID28,BSDC91,476,1999.918600137801,1041.521849181536,810.004281612048,7
ID28,BSDC91,477,1910.174336361699,1058.6432693721852,696.0552885985056,7
ID28,BSDC91,478,1850.6707660421312,1028.800558964993,810.3222014791706,7
ID28,BSDC91,479,1807.071800245793,1038.9939445325163,724.3001381465943,8
ID28,BSDC91,480,1789.6541226615204,1119.9916706101778,862.8293059920727,7
ID28,BSDC91,481,1817.93679562012,1114.0909477213613,844.6334063565788,7
ID28,BSDC91,482,1598.7042986972742,1420.979025932076,1100.9357860651915,7
ID28,BSDC91,483,1644.5975515488924,1357.3247148590308,1092.8720673046128,8
ID28,BSDC91,484,1564.8982324378126,1006.2943689559568,1342.4451182068342,7
ID28,BSDC91,485,1521.4892194174515,1225.7829909876589,1134.2271112406515,8
ID28,BSDC91,486,1489.8335531933144,1457.9690000859252,931.4036159004994,7
ID28,BSDC91,487,1301.4932191004004,1783.3762189420356,681.6213567425026,7
ID28,BSDC91,488,1466.9511726737167,1594.9364598757363,729.0387220775726,7
ID28,BSDC91,489,1585.241965029491,1598.3385400516554,829.0432868345611,7
ID28,BSDC91,490,1601.6055635565374,1692.6541988703607,784.9713737140928,8
ID28,BSDC91,491,1683.1584613504165,1654.7399359071426,911.569873117225,7
ID28,BSDC91,492,1645.8341892083106,1687.1244459257596,938.6485948133096,7
ID28,BSDC91,493,1566.3925927397645,1790.8521135727683,936.7214328130757,7
ID28,BSDC91,494,1623.8189148283354,1887.1350961778353,740.4156754851667,7
ID28,BSDC91,495,1581.3031858587892,2099.4964420063784,374.82337096713417,7
ID28,BSDC91,496,1644.0390352836603,2051.6236530773654,805.4805561163485,7
ID28,BSDC91,497,1786.7144952838896,2042.1264344391739,990.8151380725592,7
ID28,BSDC91,498,1728.8288673107593,2206.352473162323,937.07711123421,7
ID28,BSDC91,499,1797.218400997292,2171.1028524912285,987.6567400473813,7
ID28,BSDC91,500,1986.9907663525341,2047.299792217314,1125.2525114427017,7
ID28,BSDC91,501,2093.7496768050464,1906.6164931207377,1068.602841298486,7
ID28,BSDC91,502,2020.1955852853712,2092.289453748858,1065.1109077679923,7
ID28,BSDC91,503,2141.835817536872,2059.094847296515,1137.8262935198618,7
ID28,BSDC91,504,2221.5758288188235,2079.17322357063,1074.0446726627722,7
