capture,tag,N,radius,radial_std,z_plane_std,total_std,total_rms,tilt_deg,r2,outlier_pct,center_x,center_y,center_z,normal_x,normal_y,normal_z
ID28,BS2DCE,1200,493.1324303306956,126.89132006300483,158.682279126902,111.03368172744824,203.7703055022465,14.293842041796186,-0.017110019841446666,9.0,2252.025940431754,1574.8252415696718,1054.2043976993757,-0.22518416768412433,-0.10123815909678835,0.9690422724355743
ID28,BSDC91,1203,621.8178524282886,92.7750449803328,144.46146547151022,102.33896552631144,171.75616921698236,9.920491556966724,-0.0056232243687166505,4.405652535328346,2181.0974205777125,1553.5507938921705,932.2938139212962,-0.1174455177069349,-0.12604536564828983,0.985047773546613
ID29,BS2DCE,1200,502.1428557451376,95.37549506667244,185.2666719874645,127.89265912471551,208.48850380215316,17.407610514833156,-0.0091776658438949,6.083333333333334,2255.8636872365905,1564.4789111052992,986.5326772188564,0.15617929795334315,0.25516513057589085,0.9542005989460441
ID29,BSDC91,1201,597.3966676047795,69.50447103628746,162.57304144279288,123.2251040443863,176.78028282375757,13.655364252963134,-0.003404317613616037,3.24729392173189,2241.5048798799107,1538.9006982088235,910.9883607153038,0.22893283261657557,0.05765492312550502,0.9717333317271478
ID30,BS2DCE,1200,450.4020900780774,68.0247837968287,156.8675643199323,100.7307683766154,170.98856771710612,7.86243071772571,-0.005763727359889836,7.5,2218.9728549176157,1576.4903225415976,1021.9240283613452,0.11427877833589108,0.07518804139847823,0.9905993737393116
ID30,BSDC91,1201,600.2273590997548,109.31548153674582,204.647726999148,152.9682910473421,232.13432644551767,4.486435024047117,-0.008425538919585973,5.07910074937552,2228.635748087332,1613.550556231286,957.5291765880115,0.07203084480261615,-0.03050255820224057,0.9969358812582386
ID31,BS2DCE,1201,496.54268355390604,104.57392252797581,156.65096774840777,106.89853897506339,188.59880970363344,28.241423342103907,-0.01133180790081223,5.578684429641965,2274.2301115924824,1579.0174954854347,1135.193461805856,-0.42819447149011935,-0.20138567268665586,0.8809615799919089
ID31,BSDC91,1201,601.8260459738202,82.06235302136962,109.38319647190704,68.24075786633061,136.80236735287394,20.370122974050847,-0.004687989615960397,11.906744379683596,2275.78571954348,1530.4169348001724,991.1258026961173,-0.3455742345141529,-0.041718086271830934,0.9374636258105019
