capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004373074197280607,0.0007163193156665253,0.0010035304766821092,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R01,BSDC91,1200,1200,0.0003406824856123574,0.0005682973529095519,0.000792270852787163,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R02,BS2DCE,1201,1201,0.00037115836828300393,0.0006594159641210115,0.0009396502033228784,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R02,BSDC91,1200,1200,0.0003615158254208919,0.0006523585422703674,0.0008908642284986322,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R03,BS2DCE,1200,1200,0.00043305697509363943,0.0006924763523937647,0.0010052939608940577,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R03,BSDC91,1200,1200,0.00036597231527070413,0.0006173606614288358,0.0008331204585103916,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R04,BS2DCE,1200,1200,0.00039308711907970787,0.0006812618999860555,0.0008877606050284932,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R04,BSDC91,1200,1200,0.00043883788631724743,0.0007574692229458258,0.0010095872229060898,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R05,BS2DCE,1200,1200,0.00031624444058957885,0.0005110123434583924,0.0006649656360448408,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R05,BSDC91,1201,1201,0.00034977785975860075,0.0006157434109081057,0.0009487931323382811,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R06,BS2DCE,1200,1200,0.000381839116286415,0.0006855292273346995,0.00111664150163219,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
R06,BSDC91,1201,1201,0.00039797672976494213,0.0007082923049010068,0.0010912590642838962,1.0,1.0,R2:L1:I7:T6,R2,L1,I7,T6,64.1148625,1.0,False
