capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0006545529051516178,0.0012813692754730752,0.0029904464322019386,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R01,BSDC91,1200,1200,0.0019421739809386018,0.004209889039703779,0.009024340806690172,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R02,BS2DCE,1201,1201,0.0007054371867446632,0.0014377922454459195,0.00328523693808856,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R02,BSDC91,1200,1200,0.0008235649056017699,0.0016278424933084549,0.0039000873969691225,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R03,BS2DCE,1200,1200,0.0006443326808657135,0.0013855375423639448,0.0032583392049219694,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R03,BSDC91,1200,1200,0.0006192743590584989,0.0011984015788495993,0.0023828659776443852,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R04,BS2DCE,1200,1200,0.0011978146528913622,0.0025057167301734324,0.006358982154643207,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R04,BSDC91,1200,1200,0.0006204058645279826,0.0012966866009766094,0.0030050533260717756,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R05,BS2DCE,1200,1200,0.0006918099065552621,0.0013870825974081956,0.0036467932888976586,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R05,BSDC91,1201,1201,0.00098158854804244,0.002120626478810454,0.004266872437559521,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R06,BS2DCE,1200,1200,0.0008996188356485815,0.0018930837495930142,0.00403433656656558,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R06,BSDC91,1201,1201,0.000630950154368318,0.0014481933733940875,0.002434809385085939,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R07,BS2DCE,1200,1200,0.0014445267340177797,0.0030036711244117616,0.008427420558894408,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R07,BSDC91,1201,1201,0.00117438925724198,0.0023790260374214073,0.006104199810103098,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R08,BS2DCE,1201,1201,0.0010138216273300395,0.002185466476817084,0.003768733249054164,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R08,BSDC91,1200,1200,0.001272364994625086,0.002822606977065375,0.006095737132179944,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R09,BS2DCE,1200,1200,0.0010048451960771732,0.002232570763781604,0.0035087010358871434,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R09,BSDC91,1200,1200,0.0013305323129502078,0.002740025545089287,0.00532623040075937,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R10,BS2DCE,1200,1200,0.000701517327434328,0.0013765708049575346,0.0029413791745779958,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
R10,BSDC91,1200,1200,0.0007867222231325717,0.001589654787830888,0.0031112925873978295,1.0,1.0,R4:L7:I7:T6,,R4,L7,I7,T6,326.5275,1.35,True
