pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3474.6509974861297,3475.2795,-0.6285025138704441,0.6285025138704441
A-C,5794.739919971749,5795.1765,-0.4365800282503187,0.4365800282503187
A-D,4934.180394420053,4935.1785,-0.9981055799471505,0.9981055799471505
A-E,1200.3996132790828,1200.6465,-0.24688672091724584,0.24688672091724584
A-F,3745.0726038018374,3745.533,-0.4603961981624707,0.4603961981624707
A-G,5891.073609472642,5888.804,2.269609472641605,2.269609472641605
A-H,5015.9082841413,5016.1005,-0.19221585869945557,0.19221585869945557
B-C,3819.5419088149124,3819.5965,-0.05459118508770189,0.05459118508770189
B-D,5293.506352843405,5292.989,0.5173528434052059,0.5173528434052059
B-E,3619.9040531511955,3619.8085,0.09555315119541774,0.09555315119541774
B-F,1245.018011639786,1244.9015,0.11651163978604018,0.11651163978604018
B-G,4000.127692036681,4000.876,-0.7483079633193483,0.7483079633193483
B-H,5305.514648570297,5305.1975,0.3171485702969221,0.3171485702969221
C-D,3440.946569858817,3440.6345,0.3120698588168125,0.3120698588168125
C-E,5851.026554121649,5851.0235,0.0030541216483470635,0.0030541216483470635
C-F,4043.270000878879,4042.8245,0.4455008788786472,0.4455008788786472
C-G,1164.808702623393,1164.933,-0.12429737660704632,0.12429737660704632
C-H,3506.939502833283,3506.9905,-0.05099716671702481,0.05099716671702481
D-E,5023.424847467275,5022.4255,0.9993474672746743,0.9993474672746743
D-F,5493.266567056475,5493.762,-0.4954329435249747,0.4954329435249747
D-G,3579.6404421018888,3579.999,-0.3585578981110302,0.3585578981110302
D-H,1091.256039032314,1091.266,-0.009960967686083677,0.009960967686083677
E-F,3474.657520144964,3474.126,0.5315201449639062,0.5315201449639062
E-G,5707.3655367656675,5708.3985,-1.032963234332783,1.032963234332783
E-H,4841.70441904254,4841.9905,-0.2860809574594896,0.2860809574594896
F-G,3856.5890689666526,3856.886,-0.29693103334739135,0.29693103334739135
F-H,5252.607261457854,5252.2735,0.3337614578540524,0.3337614578540524
G-H,3280.053029769393,3280.4205,-0.3674702306070685,0.3674702306070685
