experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L13_I0_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,6636.83713165378,26505.561751914905,34609.8655662555,15590.244962111437,40661,4571.187981340064,20082.188272308005,27188.253366043657,12254.465516305972,40661,2021.4150139976537,16738.166890548084,23581.474316347685,9637.62485720983,7560.897326634302,26276.657569061335,12960.646548120541,17808.685576903838,11385.69847887428,20267.222851890252,20098.006367255082,2704.189539399247,19095.013626718086,506.3150299623569,914.4613768066498,28826.901875974298,19978.644123279097,240.4433309882661,nan,nan,nan,nan,nan,17,152605.34187139763,9087.187024060973,273500.69066927466,A0,L13,I0,T11,imu_only,S02,X_A0_L13_I0_T11__S02,,,
X_A0_L13_I0_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,6638.304536958629,26506.480064746782,34616.8503605582,15590.235321223305,40661,4571.437861738451,20082.84476367475,27189.134331394533,12254.458128777836,40661,2021.5216383489355,16738.170421281746,23581.2405710926,9637.618655100929,7561.553488299904,26275.898941171683,12960.636651933142,17807.559172746252,11384.639952103984,20309.542398298363,20138.869522178764,2705.431952727629,19138.04764974198,503.26184235100163,911.3621977634851,28826.901875974298,19978.644123279097,240.4433309882661,nan,nan,nan,nan,nan,17,152931.11758397444,9122.060170623005,274274.7855235936,A0,L13,I0,T12,imu_only,S02,X_A0_L13_I0_T12__S02,,,
X_A0_L13_I1_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,3546.206478648996,14485.86041085072,18337.540131425878,8337.218209133145,40661,2689.5926929948228,10922.382722038075,13511.944447144264,6431.623200534093,40661,1238.6706798519244,8966.367401525406,12713.23885447864,5305.038215984206,3918.8363986287795,14840.723076625909,7282.9379063592005,11465.87745187858,6475.927284916357,9318.49946153841,8958.521844389656,1709.5059427827703,6863.504020764949,566.3323760212054,1075.1152682598804,16483.21236024441,12958.726885154385,137.47827593543548,nan,nan,nan,nan,nan,17,18008.613768177576,9520.458865852204,29469.02061264134,A0,L13,I1,T11,imu_only,S02,X_A0_L13_I1_T11__S02,,,
X_A0_L13_I1_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,3547.091612852743,14486.872502444701,18335.615636296607,8337.213096824107,40661,2690.32364428525,10921.995582684272,13512.537716375014,6431.619122650724,40661,1239.1292009964504,8965.856924322808,12713.493257383068,5305.035125520748,3919.058416731326,14839.55530361843,7282.933981454354,11464.681459512354,6474.664719199745,9322.668627272098,8971.638365799878,1709.0648156708078,6896.354047517352,564.0831648057508,1072.876413178491,16483.21236024441,12958.726885154385,137.47827593543548,nan,nan,nan,nan,nan,17,18027.50276675984,9510.137623834638,29506.81376124352,A0,L13,I1,T12,imu_only,S02,X_A0_L13_I1_T12__S02,,,
X_A0_L13_I2_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,3201.992060222732,12983.944700402786,16008.518098866794,7319.323375015601,40661,2142.8602614927304,10638.798487072545,13190.3364766734,5961.183086836888,40661,1121.3468912584133,7028.218001705628,9816.153011202168,4246.974319825776,3436.0117220128213,14376.899185991118,6978.450951137283,11094.58841736259,6148.323082669171,11185.83927397288,10889.977680092876,1702.064751556893,8826.077423921233,471.334860224875,953.2381123321832,16000.424346085118,12767.424091782337,133.41015731675782,nan,nan,nan,nan,nan,17,21297.182897305767,5477.662711162654,40179.51415662146,A0,L13,I2,T11,imu_only,S02,X_A0_L13_I2_T11__S02,,,
X_A0_L13_I2_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,3202.4986505232814,12985.279215162938,16009.156966897728,7319.318697714259,40661,2141.585072014786,10639.298075104203,13192.032446761026,5961.179036740309,40661,1120.9511182573085,7028.3398343952185,9816.443091766365,4246.971943707355,3435.605278632011,14377.435816962912,6978.446522445056,11094.558360313185,6148.181676283391,11188.819032441754,10892.928041756892,1702.806404574315,8842.380181661178,470.0106610442436,952.4127268654528,16000.424346085118,12767.424091782337,133.41015731675782,nan,nan,nan,nan,nan,17,21335.637481281206,5529.704923929987,40224.43254389857,A0,L13,I2,T12,imu_only,S02,X_A0_L13_I2_T12__S02,,,
X_A0_L13_I3_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,2004.3184970103844,9068.342712234178,11389.822676074482,5135.738452608782,40661,1546.246246245781,7125.700649221124,8836.181559248053,4021.3246864540056,40661,693.1609306960104,5319.9673663702915,7547.838358088239,3194.4885693519136,2243.158522179666,9629.504978103903,4621.055651068591,7524.409715260585,3627.865067032638,5576.358527286957,5494.631286972637,1026.8770469070057,3572.8577219178787,545.1268081685143,1045.038888854351,11020.08045283108,8335.03347121595,91.88368092346724,nan,nan,nan,nan,nan,17,6778.585871254562,3270.4749522944594,13219.24325089829,A0,L13,I3,T11,imu_only,S02,X_A0_L13_I3_T11__S02,,,
X_A0_L13_I3_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,2004.260804586322,9068.75424784022,11389.170648225096,5135.735145842681,40661,1546.6215364004106,7126.251411597402,8838.158443200162,4021.322372916596,40661,692.9368016131161,5318.43664883553,7548.90485660085,3194.486165461385,2243.6683720852843,9629.455893200586,4621.0521211014075,7523.800165764488,3629.0431275652472,5576.870983244903,5494.876312589453,1026.8070535598226,3586.094373409605,544.013456731366,1043.9293128704185,11020.08045283108,8335.03347121595,91.88368092346724,nan,nan,nan,nan,nan,17,6797.5639947428035,3284.4150346262604,13275.009672001279,A0,L13,I3,T12,imu_only,S02,X_A0_L13_I3_T12__S02,,,
X_A0_L13_I4_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,2445.2179285867815,10025.308151834783,12713.647797238653,5756.217523997695,40661,1676.72229228443,6955.377252524588,8581.124915326756,3882.8851972758544,40661,1148.135439210813,7557.871460446225,9927.381776810824,4249.381452441543,2741.9501371391652,10142.152308390407,5101.545669041096,7736.578475975985,6129.896295283317,5504.504600279193,5419.515313541304,1600.9346917176704,3725.4934852277534,489.0004638570842,931.1714254092263,11237.722510936026,8438.0332849914,97.62028616501257,nan,nan,nan,nan,nan,17,5550.867262110459,4256.6852988156725,11474.872624103087,A0,L13,I4,T11,imu_only,S02,X_A0_L13_I4_T11__S02,,,
X_A0_L13_I4_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,2444.987995934642,10024.851892225031,12711.446905237253,5756.215053930442,40661,1677.894983198377,6954.115401966776,8581.0925207434,3882.8838299198796,40661,1147.843008348003,7557.8765729655,9925.102412388764,4249.379355910951,2741.4864002138975,10141.29990525042,5101.54455894801,7738.914651692251,6131.084354324625,5511.345796106367,5426.377070671408,1600.1552290071313,3728.396399310226,487.4825270998617,927.4779372486571,11237.722510936026,8438.0332849914,97.62028616501257,nan,nan,nan,nan,nan,17,5564.99502434979,4279.023563778088,11504.38920384492,A0,L13,I4,T12,imu_only,S02,X_A0_L13_I4_T12__S02,,,
