version,location,height,facing,n,D3_median,D3_p75,D3_p95,D3_max
v2,center,mid,ABEF,1,50.38153704805596,50.38153704805596,50.38153704805596,50.38153704805596
v2,center,mid,ADHE,1,47.54536313746629,47.54536313746629,47.54536313746629,47.54536313746629
v2,center,mid,BCGF,1,46.416097209881436,46.416097209881436,46.416097209881436,46.416097209881436
v2,center,mid,CDHG,1,44.380203260048795,44.380203260048795,44.380203260048795,44.380203260048795
v2,edge,high,ABEF,1,38.907883357765,38.907883357765,38.907883357765,38.907883357765
v2,edge,high,ADHE,1,48.30483092580957,48.30483092580957,48.30483092580957,48.30483092580957
v2,edge,high,BCGF,1,32.352714009285975,32.352714009285975,32.352714009285975,32.352714009285975
v2,edge,high,CDHG,1,71.36214143965223,71.36214143965223,71.36214143965223,71.36214143965223
v2,edge,low,ABEF,1,47.505999394481144,47.505999394481144,47.505999394481144,47.505999394481144
v2,edge,low,BCGF,1,51.522551687046075,51.522551687046075,51.522551687046075,51.522551687046075
v2,edge,low,CDHG,1,72.01548574962716,72.01548574962716,72.01548574962716,72.01548574962716
v2,edge,mid,ABEF,1,47.55223394363578,47.55223394363578,47.55223394363578,47.55223394363578
v2,edge,mid,ADHE,1,48.816743178592525,48.816743178592525,48.816743178592525,48.816743178592525
v2,edge,mid,BCGF,1,51.423049308760696,51.423049308760696,51.423049308760696,51.423049308760696
v2,edge,mid,CDHG,1,83.03928207917245,83.03928207917245,83.03928207917245,83.03928207917245
v3-full,center,high,ABEF,1,48.201039736391124,48.201039736391124,48.201039736391124,48.201039736391124
v3-full,center,high,ADHE,1,45.28407390949214,45.28407390949214,45.28407390949214,45.28407390949214
v3-full,center,high,BCGF,1,41.19259931878097,41.19259931878097,41.19259931878097,41.19259931878097
v3-full,center,high,CDHG,1,56.6540799575586,56.6540799575586,56.6540799575586,56.6540799575586
v3-full,center,low,ABEF,1,74.11416904975381,74.11416904975381,74.11416904975381,74.11416904975381
v3-full,center,low,ADHE,1,69.96659296525776,69.96659296525776,69.96659296525776,69.96659296525776
v3-full,center,low,BCGF,1,78.63166393226241,78.63166393226241,78.63166393226241,78.63166393226241
v3-full,center,low,CDHG,1,66.3433323116573,66.3433323116573,66.3433323116573,66.3433323116573
v3-full,center,mid,ABEF,1,52.52012172573211,52.52012172573211,52.52012172573211,52.52012172573211
v3-full,center,mid,ADHE,1,49.71483294691763,49.71483294691763,49.71483294691763,49.71483294691763
v3-full,center,mid,BCGF,1,51.21068821087243,51.21068821087243,51.21068821087243,51.21068821087243
v3-full,center,mid,CDHG,1,52.27406185116875,52.27406185116875,52.27406185116875,52.27406185116875
v3-full,edge,high,ABEF,1,44.96204734112062,44.96204734112062,44.96204734112062,44.96204734112062
v3-full,edge,high,ADHE,1,45.738883998477725,45.738883998477725,45.738883998477725,45.738883998477725
v3-full,edge,high,BCGF,1,44.83185912036326,44.83185912036326,44.83185912036326,44.83185912036326
v3-full,edge,high,CDHG,1,76.03168139650369,76.03168139650369,76.03168139650369,76.03168139650369
v3-full,edge,low,ABEF,1,55.76801224287059,55.76801224287059,55.76801224287059,55.76801224287059
v3-full,edge,low,BCGF,1,60.88165820101598,60.88165820101598,60.88165820101598,60.88165820101598
v3-full,edge,low,CDHG,1,92.12196691021363,92.12196691021363,92.12196691021363,92.12196691021363
v3-full,edge,mid,ABEF,1,40.551738982214346,40.551738982214346,40.551738982214346,40.551738982214346
v3-full,edge,mid,ADHE,1,56.8768768091301,56.8768768091301,56.8768768091301,56.8768768091301
v3-full,edge,mid,BCGF,1,65.63742394654159,65.63742394654159,65.63742394654159,65.63742394654159
v3-full,edge,mid,CDHG,1,213.82585071644317,213.82585071644317,213.82585071644317,213.82585071644317
v3-lite,center,high,ABEF,1,43.33877866714763,43.33877866714763,43.33877866714763,43.33877866714763
v3-lite,center,high,ADHE,1,39.723267918579545,39.723267918579545,39.723267918579545,39.723267918579545
v3-lite,center,high,BCGF,1,43.32149086522266,43.32149086522266,43.32149086522266,43.32149086522266
v3-lite,center,high,CDHG,1,44.34035604531285,44.34035604531285,44.34035604531285,44.34035604531285
v3-lite,center,low,ABEF,1,56.42967417353775,56.42967417353775,56.42967417353775,56.42967417353775
v3-lite,center,low,ADHE,1,57.02571119608671,57.02571119608671,57.02571119608671,57.02571119608671
v3-lite,center,low,BCGF,1,60.153563544326644,60.153563544326644,60.153563544326644,60.153563544326644
v3-lite,center,low,CDHG,1,57.48597181720151,57.48597181720151,57.48597181720151,57.48597181720151
v3-lite,center,mid,ABEF,1,50.373892961520845,50.373892961520845,50.373892961520845,50.373892961520845
v3-lite,center,mid,ADHE,1,47.56909220814516,47.56909220814516,47.56909220814516,47.56909220814516
v3-lite,center,mid,BCGF,1,46.40382123695453,46.40382123695453,46.40382123695453,46.40382123695453
v3-lite,center,mid,CDHG,1,44.31848286721435,44.31848286721435,44.31848286721435,44.31848286721435
v3-lite,edge,high,ABEF,1,38.89826310286573,38.89826310286573,38.89826310286573,38.89826310286573
v3-lite,edge,high,ADHE,1,48.57503582845944,48.57503582845944,48.57503582845944,48.57503582845944
v3-lite,edge,high,BCGF,1,32.34921054531732,32.34921054531732,32.34921054531732,32.34921054531732
v3-lite,edge,high,CDHG,1,70.74198875327228,70.74198875327228,70.74198875327228,70.74198875327228
v3-lite,edge,low,ABEF,1,47.743001321532276,47.743001321532276,47.743001321532276,47.743001321532276
v3-lite,edge,low,BCGF,1,51.6996150918633,51.6996150918633,51.6996150918633,51.6996150918633
v3-lite,edge,low,CDHG,1,72.07176788851534,72.07176788851534,72.07176788851534,72.07176788851534
v3-lite,edge,mid,ABEF,1,47.30460095243445,47.30460095243445,47.30460095243445,47.30460095243445
v3-lite,edge,mid,ADHE,1,48.7320672555959,48.7320672555959,48.7320672555959,48.7320672555959
v3-lite,edge,mid,BCGF,1,51.31409363324797,51.31409363324797,51.31409363324797,51.31409363324797
v3-lite,edge,mid,CDHG,1,82.52783712797357,82.52783712797357,82.52783712797357,82.52783712797357
v4-io,center,high,ABEF,1,43.42615446137665,43.42615446137665,43.42615446137665,43.42615446137665
v4-io,center,high,ADHE,1,40.458336423960425,40.458336423960425,40.458336423960425,40.458336423960425
v4-io,center,high,BCGF,1,40.06483188786289,40.06483188786289,40.06483188786289,40.06483188786289
v4-io,center,high,CDHG,1,45.17957696313278,45.17957696313278,45.17957696313278,45.17957696313278
v4-io,center,low,ABEF,1,60.880589717206654,60.880589717206654,60.880589717206654,60.880589717206654
v4-io,center,low,ADHE,1,58.55054171218337,58.55054171218337,58.55054171218337,58.55054171218337
v4-io,center,low,BCGF,1,67.23436479924712,67.23436479924712,67.23436479924712,67.23436479924712
v4-io,center,low,CDHG,1,60.43743007391566,60.43743007391566,60.43743007391566,60.43743007391566
v4-io,center,mid,ABEF,1,51.05683602456905,51.05683602456905,51.05683602456905,51.05683602456905
v4-io,center,mid,ADHE,1,47.46474838964325,47.46474838964325,47.46474838964325,47.46474838964325
v4-io,center,mid,BCGF,1,46.08723303411935,46.08723303411935,46.08723303411935,46.08723303411935
v4-io,center,mid,CDHG,1,44.735799329638425,44.735799329638425,44.735799329638425,44.735799329638425
v4-io,edge,high,ABEF,1,39.27888786347729,39.27888786347729,39.27888786347729,39.27888786347729
v4-io,edge,high,ADHE,1,47.195313556422484,47.195313556422484,47.195313556422484,47.195313556422484
v4-io,edge,high,BCGF,1,32.775952823660965,32.775952823660965,32.775952823660965,32.775952823660965
v4-io,edge,high,CDHG,1,81.31301178444582,81.31301178444582,81.31301178444582,81.31301178444582
v4-io,edge,low,ABEF,1,48.43429221155233,48.43429221155233,48.43429221155233,48.43429221155233
v4-io,edge,low,BCGF,1,53.20858472999198,53.20858472999198,53.20858472999198,53.20858472999198
v4-io,edge,low,CDHG,1,76.81951299815833,76.81951299815833,76.81951299815833,76.81951299815833
v4-io,edge,mid,ABEF,1,47.42846108418094,47.42846108418094,47.42846108418094,47.42846108418094
v4-io,edge,mid,ADHE,1,50.025583835211506,50.025583835211506,50.025583835211506,50.025583835211506
v4-io,edge,mid,BCGF,1,53.471114152469674,53.471114152469674,53.471114152469674,53.471114152469674
v4-io,edge,mid,CDHG,1,107.90411157275334,107.90411157275334,107.90411157275334,107.90411157275334
v4-io-roto,center,high,ABEF,1,44.50306715417563,44.50306715417563,44.50306715417563,44.50306715417563
v4-io-roto,center,high,ADHE,1,41.222967077546265,41.222967077546265,41.222967077546265,41.222967077546265
v4-io-roto,center,high,BCGF,1,43.99209599705789,43.99209599705789,43.99209599705789,43.99209599705789
v4-io-roto,center,high,CDHG,1,47.9296886618309,47.9296886618309,47.9296886618309,47.9296886618309
v4-io-roto,center,low,ABEF,1,58.337532744994036,58.337532744994036,58.337532744994036,58.337532744994036
v4-io-roto,center,low,ADHE,1,51.5396924833441,51.5396924833441,51.5396924833441,51.5396924833441
v4-io-roto,center,low,BCGF,1,55.797309350690284,55.797309350690284,55.797309350690284,55.797309350690284
v4-io-roto,center,low,CDHG,1,53.74714296597188,53.74714296597188,53.74714296597188,53.74714296597188
v4-io-roto,center,mid,ABEF,1,54.90445108467261,54.90445108467261,54.90445108467261,54.90445108467261
v4-io-roto,center,mid,ADHE,1,52.43092925654523,52.43092925654523,52.43092925654523,52.43092925654523
v4-io-roto,center,mid,BCGF,1,46.87298911678904,46.87298911678904,46.87298911678904,46.87298911678904
v4-io-roto,center,mid,CDHG,1,46.99256308181552,46.99256308181552,46.99256308181552,46.99256308181552
v4-io-roto,edge,high,ABEF,1,39.5251017633524,39.5251017633524,39.5251017633524,39.5251017633524
v4-io-roto,edge,high,ADHE,1,48.19621781744658,48.19621781744658,48.19621781744658,48.19621781744658
v4-io-roto,edge,high,BCGF,1,32.02523188344545,32.02523188344545,32.02523188344545,32.02523188344545
v4-io-roto,edge,high,CDHG,1,75.0726137384115,75.0726137384115,75.0726137384115,75.0726137384115
v4-io-roto,edge,low,ABEF,1,44.19053045949591,44.19053045949591,44.19053045949591,44.19053045949591
v4-io-roto,edge,low,BCGF,1,51.160595966392776,51.160595966392776,51.160595966392776,51.160595966392776
v4-io-roto,edge,low,CDHG,1,69.18030438976159,69.18030438976159,69.18030438976159,69.18030438976159
v4-io-roto,edge,mid,ABEF,1,45.423320835928436,45.423320835928436,45.423320835928436,45.423320835928436
v4-io-roto,edge,mid,ADHE,1,50.27110018946915,50.27110018946915,50.27110018946915,50.27110018946915
v4-io-roto,edge,mid,BCGF,1,47.37589306478946,47.37589306478946,47.37589306478946,47.37589306478946
v4-io-roto,edge,mid,CDHG,1,82.77697298298304,82.77697298298304,82.77697298298304,82.77697298298304
v4-io-wand,center,high,ABEF,1,43.39502364035465,43.39502364035465,43.39502364035465,43.39502364035465
v4-io-wand,center,high,ADHE,1,39.96681939866902,39.96681939866902,39.96681939866902,39.96681939866902
v4-io-wand,center,high,BCGF,1,41.96885936748211,41.96885936748211,41.96885936748211,41.96885936748211
v4-io-wand,center,high,CDHG,1,44.96398452150222,44.96398452150222,44.96398452150222,44.96398452150222
v4-io-wand,center,low,ABEF,1,59.14466975191754,59.14466975191754,59.14466975191754,59.14466975191754
v4-io-wand,center,low,ADHE,1,57.727141897280845,57.727141897280845,57.727141897280845,57.727141897280845
v4-io-wand,center,low,BCGF,1,63.90525215614323,63.90525215614323,63.90525215614323,63.90525215614323
v4-io-wand,center,low,CDHG,1,59.092765205269984,59.092765205269984,59.092765205269984,59.092765205269984
v4-io-wand,center,mid,ABEF,1,52.27192974228949,52.27192974228949,52.27192974228949,52.27192974228949
v4-io-wand,center,mid,ADHE,1,48.09381547991148,48.09381547991148,48.09381547991148,48.09381547991148
v4-io-wand,center,mid,BCGF,1,45.325643259057344,45.325643259057344,45.325643259057344,45.325643259057344
v4-io-wand,center,mid,CDHG,1,44.66354096389405,44.66354096389405,44.66354096389405,44.66354096389405
v4-io-wand,edge,high,ABEF,1,39.107109097698256,39.107109097698256,39.107109097698256,39.107109097698256
v4-io-wand,edge,high,ADHE,1,48.18053543453643,48.18053543453643,48.18053543453643,48.18053543453643
v4-io-wand,edge,high,BCGF,1,32.300155325711,32.300155325711,32.300155325711,32.300155325711
v4-io-wand,edge,high,CDHG,1,79.56429917923771,79.56429917923771,79.56429917923771,79.56429917923771
v4-io-wand,edge,low,ABEF,1,47.56386315023923,47.56386315023923,47.56386315023923,47.56386315023923
v4-io-wand,edge,low,BCGF,1,53.608498074298886,53.608498074298886,53.608498074298886,53.608498074298886
v4-io-wand,edge,low,CDHG,1,75.07498644599195,75.07498644599195,75.07498644599195,75.07498644599195
v4-io-wand,edge,mid,ABEF,1,47.07536257941298,47.07536257941298,47.07536257941298,47.07536257941298
v4-io-wand,edge,mid,ADHE,1,48.6310835534313,48.6310835534313,48.6310835534313,48.6310835534313
v4-io-wand,edge,mid,BCGF,1,50.45690106944966,50.45690106944966,50.45690106944966,50.45690106944966
v4-io-wand,edge,mid,CDHG,1,95.79989474802159,95.79989474802159,95.79989474802159,95.79989474802159
v5,center,high,ABEF,1,43.42615446137665,43.42615446137665,43.42615446137665,43.42615446137665
v5,center,high,ADHE,1,40.458336423960425,40.458336423960425,40.458336423960425,40.458336423960425
v5,center,high,BCGF,1,40.06483188786289,40.06483188786289,40.06483188786289,40.06483188786289
v5,center,high,CDHG,1,45.17957696313278,45.17957696313278,45.17957696313278,45.17957696313278
v5,center,low,ABEF,1,60.880589717206654,60.880589717206654,60.880589717206654,60.880589717206654
v5,center,low,ADHE,1,58.55054171218337,58.55054171218337,58.55054171218337,58.55054171218337
v5,center,low,BCGF,1,67.23436479924712,67.23436479924712,67.23436479924712,67.23436479924712
v5,center,low,CDHG,1,60.43743007391566,60.43743007391566,60.43743007391566,60.43743007391566
v5,center,mid,ABEF,1,51.05683602456905,51.05683602456905,51.05683602456905,51.05683602456905
v5,center,mid,ADHE,1,47.46474838964325,47.46474838964325,47.46474838964325,47.46474838964325
v5,center,mid,BCGF,1,46.08723303411935,46.08723303411935,46.08723303411935,46.08723303411935
v5,center,mid,CDHG,1,44.735799329638425,44.735799329638425,44.735799329638425,44.735799329638425
v5,edge,high,ABEF,1,39.27888786347729,39.27888786347729,39.27888786347729,39.27888786347729
v5,edge,high,ADHE,1,47.195313556422484,47.195313556422484,47.195313556422484,47.195313556422484
v5,edge,high,BCGF,1,32.775952823660965,32.775952823660965,32.775952823660965,32.775952823660965
v5,edge,high,CDHG,1,81.31301178444582,81.31301178444582,81.31301178444582,81.31301178444582
v5,edge,low,ABEF,1,48.43429221155233,48.43429221155233,48.43429221155233,48.43429221155233
v5,edge,low,BCGF,1,53.20858472999198,53.20858472999198,53.20858472999198,53.20858472999198
v5,edge,low,CDHG,1,76.81951299815833,76.81951299815833,76.81951299815833,76.81951299815833
v5,edge,mid,ABEF,1,47.42846108418094,47.42846108418094,47.42846108418094,47.42846108418094
v5,edge,mid,ADHE,1,50.025583835211506,50.025583835211506,50.025583835211506,50.025583835211506
v5,edge,mid,BCGF,1,53.471114152469674,53.471114152469674,53.471114152469674,53.471114152469674
v5,edge,mid,CDHG,1,107.90411157275334,107.90411157275334,107.90411157275334,107.90411157275334
