version,label,meaning,tag_delay_mm,autopos_rms,autopos_p95,static_n,static_median,static_p95,static_max,roto_n,roto_deltaR_mean,roto_deltaR_rms,roto_abs_deltaR_median,roto_abs_deltaR_p95,roto_turn_center_median,roto_turn_center_p95
v1-old,V1,early MDS baseline,0.0,63.27256626474512,143.74423762952904,23,50.32524579837095,76.09414826321766,108.9306703372091,17,-24.9241283550851,33.55017820953027,24.564613847369515,55.312811535940476,19.87111786234307,32.548674842538574
v2,V2,IVW fusion no-delay,0.0,40.563665443063236,80.45472766006027,23,48.30483092580957,71.95015131862966,83.03928207917245,17,-25.3400787444913,32.984571673207626,24.450044278671044,51.10281833366347,19.596191374696012,29.971144448194977
v3-lite,V3-lite,MAD/MVUE no-delay,0.0,41.02863088309075,81.78643758810509,23,48.57503582845944,71.93878997499102,82.52783712797357,17,-25.31522894826251,32.9878893160232,24.31315501238015,51.157433813304536,19.594142278420925,29.955516354296055
v3-full,V3-full,Tukey + delay,0.0,61.84475727081699,178.31452735546685,23,55.76801224287059,90.77293661241849,213.82585071644317,17,-22.909438198314547,31.970824737457757,27.9460225638893,50.03301028613493,21.113219790848596,30.316302544670883
v4-io,V4-io,Huber bounded-delay inter-anchor,0.0,44.69119926176642,89.16659043550465,23,48.43429221155233,80.86366190581707,107.90411157275334,17,-24.825739589264867,33.00885900480389,24.315308586601645,51.3836133554739,20.87979826435559,30.540935612317174
v4-io-td,V4-io-td,V4-io + static common tag-delay scan,4.0,44.69119926176642,89.16659043550465,23,47.93617146967664,82.25819399938369,107.48612763623315,17,-23.774135818269762,32.17876918069813,23.514135353058634,49.711162457657814,20.385218679955432,29.110686640483312
v4-io-roto,V4-io-roto,V4-io + RotoArm soft constraints,0.0,56.88911954020855,131.80143813238485,23,48.19621781744658,74.4833828035465,82.77697298298304,17,-22.000787511176966,30.427830840178096,26.30118710859955,46.03741344626682,17.99563083543454,27.46181992363251
v4-io-wand,V4-io-wand,V4-io + W01-W04 wand soft constraints,0.0,44.34804859543872,87.3762883844513,23,48.18053543453643,79.11536790591313,95.79989474802159,17,-23.824774655746758,32.42175806292523,21.961485991690722,50.542843971862,19.455779172073452,29.86916876046931
v5,V5,V4-io diagnostics,0.0,44.69119926176642,89.16659043550465,23,48.43429221155233,80.86366190581707,107.90411157275334,17,-24.825739589264867,33.00885900480389,24.315308586601645,51.3836133554739,20.87979826435559,30.540935612317174
