row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L14:I7:T6,simulate_imu_prior,0.7171105759916827,,,,
R2:L14:I7:T6,cpu_golden,21.629550186000415,,,,
R2:L14:I7:T6,torch_gpu,2.5216160739946645,0,1,2.5216160739946645,2.5216160739946645
R2:L14:I7:T8,simulate_imu_prior,0.6679926279903157,,,,
R2:L14:I7:T8,cpu_golden,21.31676772100036,,,,
R2:L14:I7:T8,torch_gpu,2.211685303991544,0,1,2.211685303991544,2.211685303991544
R2:L14:I8:T6,simulate_imu_prior,0.6497851499880198,,,,
R2:L14:I8:T6,cpu_golden,20.21746569799143,,,,
R2:L14:I8:T6,torch_gpu,2.3448074699990684,0,1,2.3448074699990684,2.3448074699990684
R2:L14:I8:T8,simulate_imu_prior,0.5992244179942645,,,,
R2:L14:I8:T8,cpu_golden,20.305346805005684,,,,
R2:L14:I8:T8,torch_gpu,2.257009653010755,0,1,2.257009653010755,2.257009653010755
