pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,8006.239595950274,8006.5,-0.26040404972627584,0.26040404972627584
A-C,11761.272319766627,11761.475624256838,-0.20330449021093955,0.20330449021093955
A-D,6827.945576011036,6827.40099009901,0.5445859120254681,0.5445859120254681
A-E,1420.534175290381,1420.607173601148,-0.07299831076693408,0.07299831076693408
A-F,8318.948310226175,8318.209027404622,0.7392828215524787,0.7392828215524787
A-G,11241.179095848187,11241.57278106509,-0.3936852169026679,0.3936852169026679
A-H,6900.877743138706,6900.999999999999,-0.12225686129295354,0.12225686129295354
B-C,8613.571278229469,8614.13274336283,-0.5614651333617076,0.5614651333617076
B-D,11034.322990666691,11034.736121819582,-0.41313115289085545,0.41313115289085545
B-E,7890.778858853668,7890.467775467777,0.31108338589092455,0.31108338589092455
B-F,1525.2219265280723,1525.4289340101523,-0.20700748207991637,0.20700748207991637
B-G,8075.647603147999,8075.0,0.6476031479987796,0.6476031479987796
B-H,11119.6017526559,11119.295081967213,0.3066706886875181,0.3066706886875181
C-D,8888.625307861766,8888.867256637168,-0.24194877540139714,0.24194877540139714
C-E,11686.534873690764,11685.88923076923,0.6456429215340904,0.6456429215340904
C-F,8707.356481698958,8707.0,0.35648169895830506,0.35648169895830506
C-G,1573.856756252619,1574.0,-0.14324374738089318,0.14324374738089318
C-H,9107.438683413293,9107.46972477064,-0.031041357347930898,0.031041357347930898
D-E,6964.4221254982585,6964.754950009802,-0.3328245115435493,0.3328245115435493
D-F,11223.657143648816,11223.566371681414,0.09077196740145155,0.09077196740145155
D-G,8676.267916086708,8675.779310344828,0.4886057418807468,0.4886057418807468
D-H,1415.11982765064,1415.1388589881594,-0.01903133751943642,0.01903133751943642
E-F,7940.085388539557,7940.423529411764,-0.33814087220707734,0.33814087220707734
E-G,10987.94594565361,10988.543396226414,-0.5974505728045187,0.5974505728045187
E-H,6751.646258022617,6751.36,0.2862580226174032,0.2862580226174032
F-G,7916.737296834425,7916.819672131148,-0.0823752967226028,0.0823752967226028
F-H,11118.451473828702,11119.0,-0.5485261712983629,0.5485261712983629
G-H,8663.203205021966,8663.000000000002,0.20320502196409507,0.20320502196409507
