row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L13:I7:T6,simulate_imu_prior,0.6641890269966098,,,,
R2:L13:I7:T6,cpu_golden,21.866616070998134,,,,
R2:L13:I7:T6,torch_gpu,2.2960688400053186,0,1,2.2960688400053186,2.2960688400053186
R2:L13:I7:T8,simulate_imu_prior,0.5945929000008618,,,,
R2:L13:I7:T8,cpu_golden,22.062283495994052,,,,
R2:L13:I7:T8,torch_gpu,2.1374496560019907,0,1,2.1374496560019907,2.1374496560019907
R2:L13:I8:T6,simulate_imu_prior,0.5526681159972213,,,,
R2:L13:I8:T6,cpu_golden,20.126406884999597,,,,
R2:L13:I8:T6,torch_gpu,1.9794622550107306,0,1,1.9794622550107306,1.9794622550107306
R2:L13:I8:T8,simulate_imu_prior,0.5751445089990739,,,,
R2:L13:I8:T8,cpu_golden,20.40437085799931,,,,
R2:L13:I8:T8,torch_gpu,2.0722210069943685,0,1,2.0722210069943685,2.0722210069943685
