version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,64.96380030094184,146.56987276580207,82.0539027013792,38.24391543399977,52.99747783820871,743.71828715619,7.275260582930261
