version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,53.65700445946058,117.45019917617742,74.74859969572898,26.457268508678066,41.94184617686915,,,,,-1.0000000000000002,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,213.64714335550497,1464.4678896794917,504.7552745753543,2079.440021923073,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,64.9638003009417,146.56987276580207,82.05390270137917,38.243915433999824,52.99747783820848,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
