row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L8:I0:T6,simulate_imu_prior,0.6185011149937054,,,,
R4:L8:I0:T6,cpu_golden,20.796380219995626,,,,
R4:L8:I0:T6,torch_gpu,2.2596215789963026,0,1,2.2596215789963026,2.2596215789963026
R4:L8:I0:T8,simulate_imu_prior,0.6601539830007823,,,,
R4:L8:I0:T8,cpu_golden,20.969997873995453,,,,
R4:L8:I0:T8,torch_gpu,2.1176779060042463,0,1,2.1176779060042463,2.1176779060042463
R4:L8:I1:T6,simulate_imu_prior,0.6096017410018248,,,,
R4:L8:I1:T6,cpu_golden,21.225661438991665,,,,
R4:L8:I1:T6,torch_gpu,2.082812884997111,0,1,2.082812884997111,2.082812884997111
R4:L8:I1:T8,simulate_imu_prior,0.5658535349939484,,,,
R4:L8:I1:T8,cpu_golden,21.011589778005145,,,,
R4:L8:I1:T8,torch_gpu,2.171530163002899,0,1,2.171530163002899,2.171530163002899
