capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0005973037068659534,0.0011823148011626703,0.002138773961929333,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R01,BSDC91,1200,1200,0.0009349934113402723,0.0019206544578774026,0.004738234469849357,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R02,BS2DCE,1201,1201,0.0010843502967680255,0.002356023170404541,0.005140534219121175,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R02,BSDC91,1200,1200,0.0010862872708664372,0.002248936732823542,0.004972324503576152,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R03,BS2DCE,1200,1200,0.0005355396333590138,0.001072158143389981,0.0022740112947165574,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R03,BSDC91,1200,1200,0.0005663117957850559,0.0011725538025791126,0.0029120765366576424,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R04,BS2DCE,1200,1200,0.0008532964272940228,0.001876296639711056,0.004507977663681383,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R04,BSDC91,1200,1200,0.0006829761214256974,0.0014304680569665372,0.0029241919523013645,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R05,BS2DCE,1200,1200,0.0011025032392707303,0.0023729751113512696,0.0063035031490722305,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R05,BSDC91,1201,1201,0.0006661081219566676,0.0012952443033598022,0.002269114976074797,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R06,BS2DCE,1200,1200,0.0008438706781415136,0.0017925789707662523,0.0038975878276679907,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R06,BSDC91,1201,1201,0.0008695117453526932,0.0019258566644350216,0.004166117090174426,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R07,BS2DCE,1200,1200,0.0006619502897789278,0.0013502516987059228,0.0028052860960493973,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R07,BSDC91,1201,1201,0.0008662288818395611,0.001898097469222413,0.004287953435814092,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R08,BS2DCE,1201,1201,0.0006164664487843444,0.0012358828081762145,0.002663737839248961,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R08,BSDC91,1200,1200,0.0003652978502063963,0.0006672687471403439,0.0015072700153184358,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R09,BS2DCE,1200,1200,0.0006818277826433517,0.0014748909470995166,0.002621744257709111,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R09,BSDC91,1200,1200,0.000700537378944662,0.0012908272692536533,0.0025252309870299923,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R10,BS2DCE,1200,1200,0.0006765403678489456,0.00134012563573792,0.0028617687369179245,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R10,BSDC91,1200,1200,0.0011112559574479046,0.002319371759238245,0.0066922841066833745,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R11,BS2DCE,1201,1201,0.0004906287736216249,0.0008743858087357418,0.0015815063613145303,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R11,BSDC91,1200,1200,0.003583844060560584,0.005886188279309059,0.05382133038853415,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R12,BS2DCE,1200,1200,0.0004340592019658449,0.0007743656886596892,0.002060485638336094,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R12,BSDC91,1200,1200,0.0005345423544292335,0.0011062645918228147,0.00219932558711793,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R13,BS2DCE,1201,1201,3.9290839394741184,0.0011619293041621689,134.85633620433336,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R13,BSDC91,1200,1200,0.0005211363666438144,0.0010436195966637227,0.0026995360835831406,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
R14,BS2DCE,1201,1201,0.0005691883121099132,0.0011699574248457455,0.002367012370275054,1.0,1.0,R4:L8:I0:T6,R4,L8,I0,T6,391.56,1.35,True
