version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v3-lite,solve,A-B,3006.6298342541436,2971.7669756903565,-34.862858563787086,34.862858563787086
v3-lite,solve,A-C,5537.900958466454,5554.11292311489,16.21196464843615,16.21196464843615
v3-lite,solve,A-D,4682.617436564737,4698.603790154018,15.986353589280952,15.986353589280952
v3-lite,solve,A-E,1463.2276923076922,1465.3173329514261,2.089640643733901,2.089640643733901
v3-lite,solve,A-F,3196.683807439825,3210.0836482861505,13.399840846325333,13.399840846325333
v3-lite,solve,A-G,5763.807392996109,5789.410646431016,25.603253434906946,25.603253434906946
v3-lite,solve,A-H,4861.575862068965,4809.289083035395,-52.28677903356947,52.28677903356947
v3-lite,solve,B-C,4576.042533936652,4549.100524268503,-26.942009668148785,26.942009668148785
v3-lite,solve,B-D,5439.607634652257,5482.5414923131475,42.93385766089068,42.93385766089068
v3-lite,solve,B-E,3215.6944045911046,3230.0492411365085,14.354836545403941,14.354836545403941
v3-lite,solve,B-F,1439.9999999999998,1437.8042336769643,-2.195766323035514,2.195766323035514
v3-lite,solve,B-G,5011.933421226105,5003.651108744205,-8.28231248189968,8.28231248189968
v3-lite,solve,B-H,5658.088393543428,5655.892120120126,-2.1962734233020456,2.1962734233020456
v3-lite,solve,C-D,3123.8741845293575,3057.534039436279,-66.34014509307872,66.34014509307872
v3-lite,solve,C-E,5673.476756756758,5736.600605201834,63.123848445075964,63.123848445075964
v3-lite,solve,C-F,4803.8490566037735,4760.195594171147,-43.65346243262684,43.65346243262684
v3-lite,solve,C-G,1735.7430656934305,1716.6753696520839,-19.067696041346608,19.067696041346608
v3-lite,solve,C-H,3455.196973518285,3488.0625337096963,32.86556019141108,32.86556019141108
v3-lite,solve,D-E,5097.91711517761,5007.7886197392245,-90.12849543838547,90.12849543838547
v3-lite,solve,D-F,5592.778082191781,5636.128912862593,43.350830670811774,43.350830670811774
v3-lite,solve,D-G,3281.248275862069,3308.6145134120957,27.366237550026653,27.366237550026653
v3-lite,solve,D-H,1520.411088987594,1523.3192283347528,2.9081393471587944,2.9081393471587944
v3-lite,solve,E-F,2792.443076923076,2781.1080357623423,-11.335041160733908,11.335041160733908
v3-lite,solve,E-G,5607.0,5542.774522386116,-64.22547761388432,64.22547761388432
v3-lite,solve,E-H,4570.800059862317,4660.903731870821,90.10367200850396,90.10367200850396
v3-lite,solve,F-G,4657.5,4701.722389566215,44.22238956621459,44.22238956621459
v3-lite,solve,F-H,5461.5,5415.619251428077,-45.880748571922595,45.880748571922595
v3-lite,solve,G-H,2941.2529182879375,2934.501477860233,-6.751440427704438,6.751440427704438
