version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v3-lite,all1000,A-B,3006.486131386861,2971.7669756903565,-34.71915569650446,34.71915569650446
v3-lite,all1000,A-C,5535.260273972603,5554.11292311489,18.85264914228719,18.85264914228719
v3-lite,all1000,A-D,4672.607634652258,4698.603790154018,25.99615550175986,25.99615550175986
v3-lite,all1000,A-E,1459.711513583441,1465.3173329514261,5.605819367985077,5.605819367985077
v3-lite,all1000,A-F,3195.640533582963,3210.0836482861505,14.443114703187348,14.443114703187348
v3-lite,all1000,A-G,5761.613793103448,5789.410646431016,27.796853327567987,27.796853327567987
v3-lite,all1000,A-H,4860.33524948264,4809.289083035395,-51.046166447245014,51.046166447245014
v3-lite,all1000,B-C,4570.5,4549.100524268503,-21.39947573149675,21.39947573149675
v3-lite,all1000,B-D,5435.75088715401,5482.5414923131475,46.79060515913716,46.79060515913716
v3-lite,all1000,B-E,3214.52700729927,3230.0492411365085,15.522233837238673,15.522233837238673
v3-lite,all1000,B-F,1439.1965317919075,1437.8042336769643,-1.3922981149432871,1.3922981149432871
v3-lite,all1000,B-G,5004.715923566879,5003.651108744205,-1.0648148226737248,1.0648148226737248
v3-lite,all1000,B-H,5659.000000000001,5655.892120120126,-3.107879879875327,3.107879879875327
v3-lite,all1000,C-D,3121.7760252365933,3057.534039436279,-64.24198580031452,64.24198580031452
v3-lite,all1000,C-E,5671.238894373149,5736.600605201834,65.36171082868441,65.36171082868441
v3-lite,all1000,C-F,4802.762264150943,4760.195594171147,-42.56666997979664,42.56666997979664
v3-lite,all1000,C-G,1735.331681205393,1716.6753696520839,-18.656311553309024,18.656311553309024
v3-lite,all1000,C-H,3454.4298642533936,3488.0625337096963,33.632669456302665,33.632669456302665
v3-lite,all1000,D-E,5094.889391979302,5007.7886197392245,-87.10077224007728,87.10077224007728
v3-lite,all1000,D-F,5592.598503740649,5636.128912862593,43.5304091219441,43.5304091219441
v3-lite,all1000,D-G,3277.6376470588234,3308.6145134120957,30.97686635327227,30.97686635327227
v3-lite,all1000,D-H,1522.3414287967196,1523.3192283347528,0.9777995380331959,0.9777995380331959
v3-lite,all1000,E-F,2790.9452054794524,2781.1080357623423,-9.8371697171101,9.8371697171101
v3-lite,all1000,E-G,5604.619808306709,5542.774522386116,-61.8452859205936,61.8452859205936
v3-lite,all1000,E-H,4569.644412191582,4660.903731870821,91.25931967923862,91.25931967923862
v3-lite,all1000,F-G,4657.460063897764,4701.722389566215,44.26232566845101,44.26232566845101
v3-lite,all1000,F-H,5457.486131386861,5415.619251428077,-41.86687995878401,41.86687995878401
v3-lite,all1000,G-H,2940.8140293637844,2934.501477860233,-6.312551503551276,6.312551503551276
