version,ID,peer,path,tilt,facing,status,N_frames,radius,radial_std,z_plane_std,circle_thickness_std_diagnostic,circle_thickness_rms_diagnostic,circle_thickness_p95_diagnostic,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,turn_count,estimated_turns,turn_center_rms_3d_mm,turn_center_p95_3d_mm,turn_center_x_std_mm,turn_center_y_std_mm,turn_center_z_std_mm,turn_radius_std_mm,median_anchors,pct_ge7,pct_ge8
v3-lite,ID25,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1801,464.46891602274553,54.425817177376885,146.68245577395564,86.9936746736523,156.44343509139762,303.0801888232727,11.901173554316932,1292.0868292375385,2837.1885771688367,-899.8954975309667,0.03380039407352218,0.20343540839847601,-0.9785047613426414,48,47.772109048276235,25.293549297788285,42.299509413392805,12.771510406770542,10.54249674743064,19.47100183855022,7.640848347543455,8.0,99.94447529150472,87.56246529705719
v3-lite,ID25,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1800,593.4138665168105,64.77739490720938,131.4045752565508,85.08930847256173,146.5056671922604,288.7833054850448,6.999320260769292,1289.0010374236006,2839.5526655984054,-859.275880229683,0.07296385931320565,-0.09759888394285154,0.992547597391295,47,47.738624313711306,16.180694007352855,24.722197430341282,9.463819148023562,6.097430634047221,11.864398540004489,5.517800077882119,8.0,99.77777777777777,73.77777777777777
v3-lite,ID26,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1800,461.0219953631843,78.66084276231945,138.52305383334638,90.96767954851032,159.39798090849095,309.2432802080951,18.77712693280999,1292.9313071807135,2775.2621666504783,-850.7516767468112,-0.12055668974534249,0.2984590640581902,0.9467778364744044,47,47.680843910666866,23.47994736369246,42.93418293047491,10.971348796814523,9.923719853275003,18.559153348550915,7.704166045354971,8.0,99.8888888888889,85.05555555555556
v3-lite,ID26,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1801,585.9917437715869,80.33871538546272,121.56300824142144,81.53691588704197,145.77608991370317,283.7619605564541,16.97558744202568,1302.5360418790333,2761.922301721267,-849.5751790835817,0.031346576422998006,0.2902765849376807,0.9564292427479801,48,47.76550749722758,19.665995756196807,27.77474111787269,10.420978693217354,10.48397213980216,13.284188845741404,6.924529367514163,8.0,99.50027762354247,80.62187673514714
v3-lite,ID27,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1800,465.54556506106945,64.43960350462322,135.22571848956142,89.38100116133337,149.82006444619753,289.8132416703727,25.51714348155209,1387.6667897286086,2759.9392314893,-905.7114782276157,-0.20591011783574936,-0.3783826293216162,0.9024564306383596,48,47.79524149660199,28.46007942410643,48.62398443611053,11.8636857082589,12.135951762346554,23.220277594158215,8.483188446462677,8.0,100.0,86.61111111111111
v3-lite,ID27,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1801,569.1990173737406,61.619170426346145,150.17245676548683,107.36998078469094,162.31215749644232,327.86677036739843,14.21959194513768,1396.6433060414695,2756.2918138730365,-855.5854417716981,0.15657970181787972,0.18926502636954923,-0.9693614118438787,48,47.82815274767511,29.821060001149448,49.733283692853036,18.219852638979305,15.127145255011836,18.639293152783047,6.529646956828318,8.0,99.7223764575236,78.67851193781232
v3-lite,ID28,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1800,473.84527918145426,63.22955224774778,101.02288792131617,67.67793267218133,119.22099852585133,225.11717080615892,26.257268040994074,1446.9605104390141,2791.0992501469914,-938.1737203114284,0.033068325083937505,-0.4411648433701163,0.8968166294457101,47,47.507812417521855,25.044750562855135,39.796718832325496,12.3983239680664,10.099250451249262,19.62554141506402,8.521461369641928,8.0,99.94444444444444,85.83333333333333
v3-lite,ID28,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1801,594.3917498205553,60.69692715966795,115.58991879841247,76.1292293572524,130.5577492361275,238.87923219994894,20.822990513616926,1456.4153619447825,2770.5712039473683,-911.4769617231269,-0.0020572617285278295,0.3554760891212632,-0.9346831108655125,47,47.528560379152346,20.628628147892837,38.16737699751321,12.553665753759411,9.237777660129892,13.851357889387142,7.266082948273941,8.0,99.55580233203776,74.34758467518046
v3-lite,ID29,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,456.8036966523453,69.5644322688948,168.19037346364524,99.24043617518612,182.03615743703634,343.90622376871863,16.888995718664138,1393.8518472543267,2713.9899986606683,-940.636455706052,0.2806384457432696,0.0751200115126971,0.9568693989469691,47,47.69313893317981,25.84639824272429,44.01426695040142,10.882906596359266,12.851212875626892,19.974170873123423,7.098806742831737,8.0,99.94444444444444,88.55555555555556
v3-lite,ID29,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,577.4999784184344,59.08773180141274,125.39088376029423,82.8672770034128,138.6100089299576,269.0859506663509,16.125909544141987,1393.8313531738518,2731.8476258317473,-897.1488960949671,0.25599672687169633,0.10775080545905724,0.9606536523398547,47,47.69932123501896,15.935989320651053,23.925315775679778,7.523623401651885,9.649508785913637,10.476574059531812,6.398668295875055,8.0,99.66666666666667,70.94444444444444
