experiment_id,seed_id,wall_time_s,status
B0_A0_U4_P0_T1,S04,0.10046437699929811,ok
X_A0_L0_I0_T11,S04,0.49642220900568645,ok
X_A0_L0_I1_T11,S04,0.41847863400471397,ok
X_A0_L0_I3_T11,S04,0.477524785004789,ok
X_A0_L0_I4_T11,S04,0.5345355210010894,ok
X_A0_L0_I7_T11,S04,0.5082487890031189,ok
X_A0_L0_I8_T11,S04,0.45332440800848417,ok
X_A0_L0_I1+I3+I7_T11,S04,0.41803020700172056,ok
X_A0_L0_I1+I2+I3+I8_T11,S04,0.3977212230092846,ok
X_A0_L1_I0_T11,S04,1.3255360660114093,ok
X_A0_L1_I1_T11,S04,1.3671305540046887,ok
X_A0_L1_I3_T11,S04,1.1804896740068216,ok
X_A0_L1_I4_T11,S04,1.393883637007093,ok
X_A0_L1_I7_T11,S04,1.4010623470094288,ok
X_A0_L1_I8_T11,S04,1.26055644499138,ok
X_A0_L1_I1+I3+I7_T11,S04,1.356812751997495,ok
X_A0_L1_I1+I2+I3+I8_T11,S04,1.3709305619995575,ok
X_A0_L2_I0_T11,S04,1.3657225460046902,ok
X_A0_L2_I1_T11,S04,1.3954256039869506,ok
X_A0_L2_I3_T11,S04,1.3148325069923885,ok
X_A0_L2_I4_T11,S04,1.2469792310002958,ok
X_A0_L2_I7_T11,S04,1.3019450319989119,ok
X_A0_L2_I8_T11,S04,1.3540995070070494,ok
X_A0_L2_I1+I3+I7_T11,S04,1.4286288250004873,ok
X_A0_L2_I1+I2+I3+I8_T11,S04,1.326066173001891,ok
X_A0_L3_I0_T11,S04,1.5294085649948101,ok
X_A0_L3_I1_T11,S04,1.4733731570013333,ok
X_A0_L3_I3_T11,S04,1.3399385270022321,ok
X_A0_L3_I4_T11,S04,1.2963855220004916,ok
X_A0_L3_I7_T11,S04,1.3182071280025411,ok
X_A0_L3_I8_T11,S04,1.3114815699955216,ok
X_A0_L3_I1+I3+I7_T11,S04,1.4491988049994688,ok
X_A0_L3_I1+I2+I3+I8_T11,S04,1.2216730690124677,ok
X_A0_L4_I0_T11,S04,1.366800609001075,ok
X_A0_L4_I1_T11,S04,1.3185579359997064,ok
X_A0_L4_I3_T11,S04,1.285840291006025,ok
X_A0_L4_I4_T11,S04,1.398225259006722,ok
X_A0_L4_I7_T11,S04,1.327659501999733,ok
X_A0_L4_I8_T11,S04,1.3125471429957543,ok
X_A0_L4_I1+I3+I7_T11,S04,1.2301372640067711,ok
X_A0_L4_I1+I2+I3+I8_T11,S04,1.3895370509999339,ok
X_A0_L5_I0_T11,S04,1.2908700740081258,ok
X_A0_L5_I1_T11,S04,1.512013890009257,ok
X_A0_L5_I3_T11,S04,1.3454762720066356,ok
X_A0_L5_I4_T11,S04,1.276015940005891,ok
X_A0_L5_I7_T11,S04,1.2783795019931858,ok
X_A0_L5_I8_T11,S04,1.2214039230020717,ok
X_A0_L5_I1+I3+I7_T11,S04,1.236744137990172,ok
X_A0_L5_I1+I2+I3+I8_T11,S04,1.2961427900008857,ok
X_A0_L7_I0_T11,S04,1.2303327889967477,ok
X_A0_L7_I1_T11,S04,1.3394457339891233,ok
X_A0_L7_I3_T11,S04,1.5314642010052921,ok
X_A0_L7_I4_T11,S04,1.4654080509935739,ok
X_A0_L7_I7_T11,S04,1.4017474520078395,ok
X_A0_L7_I8_T11,S04,1.4956315110030118,ok
X_A0_L7_I1+I3+I7_T11,S04,1.3444164779939456,ok
X_A0_L7_I1+I2+I3+I8_T11,S04,1.3744400360010331,ok
X_A0_L8_I0_T11,S04,1.4919045170099707,ok
X_A0_L8_I1_T11,S04,1.3633969240036095,ok
X_A0_L8_I3_T11,S04,1.475686088000657,ok
X_A0_L8_I4_T11,S04,1.332233986002393,ok
X_A0_L8_I7_T11,S04,1.2305688220076263,ok
X_A0_L8_I8_T11,S04,1.5471484899899224,ok
X_A0_L8_I1+I3+I7_T11,S04,1.2227026939945063,ok
X_A0_L8_I1+I2+I3+I8_T11,S04,1.3194524889986496,ok
X_A0_L10_I0_T11,S04,1.3144655799987959,ok
X_A0_L10_I1_T11,S04,1.3397375530039426,ok
X_A0_L10_I3_T11,S04,1.2591929199988954,ok
X_A0_L10_I4_T11,S04,1.5104869920032797,ok
X_A0_L10_I7_T11,S04,1.2167642540007364,ok
X_A0_L10_I8_T11,S04,1.265343473001849,ok
X_A0_L10_I1+I3+I7_T11,S04,1.3213332050072495,ok
X_A0_L10_I1+I2+I3+I8_T11,S04,1.2953816509980243,ok
X_A0_L11_I0_T11,S04,1.36677631099883,ok
X_A0_L11_I1_T11,S04,1.2756358059996273,ok
X_A0_L11_I3_T11,S04,1.3736186729947804,ok
X_A0_L11_I4_T11,S04,1.4135402649990283,ok
X_A0_L11_I7_T11,S04,1.3310001849895343,ok
X_A0_L11_I8_T11,S04,1.3688860399997793,ok
X_A0_L11_I1+I3+I7_T11,S04,1.2911537920008413,ok
X_A0_L11_I1+I2+I3+I8_T11,S04,1.3443952459929278,ok
X_A0_L12_I0_T11,S04,1.2321917959925486,ok
X_A0_L12_I1_T11,S04,1.359388623997802,ok
X_A0_L12_I3_T11,S04,1.2807478139875457,ok
X_A0_L12_I4_T11,S04,1.3408197490061866,ok
X_A0_L12_I7_T11,S04,1.2218305739952484,ok
X_A0_L12_I8_T11,S04,1.5178487170051085,ok
X_A0_L12_I1+I3+I7_T11,S04,1.521995486007654,ok
X_A0_L12_I1+I2+I3+I8_T11,S04,1.5164076090004528,ok
X_A0_L13_I0_T11,S04,1.2768140990083339,ok
X_A0_L13_I1_T11,S04,1.3518799199955538,ok
X_A0_L13_I3_T11,S04,1.3598550660099136,ok
X_A0_L13_I4_T11,S04,1.3222342670051148,ok
X_A0_L13_I7_T11,S04,1.227877648008871,ok
X_A0_L13_I8_T11,S04,1.3612651040020864,ok
X_A0_L13_I1+I3+I7_T11,S04,1.3582230549945962,ok
X_A0_L13_I1+I2+I3+I8_T11,S04,1.3434592900011921,ok
X_A0_L14_I0_T11,S04,1.3944214610091876,ok
X_A0_L14_I1_T11,S04,1.2762308080127696,ok
X_A0_L14_I3_T11,S04,1.4888732450053794,ok
X_A0_L14_I4_T11,S04,1.3548211369925411,ok
X_A0_L14_I7_T11,S04,1.4430065670021577,ok
X_A0_L14_I8_T11,S04,1.4452269269968383,ok
X_A0_L14_I1+I3+I7_T11,S04,1.2884730510122608,ok
X_A0_L14_I1+I2+I3+I8_T11,S04,1.3648789360013325,ok
X_A0_L15_I0_T11,S04,1.3977152110019233,ok
X_A0_L15_I1_T11,S04,1.3906381120032165,ok
X_A0_L15_I3_T11,S04,1.2947432990040397,ok
X_A0_L15_I4_T11,S04,1.242588604989578,ok
X_A0_L15_I7_T11,S04,1.2347149300039746,ok
X_A0_L15_I8_T11,S04,1.239944322995143,ok
X_A0_L15_I1+I3+I7_T11,S04,1.282745251999586,ok
X_A0_L15_I1+I2+I3+I8_T11,S04,1.2352142640011152,ok
X_A0_L16_I0_T11,S04,1.292554793995805,ok
X_A0_L16_I1_T11,S04,1.2957838600123068,ok
X_A0_L16_I3_T11,S04,1.3050901550013805,ok
