timestamp,id,type,path,notes
2026-06-23T20:21:55+02:00,"ALL_RESPONDER",anchor_responder,"/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_anchor_responder_then_static_20260623/manual_all_anchor_responder_20260623_202105","rc=0"
2026-06-23T20:23:00+02:00,"CODX_AFTER_RESPONDER","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_anchor_responder_then_static_20260623/static_CODX_AFTER_RESPONDER_BSF66F_30s_20260623_202155","duration_s=30; targets=BSF66F; cir=off; rc=0"
