experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,U,P,R
X_A0_L19_I0_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,3327.0360702799994,13021.29983097916,16921.14143639432,8023.773493614521,40661,2231.3253060568695,10606.576106978022,13760.753299375978,6062.238338732937,40661,1277.552457394206,8000.04638214899,10568.80288042382,5256.4443686990035,3691.2694285484295,12873.992109006567,6510.037352108942,10534.237108590856,7637.394864873586,9485.075558894372,9003.138128368768,2127.4652492285954,5769.220979808239,560.527478504051,1074.1175581645646,14274.898296364447,11746.683613476034,119.06900314339163,nan,nan,nan,nan,nan,17,15824.55881039483,6034.807075691627,27313.9843798861,A0,L19,I0,T11,imu_only,S01,X_A0_L19_I0_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,22158.968323881225,1372,,,
X_A0_L19_I0_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,3326.776580915964,13021.672983309301,16922.590065977773,8023.7689428913645,40661,2231.002635200142,10607.94237034965,13756.540956331552,6062.235280483733,40661,1277.4850829890247,8000.919503066127,10568.342658683985,5256.440949251339,3689.8997079797246,12873.649330555545,6510.033847052027,10535.130008404238,7637.104012497845,9485.792954666245,9010.17529342902,2127.372941332942,5775.705993820375,558.2319645831583,1072.6420580444008,14274.898296364447,11746.683613476034,119.06900314339163,nan,nan,nan,nan,nan,17,15847.242010275355,6044.0969938853395,27324.186491481152,A0,L19,I0,T12,imu_only,S01,X_A0_L19_I0_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,22176.5993777771,1373,,,
X_A0_L19_I1_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1797.6840096578965,7775.680101557593,9799.961368688115,4613.3464451861855,40661,1393.8319782276676,6573.315085872424,8479.000058545089,3771.5792043328197,40661,596.6348784625571,3715.4589588270537,5793.26881440957,2656.7189781300217,2072.35967492912,8031.235519969325,4012.860247270851,6238.847524010509,2510.952535374322,4277.170512803961,4196.685768827161,724.9034214990661,2877.8850088424315,542.9473563348295,1012.0765504600679,9012.210263513316,7025.893343309406,75.14236764403336,nan,nan,nan,nan,nan,17,7890.553288250247,2392.018993129261,14821.743499690141,A0,L19,I1,T11,imu_only,S01,X_A0_L19_I1_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,11845.62191311477,1360,,,
X_A0_L19_I1_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1797.841024590068,7775.111892867515,9800.129628545837,4613.344242920607,40661,1393.6972166830703,6572.822870385678,8478.499091214453,3771.5772488481102,40661,596.5359402898982,3715.978402442135,5792.77327991552,2656.717930014407,2073.319756826195,8030.995756795195,4012.857249026265,6239.29972272999,2510.9176773190366,4282.206552175128,4196.7930972090235,725.1246938941956,2877.9566306231904,541.5398178905664,1010.1567067033271,9012.210263513316,7025.893343309406,75.14236764403336,nan,nan,nan,nan,nan,17,7900.1410353301835,2391.913165397228,14865.893330957311,A0,L19,I1,T12,imu_only,S01,X_A0_L19_I1_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,11853.245311747236,1361,,,
X_A0_L19_I2_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,2125.4568817389118,7727.373731798773,9709.372088182681,4525.319969885157,40661,1615.945631231058,6400.398565828946,8378.33420921532,3800.907885708914,40661,768.650309866385,4112.889812630735,5592.076178779148,2455.9356820155513,2081.6519785634127,8249.916167015734,3973.61617606407,6144.376680438524,4022.5169204238946,4956.163528206698,4864.3698800349775,1064.5973059389735,3242.2838496087998,539.9825288237355,999.7281279639825,9273.490695126824,6811.128795114592,77.3493991258858,nan,nan,nan,nan,nan,17,11196.97788910964,3678.9511883739874,17182.775009760717,A0,L19,I2,T11,imu_only,S01,X_A0_L19_I2_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,14428.149084200068,1368,,,
X_A0_L19_I2_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,2125.4558528924613,7726.9748247147645,9710.715988211417,4525.318255687937,40661,1615.6516333291963,6400.535817582297,8378.422337287453,3800.9064117175694,40661,768.9304923347456,4112.702500624626,5593.206878254606,2455.934804636879,2082.5579395661043,8249.579112766016,3973.615903325159,6143.344512241137,4022.256891209711,4961.900591496013,4870.309176750247,1065.0091251149088,3256.3273706187315,538.4235922742716,993.4518420001448,9273.490695126824,6811.128795114592,77.3493991258858,nan,nan,nan,nan,nan,17,11212.177807411565,3694.343021634233,17226.800426349586,A0,L19,I2,T12,imu_only,S01,X_A0_L19_I2_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,14446.59877953167,1369,,,
X_A0_L19_I3_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1257.2355539895989,5223.003372544059,6700.309948075055,2989.5220562835684,40661,761.6364669890132,3888.172856902573,4972.598070288764,2225.8757431185304,40661,436.2297372566552,3279.6381440534888,4809.3960294631715,1995.6751492170424,1421.5722552410944,5403.579991192082,2573.0899700603113,4159.207362144754,2497.723604626357,2316.3234187221096,2278.244976539627,775.4282269344684,1290.065783278873,411.1627865729244,795.256317948802,6054.634603608098,4582.707609584269,50.496597032961475,nan,nan,nan,nan,nan,17,3630.595369767127,985.4905334391415,7809.714275317578,A0,L19,I3,T11,imu_only,S01,X_A0_L19_I3_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,6499.274902634747,1324,,,
X_A0_L19_I3_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1257.4014069149503,5224.142358995882,6701.560048444285,2989.521816601792,40661,761.6794325123755,3887.945200043155,4972.236468955876,2225.87635583197,40661,436.2938792088687,3280.6529418062646,4811.123222581874,1995.674106783537,1421.7997775775762,5402.075101676866,2573.0928388518514,4158.00470343851,2498.1038221517897,2316.5640395319065,2279.1084728300148,775.1331819516159,1289.695397654833,410.28954534567356,792.3758279039139,6054.634603608098,4582.707609584269,50.496597032961475,nan,nan,nan,nan,nan,17,3635.005234562554,987.4531336127131,7812.771028563692,A0,L19,I3,T12,imu_only,S01,X_A0_L19_I3_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,6501.877426185683,1325,,,
X_A0_L19_I4_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1405.412920245156,5947.409370097981,7270.398946615532,3281.4964363297013,40661,1157.5438973850353,4904.601121044918,6136.694058678335,2812.730104711311,40661,490.1952861093281,3062.9002847161937,3942.945200911978,1690.1976865725578,1666.3911611243623,6243.865273147774,3115.3015734003493,5119.240960732988,2903.385215639675,3780.047246404999,3600.8223418198822,783.7418062970855,2288.312779817668,535.4135639688346,1003.1566691914709,7010.387917327029,5722.8904610028585,58.47217985990471,nan,nan,nan,nan,nan,17,3077.165979507201,2301.125344783017,5472.3465172486,A0,L19,I4,T11,imu_only,S01,X_A0_L19_I4_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,7149.916582289958,1330,,,
X_A0_L19_I4_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1405.572854496247,5945.686230143729,7272.698154971287,3281.4957909759846,40661,1157.5803781914528,4904.991710556057,6136.310055900275,2812.729558026496,40661,490.360880106855,3062.3634675604635,3942.774536118216,1690.1973433883916,1666.1567572284746,6244.381099318747,3115.3010954946812,5120.83269515234,2903.453021747473,3780.6746840032674,3601.719764788935,783.6382077210166,2290.8187443696465,533.896814109473,999.4994448128994,7010.387917327029,5722.8904610028585,58.47217985990471,nan,nan,nan,nan,nan,17,3085.454848005588,2303.5189459540297,5475.823457661199,A0,L19,I4,T12,imu_only,S01,X_A0_L19_I4_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,7156.91790777877,1331,,,
X_A0_L19_I5_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,909.2961877945997,4093.932173911674,5197.981476810976,2345.3328166765878,40661,640.7006059616547,2855.5958357734094,3639.5369308475165,1787.5566418878866,40661,315.9833781231771,2646.3321362907222,3844.923687992341,1518.297491607833,1129.752188646785,4278.772937062211,2032.211203806024,2810.7853347654927,2136.1596226819565,1875.4144980624424,1577.1102150545546,483.6386971737158,957.4089447507208,435.3330968416019,797.8092555112106,4845.538606732443,3227.368167972849,40.397528317573546,nan,nan,nan,nan,nan,17,1739.245122590619,653.2563274711447,2716.8000888249085,A0,L19,I5,T11,imu_only,S01,X_A0_L19_I5_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,4323.498774807353,1308,,,
X_A0_L19_I5_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,909.0575815792985,4094.570084546457,5198.244233705041,2345.3334723454896,40661,640.9753193520911,2855.2759238822864,3639.5305322413574,1787.5574283441222,40661,316.2201489607771,2645.9894345679877,3841.2432738151256,1518.297578498991,1131.0716172383754,4277.6917565975,2032.2125079085486,2809.1806781724713,2134.287096500885,1873.8839952202666,1577.5462698161123,483.25350887489657,958.831195435743,434.82872949681325,796.5173492610631,4845.538606732443,3227.368167972849,40.397528317573546,nan,nan,nan,nan,nan,17,1745.810417510148,655.5779237391646,2724.457774695139,A0,L19,I5,T12,imu_only,S01,X_A0_L19_I5_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,4329.746622022475,1309,,,
X_A0_L19_I6_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1251.4484224874752,4938.159306841814,6218.08309268143,2763.6428081567437,40661,932.3619783392359,4119.013755491534,5356.030172502577,2302.6420555300233,40661,393.1543018842665,2570.595879046604,3552.8173091905173,1528.254277003981,1359.2523700109327,5470.453251794332,2649.74313813018,3914.750881006215,2108.6306944401554,2493.479366893145,2144.657145641528,526.9634584152302,1288.6932341341908,438.3715475291215,796.30968249403,6125.191120298612,4326.666332317784,51.09308998331906,nan,nan,nan,nan,nan,17,2784.8675246008097,774.1645470224769,6550.239628631667,A0,L19,I6,T11,imu_only,S01,X_A0_L19_I6_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,5867.664892426611,1318,,,
X_A0_L19_I6_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1251.3785715381748,4938.421355813594,6218.215297699232,2763.6432163797026,40661,932.3503890217758,4118.990283526583,5355.6016097450865,2302.642632750768,40661,393.3315536638514,2570.9478366750604,3552.9864411629333,1528.2541455138148,1358.8677047803349,5471.287172052986,2649.7445768663447,3915.8444665034494,2108.688568390953,2492.8278382128437,2145.336798489302,527.1339010977738,1289.3455994655358,437.873300122803,795.1977644258602,6125.191120298612,4326.666332317784,51.09308998331906,nan,nan,nan,nan,nan,17,2790.3382719261654,774.7946274686986,6562.049586628418,A0,L19,I6,T12,imu_only,S01,X_A0_L19_I6_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,5871.727805079963,1319,,,
X_A0_L19_I7_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1678.692211020431,7124.006089652104,8862.59440686273,4074.8849633127516,40661,1266.6418983759775,5724.705078115076,7349.782357227052,3338.1226595696717,40661,607.1952576336341,3877.5204874188216,5060.536070827775,2337.0118899782824,2006.5693401286794,7583.512108666787,3732.9337786690785,5707.310772555272,3693.3256857225233,3608.6167827539475,3467.015361526136,843.3808475979756,2204.5299781597905,443.8195345702024,851.2071665239035,8405.656288688788,6397.977002201256,70.08642374716467,nan,nan,nan,nan,nan,17,5169.196863005202,1437.7531843938373,10386.601769386869,A0,L19,I7,T11,imu_only,S01,X_A0_L19_I7_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,9381.50137134559,1350,,,
X_A0_L19_I7_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1678.5710529764963,7124.199435247835,8862.184818583473,4074.8842234749177,40661,1267.0785475096725,5723.872841816812,7348.883694051597,3338.1220360750794,40661,606.8603166316583,3878.895939926286,5060.52912118293,2337.0114905568494,2006.392831003929,7583.606715615523,3732.933798173437,5706.632170743173,3692.2330007953306,3609.845972082808,3470.122989163563,844.1990462930889,2209.7820867649016,442.5095653341665,849.9344267543707,8405.656288688788,6397.977002201256,70.08642374716467,nan,nan,nan,nan,nan,17,5181.997104867809,1437.784179354237,10408.959073880573,A0,L19,I7,T12,imu_only,S01,X_A0_L19_I7_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,9392.94419825928,1351,,,
X_A0_L19_I8_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1289.5142582739647,5264.158395876223,6638.113322455979,3104.478113555683,40661,967.3480927209002,4350.988775550242,5454.12582620335,2559.2548881337966,40661,382.09267952721325,2598.410440918292,4198.966896377625,1757.270262398337,1481.0237026871803,5288.582909294952,2632.4158169741486,4474.413049231596,1545.5497203289306,2843.2819158293405,2334.257709822566,578.0032997128275,1776.6983550902592,478.36823129522634,962.6289242605761,5876.924891326056,4931.915396290995,49.018189334174764,nan,nan,nan,nan,nan,17,3658.623372267801,1416.4203571846015,7929.210858407632,A0,L19,I8,T11,imu_only,S01,X_A0_L19_I8_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,6781.413259073003,1328,,,
X_A0_L19_I8_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1290.915619932767,5263.523885291813,6640.045917992351,3104.478085787459,40661,967.1109248091213,4351.182736047353,5453.92118934774,2559.254961965449,40661,382.3472255592867,2598.610738242012,4199.406630712688,1757.270105814639,1481.717371562218,5289.011831803359,2632.4155294514812,4473.662986054285,1546.1498354988728,2845.6108112494485,2336.8174427476433,576.7803505556606,1777.7739172957167,477.19524983700524,961.1216042468618,5876.924891326056,4931.915396290995,49.018189334174764,nan,nan,nan,nan,nan,17,3672.737356843018,1418.8385881047452,7955.808064386413,A0,L19,I8,T12,imu_only,S01,X_A0_L19_I8_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,6792.674621131365,1329,,,
