experiment_id,seed_id,wall_time_s,status,backend,device
X_A0_L19_I0_T11,S01,0.43685177600127645,ok,,
X_A0_L19_I0_T12,S01,0.6011513550038217,ok,,
X_A0_L19_I1_T11,S01,0.5187899789962103,ok,,
X_A0_L19_I1_T12,S01,0.6006330809977953,ok,,
X_A0_L19_I2_T11,S01,0.41497285300283693,ok,,
X_A0_L19_I2_T12,S01,0.5591180810006335,ok,,
X_A0_L19_I3_T11,S01,0.5076381410035538,ok,,
X_A0_L19_I3_T12,S01,0.5483485259974259,ok,,
X_A0_L19_I4_T11,S01,0.4620198420016095,ok,,
X_A0_L19_I4_T12,S01,0.5568299350052257,ok,,
X_A0_L19_I5_T11,S01,0.47920025199709926,ok,,
X_A0_L19_I5_T12,S01,0.5577421400012099,ok,,
X_A0_L19_I6_T11,S01,0.45541654500266304,ok,,
X_A0_L19_I6_T12,S01,0.5319281010015402,ok,,
X_A0_L19_I7_T11,S01,0.4790887799972552,ok,,
X_A0_L19_I7_T12,S01,0.549521093002113,ok,,
X_A0_L19_I8_T11,S01,0.46499768899957417,ok,,
X_A0_L19_I8_T12,S01,0.5371197429994936,ok,,
X_A1_L19_I0_T11,S01,0.45160375499835936,ok,,
X_A1_L19_I0_T12,S01,0.5299732529965695,ok,,
X_A1_L19_I1_T11,S01,0.45027238599868724,ok,,
X_A1_L19_I1_T12,S01,0.5235085470048944,ok,,
X_A1_L19_I2_T11,S01,0.460304256004747,ok,,
X_A1_L19_I2_T12,S01,0.5322329190021264,ok,,
X_A1_L19_I3_T11,S01,0.469543290004367,ok,,
X_A1_L19_I3_T12,S01,0.5297487510033534,ok,,
X_A1_L19_I4_T11,S01,0.4706624179962091,ok,,
X_A1_L19_I4_T12,S01,0.5362370959992404,ok,,
X_A1_L19_I5_T11,S01,0.4410097410000162,ok,,
X_A1_L19_I5_T12,S01,0.5660114030033583,ok,,
X_A1_L19_I6_T11,S01,0.4596311700006481,ok,,
X_A1_L19_I6_T12,S01,0.5397008279978763,ok,,
X_A1_L19_I7_T11,S01,0.45127579999825684,ok,,
X_A1_L19_I7_T12,S01,0.5383155870003975,ok,,
X_A1_L19_I8_T11,S01,0.4929507900014869,ok,,
X_A1_L19_I8_T12,S01,0.5273346899994067,ok,,
X_A2_L19_I0_T11,S01,0.4570556389953708,ok,,
X_A2_L19_I0_T12,S01,0.5648051699972712,ok,,
X_A2_L19_I1_T11,S01,0.45617186299932655,ok,,
X_A2_L19_I1_T12,S01,0.5500279680054518,ok,,
X_A2_L19_I2_T11,S01,0.4952279249991989,ok,,
X_A2_L19_I2_T12,S01,0.5544292479971773,ok,,
X_A2_L19_I3_T11,S01,0.39784248599607963,ok,,
X_A2_L19_I3_T12,S01,0.5282303249987308,ok,,
X_A2_L19_I4_T11,S01,0.45551261799846543,ok,,
X_A2_L19_I4_T12,S01,0.5637525220008683,ok,,
X_A2_L19_I5_T11,S01,0.4649175130034564,ok,,
X_A2_L19_I5_T12,S01,0.6392342760009342,ok,,
X_A2_L19_I6_T11,S01,0.44793644300079904,ok,,
X_A2_L19_I6_T12,S01,0.6055877299950225,ok,,
X_A2_L19_I7_T11,S01,0.44195487999968464,ok,,
X_A2_L19_I7_T12,S01,0.6392209349942277,ok,,
X_A2_L19_I8_T11,S01,0.4258569980011089,ok,,
X_A2_L19_I8_T12,S01,0.6348969450045843,ok,,
X_A3_L19_I0_T11,S01,0.5437339389973204,ok,,
X_A3_L19_I0_T12,S01,0.5307114790048217,ok,,
X_A3_L19_I1_T11,S01,0.4435495110010379,ok,,
X_A3_L19_I1_T12,S01,0.5982990780030377,ok,,
X_A3_L19_I2_T11,S01,0.5696694989965181,ok,,
X_A3_L19_I2_T12,S01,0.5318572260002838,ok,,
X_A3_L19_I3_T11,S01,0.4538336010009516,ok,,
X_A3_L19_I3_T12,S01,0.51323483500164,ok,,
X_A3_L19_I4_T11,S01,0.44489277800312266,ok,,
X_A3_L19_I4_T12,S01,0.5480568860002677,ok,,
X_A3_L19_I5_T11,S01,0.4493018680004752,ok,,
X_A3_L19_I5_T12,S01,0.49409742900024867,ok,,
X_A3_L19_I6_T11,S01,0.5014724409993505,ok,,
X_A3_L19_I6_T12,S01,0.4999797700002091,ok,,
X_A3_L19_I7_T11,S01,0.5019224240022595,ok,,
X_A3_L19_I7_T12,S01,0.5477838420047192,ok,,
X_A3_L19_I8_T11,S01,0.4177972489997046,ok,,
X_A3_L19_I8_T12,S01,0.5249290740030119,ok,,
X_A0_U4_P0_L19_I0_T1,S01,0.06970232500316342,ok,,
X_A0_U4_P0_L19_I0_T2,S01,1.5260777240036987,ok,,
X_A0_U4_P0_L19_I0_T3,S01,1.5972021580018918,ok,,
X_A0_U4_P0_L19_I0_T4,S01,1.5445731720028562,ok,,
X_A0_U4_P0_L19_I0_T5,S01,1.5241969510025228,ok,,
X_A0_U4_P0_L19_I1_T1,S01,0.0768299150004168,ok,,
X_A0_U4_P0_L19_I1_T2,S01,1.554834693997691,ok,,
X_A0_U4_P0_L19_I1_T3,S01,1.547203920003085,ok,,
X_A0_U4_P0_L19_I1_T4,S01,1.4926131910033291,ok,,
X_A0_U4_P0_L19_I1_T5,S01,1.4468806330041843,ok,,
X_A0_U4_P0_L19_I2_T1,S01,0.05399776499689324,ok,,
X_A0_U4_P0_L19_I2_T2,S01,1.3865931679974892,ok,,
X_A0_U4_P0_L19_I2_T3,S01,1.4892239999971935,ok,,
X_A0_U4_P0_L19_I2_T4,S01,1.4793266609995044,ok,,
X_A0_U4_P0_L19_I2_T5,S01,1.5003417269981583,ok,,
X_A0_U4_P0_L19_I3_T1,S01,0.055392364993167575,ok,,
X_A0_U4_P0_L19_I3_T2,S01,1.5292780469972058,ok,,
X_A0_U4_P0_L19_I3_T3,S01,1.5518540929988376,ok,,
X_A0_U4_P0_L19_I3_T4,S01,1.5273266720032552,ok,,
X_A0_U4_P0_L19_I3_T5,S01,1.4897997219959507,ok,,
X_A0_U4_P0_L19_I4_T1,S01,0.04532496399770025,ok,,
X_A0_U4_P0_L19_I4_T2,S01,1.309522247996938,ok,,
X_A0_U4_P0_L19_I4_T3,S01,1.4706954520006548,ok,,
X_A0_U4_P0_L19_I4_T4,S01,1.6084828750026645,ok,,
X_A0_U4_P0_L19_I4_T5,S01,1.4957108450034866,ok,,
X_A0_U4_P0_L19_I5_T1,S01,0.05937868099863408,ok,,
X_A0_U4_P0_L19_I5_T2,S01,1.5238888899984886,ok,,
X_A0_U4_P0_L19_I5_T3,S01,1.5425405479982146,ok,,
X_A0_U4_P0_L19_I5_T4,S01,1.4485329290037043,ok,,
X_A0_U4_P0_L19_I5_T5,S01,1.4884272339986637,ok,,
X_A0_U4_P0_L19_I6_T1,S01,0.043698702997062355,ok,,
X_A0_U4_P0_L19_I6_T2,S01,1.3936515940004028,ok,,
X_A0_U4_P0_L19_I6_T3,S01,1.4000606979971053,ok,,
X_A0_U4_P0_L19_I6_T4,S01,1.3845136689997162,ok,,
X_A0_U4_P0_L19_I6_T5,S01,1.5582048779979232,ok,,
X_A0_U4_P0_L19_I7_T1,S01,0.04698029500286793,ok,,
X_A0_U4_P0_L19_I7_T2,S01,1.6921727220033063,ok,,
X_A0_U4_P0_L19_I7_T3,S01,1.496686413003772,ok,,
X_A0_U4_P0_L19_I7_T4,S01,1.3941316139971605,ok,,
X_A0_U4_P0_L19_I7_T5,S01,1.385743746002845,ok,,
X_A0_U4_P0_L19_I8_T1,S01,0.04419105599663453,ok,,
X_A0_U4_P0_L19_I8_T2,S01,1.5708771610006806,ok,,
X_A0_U4_P0_L19_I8_T3,S01,1.5120432629992138,ok,,
X_A0_U4_P0_L19_I8_T4,S01,1.5424708319987985,ok,,
X_A0_U4_P0_L19_I8_T5,S01,1.5096391950064572,ok,,
X_A0_U4_P1_L19_I0_T1,S01,0.047203886999341194,ok,,
X_A0_U4_P1_L19_I0_T2,S01,1.5004974610055797,ok,,
X_A0_U4_P1_L19_I0_T3,S01,1.3928871099997195,ok,,
X_A0_U4_P1_L19_I0_T4,S01,1.6605162650012062,ok,,
X_A0_U4_P1_L19_I0_T5,S01,1.468019006002578,ok,,
X_A0_U4_P1_L19_I1_T1,S01,0.04351406999921892,ok,,
X_A0_U4_P1_L19_I1_T2,S01,1.3510553170053754,ok,,
X_A0_U4_P1_L19_I1_T3,S01,1.411382432001119,ok,,
X_A0_U4_P1_L19_I1_T4,S01,1.3476981730054831,ok,,
X_A0_U4_P1_L19_I1_T5,S01,1.4148188030012534,ok,,
X_A0_U4_P1_L19_I2_T1,S01,0.046162028003891464,ok,,
X_A0_U4_P1_L19_I2_T2,S01,1.5351487299994915,ok,,
X_A0_U4_P1_L19_I2_T3,S01,1.4160502000013366,ok,,
X_A0_U4_P1_L19_I2_T4,S01,1.4788864799993462,ok,,
X_A0_U4_P1_L19_I2_T5,S01,1.4040739449992543,ok,,
X_A0_U4_P1_L19_I3_T1,S01,0.04271480400348082,ok,,
X_A0_U4_P1_L19_I3_T2,S01,1.4633003509952687,ok,,
X_A0_U4_P1_L19_I3_T3,S01,1.393034107000858,ok,,
X_A0_U4_P1_L19_I3_T4,S01,1.3412633219995769,ok,,
X_A0_U4_P1_L19_I3_T5,S01,1.4082844920048956,ok,,
X_A0_U4_P1_L19_I4_T1,S01,0.04569660499691963,ok,,
X_A0_U4_P1_L19_I4_T2,S01,1.3861475180019625,ok,,
X_A0_U4_P1_L19_I4_T3,S01,1.4155062089994317,ok,,
X_A0_U4_P1_L19_I4_T4,S01,1.3974474650021875,ok,,
X_A0_U4_P1_L19_I4_T5,S01,1.3909783400013112,ok,,
X_A0_U4_P1_L19_I5_T1,S01,0.04485254800238181,ok,,
X_A0_U4_P1_L19_I5_T2,S01,1.3862302069974248,ok,,
X_A0_U4_P1_L19_I5_T3,S01,1.3530816089987638,ok,,
X_A0_U4_P1_L19_I5_T4,S01,1.3232115339997108,ok,,
X_A0_U4_P1_L19_I5_T5,S01,1.3474525889978395,ok,,
X_A0_U4_P1_L19_I6_T1,S01,0.04526761099987198,ok,,
X_A0_U4_P1_L19_I6_T2,S01,1.3765171569975791,ok,,
X_A0_U4_P1_L19_I6_T3,S01,1.4258066740003414,ok,,
X_A0_U4_P1_L19_I6_T4,S01,1.3802277299982961,ok,,
X_A0_U4_P1_L19_I6_T5,S01,1.38624354100466,ok,,
X_A0_U4_P1_L19_I7_T1,S01,0.043765199996414594,ok,,
X_A0_U4_P1_L19_I7_T2,S01,1.7196815440038336,ok,,
X_A0_U4_P1_L19_I7_T3,S01,1.3763890330010327,ok,,
X_A0_U4_P1_L19_I7_T4,S01,1.7522947659963393,ok,,
X_A0_U4_P1_L19_I7_T5,S01,1.343557966996741,ok,,
X_A0_U4_P1_L19_I8_T1,S01,0.04551408199768048,ok,,
X_A0_U4_P1_L19_I8_T2,S01,1.9625948800021433,ok,,
X_A0_U4_P1_L19_I8_T3,S01,1.4403185159972054,ok,,
X_A0_U4_P1_L19_I8_T4,S01,2.082795061003708,ok,,
X_A0_U4_P1_L19_I8_T5,S01,1.4495968490009545,ok,,
X_A0_U4_P2_L19_I0_T1,S01,0.048003299001720734,ok,,
X_A0_U4_P2_L19_I0_T2,S01,1.4261288269990473,ok,,
X_A0_U4_P2_L19_I0_T3,S01,1.4218492680010968,ok,,
X_A0_U4_P2_L19_I0_T4,S01,2.3131144020007923,ok,,
X_A0_U4_P2_L19_I0_T5,S01,1.95112180000433,ok,,
X_A0_U4_P2_L19_I1_T1,S01,0.04883322399837198,ok,,
X_A0_U4_P2_L19_I1_T2,S01,1.5939856589975534,ok,,
X_A0_U4_P2_L19_I1_T3,S01,1.774900472999434,ok,,
X_A0_U4_P2_L19_I1_T4,S01,2.074914056000125,ok,,
X_A0_U4_P2_L19_I1_T5,S01,1.4656023050047224,ok,,
X_A0_U4_P2_L19_I2_T1,S01,0.04690960100560915,ok,,
X_A0_U4_P2_L19_I2_T2,S01,2.166779512001085,ok,,
X_A0_U4_P2_L19_I2_T3,S01,1.4375292580007226,ok,,
X_A0_U4_P2_L19_I2_T4,S01,2.238706561001891,ok,,
X_A0_U4_P2_L19_I2_T5,S01,2.2275425719999475,ok,,
X_A0_U4_P2_L19_I3_T1,S01,0.06905896200623829,ok,,
X_A0_U4_P2_L19_I3_T2,S01,2.1627296000006027,ok,,
X_A0_U4_P2_L19_I3_T3,S01,1.8624185000007856,ok,,
X_A0_U4_P2_L19_I3_T4,S01,2.3347791869964567,ok,,
X_A0_U4_P2_L19_I3_T5,S01,1.4596147910051513,ok,,
X_A0_U4_P2_L19_I4_T1,S01,0.04799101700336905,ok,,
X_A0_U4_P2_L19_I4_T2,S01,2.0179884930039407,ok,,
X_A0_U4_P2_L19_I4_T3,S01,2.291461321998213,ok,,
X_A0_U4_P2_L19_I4_T4,S01,1.5255846650034073,ok,,
X_A0_U4_P2_L19_I4_T5,S01,1.921746225998504,ok,,
X_A0_U4_P2_L19_I5_T1,S01,0.046556436995160766,ok,,
X_A0_U4_P2_L19_I5_T2,S01,1.54620642199734,ok,,
X_A0_U4_P2_L19_I5_T3,S01,1.751608407997992,ok,,
X_A0_U4_P2_L19_I5_T4,S01,1.9770624189986847,ok,,
X_A0_U4_P2_L19_I5_T5,S01,1.8635780929980683,ok,,
X_A0_U4_P2_L19_I6_T1,S01,0.05134403900592588,ok,,
X_A0_U4_P2_L19_I6_T2,S01,1.550887135999801,ok,,
X_A0_U4_P2_L19_I6_T3,S01,2.099735051000607,ok,,
X_A0_U4_P2_L19_I6_T4,S01,2.110472482003388,ok,,
X_A0_U4_P2_L19_I6_T5,S01,1.6129157659961493,ok,,
X_A0_U4_P2_L19_I7_T1,S01,0.048219747994153295,ok,,
X_A0_U4_P2_L19_I7_T2,S01,1.4206230269992375,ok,,
X_A0_U4_P2_L19_I7_T3,S01,1.42762079500244,ok,,
X_A0_U4_P2_L19_I7_T4,S01,1.3773294519996853,ok,,
X_A0_U4_P2_L19_I7_T5,S01,1.6572751280036755,ok,,
X_A0_U4_P2_L19_I8_T1,S01,0.045968202997755725,ok,,
X_A0_U4_P2_L19_I8_T2,S01,2.2400599039974622,ok,,
X_A0_U4_P2_L19_I8_T3,S01,2.028877121003461,ok,,
X_A0_U4_P2_L19_I8_T4,S01,1.4336666079980205,ok,,
X_A0_U4_P2_L19_I8_T5,S01,1.5541446540009929,ok,,
X_A0_U4_P3_L19_I0_T1,S01,0.044273499996052124,ok,,
X_A0_U4_P3_L19_I0_T2,S01,1.3626139650004916,ok,,
X_A0_U4_P3_L19_I0_T3,S01,2.253364853997482,ok,,
X_A0_U4_P3_L19_I0_T4,S01,2.3295217479972052,ok,,
X_A0_U4_P3_L19_I0_T5,S01,1.418578600998444,ok,,
X_A0_U4_P3_L19_I1_T1,S01,0.06975644200429088,ok,,
X_A0_U4_P3_L19_I1_T2,S01,2.2524950180013548,ok,,
X_A0_U4_P3_L19_I1_T3,S01,1.4229405310034053,ok,,
X_A0_U4_P3_L19_I1_T4,S01,1.3751970769953914,ok,,
X_A0_U4_P3_L19_I1_T5,S01,1.4269720969969057,ok,,
X_A0_U4_P3_L19_I2_T1,S01,0.07008019399654586,ok,,
X_A0_U4_P3_L19_I2_T2,S01,1.4210769409983186,ok,,
X_A0_U4_P3_L19_I2_T3,S01,1.4248205660042004,ok,,
X_A0_U4_P3_L19_I2_T4,S01,2.248728723003296,ok,,
X_A0_U4_P3_L19_I2_T5,S01,2.334599089997937,ok,,
X_A0_U4_P3_L19_I3_T1,S01,0.045851150003727525,ok,,
X_A0_U4_P3_L19_I3_T2,S01,1.404278077003255,ok,,
X_A0_U4_P3_L19_I3_T3,S01,1.3932333919947268,ok,,
X_A0_U4_P3_L19_I3_T4,S01,1.4266299869996146,ok,,
X_A0_U4_P3_L19_I3_T5,S01,1.3689038230004371,ok,,
X_A0_U4_P3_L19_I4_T1,S01,0.048023454000940546,ok,,
X_A0_U4_P3_L19_I4_T2,S01,1.4360806269978639,ok,,
X_A0_U4_P3_L19_I4_T3,S01,2.2520141639979556,ok,,
X_A0_U4_P3_L19_I4_T4,S01,1.4299638750017039,ok,,
X_A0_U4_P3_L19_I4_T5,S01,1.3740132370003266,ok,,
X_A0_U4_P3_L19_I5_T1,S01,0.04620913200051291,ok,,
X_A0_U4_P3_L19_I5_T2,S01,1.4138844949993654,ok,,
X_A0_U4_P3_L19_I5_T3,S01,2.254417101998115,ok,,
X_A0_U4_P3_L19_I5_T4,S01,1.3625794159961515,ok,,
X_A0_U4_P3_L19_I5_T5,S01,1.463180081002065,ok,,
X_A0_U4_P3_L19_I6_T1,S01,0.0735076860000845,ok,,
X_A0_U4_P3_L19_I6_T2,S01,2.333631637004146,ok,,
X_A0_U4_P3_L19_I6_T3,S01,1.372636413994769,ok,,
X_A0_U4_P3_L19_I6_T4,S01,1.4391679510008544,ok,,
X_A0_U4_P3_L19_I6_T5,S01,1.4241929480049293,ok,,
X_A0_U4_P3_L19_I7_T1,S01,0.07005492199823493,ok,,
X_A0_U4_P3_L19_I7_T2,S01,2.250381521000236,ok,,
X_A0_U4_P3_L19_I7_T3,S01,1.3810503350032377,ok,,
X_A0_U4_P3_L19_I7_T4,S01,1.4512245650039404,ok,,
X_A0_U4_P3_L19_I7_T5,S01,2.2529629609998665,ok,,
X_A0_U4_P3_L19_I8_T1,S01,0.045570066999061964,ok,,
X_A0_U4_P3_L19_I8_T2,S01,1.370023569004843,ok,,
X_A0_U4_P3_L19_I8_T3,S01,1.4156499360033195,ok,,
X_A0_U4_P3_L19_I8_T4,S01,1.4310128780052764,ok,,
X_A0_U4_P3_L19_I8_T5,S01,2.316858782003692,ok,,
X_A0_U4_P4_L19_I0_T1,S01,0.04393051499937428,ok,,
X_A0_U4_P4_L19_I0_T2,S01,1.364155697003298,ok,,
