d_tag_mm,position_id,err_3d_mm,rmse_component_mm
18.0,ID01,173.83478357119174,173.83478357119174
18.0,ID02,66.45128918897782,66.45128918897782
18.0,ID03,166.34235259726879,166.34235259726879
18.0,ID04,224.001484134716,224.001484134716
18.0,ID05,49.07965550044319,49.07965550044319
18.0,ID06,183.49582158167266,183.49582158167266
18.0,ID07,178.47928570583338,178.47928570583338
18.0,ID08,80.01961015548865,80.01961015548865
18.0,ID09,29.695299495101843,29.695299495101843
18.0,ID10,120.79403752391755,120.79403752391755
18.0,ID11,84.08762842120653,84.08762842120653
18.0,ID12,143.33984040394918,143.33984040394918
18.0,ID13,86.21503837664254,86.21503837664254
18.0,ID14,54.74448394828495,54.74448394828495
18.0,ID15,94.6149398542491,94.6149398542491
18.0,ID16,25.375824765944174,25.375824765944174
18.0,ID17,64.07026597424853,64.07026597424853
18.0,ID18,53.88078989031841,53.88078989031841
18.0,ID19,150.3433469742085,150.3433469742085
18.0,ID20,91.45098670266333,91.45098670266333
18.0,ID21,63.029744789728404,63.029744789728404
18.0,ID22,20.83397072775701,20.83397072775701
18.0,ID23,130.62654251213527,130.62654251213527
18.0,ID24,91.37018107059835,91.37018107059835
20.0,ID01,172.6434577468123,172.6434577468123
20.0,ID02,66.37707058158445,66.37707058158445
20.0,ID03,160.29262221160195,160.29262221160195
20.0,ID04,219.4020563213269,219.4020563213269
20.0,ID05,48.3015857793677,48.3015857793677
20.0,ID06,180.41781070247814,180.41781070247814
20.0,ID07,175.83694608389874,175.83694608389874
20.0,ID08,78.29442039755841,78.29442039755841
20.0,ID09,30.373304941786103,30.373304941786103
20.0,ID10,117.19683555643864,117.19683555643864
20.0,ID11,80.73340636899812,80.73340636899812
20.0,ID12,140.08274357939288,140.08274357939288
20.0,ID13,85.13189892632329,85.13189892632329
20.0,ID14,56.31675861877347,56.31675861877347
20.0,ID15,93.43003806484195,93.43003806484195
20.0,ID16,24.130816459492483,24.130816459492483
20.0,ID17,61.3902985183358,61.3902985183358
20.0,ID18,51.121173002592336,51.121173002592336
20.0,ID19,146.4780651481394,146.4780651481394
20.0,ID20,87.11568443596413,87.11568443596413
20.0,ID21,60.068232503167664,60.068232503167664
20.0,ID22,17.97471701799077,17.97471701799077
20.0,ID23,126.51656498358359,126.51656498358359
20.0,ID24,88.04749946321772,88.04749946321772
22.0,ID01,171.51927734612806,171.51927734612806
22.0,ID02,66.2863193641626,66.2863193641626
22.0,ID03,154.41718156351305,154.41718156351305
22.0,ID04,214.82877741690746,214.82877741690746
22.0,ID05,47.51873605069685,47.51873605069685
22.0,ID06,177.3268331679473,177.3268331679473
22.0,ID07,173.23157176878595,173.23157176878595
22.0,ID08,76.74000989409991,76.74000989409991
22.0,ID09,31.462878522671097,31.462878522671097
22.0,ID10,113.61019623442297,113.61019623442297
22.0,ID11,77.3858729641543,77.3858729641543
22.0,ID12,136.85397139224716,136.85397139224716
22.0,ID13,84.0414889284837,84.0414889284837
22.0,ID14,57.94454152827647,57.94454152827647
22.0,ID15,92.21962807054653,92.21962807054653
22.0,ID16,22.927335206030715,22.927335206030715
22.0,ID17,58.77497483774775,58.77497483774775
22.0,ID18,48.414869901550674,48.414869901550674
22.0,ID19,142.59798428790697,142.59798428790697
22.0,ID20,82.86969665176719,82.86969665176719
22.0,ID21,57.22266854147922,57.22266854147922
22.0,ID22,15.390763574642266,15.390763574642266
22.0,ID23,122.4741824612946,122.4741824612946
22.0,ID24,84.77032580458912,84.77032580458912
24.0,ID01,170.44399298556164,170.44399298556164
24.0,ID02,66.17577721171136,66.17577721171136
24.0,ID03,148.69391745933237,148.69391745933237
24.0,ID04,210.28477375099772,210.28477375099772
24.0,ID05,46.729255089259865,46.729255089259865
24.0,ID06,174.1784054299619,174.1784054299619
24.0,ID07,170.6661610953475,170.6661610953475
24.0,ID08,75.38436174827322,75.38436174827322
24.0,ID09,32.91940419103135,32.91940419103135
24.0,ID10,110.03344186853289,110.03344186853289
24.0,ID11,74.04927428705905,74.04927428705905
24.0,ID12,133.64731214869076,133.64731214869076
24.0,ID13,82.93100392742642,82.93100392742642
24.0,ID14,59.62320178921366,59.62320178921366
24.0,ID15,90.97125519518453,90.97125519518453
24.0,ID16,21.795740062860684,21.795740062860684
24.0,ID17,56.24845809226467,56.24845809226467
24.0,ID18,45.778927554451634,45.778927554451634
24.0,ID19,138.69957583589763,138.69957583589763
24.0,ID20,78.71326284732419,78.71326284732419
24.0,ID21,54.49743737981029,54.49743737981029
24.0,ID22,13.231750178366216,13.231750178366216
24.0,ID23,118.48481351736827,118.48481351736827
24.0,ID24,81.54804087250066,81.54804087250066
26.0,ID01,169.41290931376847,169.41290931376847
26.0,ID02,66.04958585593756,66.04958585593756
26.0,ID03,143.1237390788142,143.1237390788142
26.0,ID04,205.77193897733886,205.77193897733886
26.0,ID05,45.9256767026248,45.9256767026248
26.0,ID06,170.97743745397776,170.97743745397776
26.0,ID07,168.1383529349508,168.1383529349508
26.0,ID08,74.27405200097536,74.27405200097536
26.0,ID09,34.708060662664536,34.708060662664536
26.0,ID10,106.46992457281318,106.46992457281318
26.0,ID11,70.72785061188968,70.72785061188968
26.0,ID12,130.47349201905396,130.47349201905396
26.0,ID13,81.80021376472494,81.80021376472494
26.0,ID14,61.35397846367561,61.35397846367561
26.0,ID15,89.68168460150284,89.68168460150284
26.0,ID16,20.757552053445696,20.757552053445696
26.0,ID17,53.822286487542,53.822286487542
26.0,ID18,43.229313390893076,43.229313390893076
26.0,ID19,134.7858630674341,134.7858630674341
26.0,ID20,74.64845176440222,74.64845176440222
26.0,ID21,51.90136952301545,51.90136952301545
26.0,ID22,11.699907620696289,11.699907620696289
26.0,ID23,114.54965385895389,114.54965385895389
26.0,ID24,78.38233780133297,78.38233780133297
28.0,ID01,168.4376822105906,168.4376822105906
28.0,ID02,65.89224170272142,65.89224170272142
28.0,ID03,137.710721958028,137.710721958028
28.0,ID04,201.28945656968415,201.28945656968415
28.0,ID05,45.10252901487797,45.10252901487797
28.0,ID06,167.70650031049152,167.70650031049152
28.0,ID07,165.65423756166746,165.65423756166746
28.0,ID08,73.44262415640205,73.44262415640205
28.0,ID09,36.754500028716244,36.754500028716244
28.0,ID10,102.92253521800484,102.92253521800484
28.0,ID11,67.41954291550341,67.41954291550341
28.0,ID12,127.33975030384548,127.33975030384548
28.0,ID13,80.65799245621913,80.65799245621913
28.0,ID14,63.11905610244915,63.11905610244915
28.0,ID15,88.35488775323547,88.35488775323547
28.0,ID16,19.833810045204395,19.833810045204395
28.0,ID17,51.502280549391386,51.502280549391386
28.0,ID18,40.79416496945662,40.79416496945662
28.0,ID19,130.8626270552579,130.8626270552579
28.0,ID20,70.68202538364379,70.68202538364379
28.0,ID21,49.445753748424984,49.445753748424984
28.0,ID22,11.023693368094994,11.023693368094994
28.0,ID23,110.67675065531799,110.67675065531799
28.0,ID24,75.30003598577125,75.30003598577125
30.0,ID01,167.50987097574102,167.50987097574102
30.0,ID02,65.71838573236381,65.71838573236381
30.0,ID03,132.45554136137625,132.45554136137625
30.0,ID04,196.84433788159302,196.84433788159302
30.0,ID05,44.26903774073026,44.26903774073026
30.0,ID06,164.35699399963733,164.35699399963733
30.0,ID07,163.20791975173577,163.20791975173577
30.0,ID08,72.9503788322005,72.9503788322005
30.0,ID09,39.023915966463434,39.023915966463434
30.0,ID10,99.39079310639491,99.39079310639491
30.0,ID11,64.12158504960395,64.12158504960395
30.0,ID12,124.24364784473623,124.24364784473623
30.0,ID13,79.49998387079702,79.49998387079702
30.0,ID14,64.92628146258053,64.92628146258053
30.0,ID15,86.98651019927965,86.98651019927965
30.0,ID16,19.04540533785008,19.04540533785008
30.0,ID17,49.292049186778115,49.292049186778115
30.0,ID18,38.490309898861376,38.490309898861376
30.0,ID19,126.92322801424913,126.92322801424913
30.0,ID20,66.82486740129252,66.82486740129252
30.0,ID21,47.14224440538525,47.14224440538525
30.0,ID22,11.310066774501395,11.310066774501395
30.0,ID23,106.87748488839006,106.87748488839006
30.0,ID24,72.26555056998974,72.26555056998974
32.0,ID01,166.621209883651,166.621209883651
32.0,ID02,65.52539230547305,65.52539230547305
32.0,ID03,127.36078548814245,127.36078548814245
32.0,ID04,192.436609397683,192.436609397683
32.0,ID05,43.40578516857594,43.40578516857594
32.0,ID06,160.9104383418056,160.9104383418056
32.0,ID07,160.80561174707265,160.80561174707265
32.0,ID08,72.82449071990295,72.82449071990295
32.0,ID09,41.464844781972936,41.464844781972936
32.0,ID10,95.87853041591062,95.87853041591062
32.0,ID11,60.83269424647768,60.83269424647768
32.0,ID12,121.19552776863482,121.19552776863482
32.0,ID13,78.3398120856918,78.3398120856918
32.0,ID14,66.74548527986359,66.74548527986359
32.0,ID15,85.56616157301312,85.56616157301312
32.0,ID16,18.416029442557868,18.416029442557868
32.0,ID17,47.21999930502883,47.21999930502883
32.0,ID18,36.341163198021334,36.341163198021334
32.0,ID19,122.97051214556173,122.97051214556173
32.0,ID20,63.08906572013442,63.08906572013442
32.0,ID21,45.00714547331275,45.00714547331275
32.0,ID22,12.464305676123086,12.464305676123086
32.0,ID23,103.14311132386125,103.14311132386125
32.0,ID24,69.2774192070983,69.2774192070983
34.0,ID01,165.7624211856376,165.7624211856376
34.0,ID02,65.31711527741993,65.31711527741993
34.0,ID03,122.4288329371847,122.4288329371847
34.0,ID04,188.06578088979686,188.06578088979686
34.0,ID05,42.50305070376871,42.50305070376871
34.0,ID06,157.38241609557994,157.38241609557994
34.0,ID07,158.4403972891392,158.4403972891392
34.0,ID08,73.10131944884552,73.10131944884552
34.0,ID09,44.03385467862062,44.03385467862062
34.0,ID10,92.38562254978106,92.38562254978106
34.0,ID11,57.561463817614175,57.561463817614175
34.0,ID12,118.19457626693787,118.19457626693787
34.0,ID13,77.21650011900937,77.21650011900937
34.0,ID14,68.57954649691983,68.57954649691983
34.0,ID15,84.08739280160367,84.08739280160367
34.0,ID16,17.972023202370252,17.972023202370252
34.0,ID17,45.28857148814301,45.28857148814301
34.0,ID18,34.377303276723076,34.377303276723076
34.0,ID19,119.0113417285938,119.0113417285938
34.0,ID20,59.465751073556326,59.465751073556326
34.0,ID21,43.05223947374479,43.05223947374479
34.0,ID22,14.254083836221046,14.254083836221046
34.0,ID23,99.47292946577907,99.47292946577907
34.0,ID24,66.33883751796276,66.33883751796276
36.0,ID01,164.94523799177105,164.94523799177105
36.0,ID02,65.07995067567988,65.07995067567988
36.0,ID03,117.65250926751902,117.65250926751902
36.0,ID04,183.7403127731239,183.7403127731239
36.0,ID05,41.57228507540811,41.57228507540811
36.0,ID06,153.780511300365,153.780511300365
36.0,ID07,156.11275356025624,156.11275356025624
36.0,ID08,73.77429002618447,73.77429002618447
36.0,ID09,46.71195721281483,46.71195721281483
36.0,ID10,88.91189014261006,88.91189014261006
36.0,ID11,54.32360252415298,54.32360252415298
36.0,ID12,115.24343317682874,115.24343317682874
36.0,ID13,76.12940342608181,76.12940342608181
36.0,ID14,70.42972410473605,70.42972410473605
36.0,ID15,82.57835814010004,82.57835814010004
36.0,ID16,17.731305458641387,17.731305458641387
36.0,ID17,43.533231286888046,43.533231286888046
36.0,ID18,32.63526669927117,32.63526669927117
36.0,ID19,115.04767145579824,115.04767145579824
36.0,ID20,55.955232416621406,55.955232416621406
36.0,ID21,41.28897066959279,41.28897066959279
36.0,ID22,16.449929688488137,16.449929688488137
36.0,ID23,95.87863063879048,95.87863063879048
36.0,ID24,63.44526985770131,63.44526985770131
38.0,ID01,164.14534687960625,164.14534687960625
38.0,ID02,64.82185468731123,64.82185468731123
38.0,ID03,113.03200968598831,113.03200968598831
38.0,ID04,179.46452895621033,179.46452895621033
38.0,ID05,40.594019761509124,40.594019761509124
38.0,ID06,150.1053308611049,150.1053308611049
38.0,ID07,153.82221097605097,153.82221097605097
38.0,ID08,74.87270224057198,74.87270224057198
38.0,ID09,49.46890165241413,49.46890165241413
38.0,ID10,85.4553513628417,85.4553513628417
38.0,ID11,51.13656608341196,51.13656608341196
38.0,ID12,112.34068479571074,112.34068479571074
38.0,ID13,75.05536950145547,75.05536950145547
38.0,ID14,72.26039309895765,72.26039309895765
38.0,ID15,81.04600035238211,81.04600035238211
38.0,ID16,17.705277289689096,17.705277289689096
38.0,ID17,41.97009604551085,41.97009604551085
38.0,ID18,31.16124116953734,31.16124116953734
38.0,ID19,111.07302632528675,111.07302632528675
38.0,ID20,52.563595858214036,52.563595858214036
38.0,ID21,39.7312068065219,39.7312068065219
38.0,ID22,18.89420274286705,18.89420274286705
38.0,ID23,92.36606522659648,92.36606522659648
38.0,ID24,60.59236757933733,60.59236757933733
40.0,ID01,163.36451880741703,163.36451880741703
40.0,ID02,64.55352969529426,64.55352969529426
40.0,ID03,108.56713974853213,108.56713974853213
40.0,ID04,175.24254280629768,175.24254280629768
40.0,ID05,39.56038264671023,39.56038264671023
40.0,ID06,146.35679422531453,146.35679422531453
40.0,ID07,151.56411525484202,151.56411525484202
40.0,ID08,76.38300792679115,76.38300792679115
40.0,ID09,52.29336078420432,52.29336078420432
40.0,ID10,82.01944925609233,82.01944925609233
40.0,ID11,47.99967957950378,47.99967957950378
40.0,ID12,109.48681285421961,109.48681285421961
40.0,ID13,73.98341765532538,73.98341765532538
40.0,ID14,74.09445679782094,74.09445679782094
40.0,ID15,79.50121351761904,79.50121351761904
40.0,ID16,17.899582401570694,17.899582401570694
40.0,ID17,40.62400914518113,40.62400914518113
40.0,ID18,29.984754106109033,29.984754106109033
40.0,ID19,107.08778256816444,107.08778256816444
40.0,ID20,49.30335867244988,49.30335867244988
40.0,ID21,38.38454952840285,38.38454952840285
40.0,ID22,21.476015108628282,21.476015108628282
40.0,ID23,88.95808619408649,88.95808619408649
40.0,ID24,57.780883718186544,57.780883718186544
42.0,ID01,162.6058087202486,162.6058087202486
42.0,ID02,64.26878755285868,64.26878755285868
42.0,ID03,104.25921480674636,104.25921480674636
42.0,ID04,171.07965384278907,171.07965384278907
42.0,ID05,38.47287012892487,38.47287012892487
42.0,ID06,142.53731355060603,142.53731355060603
42.0,ID07,149.34498124983065,149.34498124983065
42.0,ID08,78.2473298318943,78.2473298318943
42.0,ID09,55.15187440533661,55.15187440533661
42.0,ID10,78.60528204223803,78.60528204223803
42.0,ID11,44.924057184474876,44.924057184474876
42.0,ID12,106.68249548008446,106.68249548008446
42.0,ID13,72.94689451763908,72.94689451763908
42.0,ID14,75.937437185478,75.937437185478
42.0,ID15,77.94567569812499,77.94567569812499
42.0,ID16,18.316552278788524,18.316552278788524
42.0,ID17,39.51968299030299,39.51968299030299
42.0,ID18,29.13948922864836,29.13948922864836
42.0,ID19,103.08214729423047,103.08214729423047
42.0,ID20,46.19175546829326,46.19175546829326
42.0,ID21,37.26507671175791,37.26507671175791
42.0,ID22,24.135655366707475,24.135655366707475
42.0,ID23,85.65032898165816,85.65032898165816
42.0,ID24,55.01754003420039,55.01754003420039
44.0,ID01,161.85382423148616,161.85382423148616
44.0,ID02,63.97843636245521,63.97843636245521
44.0,ID03,100.11417987713587,100.11417987713587
44.0,ID04,166.98122335765183,166.98122335765183
44.0,ID05,37.34502966129176,37.34502966129176
44.0,ID06,138.64370668828417,138.64370668828417
44.0,ID07,147.16237249019628,147.16237249019628
44.0,ID08,80.44750927547368,80.44750927547368
44.0,ID09,58.04223075071963,58.04223075071963
44.0,ID10,75.21110043142879,75.21110043142879
44.0,ID11,41.90793200184202,41.90793200184202
44.0,ID12,103.93181291807369,103.93181291807369
44.0,ID13,71.96046504513987,71.96046504513987
44.0,ID14,77.75968633392611,77.75968633392611
44.0,ID15,76.39301761418696,76.39301761418696
44.0,ID16,18.927090980707714,18.927090980707714
44.0,ID17,38.660095326679674,38.660095326679674
44.0,ID18,28.647294026211746,28.647294026211746
44.0,ID19,99.06207505170785,99.06207505170785
44.0,ID20,43.24836206543553,43.24836206543553
44.0,ID21,36.37056803858085,36.37056803858085
44.0,ID22,26.83185979044568,26.83185979044568
44.0,ID23,82.4533380659437,82.4533380659437
44.0,ID24,52.306758473140924,52.306758473140924
46.0,ID01,161.1111163469503,161.1111163469503
46.0,ID02,63.68896141879059,63.68896141879059
46.0,ID03,96.13241123240557,96.13241123240557
46.0,ID04,162.95291828691217,162.95291828691217
46.0,ID05,36.160764579677426,36.160764579677426
46.0,ID06,134.67543310819096,134.67543310819096
46.0,ID07,145.007387996645,145.007387996645
46.0,ID08,82.94185307922754,82.94185307922754
46.0,ID09,60.95190298006713,60.95190298006713
46.0,ID10,71.83689362094798,71.83689362094798
46.0,ID11,38.94584900261429,38.94584900261429
46.0,ID12,101.2337348179282,101.2337348179282
46.0,ID13,71.02855958679751,71.02855958679751
46.0,ID14,79.56375021034842,79.56375021034842
46.0,ID15,74.83499690005914,74.83499690005914
46.0,ID16,19.72572779607744,19.72572779607744
46.0,ID17,38.06380338264395,38.06380338264395
46.0,ID18,28.522903809821972,28.522903809821972
46.0,ID19,95.03039813174,95.03039813174
46.0,ID20,40.49033758444362,40.49033758444362
46.0,ID21,35.69951069266536,35.69951069266536
46.0,ID22,29.544005670495206,29.544005670495206
46.0,ID23,79.36946274476509,79.36946274476509
46.0,ID24,49.6625493975038,49.6625493975038
48.0,ID01,160.37253348844231,160.37253348844231
48.0,ID02,63.42971408346994,63.42971408346994
48.0,ID03,92.32011670106569,92.32011670106569
48.0,ID04,158.9896611937338,158.9896611937338
48.0,ID05,34.92912424009083,34.92912424009083
