config,d_tag_mm,position_id,err_3d_mm,err_vertical_y_mm,signed_vertical_y_mm,truth_y_mm
V4_CV4,18.0,ID04,237.3184855941405,226.77591809602956,-226.77591809602956,182.16379
V4_CV4,18.0,ID05,41.867826846472845,17.508159042169382,-17.508159042169382,1103.5866165595767
V4_CV4,18.0,ID06,102.6512871089582,102.35409217018355,102.35409217018355,1684.95255
V4_CV4,18.0,ID07,140.9489216738238,137.4619698236783,-137.4619698236783,211.565355
V4_CV4,18.0,ID08,61.10254707531836,23.116012271123054,23.116012271123054,1132.2804
V4_CV4,18.0,ID09,42.585482968068014,28.976174178267,-28.976174178267,1568.1853500000002
V4_CV4,18.0,ID10,90.87039368727785,78.5124673798446,-78.5124673798446,238.64973
V4_CV4,18.0,ID11,39.352446664273614,0.615130882371659,-0.615130882371659,1133.4998500000002
V4_CV4,18.0,ID12,107.39326291654842,70.45335974465524,70.45335974465524,1590.1300500000002
V4_CV4,18.0,ID13,71.09639423138995,67.09565712025051,-67.09565712025051,1139.0976
V4_CV4,18.0,ID14,74.5524625422596,65.70106041214308,-65.70106041214308,1132.6278
V4_CV4,18.0,ID15,73.20887612424468,61.089473655195434,-61.089473655195434,1132.2551
V4_CV4,18.0,ID16,16.963720149528307,13.605918266893468,-13.605918266893468,1122.0572
V4_CV4,18.0,ID17,27.974344224995725,20.096341020521038,-20.096341020521038,209.45865500000002
V4_CV4,18.0,ID18,46.49536906381091,4.629715949672686,4.629715949672686,206.90585
V4_CV4,18.0,ID19,107.09702537529766,95.35477892911672,-95.35477892911672,205.96057000000002
V4_CV4,18.0,ID20,68.94280664778117,58.06804906550465,-58.06804906550465,202.56013000000002
V4_CV4,18.0,ID21,41.15049331551203,17.860121618359017,17.860121618359017,1598.6443
V4_CV4,18.0,ID22,42.47491416217196,33.351184125286636,-33.351184125286636,1599.3211999999999
V4_CV4,18.0,ID23,81.82894356009963,53.26779441743247,53.26779441743247,1599.6642499999998
V4_CV4,18.0,ID24,25.795835007281905,10.78655902507262,10.78655902507262,1599.5815
V4_CV4,20.0,ID01,120.19086564546917,101.10071506390102,-101.10071506390102,182.54280058407934
V4_CV4,20.0,ID02,60.395124791081145,48.01776167585467,-48.01776167585467,1105.589
V4_CV4,20.0,ID03,131.35633702287717,131.01201866400106,131.01201866400106,1625.5614500000001
V4_CV4,20.0,ID04,232.64829186491085,222.00910395683118,-222.00910395683118,182.16379
V4_CV4,20.0,ID05,40.809414109805694,16.594084633888542,-16.594084633888542,1103.5866165595767
V4_CV4,20.0,ID06,98.903479021996,98.62470077056878,98.62470077056878,1684.95255
V4_CV4,20.0,ID07,138.6756715000773,135.12611883426115,-135.12611883426115,211.565355
V4_CV4,20.0,ID08,61.831622572986646,26.959132991155684,26.959132991155684,1132.2804
V4_CV4,20.0,ID09,44.70899665965666,31.629021679101243,-31.629021679101243,1568.1853500000002
V4_CV4,20.0,ID10,87.59885080948133,75.40898201373182,-75.40898201373182,238.64973
V4_CV4,20.0,ID11,37.04232229204781,2.0268236402735056,-2.0268236402735056,1133.4998500000002
V4_CV4,20.0,ID12,104.67875479619607,67.22191670707798,67.22191670707798,1590.1300500000002
V4_CV4,20.0,ID13,70.4329305411279,66.67710628068949,-66.67710628068949,1139.0976
V4_CV4,20.0,ID14,76.08599509191,66.9522572231806,-66.9522572231806,1132.6278
V4_CV4,20.0,ID15,71.7855154285545,59.91091136018122,-59.91091136018122,1132.2551
V4_CV4,20.0,ID16,18.48054843074778,14.996344725971767,-14.996344725971767,1122.0572
V4_CV4,20.0,ID17,26.68822713617436,17.544559549134476,-17.544559549134476,209.45865500000002
V4_CV4,20.0,ID18,46.02093236406876,7.720088621930927,7.720088621930927,206.90585
V4_CV4,20.0,ID19,103.92712752787274,92.15360306440148,-92.15360306440148,205.96057000000002
V4_CV4,20.0,ID20,66.79271938981215,55.566239773622584,-55.566239773622584,202.56013000000002
V4_CV4,20.0,ID21,40.11222390995986,15.25127413103678,15.25127413103678,1598.6443
V4_CV4,20.0,ID22,45.03457870189034,36.27758882636158,-36.27758882636158,1599.3211999999999
V4_CV4,20.0,ID23,79.18808952937674,50.15400653004917,50.15400653004917,1599.6642499999998
V4_CV4,20.0,ID24,24.53267258933887,8.221348141697035,8.221348141697035,1599.5815
V4_CV4,22.0,ID01,118.6869658199939,99.13128865071049,-99.13128865071049,182.54280058407934
V4_CV4,22.0,ID02,60.23357766388874,47.40109388573683,-47.40109388573683,1105.589
V4_CV4,22.0,ID03,128.03674088241368,127.7429894226816,127.7429894226816,1625.5614500000001
V4_CV4,22.0,ID04,227.98994182321061,217.2501873656616,-217.2501873656616,182.16379
V4_CV4,22.0,ID05,39.7433122485175,15.627723798703528,-15.627723798703528,1103.5866165595767
V4_CV4,22.0,ID06,95.17510947237403,94.89314889968227,94.89314889968227,1684.95255
V4_CV4,22.0,ID07,136.44277578779582,132.79586724363668,-132.79586724363668,211.565355
V4_CV4,22.0,ID08,62.896487796471135,30.852209288864515,30.852209288864515,1132.2804
V4_CV4,22.0,ID09,46.94727852428616,34.28445087286332,-34.28445087286332,1568.1853500000002
V4_CV4,22.0,ID10,84.37231865947723,72.32034309247598,-72.32034309247598,238.64973
V4_CV4,22.0,ID11,34.87190824866878,3.352167178219588,-3.352167178219588,1133.4998500000002
V4_CV4,22.0,ID12,102.05646056779534,64.02783011645647,64.02783011645647,1590.1300500000002
V4_CV4,22.0,ID13,69.77991765015736,66.25457907589953,-66.25457907589953,1139.0976
V4_CV4,22.0,ID14,77.59204872555871,68.16540014215116,-68.16540014215116,1132.6278
V4_CV4,22.0,ID15,70.37153397784434,58.74244319437889,-58.74244319437889,1132.2551
V4_CV4,22.0,ID16,20.00738178943161,16.369690719727714,-16.369690719727714,1122.0572
V4_CV4,22.0,ID17,25.645683584079705,15.007156236559979,-15.007156236559979,209.45865500000002
V4_CV4,22.0,ID18,45.71683256147596,10.814784524256112,10.814784524256112,206.90585
V4_CV4,22.0,ID19,100.73122428806168,88.94641756336443,-88.94641756336443,205.96057000000002
V4_CV4,22.0,ID20,64.7369448037013,53.137733722650495,-53.137733722650495,202.56013000000002
V4_CV4,22.0,ID21,39.23617093180083,12.708922417451504,12.708922417451504,1598.6443
V4_CV4,22.0,ID22,47.60022096767439,39.157376977144395,-39.157376977144395,1599.3211999999999
V4_CV4,22.0,ID23,76.66413789581148,47.107912632953,47.107912632953,1599.6642499999998
V4_CV4,22.0,ID24,23.550163756383906,5.713450782924383,5.713450782924383,1599.5815
V4_CV4,24.0,ID01,117.31282636000479,97.23322722737134,-97.23322722737134,182.54280058407934
V4_CV4,24.0,ID02,60.07787257931662,46.76622836369688,-46.76622836369688,1105.589
V4_CV4,24.0,ID03,124.8828781175485,124.63633957571165,124.63633957571165,1625.5614500000001
V4_CV4,24.0,ID04,223.34307270746635,212.4993036321872,-212.4993036321872,182.16379
V4_CV4,24.0,ID05,38.6744802490721,14.589752403652938,-14.589752403652938,1103.5866165595767
V4_CV4,24.0,ID06,91.4647554599529,91.15679993770982,91.15679993770982,1684.95255
V4_CV4,24.0,ID07,134.26506546800607,130.48188376301866,-130.48188376301866,211.565355
V4_CV4,24.0,ID08,64.29176431040818,34.77456836259239,34.77456836259239,1132.2804
V4_CV4,24.0,ID09,49.29507493909243,36.951180169752206,-36.951180169752206,1568.1853500000002
