time_block,n_positions,d_tag_mm,median_3d_mm,temperature_note,mean_rho_A_mm,spike_rate_A_gt100,mean_rho_B_mm,spike_rate_B_gt100,mean_rho_C_mm,spike_rate_C_gt100,mean_rho_D_mm,spike_rate_D_gt100,mean_rho_E_mm,spike_rate_E_gt100,mean_rho_F_mm,spike_rate_F_gt100,mean_rho_G_mm,spike_rate_G_gt100,mean_rho_H_mm,spike_rate_H_gt100
early,8,52.967174600123855,108.34365196130236,temperature logs not located in required static inputs; time-only split reported,50.876224753156336,0.25,43.159045013806946,0.25,-58.851735100058534,0.125,85.18650827482742,0.25,70.09547983404262,0.25,68.5661106438794,0.125,14.550964212481379,0.125,1.9167359398061343,0.125
mid,8,59.61432722043312,67.84873089032392,temperature logs not located in required static inputs; time-only split reported,0.9542573626544923,0.125,-22.734646643458543,0.0,-26.004072396056586,0.125,58.51817003024438,0.125,10.411109406429425,0.0,96.64485645529103,0.375,-19.946930131587457,0.0,3.701127362739875,0.0
late,8,34.282825623632334,36.81522146796567,temperature logs not located in required static inputs; time-only split reported,10.543708954563222,0.125,-11.991347484732898,0.125,0.8562596339665518,0.125,25.02429939220499,0.125,46.974018176811086,0.25,66.41420958941691,0.125,37.19222273121842,0.125,-7.917947285555268,0.125
