version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v3-full,first500,A-B,3006.6298342541436,2974.9469766884467,-31.68285756569685,31.68285756569685
v3-full,first500,A-C,5537.900958466454,5533.190538595667,-4.710419870786609,4.710419870786609
v3-full,first500,A-D,4682.617436564737,4679.603879325321,-3.0135572394156043,3.0135572394156043
v3-full,first500,A-E,1463.2276923076922,1452.4077082075707,-10.819984100121474,10.819984100121474
v3-full,first500,A-F,3196.683807439825,3200.4543084263723,3.7705009865471766,3.7705009865471766
v3-full,first500,A-G,5763.807392996109,5756.302349902573,-7.505043093536187,7.505043093536187
v3-full,first500,A-H,4861.575862068965,4859.513976093747,-2.061885975217592,2.061885975217592
v3-full,first500,B-C,4576.042533936652,4576.295059436124,0.2525254994716306,0.2525254994716306
v3-full,first500,B-D,5439.607634652257,5434.695403756083,-4.912230896174151,4.912230896174151
v3-full,first500,B-E,3215.6944045911046,3215.407322283465,-0.28708230763959364,0.28708230763959364
v3-full,first500,B-F,1439.9999999999998,1437.1554573916505,-2.8445426083492293,2.8445426083492293
v3-full,first500,B-G,5011.933421226105,4943.554512879726,-68.37890834637892,68.37890834637892
v3-full,first500,B-H,5658.088393543428,5683.455696794163,25.36730325073495,25.36730325073495
v3-full,first500,C-D,3123.8741845293575,2938.8253323291906,-185.04885220016695,185.04885220016695
v3-full,first500,C-E,5673.476756756758,5839.992355406717,166.51559864995943,166.51559864995943
v3-full,first500,C-F,4803.8490566037735,4799.5407781563035,-4.308278447470002,4.308278447470002
v3-full,first500,C-G,1735.7430656934305,1735.476800993978,-0.26626469945244935,0.26626469945244935
v3-full,first500,C-H,3455.196973518285,3453.5848012778715,-1.6121722404136563,1.6121722404136563
v3-full,first500,D-E,5097.91711517761,5089.549704781002,-8.367410396607738,8.367410396607738
v3-full,first500,D-F,5592.778082191781,5594.670592833716,1.8925106419346776,1.8925106419346776
v3-full,first500,D-G,3281.248275862069,3278.894583948174,-2.3536919138950907,2.3536919138950907
v3-full,first500,D-H,1520.411088987594,1522.191744710675,1.780655723081054,1.780655723081054
v3-full,first500,E-F,2792.443076923076,2747.923798955509,-44.51927796756718,44.51927796756718
v3-full,first500,E-G,5607.0,5604.024630692261,-2.975369307739129,2.975369307739129
v3-full,first500,E-H,4570.800059862317,4790.082101367206,219.2820415048891,219.2820415048891
v3-full,first500,F-G,4657.5,4658.506504943353,1.0065049433533204,1.0065049433533204
v3-full,first500,F-H,5461.5,5456.180591783646,-5.319408216353622,5.319408216353622
v3-full,first500,G-H,2941.2529182879375,2940.0056632383694,-1.247255049568139,1.247255049568139
