version,ID,path,location,height,facing,status,N_frames,mean_x,mean_y,mean_z,X_std,Y_std,Z_std,D3_std,radial_p50,radial_p75,radial_p95,radial_max,median_anchors,pct_ge7,pct_ge8
v3-full,ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,edge,low,ABEF,ok,601,1417.2806656303553,1051.395636105806,11.019432344793842,30.09763253408607,22.47506499815014,36.64552802619903,52.47752619118862,44.35874700376034,59.117307138896884,83.66026607095051,229.44929678214675,7.0,99.66722129783693,24.958402662229616
v3-full,ID02,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID02_20260513_153316,edge,mid,ABEF,ok,601,1668.84556951805,993.3119879351478,-840.2853440475458,19.6357563338249,16.82389536942378,36.02881972407201,44.34729115642063,35.54207550612341,50.656473653155295,80.35094621014055,120.56410700935791,7.0,99.83361064891847,26.955074875207984
v3-full,ID03,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID03_20260513_154008,edge,high,ABEF,ok,600,1640.4190734894546,980.29344034924,-1471.6136644538403,24.183853449548636,21.784154495160724,26.26683614335664,41.825289427811775,36.10943542883521,49.26710753198395,66.77263081107013,159.27472110533398,7.0,100.0,30.5
v3-full,ID04,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID04_20260513_163638,edge,low,BCGF,ok,601,2299.2643845218076,2404.0765982522394,-71.60175069394626,30.10837526194,15.364433580893548,48.838074865321374,59.39476102086972,43.42452921865854,61.210370794556226,91.76352043747042,375.24419790494153,8.0,99.83361064891847,58.069883527454245
v3-full,ID05,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID05_20260513_163117,edge,mid,BCGF,ok,601,2252.748753260532,2349.0184430896234,-1060.3529136062123,31.451673321815715,19.604348383575406,49.56254698892584,61.886866896913524,50.216166416022304,70.06496550607804,108.65642986755239,211.68489401232532,7.0,100.0,26.622296173044923
v3-full,ID06,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID06_20260513_154321,edge,high,BCGF,ok,600,2084.3392999345124,2355.9078741027743,-1529.555426221576,27.040931438753077,16.846688177735455,29.051547167028758,43.11629933599697,36.25657696639086,49.40663336087802,75.80419858403063,103.46967209573094,7.0,99.83333333333333,35.66666666666667
v3-full,ID07,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID07_20260513_164048,edge,low,CDHG,ok,600,682.7138775977935,2557.6617034960836,28.78534955115782,31.12878037206783,21.005529924984984,77.49892725079152,86.11804096648595,60.39619019591272,97.29577275545566,163.06753382131535,261.9934591142992,7.0,100.0,14.833333333333334
v3-full,ID08,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID08_20260513_162857,edge,mid,CDHG,ok,601,1747.4975200489869,3570.6842522717416,-1086.041327719512,90.41846859594546,32.13562473424436,174.73164106705423,199.34729551785253,162.36418261581025,216.46322333312938,357.9691641233525,559.9454278414323,7.0,99.83361064891847,19.467554076539102
v3-full,ID09,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID09_20260513_154629,edge,high,CDHG,ok,601,1624.5793184061413,3294.9128694204537,-1640.427139365674,35.28904692689383,20.58815470260673,62.90999145748182,75.01237212785247,59.977875510655586,85.2319592865951,134.4769679779423,232.31929567581005,7.0,100.0,35.44093178036606
v3-full,ID10,,edge,low,ADHE,missing,,,,,,,,,,,,,,,
