pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2871.8076152700305,2871.876790830946,-0.06917556091548249,0.06917556091548249
A-C,4014.67830478345,4014.2191405059434,0.45916427750671573,0.45916427750671573
A-D,4234.158074906713,4234.000000000001,0.1580749067124998,0.1580749067124998
A-E,1473.8222690345503,1473.5857791225415,0.23648991200889213,0.23648991200889213
A-F,2966.5897351930403,2967.0000000000005,-0.4102648069601855,0.4102648069601855
A-G,4302.446290516704,4302.59900990099,-0.15271938428577414,0.15271938428577414
A-H,4516.588307071577,4516.514489710205,0.07381736137176631,0.07381736137176631
B-C,1756.9862719911205,1757.5369863013702,-0.5507143102497594,0.5507143102497594
B-D,2506.3054777142174,2505.5,0.8054777142174316,0.8054777142174316
B-E,3447.632967624246,3447.7269285376246,-0.09396091337885082,0.09396091337885082
B-F,1399.246650541156,1399.0,0.2466505411559865,0.2466505411559865
B-G,2107.615007378936,2107.124268054652,0.4907393242838225,0.4907393242838225
B-H,2850.4285995253854,2851.552486187845,-1.1238866624594266,1.1238866624594266
C-D,3984.13373705019,3984.40412371134,-0.2703866611500416,0.2703866611500416
C-E,4493.995453273038,4494.4149108589945,-0.4194575859564793,0.4194575859564793
C-F,2315.87186607847,2315.5,0.37186607846979314,0.37186607846979314
C-G,1510.7285422941543,1511.0000000000002,-0.27145770584593265,0.27145770584593265
C-H,4220.51110622718,4219.939449541284,0.5716566858955048,0.5716566858955048
D-E,4755.931291647165,4756.121100917431,-0.1898092702658687,0.1898092702658687
D-F,3066.0025300041966,3066.602352941176,-0.599822936979308,0.599822936979308
D-G,3982.605828648264,3982.6097560975613,-0.003927449297407293,0.003927449297407293
D-H,1425.815952285515,1425.4999999999998,0.31595228551532273,0.31595228551532273
E-F,2883.786419119826,2883.3817034700314,0.40471564979452523,0.40471564979452523
E-G,4298.745542667683,4298.58275862069,0.16278404699369275,0.16278404699369275
E-H,4585.480852540514,4585.479733481399,0.001119059114898846,0.001119059114898846
F-G,1686.7198007714444,1687.0000000000002,-0.2801992285558299,0.2801992285558299
F-H,2719.1783183548728,2718.609756097561,0.5685622573118962,0.5685622573118962
G-H,3685.846737698778,3686.000000000001,-0.15326230122309425,0.15326230122309425
