host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
0.029488,1777158943.397148,3094,,BSF66F,,cal_static,4,success,100,4,4,19706,20713,0
0.176995,1777158943.544655,3095,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
0.39213,1777158943.75979,3096,,BSF66F,,cal_static,4,success,100,4,4,11,12,0
0.592027,1777158943.959687,3097,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
0.769491,1777158944.137151,3098,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
0.98021,1777158944.34787,3099,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
1.259422,1777158944.627082,3100,,BSF66F,,cal_static,4,success,100,4,4,1989609,1990398,0
1.362366,1777158944.730026,3101,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
1.61926,1777158944.98692,3102,,BSF66F,,cal_static,4,success,100,4,4,471727,472593,0
1.777027,1777158945.144687,3103,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
2.028654,1777158945.396314,3104,,BSF66F,,cal_static,4,success,100,4,4,3004108,3004868,0
2.156886,1777158945.524546,3105,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
2.423456,1777158945.791116,3106,,BSF66F,,cal_static,4,success,100,4,4,6181535,6182203,0
2.569693,1777158945.937353,3107,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
2.749369,1777158946.117029,3108,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
2.984473,1777158946.352133,3109,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
3.162065,1777158946.529725,3110,,BSF66F,,cal_static,4,pending,97,4,3,0,0,0
3.394981,1777158946.762641,3111,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
3.491425,1777158946.859085,64591,,BSDC91,,cal_roto,5,success,89,4,4,53,75,0
3.50697,1777158946.87463,61182,,BS2DCE,,cal_roto,5,success,94,4,4,31,35,0
3.554241,1777158946.921901,3112,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
3.634642,1777158947.002302,61183,,BS2DCE,,cal_roto,5,success,95,4,4,12,13,0
3.647088,1777158947.014748,64592,,BSDC91,,cal_roto,5,success,89,4,4,98,122,0
3.777124,1777158947.144784,3113,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
3.815058,1777158947.182718,61184,,BS2DCE,,cal_roto,5,success,95,4,4,30,34,0
3.874476,1777158947.242136,64593,,BSDC91,,cal_roto,5,success,90,4,4,168,196,0
3.957527,1777158947.325187,3114,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
4.017407,1777158947.385067,61185,,BS2DCE,,cal_roto,5,success,95,4,4,2,3,0
4.132118,1777158947.499778,64594,,BSDC91,,cal_roto,5,success,90,4,4,94,125,0
4.169307,1777158947.536967,3115,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
4.227146,1777158947.594806,61186,,BS2DCE,,cal_roto,5,success,95,4,4,68,77,0
4.257137,1777158947.624797,64595,,BSDC91,,cal_roto,5,success,91,4,4,42,51,0
4.423297,1777158947.790957,3116,,BSF66F,,cal_static,4,success,96,4,4,18547802,18548502,0
4.431762,1777158947.799422,61187,,BS2DCE,,cal_roto,5,success,96,4,4,46,52,0
4.491439,1777158947.859099,64596,,BSDC91,,cal_roto,5,success,91,4,4,118,142,0
4.579783,1777158947.947443,3117,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
4.63989,1777158948.00755,61188,,BS2DCE,,cal_roto,5,success,96,4,4,17,20,0
4.671839,1777158948.039499,64597,,BSDC91,,cal_roto,5,success,92,4,4,142,168,0
4.837965,1777158948.205625,3118,,BSF66F,,cal_static,4,success,96,4,4,2293507,2294256,0
4.842402,1777158948.210062,61189,,BS2DCE,,cal_roto,5,success,96,4,4,20,24,0
4.879508,1777158948.247168,64598,,BSDC91,,cal_roto,5,success,92,4,4,36,52,0
4.962217,1777158948.329877,3119,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
5.024359,1777158948.392019,61190,,BS2DCE,,cal_roto,5,success,96,4,4,1,2,0
5.082127,1777158948.449787,64599,,BSDC91,,cal_roto,5,success,92,4,4,74,86,0
5.218794,1777158948.586454,3120,,BSF66F,,cal_static,4,success,96,4,4,268264,269034,0
5.232108,1777158948.599768,61191,,BS2DCE,,cal_roto,5,success,96,4,4,16,18,0
5.292113,1777158948.659773,64600,,BSDC91,,cal_roto,5,success,93,4,4,76,102,0
5.376789,1777158948.744449,3121,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
5.416913,1777158948.784573,61192,,BS2DCE,,cal_roto,5,success,97,4,4,10,11,0
5.472062,1777158948.839722,64601,,BSDC91,,cal_roto,5,success,93,4,4,41,60,0
5.607165,1777158948.974825,3122,,BSF66F,,cal_static,4,pending,95,4,3,0,0,0
5.616826,1777158948.984486,61193,,BS2DCE,,cal_roto,5,success,97,4,4,17,18,0
5.6746,1777158949.04226,64602,,BSDC91,,cal_roto,5,success,93,4,4,76,104,0
5.787141,1777158949.154801,3123,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
5.817145,1777158949.184805,61194,,BS2DCE,,cal_roto,5,success,97,4,4,9,9,0
5.933525,1777158949.301185,64603,,BSDC91,,cal_roto,5,success,93,4,4,17,19,0
6.023028,1777158949.390688,3124,,BSF66F,,cal_static,4,success,95,4,4,27585,28610,0
6.049642,1777158949.417302,61195,,BS2DCE,,cal_roto,5,success,97,4,4,3,4,0
6.087693,1777158949.455353,64604,,BSDC91,,cal_roto,5,success,93,4,4,95,135,0
6.169685,1777158949.537345,3125,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
6.285847,1777158949.653507,61196,,BS2DCE,,cal_roto,5,success,97,4,4,1,1,0
6.319651,1777158949.687311,64605,,BSDC91,,cal_roto,5,success,94,4,4,204,251,0
6.349939,1777158949.717599,3126,,BSF66F,,cal_static,4,pending,93,4,2,0,0,0
6.466419,1777158949.834079,61197,,BS2DCE,,cal_roto,5,success,97,4,4,31,35,0
6.471828,1777158949.839488,64606,,BSDC91,,cal_roto,5,success,94,4,4,55,90,0
6.561961,1777158949.929621,3127,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
6.672086,1777158950.039746,61198,,BS2DCE,,cal_roto,5,success,97,4,4,183,198,0
6.679802,1777158950.047462,64607,,BSDC91,,cal_roto,5,success,94,4,4,22,33,0
6.819447,1777158950.187107,3128,,BSF66F,,cal_static,4,success,93,4,4,5,6,0
6.824577,1777158950.192237,61199,,BS2DCE,,cal_roto,5,success,97,4,4,54,56,0
6.864675,1777158950.232335,64608,,BSDC91,,cal_roto,5,success,95,4,4,17,26,0
6.99463,1777158950.36229,3129,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
7.00736,1777158950.37502,61200,,BS2DCE,,cal_roto,5,success,98,4,4,78,81,0
7.064325,1777158950.431985,64609,,BSDC91,,cal_roto,5,success,95,4,4,82,117,0
7.22979,1777158950.59745,3130,,BSF66F,,cal_static,4,success,93,4,4,32802973,32803630,0
7.234936,1777158950.602596,61201,,BS2DCE,,cal_roto,5,success,98,4,4,1,1,0
7.272842,1777158950.640502,64610,,BSDC91,,cal_roto,5,success,96,4,4,66,93,0
7.377198,1777158950.744858,3131,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
7.416921,1777158950.784581,61202,,BS2DCE,,cal_roto,5,success,98,4,4,2,2,0
7.474601,1777158950.842261,64611,,BSDC91,,cal_roto,5,success,96,4,4,55,83,0
7.609948,1777158950.977608,3132,,BSF66F,,cal_static,4,success,94,4,4,7,9,0
7.61731,1777158950.98497,61203,,BS2DCE,,cal_roto,5,success,98,4,4,0,1,0
7.679592,1777158951.047252,64612,,BSDC91,,cal_roto,5,success,96,4,4,78,110,0
7.792531,1777158951.160191,3133,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
7.827275,1777158951.194935,61204,,BS2DCE,,cal_roto,5,success,98,4,4,20,23,0
7.887103,1777158951.254763,64613,,BSDC91,,cal_roto,5,success,96,4,4,124,160,0
8.000045,1777158951.367705,3134,,BSF66F,,cal_static,4,success,94,4,4,2,3,0
8.032191,1777158951.399851,61205,,BS2DCE,,cal_roto,5,success,98,4,4,6,7,0
8.120835,1777158951.488495,64614,,BSDC91,,cal_roto,5,success,96,4,4,111,128,0
8.179902,1777158951.547562,3135,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
8.239931,1777158951.607591,61206,,BS2DCE,,cal_roto,5,success,98,4,4,36,39,0
8.27186,1777158951.63952,64615,,BSDC91,,cal_roto,5,success,96,4,4,50,57,0
8.435963,1777158951.803623,3136,,BSF66F,,cal_static,4,success,94,4,4,15897595,15898275,0
8.44245,1777158951.81011,61207,,BS2DCE,,cal_roto,5,success,98,4,4,37,43,0
8.454629,1777158951.822289,64616,,BSDC91,,cal_roto,5,success,97,4,4,101,115,0
8.56254,1777158951.9302,3137,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
8.622292,1777158951.989952,61208,,BS2DCE,,cal_roto,5,success,99,4,4,15,17,0
8.682514,1777158952.050174,64617,,BSDC91,,cal_roto,5,success,97,4,4,101,129,0
8.832395,1777158952.200055,61209,,BS2DCE,,cal_roto,5,success,99,4,4,33,38,0
8.847272,1777158952.214932,3138,,BSF66F,,cal_static,4,success,95,4,4,10147113,10147826,0
8.864408,1777158952.232068,64618,,BSDC91,,cal_roto,5,success,97,4,4,181,231,0
8.976923,1777158952.344583,3139,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
9.034812,1777158952.402472,61210,,BS2DCE,,cal_roto,5,success,99,4,4,1,1,0
9.072232,1777158952.439892,64619,,BSDC91,,cal_roto,5,success,97,4,4,76,105,0
9.177314,1777158952.544974,3140,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
9.217078,1777158952.584738,61211,,BS2DCE,,cal_roto,5,success,99,4,4,9,10,0
9.274651,1777158952.642311,64620,,BSDC91,,cal_roto,5,success,97,4,4,61,79,0
9.357121,1777158952.724781,3141,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
9.419081,1777158952.786741,61212,,BS2DCE,,cal_roto,5,success,99,4,4,4,5,0
9.479463,1777158952.847123,64621,,BSDC91,,cal_roto,5,success,97,4,4,32,46,0
9.622546,1777158952.990206,3142,,BSF66F,,cal_static,4,success,94,4,4,5950,6847,0
9.627215,1777158952.994875,61213,,BS2DCE,,cal_roto,5,success,99,4,4,9,10,0
9.657197,1777158953.024857,64622,,BSDC91,,cal_roto,5,success,97,4,4,34,40,0
9.769811,1777158953.137471,3143,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
9.832127,1777158953.199787,61214,,BS2DCE,,cal_roto,5,success,99,4,4,17,18,0
9.88971,1777158953.25737,64623,,BSDC91,,cal_roto,5,success,97,4,4,2,3,0
10.002379,1777158953.370039,3144,,BSF66F,,cal_static,4,success,94,4,4,122019,122891,0
10.04001,1777158953.40767,61215,,BS2DCE,,cal_roto,5,success,99,4,4,36,40,0
10.069857,1777158953.437517,64624,,BSDC91,,cal_roto,5,success,98,4,4,51,70,0
10.184179,1777158953.551839,3145,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
10.27718,1777158953.64484,61216,,BS2DCE,,cal_roto,5,success,100,4,4,9,10,0
10.279673,1777158953.647333,64625,,BSDC91,,cal_roto,5,success,98,4,4,64,80,0
10.36218,1777158953.72984,3146,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
10.424688,1777158953.792348,61217,,BS2DCE,,cal_roto,5,success,100,4,4,1,1,0
10.482354,1777158953.850014,64626,,BSDC91,,cal_roto,5,success,98,4,4,54,83,0
10.594941,1777158953.962601,3147,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
10.633081,1777158954.000741,61218,,BS2DCE,,cal_roto,5,success,100,4,4,68,76,0
10.664438,1777158954.032098,64627,,BSDC91,,cal_roto,5,success,98,4,4,15,24,0
10.754532,1777158954.122192,3148,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
10.835015,1777158954.202675,61219,,BS2DCE,,cal_roto,5,success,100,4,4,26,28,0
10.872361,1777158954.240021,64628,,BSDC91,,cal_roto,5,success,98,4,4,46,73,0
10.977507,1777158954.345167,3149,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
11.016708,1777158954.384368,61220,,BS2DCE,,cal_roto,5,success,100,4,4,87,89,0
11.074709,1777158954.442369,64629,,BSDC91,,cal_roto,5,success,98,4,4,68,94,0
11.209951,1777158954.577611,3150,,BSF66F,,cal_static,4,success,93,4,4,13,17,0
11.21754,1777158954.5852,61221,,BS2DCE,,cal_roto,5,success,100,4,4,9,10,0
11.279645,1777158954.647305,64630,,BSDC91,,cal_roto,5,success,98,4,4,47,72,0
11.369596,1777158954.737256,3151,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
11.448683,1777158954.816343,61222,,BS2DCE,,cal_roto,5,success,100,4,4,15,16,0
11.460942,1777158954.828602,64631,,BSDC91,,cal_roto,5,success,98,4,4,65,100,0
11.547527,1777158954.915187,3152,,BSF66F,,cal_static,4,pending,91,4,2,0,0,0
11.631825,1777158954.999485,61223,,BS2DCE,,cal_roto,5,success,100,4,4,4,4,0
11.642067,1777158955.009727,64632,,BSDC91,,cal_roto,5,success,99,4,4,138,189,0
11.780357,1777158955.148017,3153,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11.815377,1777158955.183037,61224,,BS2DCE,,cal_roto,5,success,100,4,4,37,41,0
11.899024,1777158955.266684,64633,,BSDC91,,cal_roto,5,success,99,4,4,153,195,0
12.037603,1777158955.405263,3154,,BSF66F,,cal_static,4,success,95,4,4,3309321,3310096,0
12.042662,1777158955.410322,61225,,BS2DCE,,cal_roto,5,success,100,4,4,1,1,0
12.079909,1777158955.447569,64634,,BSDC91,,cal_roto,5,success,99,4,4,109,122,0
12.16238,1777158955.53004,3155,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
12.254087,1777158955.621747,61226,,BS2DCE,,cal_roto,5,success,100,4,4,80,85,0
12.311974,1777158955.679634,64635,,BSDC91,,cal_roto,5,success,99,4,4,54,61,0
12.418533,1777158955.786193,3156,,BSF66F,,cal_static,4,success,95,4,4,43392660,43393357,0
12.47699,1777158955.84465,61227,,BS2DCE,,cal_roto,5,success,100,4,4,10,11,0
12.53699,1777158955.90465,64636,,BSDC91,,cal_roto,5,success,99,4,4,136,166,0
12.577816,1777158955.945476,3157,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
