row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L8:I1+I2+I3+I8:T8,S00,simulate_imu_prior,L8:I1+I2+I3+I8,0.3379692009984865,,,,
R4:L8:I1+I2+I3+I8:T8,S00,build_track_tensors,L8:I1+I2+I3+I8,0.13288739800191252,,,,
R4:L8:I1+I2+I3+I8:T8,S00,cpu_golden,,0.07424592900133575,,,,
R4:L8:I1+I2+I3+I8:T8,S00,torch_gpu,,0.2532485150004504,0,1,0.2532485150004504,0.2532485150004504
R4:L14:I1+I2+I3+I8:T8,S00,simulate_imu_prior,L14:I1+I2+I3+I8,0.32270157300081337,,,,
R4:L14:I1+I2+I3+I8:T8,S00,build_track_tensors,L14:I1+I2+I3+I8,0.051151920000847895,,,,
R4:L14:I1+I2+I3+I8:T8,S00,cpu_golden,,0.07387382899833028,,,,
R4:L14:I1+I2+I3+I8:T8,S00,torch_gpu,,0.10847628700139467,0,1,0.10847628700139467,0.10847628700139467
