row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L8:I1+I2+I3+I8:T8,S01,simulate_imu_prior,L8:I1+I2+I3+I8,0.6132187620000877,,,,
R4:L8:I1+I2+I3+I8:T8,S01,build_track_tensors,L8:I1+I2+I3+I8,0.3020571040001414,,,,
R4:L8:I1+I2+I3+I8:T8,S01,cpu_golden,,0.1408287140000084,,,,
R4:L8:I1+I2+I3+I8:T8,S01,torch_gpu,,0.3973869790002027,0,1,0.3973869790002027,0.3973869790002027
R4:L14:I1+I2+I3+I8:T8,S01,simulate_imu_prior,L14:I1+I2+I3+I8,0.5520737530000588,,,,
R4:L14:I1+I2+I3+I8:T8,S01,build_track_tensors,L14:I1+I2+I3+I8,0.09066884799995023,,,,
R4:L14:I1+I2+I3+I8:T8,S01,cpu_golden,,0.3296736049999254,,,,
R4:L14:I1+I2+I3+I8:T8,S01,torch_gpu,,0.17255415199997515,0,1,0.17255415199997515,0.17255415199997515
