version,solver,solver_family,eval_set,n_positions,facing,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v1-old,T3+F3,external_position_filter,all8,24,ABEF,6,81.3673340812195,186.42945609410123,116.67383263154461
v1-old,T3+F3,external_position_filter,all8,24,ADHE,6,154.41633623494792,194.26262108370992,150.86437939976042
v1-old,T3+F3,external_position_filter,all8,24,BCGF,6,100.87630645510858,311.28368490678713,182.26539481196357
v1-old,T3+F3,external_position_filter,all8,24,CDHG,6,162.1848466304823,304.354162117477,202.89059436180594
v1-old,T3+F4,external_position_filter,all8,24,ABEF,6,81.72262058623211,186.186143658785,116.20303215851827
v1-old,T3+F4,external_position_filter,all8,24,ADHE,6,154.69250914013122,193.83696485525542,150.48435541481655
v1-old,T3+F4,external_position_filter,all8,24,BCGF,6,101.04998825627536,311.1203445784438,182.07715183086472
v1-old,T3+F4,external_position_filter,all8,24,CDHG,6,161.34540655646492,300.2909082447369,200.43253023290134
v1-old,T3+F5,external_position_filter,all8,24,ABEF,6,82.76146290916179,186.21409209255472,115.98365651289028
v1-old,T3+F5,external_position_filter,all8,24,ADHE,6,155.06306237360803,193.68622977702654,150.21749398793543
v1-old,T3+F5,external_position_filter,all8,24,BCGF,6,100.87252061101675,310.26748715504334,181.49795378508446
v1-old,T3+F5,external_position_filter,all8,24,CDHG,6,161.16041354692854,299.0549132311809,199.9224719338493
v1-old,T4+F0,external_position_filter,all8,24,ABEF,6,106.88820404629296,214.12558496558333,141.46850607811285
v1-old,T4+F0,external_position_filter,all8,24,ADHE,6,167.91447155720635,186.89398972270357,158.18496025453112
v1-old,T4+F0,external_position_filter,all8,24,BCGF,6,110.57389615644674,300.8622650651715,179.8113531327725
v1-old,T4+F0,external_position_filter,all8,24,CDHG,6,134.71217255472044,227.86143263877747,159.2139571618142
v1-old,T4+F1,external_position_filter,all8,24,ABEF,6,110.69260309805598,217.48840230526952,141.55303455041656
v1-old,T4+F1,external_position_filter,all8,24,ADHE,6,166.79088402177626,187.55443321461334,158.4831566516114
v1-old,T4+F1,external_position_filter,all8,24,BCGF,6,110.25833747566735,300.05737666506104,179.19736058649875
v1-old,T4+F1,external_position_filter,all8,24,CDHG,6,131.88397876801133,232.34107362908398,161.02669996932366
v1-old,T4+F2,external_position_filter,all8,24,ABEF,6,110.69260309805598,217.48840230526952,141.55303455041656
v1-old,T4+F2,external_position_filter,all8,24,ADHE,6,166.79088402177626,187.55443321461334,158.4831566516114
v1-old,T4+F2,external_position_filter,all8,24,BCGF,6,110.25833747566735,300.05737666506104,179.19736058649875
v1-old,T4+F2,external_position_filter,all8,24,CDHG,6,131.88397876801133,232.34107362908398,161.02669996932366
v1-old,T4+F3,external_position_filter,all8,24,ABEF,6,110.35014198969773,216.99964389386412,141.56750173839453
v1-old,T4+F3,external_position_filter,all8,24,ADHE,6,166.7430218348805,187.55927073898283,158.61742480412667
v1-old,T4+F3,external_position_filter,all8,24,BCGF,6,110.41079834437085,299.849817131329,179.23121588961004
v1-old,T4+F3,external_position_filter,all8,24,CDHG,6,132.1187407765273,233.65620140153342,161.7073046955481
v1-old,T4+F4,external_position_filter,all8,24,ABEF,6,109.5370893129946,217.6889770864082,141.33602518480205
v1-old,T4+F4,external_position_filter,all8,24,ADHE,6,166.65851508291405,187.3838204673352,158.30929575498314
v1-old,T4+F4,external_position_filter,all8,24,BCGF,6,111.14879106789905,299.6681951180248,179.21861308164543
v1-old,T4+F4,external_position_filter,all8,24,CDHG,6,131.44009960013048,230.54803470843433,160.24347299617838
v1-old,T4+F5,external_position_filter,all8,24,ABEF,6,110.14952103456116,217.24647392380638,141.05595444188958
v1-old,T4+F5,external_position_filter,all8,24,ADHE,6,166.51125065070124,187.13962625291887,157.95135086304964
v1-old,T4+F5,external_position_filter,all8,24,BCGF,6,111.505404284009,299.2656832754723,179.09024619252423
v1-old,T4+F5,external_position_filter,all8,24,CDHG,6,130.45548874927093,230.5851536286805,160.33694132355674
v1-old,T5a,native_range_filter,all8,24,ABEF,6,158.51112611618083,299.01723109152476,186.69900989101066
v1-old,T5a,native_range_filter,all8,24,ADHE,6,192.34111183776577,286.15456679935744,195.45822412002255
v1-old,T5a,native_range_filter,all8,24,BCGF,6,218.02821254796962,286.9349449850148,204.4083359820462
v1-old,T5a,native_range_filter,all8,24,CDHG,6,211.16392839396835,304.1225625314329,217.7928773478046
v1-old,T5b,native_range_filter,all8,24,ABEF,6,130.21297645209012,338.6825733000989,194.58060467782403
v1-old,T5b,native_range_filter,all8,24,ADHE,6,155.07674680721084,191.29600474252624,153.2748756862441
v1-old,T5b,native_range_filter,all8,24,BCGF,6,112.4469932892689,287.1133582583921,173.957800716926
v1-old,T5b,native_range_filter,all8,24,CDHG,6,129.8168650836717,249.6749237629102,163.78828687767492
v1-old,T5c,native_range_filter,all8,24,ABEF,6,130.21297645209012,338.6825733000989,194.58060467782403
v1-old,T5c,native_range_filter,all8,24,ADHE,6,155.07674680721084,191.29600474252624,153.2748756862441
v1-old,T5c,native_range_filter,all8,24,BCGF,6,112.4469932892689,287.1133582583921,173.957800716926
v1-old,T5c,native_range_filter,all8,24,CDHG,6,129.8168650836717,249.6749237629102,163.78828687767492
v1-old,T5d,native_range_filter,all8,24,ABEF,6,158.1755471999873,298.6670489754045,186.43134876171777
v1-old,T5d,native_range_filter,all8,24,ADHE,6,191.91686528565145,285.7578637334012,195.10082457251738
v1-old,T5d,native_range_filter,all8,24,BCGF,6,217.65366907742086,286.43966786578164,204.03914842187794
v1-old,T5d,native_range_filter,all8,24,CDHG,6,210.87201258058082,303.7555552013886,217.48270952686732
v1-old,T5e,native_range_filter,all8,24,ABEF,6,110.75563327533108,255.19879335249558,150.5514342811312
v1-old,T5e,native_range_filter,all8,24,ADHE,6,83.95097266278177,202.34301904050318,125.49537422912472
v1-old,T5e,native_range_filter,all8,24,BCGF,6,89.44734490884693,194.6195633268395,118.40023278717896
v1-old,T5e,native_range_filter,all8,24,CDHG,6,120.15628249740072,363.65798558301407,209.8328970303832
v2,T1+F0,external_position_filter,all8,24,ABEF,6,81.58399405513643,317.0197375841043,173.12302909408305
v2,T1+F0,external_position_filter,all8,24,ADHE,6,90.21952432874126,144.66450343939505,102.96514693946672
v2,T1+F0,external_position_filter,all8,24,BCGF,6,58.837034947421074,228.54701809671457,126.75190701769222
v2,T1+F0,external_position_filter,all8,24,CDHG,6,109.28380650485701,183.77326630915937,126.1661302441331
v2,T1+F1,external_position_filter,all8,24,ABEF,6,70.06286624101442,315.0102211906931,171.19434114975888
v2,T1+F1,external_position_filter,all8,24,ADHE,6,90.63331615729365,142.9656681097678,101.83662730895456
v2,T1+F1,external_position_filter,all8,24,BCGF,6,59.74932505236361,226.3828442716286,125.75034033486473
v2,T1+F1,external_position_filter,all8,24,CDHG,6,104.53541058605957,188.31753845412004,126.89447713210404
v2,T1+F2,external_position_filter,all8,24,ABEF,6,70.06286624101442,315.0102211906931,171.19434114975888
v2,T1+F2,external_position_filter,all8,24,ADHE,6,90.63331615729365,142.9656681097678,101.83662730895456
v2,T1+F2,external_position_filter,all8,24,BCGF,6,59.74932505236361,226.3828442716286,125.75034033486473
v2,T1+F2,external_position_filter,all8,24,CDHG,6,104.53541058605957,188.31753845412004,126.89447713210404
v2,T1+F3,external_position_filter,all8,24,ABEF,6,71.91136041719625,315.2623464344942,171.48087756949704
v2,T1+F3,external_position_filter,all8,24,ADHE,6,90.48558064590769,142.38120516943138,101.87565110476379
v2,T1+F3,external_position_filter,all8,24,BCGF,6,59.61656045889726,226.33281189538783,125.74612337445856
v2,T1+F3,external_position_filter,all8,24,CDHG,6,105.02221797848804,189.3117361047846,127.53696898687535
v2,T1+F4,external_position_filter,all8,24,ABEF,6,69.75186003850672,314.6228612292524,170.89751523172444
v2,T1+F4,external_position_filter,all8,24,ADHE,6,91.34028171107757,143.54450557176813,102.02625048232129
v2,T1+F4,external_position_filter,all8,24,BCGF,6,59.97843651235004,226.33808734926257,125.74537996244165
v2,T1+F4,external_position_filter,all8,24,CDHG,6,105.08471447725825,184.83957755452946,125.68218751551852
v2,T1+F5,external_position_filter,all8,24,ABEF,6,68.83476126855851,313.95976779735986,170.50559334692477
v2,T1+F5,external_position_filter,all8,24,ADHE,6,90.99440313869033,143.13586546485445,101.67653134159347
v2,T1+F5,external_position_filter,all8,24,BCGF,6,59.78099768854955,225.9532668903088,125.53743731089435
v2,T1+F5,external_position_filter,all8,24,CDHG,6,104.44453506222146,183.80638896794392,125.3059085073714
v2,T2+F0,external_position_filter,all8,24,ABEF,6,81.16658813937607,317.0584777825343,173.16310024525532
v2,T2+F0,external_position_filter,all8,24,ADHE,6,90.32735950375141,143.0709588695455,102.18282793756882
v2,T2+F0,external_position_filter,all8,24,BCGF,6,59.23988611481548,227.8057589989303,126.48338622848611
v2,T2+F0,external_position_filter,all8,24,CDHG,6,109.57657389960497,181.72247662420364,125.51204765847238
v2,T2+F1,external_position_filter,all8,24,ABEF,6,69.85201362772604,314.95018182937736,171.16773714304242
v2,T2+F1,external_position_filter,all8,24,ADHE,6,90.38483542438729,142.712094703466,101.6514156653952
v2,T2+F1,external_position_filter,all8,24,BCGF,6,60.07310348721822,225.91025252381763,125.56010666085879
v2,T2+F1,external_position_filter,all8,24,CDHG,6,105.00464608653465,186.34183721085307,126.4109044522837
v2,T2+F2,external_position_filter,all8,24,ABEF,6,69.85201362772604,314.95018182937736,171.16773714304242
v2,T2+F2,external_position_filter,all8,24,ADHE,6,90.38483542438729,142.712094703466,101.6514156653952
v2,T2+F2,external_position_filter,all8,24,BCGF,6,60.07310348721822,225.91025252381763,125.56010666085879
v2,T2+F2,external_position_filter,all8,24,CDHG,6,105.00464608653465,186.34183721085307,126.4109044522837
v2,T2+F3,external_position_filter,all8,24,ABEF,6,72.03106667073234,315.24537452893253,171.5326657945465
v2,T2+F3,external_position_filter,all8,24,ADHE,6,90.19574886271624,140.93735483535005,101.3073976805475
v2,T2+F3,external_position_filter,all8,24,BCGF,6,59.77092060761204,225.98010432249788,125.55719303033756
v2,T2+F3,external_position_filter,all8,24,CDHG,6,104.95545933279934,186.2933360136969,126.62129159518166
v2,T2+F4,external_position_filter,all8,24,ABEF,6,69.75692876895111,314.7272925573183,170.97052475454933
v2,T2+F4,external_position_filter,all8,24,ADHE,6,90.60855361147941,144.93294108831566,102.26530168045984
v2,T2+F4,external_position_filter,all8,24,BCGF,6,59.964548597774034,226.05744932544889,125.63638907474456
v2,T2+F4,external_position_filter,all8,24,CDHG,6,105.79254325798345,182.1565320818285,125.08840426073863
v2,T2+F5,external_position_filter,all8,24,ABEF,6,68.72265469195116,314.02150155118045,170.50203513000872
v2,T2+F5,external_position_filter,all8,24,ADHE,6,90.69278656784272,144.73054672148447,102.10367698901042
v2,T2+F5,external_position_filter,all8,24,BCGF,6,59.85196308030926,225.48543224732424,125.33526890682097
v2,T2+F5,external_position_filter,all8,24,CDHG,6,104.8633447754294,181.4963840229095,124.72198567336054
v2,T3+F0,external_position_filter,all8,24,ABEF,6,78.22590595287642,134.3499628733543,89.23975979781483
v2,T3+F0,external_position_filter,all8,24,ADHE,6,51.47185171662946,138.52891011790734,82.72591016147801
v2,T3+F0,external_position_filter,all8,24,BCGF,6,58.96955380074676,216.1752111112483,119.54462471160006
v2,T3+F0,external_position_filter,all8,24,CDHG,6,108.82122364435726,197.25000598919775,126.44395633390926
v2,T3+F1,external_position_filter,all8,24,ABEF,6,74.9831268237422,133.08163131288399,86.27317079360778
v2,T3+F1,external_position_filter,all8,24,ADHE,6,49.63790905351182,135.1414283683453,81.01537264702131
v2,T3+F1,external_position_filter,all8,24,BCGF,6,58.36801846235937,215.96134417825039,119.33363834087073
v2,T3+F1,external_position_filter,all8,24,CDHG,6,104.72209728954367,191.30362580389254,122.71084651501023
v2,T3+F2,external_position_filter,all8,24,ABEF,6,74.9831268237422,133.08163131288399,86.27317079360778
v2,T3+F2,external_position_filter,all8,24,ADHE,6,49.63790905351182,135.1414283683453,81.01537264702131
v2,T3+F2,external_position_filter,all8,24,BCGF,6,58.36801846235937,215.96134417825039,119.33363834087073
v2,T3+F2,external_position_filter,all8,24,CDHG,6,104.72209728954367,191.30362580389254,122.71084651501023
v2,T3+F3,external_position_filter,all8,24,ABEF,6,75.25418852339102,132.54522027961514,86.27496154479641
v2,T3+F3,external_position_filter,all8,24,ADHE,6,49.44075032077716,135.9029394701949,81.29317710249124
v2,T3+F3,external_position_filter,all8,24,BCGF,6,58.133879049090154,215.87304867434625,119.20837026684994
v2,T3+F3,external_position_filter,all8,24,CDHG,6,106.34832705865169,192.34427328731826,123.54133851662615
v2,T3+F4,external_position_filter,all8,24,ABEF,6,74.22267739202198,131.79019906398855,85.44164497109566
v2,T3+F4,external_position_filter,all8,24,ADHE,6,48.9209591549965,134.44309933219412,80.61352893173306
v2,T3+F4,external_position_filter,all8,24,BCGF,6,58.14202065251325,217.00583364730699,119.86184808891487
v2,T3+F4,external_position_filter,all8,24,CDHG,6,104.70590770174654,191.6500949714856,122.86890760852506
v2,T3+F5,external_position_filter,all8,24,ABEF,6,73.21312431448283,131.7330733995564,85.0316461075798
v2,T3+F5,external_position_filter,all8,24,ADHE,6,48.73242076862825,134.47261954022403,80.59159635199926
v2,T3+F5,external_position_filter,all8,24,BCGF,6,58.17794923913216,216.74371574065074,119.73861124593854
v2,T3+F5,external_position_filter,all8,24,CDHG,6,104.66940701182546,192.51810168169646,122.9268124905057
v2,T4+F0,external_position_filter,all8,24,ABEF,6,81.85750028226877,154.02711031310244,102.44596653833172
v2,T4+F0,external_position_filter,all8,24,ADHE,6,76.80084859716698,124.61502937264538,85.46107582182363
v2,T4+F0,external_position_filter,all8,24,BCGF,6,59.01865626557932,211.72148753328997,117.45411389486426
v2,T4+F0,external_position_filter,all8,24,CDHG,6,87.9775315407052,164.7042746957729,111.48201706732597
v2,T4+F1,external_position_filter,all8,24,ABEF,6,70.57212297554551,155.5796246298056,100.91584678366706
v2,T4+F1,external_position_filter,all8,24,ADHE,6,76.26982683777044,123.95193603151422,85.55578870906204
v2,T4+F1,external_position_filter,all8,24,BCGF,6,59.312368513372476,212.1519700893615,117.71202236484446
v2,T4+F1,external_position_filter,all8,24,CDHG,6,84.89765873887687,171.2520351176494,113.09844657704075
v2,T4+F2,external_position_filter,all8,24,ABEF,6,70.57212297554551,155.5796246298056,100.91584678366706
v2,T4+F2,external_position_filter,all8,24,ADHE,6,76.26982683777044,123.95193603151422,85.55578870906204
v2,T4+F2,external_position_filter,all8,24,BCGF,6,59.312368513372476,212.1519700893615,117.71202236484446
v2,T4+F2,external_position_filter,all8,24,CDHG,6,84.89765873887687,171.2520351176494,113.09844657704075
v2,T4+F3,external_position_filter,all8,24,ABEF,6,72.51379581128809,155.4173210505157,101.38763220761446
v2,T4+F3,external_position_filter,all8,24,ADHE,6,76.42409700305355,124.3217461484404,85.59865114672456
v2,T4+F3,external_position_filter,all8,24,BCGF,6,59.132696273943964,212.13114302402425,117.66045424388327
v2,T4+F3,external_position_filter,all8,24,CDHG,6,85.31721402167568,172.31035663775572,113.77443558130794
v2,T4+F4,external_position_filter,all8,24,ABEF,6,70.57668712112601,155.69704412964433,100.85542090896655
v2,T4+F4,external_position_filter,all8,24,ADHE,6,75.78551360421525,123.34037250936743,85.21865170350856
v2,T4+F4,external_position_filter,all8,24,BCGF,6,59.54108091753466,211.5847515438746,117.49208222782342
v2,T4+F4,external_position_filter,all8,24,CDHG,6,85.12386763232412,169.8703635453346,112.45405967218613
v2,T4+F5,external_position_filter,all8,24,ABEF,6,69.3892967578896,155.2996769484376,100.61292801506725
v2,T4+F5,external_position_filter,all8,24,ADHE,6,75.0992083265102,123.14409229271959,84.82730343979674
v2,T4+F5,external_position_filter,all8,24,BCGF,6,59.69319575092565,211.33838961524094,117.38471377038347
v2,T4+F5,external_position_filter,all8,24,CDHG,6,84.2330936571712,170.10927312258812,112.43904501814835
v2,T5a,native_range_filter,all8,24,ABEF,6,88.1495371396492,230.46240767406246,138.08509604093214
v2,T5a,native_range_filter,all8,24,ADHE,6,121.10873291837055,207.2927929625948,134.5314383636363
v2,T5a,native_range_filter,all8,24,BCGF,6,128.5709447453027,223.56076560133616,145.37060423615293
v2,T5a,native_range_filter,all8,24,CDHG,6,139.1844973606144,248.86469457001374,161.51894179557866
v2,T5b,native_range_filter,all8,24,ABEF,6,74.6489260745636,297.96492710499126,163.7881248932885
v2,T5b,native_range_filter,all8,24,ADHE,6,71.46300661247172,125.29835372669748,82.21133883790034
v2,T5b,native_range_filter,all8,24,BCGF,6,57.32547174115753,205.44296261722042,114.3816332818335
v2,T5b,native_range_filter,all8,24,CDHG,6,75.69930161770193,180.2740697941822,107.44120658951411
v2,T5c,native_range_filter,all8,24,ABEF,6,74.6489260745636,297.96492710499126,163.7881248932885
v2,T5c,native_range_filter,all8,24,ADHE,6,71.46300661247172,125.29835372669748,82.21133883790034
v2,T5c,native_range_filter,all8,24,BCGF,6,57.32547174115753,205.44296261722042,114.3816332818335
v2,T5c,native_range_filter,all8,24,CDHG,6,75.69930161770193,180.2740697941822,107.44120658951411
v2,T5d,native_range_filter,all8,24,ABEF,6,87.8513400181848,230.10577483461833,137.85850627637703
v2,T5d,native_range_filter,all8,24,ADHE,6,120.77151454600471,206.91844389795511,134.25611783190305
v2,T5d,native_range_filter,all8,24,BCGF,6,128.18210973646822,223.18147070057285,145.09567217792855
v2,T5d,native_range_filter,all8,24,CDHG,6,138.96862792345377,248.53068249017846,161.2624471324935
v2,T5e,native_range_filter,all8,24,ABEF,6,83.73384711758271,184.43915540411842,114.96904858996956
v2,T5e,native_range_filter,all8,24,ADHE,6,56.36123491247765,164.39672116512173,96.41944876411546
v2,T5e,native_range_filter,all8,24,BCGF,6,79.86486540956314,167.7663509361199,103.68058128308007
v2,T5e,native_range_filter,all8,24,CDHG,6,92.39090975868767,321.97084228073123,184.45021754919946
v3-full,T1+F0,external_position_filter,all8,24,ABEF,6,122.00497170462683,310.5249560671707,180.78518190895434
v3-full,T1+F0,external_position_filter,all8,24,ADHE,6,167.4580171487877,183.86148437719098,148.69801888827794
v3-full,T1+F0,external_position_filter,all8,24,BCGF,6,97.47717486242328,278.4578664992212,164.1080979852901
v3-full,T1+F0,external_position_filter,all8,24,CDHG,6,113.20467457771781,226.53624720884537,144.83463894766982
v3-full,T1+F1,external_position_filter,all8,24,ABEF,6,122.43750854788621,309.07393875169055,180.39499363400682
v3-full,T1+F1,external_position_filter,all8,24,ADHE,6,167.3882420985982,187.8597392784194,149.21561772790702
v3-full,T1+F1,external_position_filter,all8,24,BCGF,6,101.29701785528994,275.48375782907726,163.19803590555696
v3-full,T1+F1,external_position_filter,all8,24,CDHG,6,108.32276140872044,225.937101730751,143.48259972466448
v3-full,T1+F2,external_position_filter,all8,24,ABEF,6,122.43750854788621,309.07393875169055,180.39499363400682
v3-full,T1+F2,external_position_filter,all8,24,ADHE,6,167.3882420985982,187.8597392784194,149.21561772790702
v3-full,T1+F2,external_position_filter,all8,24,BCGF,6,101.29701785528994,275.48375782907726,163.19803590555696
v3-full,T1+F2,external_position_filter,all8,24,CDHG,6,108.32276140872044,225.937101730751,143.48259972466448
v3-full,T1+F3,external_position_filter,all8,24,ABEF,6,121.86675487290348,309.6940671635299,180.3602461094298
v3-full,T1+F3,external_position_filter,all8,24,ADHE,6,167.51387447945902,186.71772762086925,149.0315829769089
v3-full,T1+F3,external_position_filter,all8,24,BCGF,6,100.35857337197272,275.1214435922763,162.7626908080358
v3-full,T1+F3,external_position_filter,all8,24,CDHG,6,110.23746483655333,224.7143749266969,143.32489026503134
v3-full,T1+F4,external_position_filter,all8,24,ABEF,6,122.39714916734599,308.46896302075766,180.04922643015735
v3-full,T1+F4,external_position_filter,all8,24,ADHE,6,167.1281717995755,188.0476492595547,149.298291996215
v3-full,T1+F4,external_position_filter,all8,24,BCGF,6,101.32413115898727,275.45090602360784,163.1917837092463
v3-full,T1+F4,external_position_filter,all8,24,CDHG,6,107.31867519550309,226.43371665705808,143.40515797180905
v3-full,T1+F5,external_position_filter,all8,24,ABEF,6,122.72415844401567,308.48150040495966,180.22556265644747
v3-full,T1+F5,external_position_filter,all8,24,ADHE,6,166.94830666189284,188.26076350907138,149.16090688837244
v3-full,T1+F5,external_position_filter,all8,24,BCGF,6,101.18031084110224,276.05085108536133,163.37991226277325
v3-full,T1+F5,external_position_filter,all8,24,CDHG,6,108.0769414626397,226.32002461067725,143.61650606079036
v3-full,T2+F0,external_position_filter,all8,24,ABEF,6,122.18739415267386,310.35930303719596,180.7046109694291
v3-full,T2+F0,external_position_filter,all8,24,ADHE,6,167.42766366092692,180.8359766728808,147.65462617502772
v3-full,T2+F0,external_position_filter,all8,24,BCGF,6,99.55260804463738,278.5700134387144,164.42744199819685
v3-full,T2+F0,external_position_filter,all8,24,CDHG,6,112.93044149842474,224.13959572923315,143.7768588977099
v3-full,T2+F1,external_position_filter,all8,24,ABEF,6,122.95567276216691,309.8819046846804,180.82925661198308
v3-full,T2+F1,external_position_filter,all8,24,ADHE,6,167.01241376063774,185.44905318282008,148.39459117846968
v3-full,T2+F1,external_position_filter,all8,24,BCGF,6,103.06939158764892,275.67429435414573,163.6390875564257
v3-full,T2+F1,external_position_filter,all8,24,CDHG,6,108.59718460343888,225.63869865930747,143.44765953890888
v3-full,T2+F2,external_position_filter,all8,24,ABEF,6,122.95567276216691,309.8819046846804,180.82925661198308
v3-full,T2+F2,external_position_filter,all8,24,ADHE,6,167.01241376063774,185.44905318282008,148.39459117846968
v3-full,T2+F2,external_position_filter,all8,24,BCGF,6,103.06939158764892,275.67429435414573,163.6390875564257
v3-full,T2+F2,external_position_filter,all8,24,CDHG,6,108.59718460343888,225.63869865930747,143.44765953890888
v3-full,T2+F3,external_position_filter,all8,24,ABEF,6,122.142726980692,310.17792146441934,180.63911637833309
v3-full,T2+F3,external_position_filter,all8,24,ADHE,6,166.92698063814436,184.90671075691824,148.38417961042194
