version,solver,solver_family,eval_set,n_positions,height,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v3-lite,T1+F5,external_position_filter,all8,24,high,8,97.88771568465793,289.2568477905243,159.1606538751756
v3-lite,T1+F5,external_position_filter,all8,24,low,8,147.08727094348882,232.34339318071167,153.85885011730826
v3-lite,T1+F5,external_position_filter,all8,24,mid,8,68.76634727825356,81.8598583683768,65.5267452967639
v3-lite,T2+F0,external_position_filter,all8,24,high,8,96.02071431048844,293.25825944866256,161.02706243837474
v3-lite,T2+F0,external_position_filter,all8,24,low,8,144.46058190287675,233.59689146354282,152.7430370121507
v3-lite,T2+F0,external_position_filter,all8,24,mid,8,70.03910412789475,95.13718609719574,70.96411295252611
v3-lite,T2+F1,external_position_filter,all8,24,high,8,96.63832385320941,290.2130167372115,159.66837838927057
v3-lite,T2+F1,external_position_filter,all8,24,low,8,146.34713639963704,233.7252824249501,154.40112339926034
v3-lite,T2+F1,external_position_filter,all8,24,mid,8,68.98242462735931,83.41239424832634,66.21844885617837
v3-lite,T2+F2,external_position_filter,all8,24,high,8,96.63832385320941,290.2130167372115,159.66837838927057
v3-lite,T2+F2,external_position_filter,all8,24,low,8,146.34713639963704,233.7252824249501,154.40112339926034
v3-lite,T2+F2,external_position_filter,all8,24,mid,8,68.98242462735931,83.41239424832634,66.21844885617837
v3-lite,T2+F3,external_position_filter,all8,24,high,8,95.29076882153652,290.532246478515,159.7156136773242
v3-lite,T2+F3,external_position_filter,all8,24,low,8,145.35928779375243,233.32610650376913,154.2047068658399
v3-lite,T2+F3,external_position_filter,all8,24,mid,8,69.89637605443768,85.27835354444915,67.06016564205177
v3-lite,T2+F4,external_position_filter,all8,24,high,8,98.01144072003748,290.23428896537007,159.7491556318888
v3-lite,T2+F4,external_position_filter,all8,24,low,8,147.84633759140294,231.7865895565888,153.6420861530992
v3-lite,T2+F4,external_position_filter,all8,24,mid,8,69.13104964362864,83.3117158431441,66.20901849046953
v3-lite,T2+F5,external_position_filter,all8,24,high,8,98.23759123606288,289.1789302759603,159.2730455729657
v3-lite,T2+F5,external_position_filter,all8,24,low,8,148.03205329406995,230.96452461357578,153.476950329723
v3-lite,T2+F5,external_position_filter,all8,24,mid,8,68.85460287149684,81.8600967616494,65.54048757893754
v3-lite,T3+F0,external_position_filter,all8,24,high,8,58.14922893936446,147.28956407621735,88.11755086916706
v3-lite,T3+F0,external_position_filter,all8,24,low,8,111.66207642305254,239.93109260730347,143.77599078288634
v3-lite,T3+F0,external_position_filter,all8,24,mid,8,72.73698335732787,99.3773711201469,73.4859959983142
v3-lite,T3+F1,external_position_filter,all8,24,high,8,50.883663231774705,141.57015189812915,85.38045465538377
v3-lite,T3+F1,external_position_filter,all8,24,low,8,113.16656067752942,237.5454581768211,143.38002044486402
v3-lite,T3+F1,external_position_filter,all8,24,mid,8,72.05410905277849,88.54202081087251,68.78932780232246
v3-lite,T3+F2,external_position_filter,all8,24,high,8,50.883663231774705,141.57015189812915,85.38045465538377
v3-lite,T3+F2,external_position_filter,all8,24,low,8,113.16656067752942,237.5454581768211,143.38002044486402
v3-lite,T3+F2,external_position_filter,all8,24,mid,8,72.05410905277849,88.54202081087251,68.78932780232246
v3-lite,T3+F3,external_position_filter,all8,24,high,8,51.776490569943206,142.4159511182478,85.80136318468237
v3-lite,T3+F3,external_position_filter,all8,24,low,8,113.52776521135223,238.12451542856599,143.5459155395064
v3-lite,T3+F3,external_position_filter,all8,24,mid,8,72.0633260374178,89.96223044439125,69.37153686361466
v3-lite,T3+F4,external_position_filter,all8,24,high,8,51.29968090579027,141.60563777800178,85.05160659551157
v3-lite,T3+F4,external_position_filter,all8,24,low,8,112.537876122522,238.3361789735027,143.22800880716642
v3-lite,T3+F4,external_position_filter,all8,24,mid,8,72.22322064890173,88.00818827636724,68.49334610145625
v3-lite,T3+F5,external_position_filter,all8,24,high,8,50.71586741678507,140.89902197987612,84.72183932568834
v3-lite,T3+F5,external_position_filter,all8,24,low,8,113.16551065239702,238.64053704656982,143.53440814934476
v3-lite,T3+F5,external_position_filter,all8,24,mid,8,71.84963749963984,86.93039425604935,67.81363522594732
v3-lite,T4+F0,external_position_filter,all8,24,high,8,68.17291510040103,146.78333485341227,93.38099090929188
v3-lite,T4+F0,external_position_filter,all8,24,low,8,125.5498783768409,217.86382336190678,138.68029131430436
v3-lite,T4+F0,external_position_filter,all8,24,mid,8,70.6197980011759,95.90587833084169,71.22918276570093
v3-lite,T4+F1,external_position_filter,all8,24,high,8,70.3408249369522,147.69891955969555,94.11921331433895
v3-lite,T4+F1,external_position_filter,all8,24,low,8,126.48341422953581,220.56672247872916,140.91567697600365
v3-lite,T4+F1,external_position_filter,all8,24,mid,8,68.45496795257195,84.50932198223433,66.36816936440776
v3-lite,T4+F2,external_position_filter,all8,24,high,8,70.3408249369522,147.69891955969555,94.11921331433895
v3-lite,T4+F2,external_position_filter,all8,24,low,8,126.48341422953581,220.56672247872916,140.91567697600365
v3-lite,T4+F2,external_position_filter,all8,24,mid,8,68.45496795257195,84.50932198223433,66.36816936440776
v3-lite,T4+F3,external_position_filter,all8,24,high,8,69.52750892433681,147.5731622636954,94.05925614867662
v3-lite,T4+F3,external_position_filter,all8,24,low,8,126.90654108650716,220.8013212959591,141.27874549859698
v3-lite,T4+F3,external_position_filter,all8,24,mid,8,69.16462400492323,85.87194254425366,67.04090278833796
v3-lite,T4+F4,external_position_filter,all8,24,high,8,70.90325014963611,147.32804774166598,94.03069006222056
v3-lite,T4+F4,external_position_filter,all8,24,low,8,126.57632231675713,219.45620886236793,140.26480281754328
v3-lite,T4+F4,external_position_filter,all8,24,mid,8,68.3428665363401,83.89364953014523,66.21911444971516
v3-lite,T4+F5,external_position_filter,all8,24,high,8,70.68670029578314,146.88392568172193,93.79151582941928
v3-lite,T4+F5,external_position_filter,all8,24,low,8,126.58812047363298,219.16784785342566,140.39336222298664
v3-lite,T4+F5,external_position_filter,all8,24,mid,8,67.59105791659613,82.4057749885012,65.5093727285633
v3-lite,T5a,native_range_filter,all8,24,high,8,128.55258302908905,240.64777212857845,156.96363549817556
v3-lite,T5a,native_range_filter,all8,24,low,8,167.90948412215897,261.3942329017085,175.1021121761908
v3-lite,T5a,native_range_filter,all8,24,mid,8,62.9497267804558,152.83494157056242,89.32600058692142
v3-lite,T5b,native_range_filter,all8,24,high,8,60.30138196357312,270.1027153882519,142.82971781645162
v3-lite,T5b,native_range_filter,all8,24,low,8,103.27064216089377,222.3774858378983,140.3333642953069
v3-lite,T5b,native_range_filter,all8,24,mid,8,64.60050955191171,75.36933024030478,59.88624960248656
v3-lite,T5c,native_range_filter,all8,24,high,8,60.30138196357312,270.1027153882519,142.82971781645162
v3-lite,T5c,native_range_filter,all8,24,low,8,103.27064216089377,222.3774858378983,140.3333642953069
v3-lite,T5c,native_range_filter,all8,24,mid,8,64.60050955191171,75.36933024030478,59.88624960248656
v3-lite,T5d,native_range_filter,all8,24,high,8,128.1713723352977,240.27742092668143,156.63456072483632
v3-lite,T5d,native_range_filter,all8,24,low,8,167.62620134920314,261.0675056526689,174.82553341293357
v3-lite,T5d,native_range_filter,all8,24,mid,8,63.03479966611245,152.65103764123228,89.27064786491354
v3-lite,T5e,native_range_filter,all8,24,high,8,64.97797271629943,171.57587928900256,96.19120008088163
v3-lite,T5e,native_range_filter,all8,24,low,8,159.79018171242905,310.03990688369237,186.9930967252287
v3-lite,T5e,native_range_filter,all8,24,mid,8,71.42856381285068,112.41582845283656,77.09355631027928
v4-io,T1+F0,external_position_filter,all8,24,high,8,101.40441630866749,298.75288218268247,163.7295703245497
v4-io,T1+F0,external_position_filter,all8,24,low,8,142.67724989473618,260.167398779835,165.50636420660945
v4-io,T1+F0,external_position_filter,all8,24,mid,8,63.88207405854273,81.81673584927869,63.48858404096423
v4-io,T1+F1,external_position_filter,all8,24,high,8,104.04738117612143,295.77487000023785,162.41120282112254
v4-io,T1+F1,external_position_filter,all8,24,low,8,147.39785670559962,258.07185410603125,166.56463225075058
v4-io,T1+F1,external_position_filter,all8,24,mid,8,60.37085564603127,74.03550274626572,59.709916392243045
v4-io,T1+F2,external_position_filter,all8,24,high,8,104.04738117612143,295.77487000023785,162.41120282112254
v4-io,T1+F2,external_position_filter,all8,24,low,8,147.39785670559962,258.07185410603125,166.52177648904322
v4-io,T1+F2,external_position_filter,all8,24,mid,8,60.37085564603127,74.03550274626572,59.709916392243045
v4-io,T1+F3,external_position_filter,all8,24,high,8,103.69313118791538,296.3714956758609,162.68783790524793
v4-io,T1+F3,external_position_filter,all8,24,low,8,147.51142546598447,258.93981749768295,167.08353334900292
v4-io,T1+F3,external_position_filter,all8,24,mid,8,60.82838620639569,75.16458101599216,60.215141007695415
v4-io,T1+F4,external_position_filter,all8,24,high,8,104.0004258937918,295.5941069172953,162.31129084549093
v4-io,T1+F4,external_position_filter,all8,24,low,8,146.40129722165392,257.30463046453514,166.21893339327508
v4-io,T1+F4,external_position_filter,all8,24,mid,8,60.719245666317036,73.82758950835044,59.69107486992369
v4-io,T1+F5,external_position_filter,all8,24,high,8,104.50360125258217,294.53477781535764,161.96221222213615
v4-io,T1+F5,external_position_filter,all8,24,low,8,148.0303288819953,256.5892162459847,165.9886178681
v4-io,T1+F5,external_position_filter,all8,24,mid,8,59.96703679456952,72.77912646837831,59.04524528684879
v4-io,T2+F0,external_position_filter,all8,24,high,8,101.91392522431104,298.4503317967171,163.67746912160922
v4-io,T2+F0,external_position_filter,all8,24,low,8,142.66755108102296,258.74380731968057,164.75924024738543
v4-io,T2+F0,external_position_filter,all8,24,mid,8,64.02103329347614,81.87960221176861,63.603673629427796
v4-io,T2+F1,external_position_filter,all8,24,high,8,104.44133790795323,295.7522289737341,162.4746483896067
v4-io,T2+F1,external_position_filter,all8,24,low,8,147.50345275147959,257.7214470653271,166.4196662732104
v4-io,T2+F1,external_position_filter,all8,24,mid,8,60.32797620720183,74.03897942297723,59.76002379634404
v4-io,T2+F2,external_position_filter,all8,24,high,8,104.44133790795323,295.7522289737341,162.4746483896067
v4-io,T2+F2,external_position_filter,all8,24,low,8,147.50345275147959,257.7214470653271,166.41690836093485
v4-io,T2+F2,external_position_filter,all8,24,mid,8,60.32797620720183,74.03897942297723,59.76002379634404
v4-io,T2+F3,external_position_filter,all8,24,high,8,103.76955704462506,296.33009809876256,162.73059711604444
v4-io,T2+F3,external_position_filter,all8,24,low,8,147.87581966508117,257.67856493553313,166.36777272559655
v4-io,T2+F3,external_position_filter,all8,24,mid,8,60.95850464038041,75.23986268636632,60.278690273722205
v4-io,T2+F4,external_position_filter,all8,24,high,8,104.38958921955432,295.68829449892036,162.44709136864162
v4-io,T2+F4,external_position_filter,all8,24,low,8,146.5296216052642,257.4510202065483,165.96976348092596
v4-io,T2+F4,external_position_filter,all8,24,mid,8,60.421748094717614,73.85381006512392,59.67315120505795
v4-io,T2+F5,external_position_filter,all8,24,high,8,104.74611337851158,294.62202760846503,162.09821435924658
v4-io,T2+F5,external_position_filter,all8,24,low,8,148.07322198267542,256.0758764075915,165.7080414923744
v4-io,T2+F5,external_position_filter,all8,24,mid,8,59.83682620221752,72.86943301392037,59.0960302143212
v4-io,T3+F0,external_position_filter,all8,24,high,8,66.52525586490916,143.51478965082342,90.78166392712336
v4-io,T3+F0,external_position_filter,all8,24,low,8,104.11586691821992,261.6429464913646,147.37886030592952
v4-io,T3+F0,external_position_filter,all8,24,mid,8,65.90127582390626,82.90433686696755,64.32153395126763
v4-io,T3+F1,external_position_filter,all8,24,high,8,63.77845487325396,139.10965195110123,89.4997140932401
v4-io,T3+F1,external_position_filter,all8,24,low,8,106.51328127246654,259.4754430245708,147.47701507844295
v4-io,T3+F1,external_position_filter,all8,24,mid,8,60.52488184274468,74.7564531601728,60.22282472000122
v4-io,T3+F2,external_position_filter,all8,24,high,8,63.77845487325396,139.10965195110123,89.4997140932401
v4-io,T3+F2,external_position_filter,all8,24,low,8,106.51328127246654,259.4754430245708,147.47701507844295
v4-io,T3+F2,external_position_filter,all8,24,mid,8,60.52488184274468,74.7564531601728,60.22282472000122
v4-io,T3+F3,external_position_filter,all8,24,high,8,63.633541603029286,139.7334895154569,89.58963929470985
v4-io,T3+F3,external_position_filter,all8,24,low,8,106.81675034897566,260.40381769905963,147.7789272410757
v4-io,T3+F3,external_position_filter,all8,24,mid,8,61.205337670634464,76.15923334266724,60.9709779636026
v4-io,T3+F4,external_position_filter,all8,24,high,8,64.27333072274838,139.25958662453152,89.90523324752506
v4-io,T3+F4,external_position_filter,all8,24,low,8,106.76730212879032,259.67945313285446,147.50934672880553
v4-io,T3+F4,external_position_filter,all8,24,mid,8,60.682365161937454,74.25516159130734,59.97791588778968
v4-io,T3+F5,external_position_filter,all8,24,high,8,64.00625318265524,139.0398142882867,89.54401286053607
v4-io,T3+F5,external_position_filter,all8,24,low,8,107.30270157388662,259.29018147632485,147.48947229475144
v4-io,T3+F5,external_position_filter,all8,24,mid,8,60.251174747955375,73.06397780612258,59.41737613841129
v4-io,T4+F0,external_position_filter,all8,24,high,8,78.97207065819752,163.43819477397534,103.64073424863534
v4-io,T4+F0,external_position_filter,all8,24,low,8,126.03442839408672,237.95965141964268,144.50745329553402
v4-io,T4+F0,external_position_filter,all8,24,mid,8,63.11025427543176,82.61855514205197,62.92658829291029
v4-io,T4+F1,external_position_filter,all8,24,high,8,84.59112011427217,164.82045151485934,105.33903456403192
v4-io,T4+F1,external_position_filter,all8,24,low,8,129.42235865129737,240.19115549361604,147.3365808272873
v4-io,T4+F1,external_position_filter,all8,24,mid,8,60.36291567203324,73.5642279829056,58.81923562467061
v4-io,T4+F2,external_position_filter,all8,24,high,8,84.59112011427217,164.82045151485934,105.33903456403192
v4-io,T4+F2,external_position_filter,all8,24,low,8,129.42235865129737,240.19115549361604,147.3365808272873
v4-io,T4+F2,external_position_filter,all8,24,mid,8,60.36291567203324,73.5642279829056,58.81923562467061
v4-io,T4+F3,external_position_filter,all8,24,high,8,83.50364738990103,164.1763247988781,104.95760868047772
v4-io,T4+F3,external_position_filter,all8,24,low,8,130.3240509468664,241.19341596136564,147.80146944762132
v4-io,T4+F3,external_position_filter,all8,24,mid,8,60.459678024129644,75.03788947062445,59.55763031830825
v4-io,T4+F4,external_position_filter,all8,24,high,8,84.18691988687574,164.01037394745825,104.80402666299986
v4-io,T4+F4,external_position_filter,all8,24,low,8,129.0069947419487,239.76893449419347,146.90976798207888
v4-io,T4+F4,external_position_filter,all8,24,mid,8,60.355276932016935,73.49170321416585,58.88856179642378
v4-io,T4+F5,external_position_filter,all8,24,high,8,83.95854796068119,163.48189375520363,104.56683657414901
v4-io,T4+F5,external_position_filter,all8,24,low,8,129.71265352163158,239.7070209565912,147.18902182312965
v4-io,T4+F5,external_position_filter,all8,24,mid,8,60.251049878167954,72.1754726900951,58.24058202044819
v4-io,T5a,native_range_filter,all8,24,high,8,143.184566652875,249.79011452201465,168.15581016064692
v4-io,T5a,native_range_filter,all8,24,low,8,176.1289705029998,268.24296823603083,181.92334854350395
v4-io,T5a,native_range_filter,all8,24,mid,8,51.52443847582404,168.7404518778206,92.4407421301679
v4-io,T5b,native_range_filter,all8,24,high,8,87.05607501243946,268.513499789079,145.84993449503753
v4-io,T5b,native_range_filter,all8,24,low,8,108.3252282980562,240.4621711013383,146.94735859829908
v4-io,T5b,native_range_filter,all8,24,mid,8,54.24188073407977,59.47353241997219,49.514745347262576
v4-io,T5c,native_range_filter,all8,24,high,8,87.05607501243946,268.513499789079,145.84993449503753
v4-io,T5c,native_range_filter,all8,24,low,8,108.3252282980562,240.4621711013383,146.94735859829908
v4-io,T5c,native_range_filter,all8,24,mid,8,54.24188073407977,59.47353241997219,49.514745347262576
v4-io,T5d,native_range_filter,all8,24,high,8,142.80192207423744,249.4373851175726,167.81491321693827
v4-io,T5d,native_range_filter,all8,24,low,8,175.87591806855636,267.9298680767132,181.65243813839172
v4-io,T5d,native_range_filter,all8,24,mid,8,51.59974164882216,168.5153838101388,92.35912050165457
v4-io,T5e,native_range_filter,all8,24,high,8,70.93679899964094,187.29516228691068,103.44551042149826
v4-io,T5e,native_range_filter,all8,24,low,8,162.48400957410757,314.7613438115604,190.1216060334097
v4-io,T5e,native_range_filter,all8,24,mid,8,63.591078511965485,119.72836037931383,75.83817849098456
