experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L4_I0_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,31221.66788363272,121646.01709431292,151639.42080790005,68850.31710275382,40661,23482.991565880013,99861.42439301875,128593.05683705813,57826.43915982781,40661,10848.162744593134,63348.961456323355,84657.14712521182,37369.36043397704,32991.38316679493,122362.25119168752,61954.42412351123,98289.33524477333,60753.07908497053,325242.08831020654,323610.0256918934,16076.448213966716,321939.71674393094,510.32431841680943,946.5846162837943,134653.23568831838,109922.64218825256,1122.6852814401377,nan,nan,nan,nan,nan,17,581519.7566780079,301493.87844687584,1009202.5246455258,A0,L4,I0,T11,imu_only,S01,X_A0_L4_I0_T11__S01,,,
X_A0_L4_I0_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,31222.834297589634,121650.78039580838,151631.3804984365,68850.27194490805,40661,23482.805571828878,99863.10752217191,128589.70930677479,57826.401551308794,40661,10849.874142994831,63354.63405414641,84658.55633482891,37369.335430464685,32991.330446435546,122364.93627205241,61954.39015030746,98289.35558702325,60751.84665712886,325700.47703184234,324070.40587390494,16075.911494932181,322402.1285451503,509.8063179408364,945.0260421220048,134653.23568831838,109922.64218825256,1122.6852814401377,nan,nan,nan,nan,nan,17,582128.7448069534,301796.8957218528,1010916.5799059819,A0,L4,I0,T12,imu_only,S01,X_A0_L4_I0_T12__S01,,,
X_A0_L4_I1_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,12752.339056438213,49817.084418319755,59731.990730189515,27840.38642670972,40661,9568.806647772737,40438.90555300066,50197.79772858322,23263.042438454475,40661,3104.8776549550957,26877.245679613243,36385.30564745393,15294.37716597799,14215.070509163052,55187.353184847634,27393.848607250256,40800.38066705215,19921.9343596955,67333.05518349289,66561.77458419063,3551.9201811727403,63477.89539953074,500.23730865436517,953.9530852259486,60744.89031985591,45732.37724150026,506.7262439940931,nan,nan,nan,nan,nan,17,139533.14826270103,58277.10324891933,297071.08007334924,A0,L4,I1,T11,imu_only,S01,X_A0_L4_I1_T11__S01,,,
X_A0_L4_I1_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,12749.032780420714,49809.13699258021,59735.85820745237,27840.367959156603,40661,9568.936928574252,40437.658116587736,50201.807119346275,23263.02735600964,40661,3104.504978296376,26875.55294076786,36385.324932886026,15294.366490142076,14213.806061144896,55187.650962605556,27393.828134834188,40798.5295859379,19920.333758852757,67428.72831064624,66634.25642140102,3553.1232893140327,63531.23478659427,499.3565537893825,953.8002151608271,60744.89031985591,45732.37724150026,506.7262439940931,nan,nan,nan,nan,nan,17,139607.70435885567,58603.144393743016,297018.45280672825,A0,L4,I1,T12,imu_only,S01,X_A0_L4_I1_T12__S01,,,
X_A0_L4_I2_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,13215.119357575022,57267.50229310715,70881.96692982817,32323.31655895419,40661,10097.427394619503,48345.590978921,62696.069230310335,27814.34646061782,40661,4698.313227266722,27888.30457053684,39219.46789649951,16466.90390872185,16184.529522871308,60633.417275930944,28678.662543826627,47819.48655873743,20852.350362785357,76051.53863776682,75292.3583817805,6724.281045454203,74713.37029038154,440.103407286515,819.2592119795821,68687.72985562452,52232.649335076974,572.9605505738242,nan,nan,nan,nan,nan,17,340646.40565419896,178746.21516257204,724412.2133571542,A0,L4,I2,T11,imu_only,S01,X_A0_L4_I2_T11__S01,,,
X_A0_L4_I2_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,13215.704621826964,57268.92276467185,70887.68723452414,32323.295708828664,40661,10098.076927849848,48345.23027350885,62698.819345208394,27814.328608643766,40661,4698.328090336785,27888.898333554083,39223.34133298812,16466.893135341674,16184.564327822467,60637.07644354086,28678.64287412892,47820.549388819534,20852.908858319694,76115.80047694086,75356.98391191833,6725.548253918119,74778.85688053422,438.5621885827718,817.3225775620542,68687.72985562452,52232.649335076974,572.9605505738242,nan,nan,nan,nan,nan,17,341239.29967195465,178756.70733237575,726176.2799472762,A0,L4,I2,T12,imu_only,S01,X_A0_L4_I2_T12__S01,,,
X_A0_L4_I3_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,7010.749731088682,30919.799053700834,39209.333976166556,18022.76289528751,40661,5213.525316400312,22403.057349045866,29580.917915034774,13490.442728414984,40661,2659.2708600247474,18695.504464575526,28223.94010368194,11951.064277758178,7946.750053424008,32001.57956374065,15606.382170999306,20954.03869261668,14252.800196232354,27631.936369236893,25761.051156561676,3698.4941490397678,22854.256184305465,564.2693781227487,1042.1097302409548,36209.69278543405,23411.020177808685,301.97546117478885,nan,nan,nan,nan,nan,17,40212.22795630342,18113.64648509468,73866.79702452334,A0,L4,I3,T11,imu_only,S01,X_A0_L4_I3_T11__S01,,,
X_A0_L4_I3_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,7008.998577082317,30923.07099808564,39204.243518536525,18022.749696474868,40661,5213.121192148194,22401.1925292157,29578.766642868646,13490.433199969868,40661,2659.4497784336,18695.017027716825,28219.783269378007,11951.0551291062,7946.670149806258,32001.455194386726,15606.36923870158,20954.465765521636,14253.114031785819,27648.384131071194,25773.854423750603,3698.952592010982,22884.536488795202,562.0561879251927,1037.9978907893667,36209.69278543405,23411.020177808685,301.97546117478885,nan,nan,nan,nan,nan,17,40224.084021030525,18115.452804300807,73872.72205727795,A0,L4,I3,T12,imu_only,S01,X_A0_L4_I3_T12__S01,,,
X_A0_L4_I4_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,10165.82449428356,39390.25769008909,52061.38340208934,24116.632920750075,40661,7455.588888724798,32312.258917487197,42654.48733697625,20323.457058840642,40661,3130.9318818582124,22883.13263672818,29253.200908616505,12983.415444776723,10854.877578095395,37560.74929737441,18684.98540716646,31224.24657402153,23687.864558471854,49941.368942407484,48816.08232399981,5892.595632484605,47744.999083411865,583.1276738014706,1099.724331220446,42533.38480050132,34539.966617179205,354.7633328050772,nan,nan,nan,nan,nan,17,197174.61472164615,65517.09865742382,380790.65725135093,A0,L4,I4,T11,imu_only,S01,X_A0_L4_I4_T11__S01,,,
X_A0_L4_I4_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,10163.234759923347,39392.396361716776,52064.45028676268,24116.61614637208,40661,7456.38145515631,32312.56393049817,42649.88470132155,20323.442940266403,40661,3130.415373690203,22879.45158351285,29249.885156397435,12983.406386815059,10855.284756382332,37558.244367557374,18684.974115247744,31224.423460942828,23686.79330239896,49957.44688450395,48862.656264663514,5893.043022183005,47794.011060417746,580.5450611373083,1094.0701110841242,42533.38480050132,34539.966617179205,354.7633328050772,nan,nan,nan,nan,nan,17,197803.8302762882,65656.30457633614,382953.09063505835,A0,L4,I4,T12,imu_only,S01,X_A0_L4_I4_T12__S01,,,
