layout,tag_method,capture_id,tag,status,n_overlap,uwb_duration_s,overlap_duration_s,beta_s,layout_anchor_fit_det,layout_anchor_rms_3d_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge7_anchors_input,pct_frames_ge8_anchors_input,err3d_mean_mm,err3d_rmse_mm,err3d_p50_mm,err3d_p90_mm,err3d_p95_mm,err3d_max_mm,err_horizontal_xz_mean_mm,err_horizontal_xz_rmse_mm,err_horizontal_xz_p50_mm,err_horizontal_xz_p90_mm,err_horizontal_xz_p95_mm,err_horizontal_xz_max_mm,err_vertical_y_mean_mm,err_vertical_y_rmse_mm,err_vertical_y_p50_mm,err_vertical_y_p90_mm,err_vertical_y_p95_mm,err_vertical_y_max_mm,signed_bias_x_mm,signed_bias_y_vertical_mm,signed_bias_z_mm,signed_std_x_mm,signed_std_y_vertical_mm,signed_std_z_mm,turn_center_abs_error_3d_mm,turn_center_abs_error_horizontal_xz_mm,turn_center_abs_error_vertical_y_mm,radius_uwb_mm,radius_opti_mm,radius_error_mm,axis_angle_abs_deg,uwb_circle_thickness_rms_mm,opti_circle_thickness_rms_mm,opti_marker,time_offset_source
v2,T1,R12,BS2DCE,ok,1200,119.897244,119.897244,46.934825000000124,-0.999999999999999,136.4544589016099,98.11512946724973,178.4498481342951,8.0,8.0,100.0,94.58333333333333,123.22167045628998,136.77928021983445,114.19564877805414,206.28970775853935,233.62882381086442,344.2878922251631,76.34753271488191,88.49772729386237,68.89944662683101,138.47611925716018,166.91546482022432,259.29037077138423,82.66632333396925,104.29153254831935,67.68771162184686,176.96245316343638,208.11904649462033,339.5511638735609,42.86054011612852,-51.02331879424658,-9.343004235778977,57.42003307579392,90.9958510295112,51.140951870179656,84.74046130763621,58.393522737995376,61.409626972309525,483.7363685841744,426.60555995623395,57.13080862794044,4.091941554343459,86.33164338384694,1.1175462688946722,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R12,BSDC91,ok,1200,119.874834,119.874834,46.934825000000124,-0.999999999999999,136.4544589016099,85.78457095674882,210.74096988330888,8.0,8.0,99.83333333333333,92.33333333333333,108.40949725838661,119.05878054856043,100.54244801795613,173.1185983729747,196.2131701846634,321.5173323065107,62.1448741630402,71.10988636781495,57.02248834596342,104.78265175757072,132.79341596823127,280.93892443787263,78.98903269527491,95.49019471373339,72.69936964187391,148.35072356814257,178.45847198899665,318.3663433931888,25.053251585615214,-35.71726445083886,2.8640796493896303,46.5433669823971,88.59568444738798,47.5199914853665,48.139424501779125,39.31789059485944,27.776026903305592,601.3497892998665,553.7074846405562,47.6423046593103,2.252866849741249,84.78127746468648,1.9375913913459941,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R13,BS2DCE,ok,1201,119.994639,119.994639,44.91856400000012,-0.999999999999999,136.4544589016099,102.76660641439067,185.5181084037614,8.0,8.0,99.6669442131557,92.5895087427144,115.53299459440369,131.26700503144244,104.1148336098344,205.14491325518424,231.98121497815518,472.41205214321025,77.05543394653496,93.15275659875113,64.51129262306867,152.27074759211015,190.64862125694043,277.8258567297771,73.05768186173825,92.48562346645319,62.004648948440945,149.3964107966549,187.37602964354494,406.2821679832896,12.9568452894865,-36.54200729352842,-26.970019176520328,78.91205504784382,84.99580858968314,39.5164143246124,57.878071476366244,32.82419132657023,47.67015441112051,492.1316732650152,426.61967413645596,65.51199912855924,2.6230245637308225,74.44585976758601,1.2037858377150297,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R13,BSDC91,ok,1200,119.88962000000001,119.88962000000001,44.91856400000012,-0.999999999999999,136.4544589016099,73.47397906814106,181.10782981006125,8.0,8.0,99.91666666666667,93.58333333333333,97.90522531721966,107.62709209112725,92.19067640321896,154.50977472349317,179.00483515619268,319.6138650550452,60.86374124803122,70.20722225657363,55.19610560678299,107.03858486612661,126.23272628606591,204.83350649900686,66.41699481688144,81.57534489665404,59.57117775260497,131.16684392074598,155.49458417543383,275.62652803573576,12.612173184540122,-39.60430835646909,-11.90389161806734,61.067668640406715,71.34618106510153,30.04803614618432,58.42018354390704,15.700598157676962,56.2708544700979,583.1132803736836,553.772122596342,29.34115777734155,1.921486201738078,58.795412730970256,1.8327750005908494,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R14,BS2DCE,ok,1201,119.995553,119.995553,45.59368200000013,-0.999999999999999,136.4544589016099,99.91258237965108,218.6167932534006,8.0,8.0,99.91673605328893,95.33721898417986,120.74594576800862,135.46834445273163,110.94166881873232,204.5744758321566,231.15399859581427,426.64698217773343,58.64283156463745,68.05688716108448,52.74357946897179,104.53564783636989,123.91210948547557,209.55826538049627,94.87195982084413,117.13211540268262,81.79570312917042,192.55183903554962,219.89768148276778,399.71948642246804,15.192927176141549,-77.80105498598171,-9.028144111052018,50.3702211687274,87.59747375748778,42.25929239142278,74.74515505520579,21.089942046545993,71.70810657589618,474.2465142092808,426.6869781141473,47.559536095133524,0.5738059617890567,76.97769701217702,2.261913706574436,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R14,BSDC91,ok,1200,119.898017,119.898017,45.59368200000013,-0.999999999999999,136.4544589016099,79.80468081333072,154.19932474124204,8.0,8.0,99.91666666666667,95.16666666666667,92.38959114043527,101.19008094885918,87.55050185222012,150.68021999783653,169.1610935273985,299.92060913227505,52.91554312245185,59.47896324350091,49.8497809065127,90.72578661452724,102.62687178366338,183.96598121976925,66.8668981344726,81.86382237542381,58.606532477330234,132.4499649755671,157.81109636246805,285.5161292077638,2.1476359857042175,-58.35522647687735,-0.7282555021336546,40.000965049448816,57.437811662595415,43.99401617778614,63.14933397950534,8.108469885188075,62.62660056378684,582.4505205458421,553.6911689203672,28.759351625474892,1.444185254770577,58.73848525601265,2.4609424089699834,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R15,BS2DCE,ok,1200,119.88915999999999,119.88915999999999,43.647452000000136,-0.999999999999999,136.4544589016099,82.7874715502771,233.82838074249423,8.0,8.0,99.75,95.0,120.03187367636475,133.13273825933035,112.69200008436499,193.55216655783292,219.22894504707895,445.34372412185854,79.20765706161384,92.29185848817998,69.60604953343946,149.63591615874319,173.5271907530875,312.3542554903151,76.07961155187867,95.95071054049119,65.60376298724589,149.78614685452646,184.7503200008294,426.5330015064436,53.068232838084306,-58.229259177757896,25.156055642475835,60.52628572042131,76.29379298392838,37.54355958735169,82.77052563364833,54.83268589907471,62.002713414526056,458.3449242108545,426.7388268270694,31.60609738378514,1.1795854277430433,67.8136778857172,1.8093720695149111,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R15,BSDC91,ok,1200,119.874347,119.874347,43.647452000000136,-0.999999999999999,136.4544589016099,74.9667359802095,258.3737706315752,8.0,8.0,99.75,91.75,96.12333625157147,106.35969738375745,89.65043201031324,153.5736961995115,175.55426347224912,555.3183744911071,64.46174899529396,73.89242638541334,58.631973247391805,114.7509594723367,133.97231545968998,251.2995720526715,60.927184869763536,76.50029117879704,51.75336455638745,122.98763223100084,149.43332871336648,498.28901249003036,33.843775947817754,-47.75245937728979,20.8297392856213,54.48038085430998,59.79110569971939,30.264439145511584,68.55450283778868,35.91486620972553,58.39385450947634,559.760660817885,553.7239696599693,6.036691157915698,0.40808657461474346,57.961755052046236,2.885945546412989,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R16,BS2DCE,ok,1201,119.995032,119.995032,44.509039000000136,-0.999999999999999,136.4544589016099,100.20462600448904,211.75595104916047,8.0,8.0,99.6669442131557,94.92089925062447,129.57827899134358,143.9220389210441,117.61864264053581,214.8798911929797,244.50916600727513,383.523571352946,69.77849012171592,82.82619649199303,60.846763890459414,130.64544839960016,156.72576495810267,347.00569937410717,96.97638990920998,117.70035880089873,85.53331087017546,190.6186769202123,220.6029251013913,359.55304843020804,40.50098893339401,-82.52075525595615,-0.6562766900771265,55.82740858179486,83.96171248467022,45.90281023763988,95.63020025914176,44.73950211333344,84.51930047187204,478.3282827543842,426.75466915374807,51.57361360063612,3.1397048453013277,80.17102400654578,1.694966343692828,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R16,BSDC91,ok,1200,119.889618,119.889618,44.509039000000136,-0.999999999999999,136.4544589016099,78.82662652166016,337.4076864058843,8.0,8.0,100.0,95.0,105.74483847498946,114.25284412320909,102.00207331944094,159.44369620564558,178.40243868095573,293.82602265788546,55.19385082377052,62.36569754670552,50.630342666534176,94.32137984059638,108.53769373309942,195.3181088263536,81.86734550519266,95.72999613368404,79.75374441126809,146.8291934771003,163.0320296561138,288.47628045971277,20.339185844875978,-73.79762895382812,9.401319498414528,42.669011370245265,61.00199305360466,39.61809698205085,81.2628548511927,18.450425694673246,79.14059243050531,584.0021246856239,553.8570986645638,30.145026021060175,2.2111775777232268,61.91036148047029,2.6593456389157257,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R17,BS2DCE,ok,1201,119.99684599999999,119.99684599999999,45.54838000000013,-0.999999999999999,136.4544589016099,99.868051177116,174.89454490519518,8.0,8.0,100.0,95.33721898417986,129.92321507151243,148.76132722772817,115.75893798056741,223.41642206970755,257.07380334828923,498.6825218247402,79.6422483912228,97.96383809277259,66.42131522995636,152.07046666532946,206.77099257311554,357.5366460984749,87.78025245609433,111.95096651966995,75.19751600076847,173.20478553959492,199.7601759512894,457.9545603320498,35.845123060674936,-68.42342231683433,-28.364152760928924,74.85139341623385,88.64421523686518,43.71545186093311,77.18025795050504,54.37832646013681,54.77033712422519,486.83493397873787,426.7798984721816,60.05503550655624,1.204273871414921,71.4169382783864,1.7738735838019903,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T1,R17,BSDC91,ok,1200,119.892001,119.892001,45.54838000000013,-0.999999999999999,136.4544589016099,71.47527940972222,166.37332112651433,8.0,8.0,99.33333333333333,91.75,99.48077220766068,112.07119760886283,89.65665098455678,171.46692910637816,199.6358879050315,407.3582077295645,64.40870458226648,80.66173017371472,52.04086020217352,133.47182673178295,171.9625606545187,336.960287633208,64.23836031020777,77.80513234271646,58.639325117797085,123.26227571990782,149.16489365784912,269.4679841082253,31.623527053879492,-45.90196653608355,-19.183904139227742,65.28753178957886,62.848545754117445,29.665952002042612,82.85627580090285,44.47145256370852,69.9103164523599,570.9637469135157,553.9448837938894,17.018863119626303,0.7346538309276248,56.94711691452307,2.6856610185852725,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R01,BS2DCE,ok,1201,119.96293800000001,119.96293800000001,37.70795600000014,-0.999999999999999,136.4544589016099,120.25048518593967,256.62155463446715,8.0,8.0,99.91673605328893,95.42048293089093,139.2648817556317,159.066150514309,125.93388490244924,234.29621138549388,296.6618446262925,648.6118830467616,90.6822375850855,102.69569450193323,83.67150587503664,155.41029382630683,174.54969777312678,335.7876043518175,91.70611113261195,121.47277295841403,72.53816500226958,191.11064026560484,261.49131753336815,627.8521576506586,15.79535549701199,-28.78062666456742,13.549700137222729,67.49569531875461,118.06318728016096,74.60614531404275,31.432019128882672,13.705993106605707,28.286349702287907,502.70833716834466,426.4858284884082,76.22250867993648,6.592532019307773,123.3027578525775,0.8740596195392576,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R01,BSDC91,ok,1200,119.927195,119.927195,37.70795600000014,-0.999999999999999,136.4544589016099,91.35380709677776,242.27083855566877,8.0,8.0,99.66666666666667,94.16666666666667,125.64817184859758,148.98020437208837,106.61916524271432,230.85092027956995,306.9216616122634,498.0405308017759,77.12377616190784,92.5763959922385,65.22342693881063,148.8724841244209,179.61599954157163,351.95599644828076,90.42379948537311,116.7249424923288,74.92057950564492,182.31527534221198,249.32823480369532,473.1311275001816,-2.5572659178131842,-76.79129762432846,13.356407008186231,66.2237760116152,87.94460768400288,63.299771536085096,78.70043616324561,16.479724667592105,76.95568417709933,613.6949039024229,553.5374362567889,60.15746764563403,0.9717613602943398,102.2443174239396,0.8546924007303187,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R02,BS2DCE,ok,1201,119.991077,119.991077,46.52235800000014,-0.999999999999999,136.4544589016099,124.60033708410245,347.4770340961058,8.0,8.0,99.83347210657784,91.59034138218152,150.70451450075703,170.92189637514645,131.78098909218707,265.0335526225073,319.64143226914996,442.319663278174,97.39577611847672,111.7308216652636,87.405173914291,175.72898337495093,213.2454980272093,334.9578319264563,104.48760798049632,129.34650420665167,91.49648322062194,212.38147215423453,254.58143435454167,382.3247694159644,-14.451068141374922,-54.17265027459784,25.970484075066143,67.43983257690873,117.5046324525182,84.03578489382126,73.35023148798273,42.385404426720605,59.86429612819302,507.13181894747424,426.58726724533,80.54455170214425,5.0953978795506005,127.20125543831409,1.3048243547134348,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R02,BSDC91,ok,1200,119.90881399999999,119.90881399999999,46.52235800000014,-0.999999999999999,136.4544589016099,92.81186229148042,228.78842077784333,8.0,8.0,100.0,95.0,126.04599818321141,138.00553563530752,117.20738258533424,205.94943225408105,234.8180709641307,352.492151590227,73.70749288871595,84.27755630033056,67.9352914131481,132.53488639624092,148.1217098288277,242.49063918956156,91.83547394165358,109.28321632360912,82.09481428353502,177.75480830457738,204.70007379721335,301.7037669482347,-1.4333317308760218,-66.55720682350234,10.947543824299812,47.370279100204904,86.71346845345867,68.86713429661927,67.96144988231946,9.698250497690525,67.26590969719405,601.9881061397506,553.7579522299014,48.23015390984915,3.6290405317050745,99.49058787109607,1.5638709714184331,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R03,BS2DCE,ok,1050,119.904371,104.90338299999999,46.377582000000146,-0.999999999999999,136.4544589016099,105.13509846266558,284.10205195385055,8.0,8.0,100.0,95.61904761904762,158.68853045985685,178.5690621172964,147.8380925736481,274.8277065714594,307.5672158287738,423.45265983635676,102.58151346554936,120.89021921431348,89.10985452814948,193.51507862599811,224.53007294266774,322.73973268006813,107.34140752691103,131.42474973826694,94.16739615429941,218.59432241995052,245.9521698644418,389.9926811870946,24.457929425830336,-67.50290064149561,31.09219770977291,96.43118141422686,112.81819490325053,61.34327390961506,95.5463094409244,57.754319043879676,76.11528019759658,527.9526070290817,426.57234620164695,101.38026082743477,10.723877724547242,101.4515815310708,1.2428719730685427,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R03,BSDC91,ok,1200,119.9044,119.9044,46.377582000000146,-0.999999999999999,136.4544589016099,90.6507363290545,208.6824328740173,8.0,8.0,100.0,94.0,113.63909433810281,127.05369498603221,104.61904770900776,188.5986063180058,225.21724413164947,349.2046292156844,73.08996925003109,85.29331564948015,65.40675288816492,132.16790960730896,152.3611269534457,274.3671956042648,78.1437519016154,94.1684220698311,70.84232231355452,150.90609076126464,178.7700744859757,328.66829058198823,7.992652189622652,-65.05059218280238,15.232153512692681,67.67153574065043,68.11739000289076,49.04521056993912,77.19409398445676,28.94616709209859,71.56149493098542,605.2762922412496,553.5575033917083,51.71878884954128,3.1244223119420127,78.51486561947902,1.3617680600684716,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R04,BS2DCE,ok,1200,119.895568,119.895568,47.29321100000013,-0.999999999999999,136.4544589016099,90.91200294223563,231.79101946591558,8.0,8.0,99.75,91.91666666666667,141.26759343163667,161.0403894060799,127.47952205087758,242.04159367606496,293.20345931156595,479.31197441638284,97.4149720869058,115.70118719245272,85.17675039251542,180.29489276293558,217.11290777947798,398.5675300069992,89.86744331798896,112.01447362871848,78.1336890159306,178.7933025450733,216.03790928127333,391.17050941067055,51.8856379809071,-34.48080846038401,17.29306568427138,76.27399165834456,106.61983543409659,67.7240251753938,75.74532886250614,65.32012169366499,38.34887933713321,505.86750451184423,426.4333733369046,79.43413117493964,4.403828806592493,115.38781901613343,1.012664486365723,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R04,BSDC91,ok,1200,119.895374,119.895374,47.29321100000013,-0.999999999999999,136.4544589016099,66.27455830196962,183.09780171028862,8.0,8.0,99.91666666666667,92.66666666666666,113.52084145704207,131.31716046028117,98.51931989571386,184.29486772499456,229.32770465349137,505.4876617977124,75.94365039990431,91.24385134548601,61.23047281222787,151.14247216822432,172.9637326929878,307.08283157139476,72.84712072380212,94.43916678473018,61.5058979762382,144.9510973059929,182.16835566011443,474.02762511843014,24.19658966664934,-50.31305748395521,18.627452585866806,54.57918316186355,79.95423505165866,66.48505238217119,73.40503398569739,47.031298630271316,56.35916929472637,606.4434939226603,553.4706845883854,52.97280933427487,1.957479982923036,98.94446020443084,1.3395860833461335,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R05,BS2DCE,ok,1200,119.90137,119.90137,48.70257800000013,-0.999999999999999,136.4544589016099,107.89683571583566,376.77805744330277,8.0,8.0,100.0,96.91666666666666,153.9157022722473,180.776386668659,131.19456110849683,296.87212429754743,353.9208272187253,625.172503843234,110.23725578059981,133.4259088324004,93.84151346637668,207.5026046593531,266.0285195785771,509.4784647017591,93.46077560785162,121.97388584949027,71.89583079239083,196.57152451212326,250.15719338537332,473.32138000814325,34.012969188272294,-49.269806305221174,-20.551202149341776,112.15374452316135,111.62660419828765,60.48394328997907,96.23225745434145,71.38729484475209,64.53294902224047,533.991432642087,426.4908337551262,107.50059888696086,8.412743657352383,114.6083296386309,1.2315121849645048,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R05,BSDC91,ok,1201,119.996744,119.996744,48.70257800000013,-0.999999999999999,136.4544589016099,83.99553287475258,230.91220315422058,8.0,8.0,99.83347210657784,93.67194004995837,109.69564227886526,119.47482890865061,104.20329843688056,171.81123704253937,198.9869434678973,323.50551099197503,81.72352507687908,93.05445893467348,76.4327439613382,139.07075657779296,163.82663479178774,250.97236637933923,61.71784987613519,74.93398704944573,54.98716605190498,120.26347233292086,140.48421048730734,318.4624212472073,24.12787823467566,-44.37587560358661,-3.878269353636426,74.6158795262488,60.40631023555783,50.011255228875704,64.98404915458899,39.76319885200632,51.39858618271364,621.9062994423125,553.5314134827563,68.3748859595562,0.8811369596250965,72.22553882410251,1.3645748347125801,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R06,BS2DCE,ok,1200,119.905591,119.905591,45.52379100000014,-0.999999999999999,136.4544589016099,112.64802268905046,251.6501005247426,8.0,8.0,99.83333333333333,96.0,149.9207902708463,165.54455465297923,141.3018071170855,237.87926963597252,268.5423296960646,488.35901493199145,91.76691629740213,105.163284030983,85.29202778318243,158.5130528142533,179.1629737719787,396.7856337089856,105.53498105132228,127.85023764965014,95.05634404131496,203.03573796981632,234.13774659372996,404.9025686590301,4.319985843451306,-48.74803890476987,19.725314578527083,63.68179131412984,118.24112132554112,81.27163809338089,77.78113795313534,58.05890470062923,51.75972378450183,512.9903015147243,426.6440400664725,86.34626144825177,8.997097702424083,108.36006740880485,0.9763412116844562,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R06,BSDC91,ok,1201,119.98044999999999,119.98044999999999,45.52379100000014,-0.999999999999999,136.4544589016099,85.86726815961241,209.21495628889892,8.0,8.0,99.83347210657784,95.33721898417986,111.08559372930374,123.4552506070334,104.56029935885776,177.5803269903992,203.22519847359916,417.2116249195567,74.18444722574554,85.49103418860224,67.8908470484746,132.70093335994378,155.27810448037596,271.6203315573623,70.42611292105349,89.06448212283425,59.838773060044446,145.85236504540228,177.7729571860964,358.9618088181598,-1.8647058558442546,-50.32990946351056,13.85125793814574,44.450477526883645,73.51109898757576,71.71795673735485,77.94973651610547,50.10124998311311,59.716213653076466,597.3843738733352,553.9352277035895,43.449146169745745,1.1680067907462566,86.8550541442721,1.7471791817916555,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R07,BS2DCE,ok,1200,119.89071,119.89071,45.229804000000115,-0.999999999999999,136.4544589016099,110.41280354059205,180.99006351441656,8.0,8.0,100.0,96.5,131.98244239804882,150.09499059248475,121.51352036725743,234.72591628464747,268.9607059816873,399.07488567362435,94.39540562185039,112.48717482484616,77.31529471517958,181.06546689470952,203.79339166151922,309.33775507665734,80.18670132664604,99.37374754371794,69.61694647483432,162.62133727147003,192.67814018263252,350.6064579816081,26.495976462747443,-13.64026187851429,39.10295935017643,92.75957550185494,98.47418914809664,42.739208421014816,91.47160067657873,89.57303200389337,18.53984001994013,509.3293069690723,426.63347228151616,82.69583468755616,4.711009984578839,86.04440873639345,1.8565928356773027,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R07,BSDC91,ok,1201,119.978898,119.978898,45.229804000000115,-0.999999999999999,136.4544589016099,70.82119164076676,171.3784267300045,8.0,8.0,100.0,95.1706910907577,95.20036504443043,105.51757627586217,87.8739998701326,157.14641952542516,178.7976850847468,328.38371111906275,69.54939508438838,81.4187825133111,61.49161051379351,131.19659596669288,149.08324525501519,226.03935560174935,54.84458113712337,67.1188554519707,47.621836927572076,107.00014511293989,122.97410272080856,301.4371256835857,19.51374167342268,-36.528596435747204,25.691839598004474,65.50421762308905,56.331559256629866,36.08345444501006,71.29699063591345,61.62765474567323,35.85098386774939,593.309273520337,553.7100883386519,39.59918518168513,0.837603422407374,63.29068686736432,1.2539698200058835,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R08,BS2DCE,ok,1201,119.96809400000001,119.96809400000001,44.84747700000013,-0.999999999999999,136.4544589016099,93.48786991579993,197.7882223009027,8.0,8.0,99.91673605328893,95.33721898417986,134.388939184746,155.4788211309321,115.40071494185896,245.47917212567793,303.93799951219944,520.536820229939,86.30079751801001,98.83068145839731,77.49443098358738,155.8793044898931,182.20189408640385,278.1017592441165,91.94311783904271,120.02566485020266,71.32124705192314,201.40516577415633,252.21816083950569,515.0198611326159,48.4572872976461,-33.615363328376716,3.884903187869908,56.810599439941875,115.27025220762842,64.67633628930311,81.80814882137025,73.67159095436133,35.56782112855285,505.0970700578098,426.49984387377253,78.59722618403725,4.898619565709323,106.69895155648568,1.4514023310152693,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R08,BSDC91,ok,1200,119.90049,119.90049,44.84747700000013,-0.999999999999999,136.4544589016099,74.55458031827277,146.22926724439105,8.0,8.0,99.91666666666667,91.5,94.31969484874485,105.10968406438649,87.29080169836993,155.48451178129778,176.7810410564528,348.7035667238548,67.50527990836933,76.17349377703769,62.85681458478476,115.53004849164613,134.36539792175768,206.58918320075125,56.45447757716021,72.42682189572272,45.31515704307776,117.42842951849029,145.36543703643662,331.52517024152525,26.80191110734743,-21.581513587862382,2.899274722223256,45.44861731980673,69.16552146099092,54.9027261933644,48.78084353842188,38.558492361703586,29.879982649132216,596.2290710048976,553.6862544616728,42.54281654322483,0.6285996319801486,80.50099563485553,1.2229489073843125,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R09,BS2DCE,ok,1200,119.877198,119.877198,44.96743900000014,-0.999999999999999,136.4544589016099,121.38489944130603,239.87843130520707,8.0,8.0,99.91666666666667,96.25,165.56318916319395,194.63122680307262,132.46668541358292,317.3252463156797,389.13227968010483,529.3189957465627,120.00777152966143,145.06276379403465,97.6361474603789,250.73876337316986,273.2551049429194,387.8996176654336,98.27168301352106,129.76173938147258,73.35221458592929,231.9478546279978,280.97870129301907,467.4536795633373,8.84211564961156,9.167715616494581,-33.12400546571505,131.29590979769554,129.49144898594923,51.43711782576837,77.06604730318963,72.8531115712051,25.131648997449474,535.1510594567769,426.5535566940205,108.59750276275645,4.329200588198129,130.4322534242983,1.2387000021611718,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R09,BSDC91,ok,1200,119.89223,119.89223,44.96743900000014,-0.999999999999999,136.4544589016099,79.65778358920647,263.1147729702524,8.0,8.0,99.33333333333333,92.91666666666667,118.53696274980149,130.77020459801957,112.33100508808843,182.98421195642393,218.06735146968046,372.9784616844082,90.91760592317847,105.7234956058847,83.6794408017376,157.75060763470006,181.46706981912595,355.7902381204328,63.3078653471293,76.9635555797702,57.05994418091234,121.94762645219011,143.77457900308872,284.5003749097234,4.761130084948328,-36.92698642371932,-11.542260123621219,98.87396485853667,67.55434517806033,35.42169908277323,75.19425777871793,44.38938458635165,60.69397778146731,618.177553401414,553.6949651923157,64.48258820909825,0.7780160890913749,86.79986599410596,1.238355784561316,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R10,BS2DCE,ok,1200,119.877072,119.877072,45.34070900000013,-0.999999999999999,136.4544589016099,105.32721948003514,207.12874724356075,8.0,8.0,100.0,95.16666666666667,128.46553713488888,145.21335248530696,111.26532135205812,227.17180326015486,260.4515467466228,412.0669393203452,76.04879708471873,87.82378897831599,69.42589723247622,135.19911777642045,154.33751656975724,319.07448102269433,92.85970681835639,115.64557851260128,78.26415085243144,191.63447343480505,226.23342340481275,372.730432679788,3.1248816110040147,-44.56067079900045,35.85784170279137,53.505379338284534,106.76021996947462,59.66569320957461,82.59342272648182,57.959138796698554,58.842261238164156,504.69182967044117,426.7144218108092,77.97740785963197,3.915753625821233,87.69162032088519,1.4220005603615946,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R10,BSDC91,ok,1200,119.875112,119.875112,45.34070900000013,-0.999999999999999,136.4544589016099,82.74830430075221,201.95574702844704,8.0,8.0,99.75,93.25,95.48512934775808,107.29340900262476,85.9459049873398,164.65715696610454,196.8411548627807,287.55551532019285,58.264744116620776,70.06654064662025,49.371453629446,113.81850769097167,142.1679835731305,256.4252531170739,66.55840768381066,81.256110522348,58.790291953949094,132.72839226436528,153.69696808702932,280.68943619581535,1.8058907364943046,-53.72252526794378,22.844463784490664,38.794040395409844,60.98807586093796,53.69234879637846,76.01455747742088,38.287549623882214,65.66792590212424,585.4015903548877,553.8753944619384,31.526195892949318,1.7408755060356174,68.86792348192198,1.5801226868932674,WandCantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R11,BS2DCE,ok,1201,119.99531499999999,119.99531499999999,45.512481000000136,-0.999999999999999,136.4544589016099,104.36059319446872,250.42070697464246,8.0,8.0,100.0,95.67027477102414,119.36327710083111,133.38001826563328,110.76756576020233,203.28518464863592,236.53830944377015,460.6526975771599,87.31932354047343,105.61529025723158,72.08439381462655,165.6480752047805,207.93749197074644,382.1512079829925,66.91426334905252,81.45943614107202,60.28273706578079,130.39245445779807,149.51902377378929,257.21851026365493,47.977128626491975,-38.23286840547937,41.911436247655836,72.17281235242895,71.95970457718413,43.51108878385512,100.60344775854986,87.14690141674369,50.26401570077371,482.32354946499674,426.84231772443434,55.48123174056241,3.6145632048738134,69.11106806376179,2.1851635166104244,WandBantenna,capture-level v4-io/T4 trajectory fit
v2,T2,R11,BSDC91,ok,1200,119.889927,119.889927,45.512481000000136,-0.999999999999999,136.4544589016099,67.43409573651653,175.3161546248935,8.0,8.0,99.91666666666667,92.75,95.49435477756138,105.82763890200499,89.5984598864411,154.29059272890564,173.02590568570028,435.42188755042434,64.08305812816437,73.4150299492304,59.47643052560103,112.60666135255568,128.20482793214438,416.0409816406148,61.578152980168575,76.22153588800717,53.218867731554155,124.97492948320343,144.42065567932048,289.16525513783085,25.40270817088792,-48.808735212800975,36.76999075566809,50.06259946548636,58.56866460643949,29.81614232466099,77.59573576642693,62.85926923250507,45.49516986108074,570.2114989126013,553.6302994130274,16.581199499573927,1.52750482358494,56.377769914237916,1.6139817612913656,WandCantenna,capture-level v4-io/T4 trajectory fit
