row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L3:I0:T6,S00,simulate_imu_prior,L3:I0,0.7751952250000613,,,,
R2:L3:I0:T6,S00,build_track_tensors,L3:I0,14.559201642000062,,,,
R2:L3:I0:T6,S00,torch_gpu,,17.09125686499999,0,1,17.09125686499999,17.09125686499999
R2:L3:I0:T8,S00,torch_gpu,,12.527265672999988,0,1,12.527265672999988,12.527265672999988
R2:L3:I1:T6,S00,simulate_imu_prior,L3:I1,0.5982640930000116,,,,
R2:L3:I1:T6,S00,build_track_tensors,L3:I1,13.395023321000053,,,,
R2:L3:I1:T6,S00,torch_gpu,,12.22203718500009,0,1,12.22203718500009,12.22203718500009
R2:L3:I1:T8,S00,torch_gpu,,15.85266149000006,0,1,15.85266149000006,15.85266149000006
R2:L3:I3:T6,S00,simulate_imu_prior,L3:I3,0.5647284560000116,,,,
R2:L3:I3:T6,S00,build_track_tensors,L3:I3,13.997509976999936,,,,
R2:L3:I3:T6,S00,torch_gpu,,12.301596012000005,0,1,12.301596012000005,12.301596012000005
R2:L3:I3:T8,S00,torch_gpu,,15.059200316999977,0,1,15.059200316999977,15.059200316999977
R2:L3:I4:T6,S00,simulate_imu_prior,L3:I4,0.598795391000067,,,,
R2:L3:I4:T6,S00,build_track_tensors,L3:I4,13.060845464000067,,,,
R2:L3:I4:T6,S00,torch_gpu,,15.140777452999941,0,1,15.140777452999941,15.140777452999941
R2:L3:I4:T8,S00,torch_gpu,,16.641472192000037,0,1,16.641472192000037,16.641472192000037
