phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,reinforced_concrete_C40_50,4,x_min+x_max+y_min+y_max,300,,0,cuda:1,847,128,108416,5.95078308833763e-05,0.03002479299902916,0.019377872347831726,0.035586319863796234,0.040770672261714935,0.019141044467687607,0.04709165543317795,0.05615048483014107,0.031357333064079285,0.05456739291548729,0.06262067705392838,0.0,0.0
