file_id,anchor,marker,x_mm,y_vertical_mm,z_mm,std_x_mm,std_y_vertical_mm,std_z_mm,std_3d_mm,n_valid
ID03,H,Hantenna,1028.0479500000001,1630.3169,-1552.0997499999999,0.09075509455867321,0.04430452316929782,0.03804564573525059,0.1079205685725606,1160
ID04,A,Aantenna,-1074.5663,248.27528999999998,-1624.1999,0.15311314522567326,0.07230295005760556,0.07574058869063906,0.18549390449051226,1154
ID04,B,Bantenna,-1320.3443,270.41727,1029.2899,0.15785391855246908,0.08831521586327527,0.13012946007207676,0.22282529778729496,1154
ID04,C,Cantenna,851.933075,222.38065,1194.3948,0.26398198066822537,0.12359324711217458,0.1612692768454625,0.3331209337515563,1154
ID04,D,Dantenna,1082.66905,240.86625,-1432.478,0.09299458715386007,0.07659466734270125,0.14669552184406548,0.18982705927859345,1154
ID04,E,Eantenna,-1170.6309,1647.9726,-1581.653,0.05494968105358085,0.029184489643723135,0.16783886137348078,0.17900023818643745,1154
ID04,F,Fantenna,-1271.71245,1660.0897,1099.2264,0.08829629659044753,0.040700590906255524,0.041452503591545925,0.10569334958129473,1154
ID04,G,Gantenna,972.919525,1733.4321,1168.20805,0.17192876126071016,0.6606828329804355,2.6301843673749232,2.7173389761174667,1154
ID04,H,Hantenna,1028.0607,1630.318,-1552.0877,0.08005347922591209,0.04102781090715032,0.03364681327222199,0.09604139132364856,1154
ID05,A,Aantenna,-1074.4605999999999,248.30301500000002,-1624.2955,0.14945701062447614,0.0623437980334114,0.06487721137229881,0.1744511385273295,1328
ID05,B,Bantenna,-1320.4328,270.210865,1029.3561,0.14756005894180121,0.08914354971235036,0.10528470689576237,0.20200349738643814,1328
ID05,C,Cantenna,851.51999,222.73534999999998,1194.2788,0.3114589839292674,0.16120920102973804,0.1367446697417679,0.37642291358216134,1328
ID05,D,Dantenna,1082.8009499999998,240.82120500000002,-1432.236,0.07347676443455961,0.061852997167177466,0.16404816786278062,0.19009584306204508,1328
ID05,E,Eantenna,-1170.6467,1647.9655,-1581.8137,0.04685043655314327,0.019340779191482225,0.12367103569937386,0.13365460791124853,1328
ID05,F,Fantenna,-1271.70145,1660.1033499999999,1099.3659,0.08974741337761924,0.04197630312737881,0.039852663160479,0.10679345950570877,1328
ID05,G,Gantenna,972.9531850000001,1731.9422,1162.1707000000001,0.20285422992381144,0.1659423637544037,0.18932764832380086,0.32331357086612095,1328
ID05,H,Hantenna,1028.0625,1630.30575,-1552.113,0.08840698795969633,0.04280813216272244,0.03651747149245706,0.1047943577849944,1328
ID06,A,Aantenna,-1074.257,248.484725,-1624.2636,0.17658958628479926,0.057961347358795004,0.06471643197904715,0.19680349676766948,948
ID06,B,Bantenna,-1320.2285,270.46304,1029.6574500000002,0.20247388013377934,0.1113603144113252,0.0932345663227249,0.24917759955422122,948
ID06,C,Cantenna,851.858945,222.26378499999998,1194.3960499999998,0.4274039153650763,0.21015012504989608,0.190169052545527,0.5128366703678158,948
ID06,D,Dantenna,1082.8426,240.918855,-1432.5300499999998,0.07373406054297105,0.0657107959190458,0.16942404204255476,0.19610998548392777,948
ID06,E,Eantenna,-1170.5827,1647.9856,-1581.6570499999998,0.05406779417450699,0.026325907745907432,0.17663923342524745,0.18659528014020596,948
ID06,F,Fantenna,-1271.4137,1659.91285,1099.2576,0.16206416957707473,0.0750770700104188,0.05731974362607406,0.1875817542071057,948
ID06,G,Gantenna,972.90738,1733.5147,1168.5621999999998,0.1001293727011807,0.3747914200934123,1.477282585524987,1.527369744805939,948
ID06,H,Hantenna,1028.0453,1630.2093,-1552.1086,0.0845898776476941,0.04511350380316044,0.037799834149903976,0.10305097324921234,948
ID07,A,Aantenna,-1073.8603,248.65431,-1624.2599500000001,0.11729204079050237,0.03464659190933117,0.06415815707612872,0.13810893628993676,856
ID07,B,Bantenna,-1320.2609499999999,270.541855,1029.27035,0.10824035499254338,0.06056444016598663,0.09005878613640309,0.15327951859884467,856
ID07,C,Cantenna,852.082095,222.30228,1193.9863,0.2647144037062652,0.14483254621855637,0.08690172688398501,0.31400970066087536,856
ID07,D,Dantenna,1082.8222,241.053995,-1432.624,0.08998883605283911,0.049635871576143645,0.10149801208022138,0.14444222657348144,856
ID07,E,Eantenna,-1170.6457500000001,1648.0267,-1581.6511500000001,0.04295711804329935,0.022907135999664513,0.1601866705072406,0.167421086719948,856
ID07,F,Fantenna,-1271.7885500000002,1659.9369,1099.11775,0.10708425145177783,0.07501892408562749,0.173657472818992,0.2173747771610857,856
ID07,G,Gantenna,972.80585,1733.8235,1168.6959000000002,0.09445257561593923,0.14961495680792564,0.19144940892828854,0.26068908784242045,856
ID07,H,Hantenna,1028.0119,1630.201,-1552.052,0.07953063173899687,0.04272105763595986,0.038434497883035414,0.09811942100247022,856
ID08,A,Aantenna,-1073.7694000000001,248.639625,-1624.1628,0.17706206525158846,0.03876662328952014,0.08718949232891797,0.2011363557515244,1240
ID08,B,Bantenna,-1320.2636,270.45743,1029.446,0.10996922759091515,0.05716158151724504,0.09204827299254262,0.15438122288479514,1240
ID08,C,Cantenna,851.87573,222.52475,1194.17085,0.3596933954445845,0.1939837499239145,0.10825469267513951,0.4227624775771697,1240
ID08,D,Dantenna,1082.7491,240.97442999999998,-1432.5124,0.07390523542703065,0.06233013035050751,0.14098343881397443,0.17094841032560015,1240
ID08,E,Eantenna,-1170.5521,1648.0702,-1581.33305,0.04519862773067323,0.029494138613424724,0.18229248827692618,0.19011410111687443,1240
ID08,F,Fantenna,-1271.78085,1660.0542,1099.12655,0.24822796343440984,0.15786383202768192,0.8942794913686329,0.9414212234572787,1240
ID08,G,Gantenna,972.79309,1733.89995,1168.73205,0.08553872799832642,0.11196580097922013,0.14541828246405478,0.20248380540498942,1240
ID08,H,Hantenna,1028.26,1630.2889,-1551.9051,0.04040977216017284,0.018737295349683828,0.025921764461363263,0.05153614067670142,1240
ID09,A,Aantenna,-1073.96945,248.60525,-1624.2316500000002,0.18465304490763382,0.04206437219553613,0.06022223890634784,0.19872814712757342,1082
ID09,B,Bantenna,-1320.4636,270.32355,1029.79215,0.10418971617769479,0.0625539370733355,0.11314713468275546,0.16604447021048613,1082
ID09,C,Cantenna,850.9627350000001,222.7773,1194.57505,0.3927175665255077,0.20504419318660644,0.1351960113117746,0.4631934473757983,1082
ID09,D,Dantenna,1082.7203,240.997435,-1432.39445,0.07876162344050347,0.059529388373749374,0.16892111310939859,0.19565654566421892,1082
ID09,E,Eantenna,-1170.59505,1648.0296,-1581.4473,0.05034549917300127,0.030955068662962826,0.1714946324190886,0.1813926528596617,1082
ID09,F,Fantenna,-1271.3885,1660.16265,1099.34555,0.5594163343971933,0.24222480389884093,1.5708555539685645,1.6849945585218102,1082
ID09,G,Gantenna,972.84814,1732.03145,1162.1241,0.1661711454407684,0.1707919403048248,0.1749543551617343,0.2956209783493758,1082
ID09,H,Hantenna,1028.0654,1630.3036,-1551.9331499999998,0.03002913787759028,0.01701007945844224,0.022262523864545105,0.04106959816790622,1082
ID10,A,Aantenna,-1074.4363,248.59193,-1624.1495,0.14777663196349883,0.0567148515398358,0.076876041146319,0.17596713625558477,1251
ID10,B,Bantenna,-1320.235,270.40887,1029.5367,0.20887143236980488,0.1162414600941092,0.11087568205459596,0.2635009851520412,1251
ID10,C,Cantenna,851.23279,222.84531,1194.436,0.37440997707105017,0.19662729592911268,0.15606318827732502,0.45077804202292615,1251
ID10,D,Dantenna,1082.7786,241.02686,-1432.4213,0.06591571150555658,0.04834011519789329,0.12796183001253428,0.1518416204496846,1251
ID10,E,Eantenna,-1170.579,1647.9921,-1581.6005,0.03891522712894033,0.021000548950079273,0.1268980913303398,0.1343820804347996,1251
ID10,F,Fantenna,-1271.5995,1660.1423,1099.3215,0.3655598236048227,0.08842561203141142,0.5757846422930714,0.6877361614730455,1251
ID10,G,Gantenna,972.77838,1733.4712,1168.1986,0.14176145650192626,0.2236804392342172,0.8967074285509326,0.9349938298534305,1251
ID10,H,Hantenna,1027.9792,1630.3083,-1551.9994,0.0454589737653824,0.024238259140290593,0.02611902687661882,0.05775997807249533,1251
ID11,A,Aantenna,-1074.30625,248.460175,-1624.1895,0.10559781488886727,0.05052592785698541,0.0693217604475197,0.13604879406542372,1286
ID11,B,Bantenna,-1320.36745,270.21421499999997,1029.4133,0.13030663681764168,0.07023672849028677,0.09593669739100821,0.17639973790807317,1286
ID11,C,Cantenna,851.54202,222.523765,1194.38845,0.36200374892448806,0.18364231848542073,0.15359839126588737,0.43400884918807026,1286
ID11,D,Dantenna,1082.7308,240.94682999999998,-1432.3717,0.09052702715759818,0.061856636938677885,0.1572952468663033,0.19173727041471939,1286
ID11,E,Eantenna,-1170.5877,1647.97195,-1581.55865,0.03481961382044561,0.02406564602436081,0.12263433699905378,0.1297333474337739,1286
ID11,F,Fantenna,-1271.61335,1660.0703,1099.3499000000002,0.7368053600293254,0.11047091553773221,1.018436095238589,1.2618629251358933,1286
ID11,G,Gantenna,972.8857700000001,1733.5137,1168.42945,0.14710429833070032,0.3071711650554205,1.2523373258191042,1.2978222439412175,1286
ID11,H,Hantenna,1028.0055,1630.3,-1552.0133500000002,0.03596431221001967,0.02158592211893042,0.023851176975292994,0.048252071764547544,1286
ID12,A,Aantenna,-1074.21,248.544205,-1624.1694,0.14157054311738984,0.0423791033742889,0.054719884731691405,0.15758322520627313,2400
ID12,B,Bantenna,-1320.296,270.172895,1029.38185,0.11389196905464721,0.06496743593724097,0.10957149206879463,0.17087439896481318,2400
ID12,C,Cantenna,851.4732349999999,222.73684500000002,1194.3997,0.42075671013906485,0.23073275094618936,0.1561146815967159,0.5046242218684011,2400
ID12,D,Dantenna,1082.69105,240.80776,-1432.10795,0.09970053349707364,0.05948456779702262,0.15309806089704564,0.19213960142572165,2400
ID12,E,Eantenna,-1170.6173,1647.9852,-1581.5458,0.04302892572369414,0.02454308148863864,0.11688716889588263,0.12695062642770902,2400
ID12,F,Fantenna,-1271.5859,1660.0277,1099.3113,0.225567432721122,0.12304566683771406,0.6540481224965442,0.702708936454625,2400
ID12,G,Gantenna,973.04114,1733.4773500000001,1168.5374,0.12473155650052564,0.09123679573146391,0.3208975367917366,0.3561703850706746,2400
ID12,H,Hantenna,1027.9672500000001,1630.2834,-1552.02,0.07518171906458337,0.03888254056891178,0.035395821914485134,0.0917442480573085,2400
ID13,A,Aantenna,-1073.7577999999999,248.765725,-1624.1446,0.15775402017334514,0.05075226688223154,0.08735471083034782,0.18733117460473878,912
ID13,B,Bantenna,-1319.98425,270.63302999999996,1029.3348,0.17422053748543445,0.09788038883422298,0.11241010691655155,0.22928017432181724,912
ID13,C,Cantenna,851.793915,222.41383000000002,1194.22975,0.2065185464052329,0.10588414172582263,0.13337188288297955,0.2676740940436628,912
ID13,D,Dantenna,1082.7103499999998,241.02113,-1432.5718499999998,0.07845208025613958,0.045377806492373496,0.13837340277702956,0.1654118279164737,912
ID13,E,Eantenna,-1170.6487,1648.0277,-1581.5778,0.04793013689528849,0.026613916123092485,0.16025988044633205,0.1693777666486388,912
ID13,F,Fantenna,-1271.45405,1659.84755,1098.8888,0.7357476807680535,0.24023813637231803,1.7279857742397433,1.8934027167768983,912
ID13,G,Gantenna,972.8202200000001,1733.7457,1168.5911500000002,0.1120212574760836,0.2329188192736444,0.7716683473398693,0.8138009442023257,912
ID13,H,Hantenna,1028.0686,1630.25895,-1551.9869,0.05591852244793475,0.027764211228878437,0.03182897430035313,0.0700772158617514,912
ID14,A,Aantenna,-1073.567,248.82376499999998,-1624.2759500000002,0.09176318416505451,0.03513217066843837,0.0566178703010803,0.1134034153869095,1940
ID14,B,Bantenna,-1320.04035,270.4886,1029.0553,0.18686672630698548,0.08673449612604073,0.08592222916634733,0.22321441638891137,1940
ID14,C,Cantenna,851.8973100000001,222.46985999999998,1193.9652500000002,0.1601801499577635,0.08671361998293722,0.09671011571801177,0.20622749286462289,1940
ID14,D,Dantenna,1082.9617,241.08179,-1432.25945,0.0854464184533872,0.0641893980663542,0.19542226921049607,0.22273579091383547,1940
ID14,E,Eantenna,-1170.6383500000002,1648.0942,-1581.5667,0.037803781784423056,0.027777323228151008,0.11580523656072171,0.12494622210299185,1940
ID14,F,Fantenna,-1271.7685000000001,1660.0231,1099.2559,0.27450719657919453,0.1289463813034139,0.7227262416335185,0.7837822341509948,1940
ID14,G,Gantenna,972.7975799999999,1733.8871,1168.7708,0.07775464924805918,0.11114450681921088,0.14898222407154205,0.20148099157259847,1940
ID14,H,Hantenna,1028.0408,1630.2273,-1551.9381,0.0840892613960094,0.03823050059235601,0.048024110085792965,0.10410999090961871,1940
ID15,A,Aantenna,-1073.6549,248.790035,-1624.1487,0.09220062994228885,0.03046737915253,0.0672810297540273,0.11813532206305283,1342
ID15,B,Bantenna,-1320.0209,270.446125,1029.3271,0.07464142686528523,0.03511665685949042,0.08659854902728524,0.11959862410205246,1342
ID15,C,Cantenna,851.886475,222.40481499999999,1194.2383,0.23385615572045032,0.1184787787979705,0.10610167599405275,0.282813522029186,1342
ID15,D,Dantenna,1082.8694500000001,240.95603499999999,-1432.0811,0.0677497074712904,0.056061068808391096,0.15712097231980707,0.18005517554657005,1342
ID15,E,Eantenna,-1170.5078,1648.0551,-1581.4131,0.04254621709462019,0.030670615014885508,0.1621883775822868,0.1704580213343693,1342
ID15,F,Fantenna,-1271.54115,1660.0050500000002,1099.19235,0.39123806307589226,0.19739530568754585,1.1767627903294022,1.2557080844729385,1342
ID15,G,Gantenna,972.74924,1733.9473,1168.8015,0.09803917988240343,0.06142593614037347,0.13487377748504528,0.17769570134311355,1342
ID15,H,Hantenna,1028.10735,1630.2664,-1551.9070499999998,0.04872920872106388,0.02639539770441286,0.025410673765224146,0.060966836425697724,1342
ID16,A,Aantenna,-1073.51225,248.77158500000002,-1624.139,0.11854813648715957,0.033758451409411264,0.06969343275313834,0.14159967611211552,900
ID16,B,Bantenna,-1320.07095,270.38156,1029.28775,0.11996184004842395,0.059766559868071556,0.10243666030770493,0.168689519891615,900
ID16,C,Cantenna,851.75046,222.422455,1194.32115,0.2838789338931112,0.14705810673680647,0.11159866068004452,0.33862604290113757,900
ID16,D,Dantenna,1082.7275,240.93243,-1432.3015500000001,0.083018653101343,0.059889415063483616,0.1688659864148971,0.19747040326915719,900
ID16,E,Eantenna,-1170.5806499999999,1648.0104,-1581.6826,0.026375698157000603,0.017770085535338778,0.08478278999083978,0.0905515039733372,900
ID16,F,Fantenna,-1271.4021,1659.8726,1099.2403,0.1590678137479312,0.08167847824385445,0.130512427793782,0.22137623401667464,900
ID16,G,Gantenna,972.93253,1733.5663,1168.5028499999999,0.15271428086796154,0.14809242457073432,0.2409261455611038,0.3214007240365016,900
ID16,H,Hantenna,1028.0186,1630.2749,-1551.9471,0.0717941744247905,0.037344280120003515,0.03074204958671628,0.0865683103208712,900
ID17,A,Aantenna,-1073.86525,248.660915,-1624.2571,0.14653097883268834,0.03857204221713534,0.06610081740640851,0.16531318235477044,880
ID17,B,Bantenna,-1320.2332000000001,270.240065,1029.15135,0.07902055452884658,0.04044799077162999,0.10181879924842481,0.1350827741642113,880
ID17,C,Cantenna,851.8566,222.35811999999999,1194.2017,0.16898462892204016,0.0933376151161628,0.09860007673979443,0.2167710551263381,880
ID17,D,Dantenna,1082.6858,240.802215,-1432.2391,0.09200198138488087,0.06013564651085376,0.14670733011063417,0.18331312355696988,880
ID17,E,Eantenna,-1170.55685,1648.0084,-1581.4082,0.03118429715129015,0.026005739924804056,0.11680036364217264,0.12365712209492939,880
ID17,F,Fantenna,-1271.5327,1659.7951,1099.1615499999998,0.17213802023772504,0.10363224790259616,0.3061757590437038,0.3662167885866195,880
ID17,G,Gantenna,972.8644099999999,1731.8401,1161.82055,0.12760509673348955,0.07564114184030309,0.09433756527902314,0.17579595920851546,880
ID17,H,Hantenna,1027.89175,1630.1651,-1551.9841,0.08196012645652483,0.042267817537788806,0.03254660779181504,0.09779218990763824,880
ID18,A,Aantenna,-1073.9135500000002,248.654335,-1624.2915,0.09496500480300635,0.03477072802425982,0.06260149059955425,0.11893822888313978,1020
ID18,B,Bantenna,-1320.2583,270.22552499999995,1029.3399,0.07988425557316828,0.04078084422543714,0.07989751180655204,0.12011737566687326,1020
ID18,C,Cantenna,851.961395,222.40381,1194.33885,0.25392260067772565,0.13235343430338534,0.1264869836201817,0.3130384572734992,1020
ID18,D,Dantenna,1082.6933,240.87266,-1432.2048,0.07419697095303027,0.06054385509664606,0.163114572099946,0.18914838756890576,1020
ID18,E,Eantenna,-1170.5775,1647.9773,-1581.5304,0.03312059170941977,0.017198454492246693,0.0835724326909795,0.09152656411114898,1020
ID18,F,Fantenna,-1271.1394,1659.8112500000002,1099.3361,0.3396845586944202,0.115986335251261,0.8526625951248749,0.9251334663201451,1020
ID18,G,Gantenna,972.89764,1733.5277,1168.49935,0.12279641708743673,0.6734991731251615,2.69913676124703,2.7846039848001536,1020
ID18,H,Hantenna,1027.81205,1630.1752,-1552.0162500000001,0.07383836142602333,0.038716615803914604,0.03558316403334621,0.09064900175960022,1020
ID19,A,Aantenna,-1074.01975,248.63233,-1624.17175,0.1811260728887658,0.04698315884705804,0.06730842650318669,0.19885797890376256,942
ID19,B,Bantenna,-1320.2658999999999,270.22418000000005,1029.2690499999999,0.13687860566291232,0.07386832509259122,0.11285573696216507,0.19216841443244825,942
ID19,C,Cantenna,851.92346,222.45766,1194.224,0.3098165261204293,0.16139475840869064,0.14170674745067063,0.37698189634540596,942
ID19,D,Dantenna,1082.7256499999999,240.91736500000002,-1432.4405,0.09001534404325096,0.0632071477708631,0.1581104493483884,0.19260534750027541,942
ID19,E,Eantenna,-1170.6143,1648.0171,-1581.404,0.03728480600627193,0.023892072197800696,0.09807503141601727,0.10760901291287372,942
ID19,F,Fantenna,-1271.13875,1659.82575,1099.3384999999998,0.3898241062801445,0.14473032713667405,0.8857230056870364,0.9784758271073845,942
ID19,G,Gantenna,972.9315799999999,1731.8924,1161.9296,0.11980320721809477,0.7911135250889074,3.179602772396985,3.278732561260972,942
ID19,H,Hantenna,1027.7716500000001,1630.1648500000001,-1552.02905,0.06515990298722803,0.03470507842760426,0.0295081376154507,0.0795046263528325,942
ID20,A,Aantenna,-1074.1816,248.687855,-1624.16625,0.15032714934250635,0.03781833426411332,0.061064732143827335,0.16660546133831805,1036
ID20,B,Bantenna,-1320.2451,270.17836,1029.369,0.09853019276631192,0.05828043129745009,0.10235589184837712,0.15356280850147297,1036
ID20,C,Cantenna,851.6414199999999,222.62372,1194.2438499999998,0.366234416482131,0.18908028710515862,0.16538141325227057,0.4441058597193855,1036
ID20,D,Dantenna,1082.63625,240.855775,-1432.24195,0.08123867294847757,0.06429284337220542,0.16914841568182012,0.1983544257610161,1036
ID20,E,Eantenna,-1170.5667,1647.9674,-1581.50835,0.03994965877115457,0.017515459992320764,0.05817617977286494,0.0727133720001966,1036
ID20,F,Fantenna,-1271.52895,1659.92675,1099.4144999999999,0.10015206258170381,0.11661046710946217,0.34043989184119017,0.3735341438686666,1036
ID20,G,Gantenna,972.9100350000001,1731.7804500000002,1161.743,0.14694726145385764,0.07009283584660346,0.08668194798038543,0.18444582779635202,1036
ID20,H,Hantenna,1027.771,1630.2053,-1552.0642,0.08028308202773178,0.04181701320371352,0.03159484485011787,0.09587632697519279,1036
ID21,A,Aantenna,-1073.9365,248.77755000000002,-1624.18305,0.19130310938004405,0.04225226296903416,0.06538746296830919,0.20653729372176233,1126
ID21,B,Bantenna,-1320.1358,270.30296,1029.37905,0.15127749854740002,0.09079973934631573,0.09509238128863358,0.2004296265806539,1126
ID21,C,Cantenna,851.777345,222.53445499999998,1194.185,0.3179568540207627,0.16173476110398696,0.14305862023927512,0.38434419833387556,1126
ID21,D,Dantenna,1082.7914500000002,240.91439000000003,-1432.54215,0.09399364008919443,0.04124009249222475,0.07091114653506138,0.12475552215794385,1126
ID21,E,Eantenna,-1170.5985,1648.01825,-1581.5503,0.03965584112787501,0.012122905265737585,0.05040817106443226,0.06527276827056118,1126
ID21,F,Fantenna,-1271.26975,1660.1834,1099.3455,1.224535874908048,0.20251639479192246,2.055852001009641,2.401463813833488,1126
ID21,G,Gantenna,972.89627,1733.42245,1168.3477,0.13124681670520666,0.7775174031351105,3.114465397818957,3.212733065986779,1126
ID21,H,Hantenna,1027.79035,1630.2196,-1552.0765,0.08004320068065825,0.04178716303178898,0.03233597566687715,0.09590983417657603,1126
ID22,A,Aantenna,-1073.917,248.81374,-1624.1975499999999,0.2454472189397428,0.09508493632325891,0.0983831779517045,0.28100664067727826,1060
ID22,B,Bantenna,-1319.9268,270.52081,1029.0781,0.24955097599302317,0.12323362109247882,0.12205617060662034,0.3039077553630172,1060
ID22,C,Cantenna,851.6660750000001,222.52758,1193.923,0.24245968400629794,0.12723863549022998,0.09422065845705345,0.2895753808767765,1060
ID22,D,Dantenna,1082.6978,241.05898000000002,-1432.94805,0.05556668353573055,0.03914635844450709,0.10353589895200521,0.12385384963910363,1060
ID22,E,Eantenna,-1170.6184,1648.0642,-1581.521,0.04120724000568647,0.02034501018006607,0.13121496046693482,0.1390299317357687,1060
ID22,F,Fantenna,-1271.7310499999999,1659.9357,1099.151,0.3667686627442523,0.11364472565878597,0.6593683905293206,0.7630210023783713,1060
ID22,G,Gantenna,972.73987,1733.96535,1168.9110500000002,0.08035439239589265,0.09653806788677725,0.3073681966686937,0.3320416167470425,1060
ID22,H,Hantenna,1028.05305,1630.269,-1551.985,0.035474409839878006,0.02021117144044442,0.02863513740986837,0.049868790831187323,1060
ID23,A,Aantenna,-1073.8164,248.78444,-1624.1694,0.2744880034426733,0.09169426963945178,0.11778789925187716,0.31245078385055763,1000
ID23,B,Bantenna,-1319.71605,270.55745,1028.99705,0.1535610355968068,0.08334867173478827,0.10691558445516633,0.20483880231271387,1000
ID23,C,Cantenna,851.6616799999999,222.575435,1193.8273,0.20267734196003143,0.11153148571826726,0.07908837155552773,0.24448383947781246,1000
ID23,D,Dantenna,1082.8704,240.98064499999998,-1432.58105,0.0756206560846119,0.058787714964542714,0.17263772134673133,0.19742913130845488,1000
ID23,E,Eantenna,-1170.5345,1648.1053,-1581.2953499999999,0.030495725878996287,0.02681910406879698,0.08827905778809608,0.09717224749841827,1000
ID23,F,Fantenna,-1271.8206,1660.0348,1099.2847,0.24177467181539689,0.1325977232684076,0.78772549719513,0.8345948760199302,1000
ID23,G,Gantenna,972.72766,1733.9603499999998,1168.93675,0.07424359887751876,0.04864014828909763,0.09842912158490306,0.13253779829107976,1000
ID23,H,Hantenna,1028.0996,1630.28805,-1551.9431,0.05053202417731868,0.027122952976549642,0.02821155323153305,0.06391425335057013,1000
ID24,A,Aantenna,-1074.2593499999998,248.75261,-1624.0518,0.35265313119155933,0.06061036410861479,0.24496819557447533,0.43364416751480056,1260
ID24,B,Bantenna,-1319.6894,270.46042,1029.17405,0.12165890831027829,0.0651856570536541,0.10260812723034196,0.17198397492348916,1260
ID24,C,Cantenna,851.56201,222.54073499999998,1194.159,0.26769645048182783,0.14093016448070328,0.097643868279426,0.317894677328353,1260
ID24,D,Dantenna,1082.6837,240.93380000000002,-1432.7191,0.15308860498977805,0.06406711433111976,0.16932239180585823,0.23708814496572714,1260
ID24,E,Eantenna,-1170.5356,1648.0668,-1581.20975,0.03428809182015589,0.012309993135083715,0.036379468472802975,0.05148470547664534,1260
ID24,F,Fantenna,-1271.65895,1659.9966,1099.319,0.14734704389406966,0.08280917909928195,0.46713754635348126,0.4967756019578344,1260
ID24,G,Gantenna,973.00574,1733.7825,1168.9065,0.09877762038213748,0.18306594476995414,0.4037077758239799,0.45414769258867577,1260
ID24,H,Hantenna,1028.01735,1630.27765,-1551.96965,0.08468326936453696,0.04341201256358829,0.031235757215321725,0.10015753328583125,1260
