grid_mm,mask,version,ID,location,height,facing,mean_x,mean_y,mean_z,gdop,hdop,vdop,cond,radial_p95,pct_ge8
25.0,all8,v4-io,ID13,center,mid,ABEF,1525.3772925082587,1084.9599717274798,-888.8486984598887,1.1995445489883423,0.7844070792198181,0.9075310826301575,3.365713119506836,129.35301641611318,91.66666666666666
25.0,all8,v4-io,ID14,center,mid,BCGF,1544.141978313697,1067.0701924047007,-898.230295390281,1.1991934776306152,0.784417986869812,0.9070574641227722,3.360585927963257,72.22045437214963,91.9233971690258
25.0,all8,v4-io,ID15,center,mid,CDHG,1501.1107914784156,1075.307267215994,-880.1568814353286,1.2008147239685059,0.7841321229934692,0.9094464182853699,3.3827855587005615,91.79708064770448,95.58701082431308
25.0,all8,v4-io,ID16,center,mid,ADHE,1544.5546210976731,1060.9555672643671,-947.66847998736,1.1964606046676636,0.7851706147193909,0.9027873277664185,3.32456111907959,73.17561402236818,89.75853455453789
25.0,all8,v4-io,ID17,center,low,ABEF,1380.5200175577754,1081.025698467634,24.809441588108047,1.1175000667572021,0.8144271373748779,0.7651893496513367,2.2177302837371826,111.70623027627964,92.49374478732275
25.0,all8,v4-io,ID18,center,low,BCGF,1455.2468479812926,924.1520545772048,-0.0205933887045523,1.1235991716384888,0.8144704699516296,0.7740238308906555,2.3110334873199463,75.1893906698287,92.91075896580485
25.0,all8,v4-io,ID19,center,low,CDHG,1651.1845802515977,1066.5794167760464,119.58967211377588,1.1043246984481812,0.8235833048820496,0.7356926202774048,2.005110502243042,217.46153630377552,89.84179850124896
25.0,all8,v4-io,ID20,center,low,ADHE,1469.8598522746754,1211.1129536321523,160.84592107231205,1.1019067764282227,0.8269608616828918,0.7282406091690063,1.9602679014205933,185.9268578972658,91.42381348875936
25.0,all8,v4-io,ID21,center,high,ABEF,1498.2269138185509,1051.0521127720715,-1478.9149026795692,1.1304126977920532,0.8074509501457214,0.7911103963851929,2.4122047424316406,97.70277988293402,91.3405495420483
25.0,all8,v4-io,ID22,center,high,BCGF,1479.5657250256318,1022.7501608879636,-1416.1742827184464,1.13860285282135,0.803922176361084,0.8063036203384399,2.5310122966766357,70.24702567172382,92.67277268942549
25.0,all8,v4-io,ID23,center,high,CDHG,1455.432405849321,1045.466187836488,-1540.5174101218654,1.1191290616989136,0.813266396522522,0.7687962055206299,2.2429885864257812,129.18611830283794,93.75520399666944
25.0,all8,v4-io,ID24,center,high,ADHE,1471.085523982645,1015.6314445096888,-1474.1352226871666,1.1308032274246216,0.8075141310691833,0.7916039228439331,2.4179437160491943,128.86793089145365,92.5895087427144
25.0,noG,v4-io,ID01,edge,low,ABEF,1339.0175007439827,766.8834986068538,129.2331742499558,1.2109838724136353,0.8876796960830688,0.8237151503562927,2.4381837844848633,115.1088534573236,91.75686927560366
25.0,noG,v4-io,ID02,edge,mid,ABEF,1507.0711124056868,716.4300850182786,-868.6103357405455,1.302302598953247,0.8841121196746826,0.9562100172042847,3.70712947845459,101.46588053410308,95.67027477102414
25.0,noG,v4-io,ID03,edge,high,ABEF,1491.619118581302,655.9971491365872,-1798.1047371148002,1.196643590927124,0.9674566388130188,0.7042609453201294,2.241713285446167,115.56446212698349,92.2564529558701
25.0,noG,v4-io,ID04,edge,low,BCGF,2201.277217666929,1050.5786420763402,295.73289825998944,1.233588457107544,0.8997293710708618,0.8439357280731201,2.69401478767395,108.77067421221275,93.83846794338052
25.0,noG,v4-io,ID05,edge,mid,BCGF,2240.371048649451,1125.6909974307723,-902.227785676734,1.2666679620742798,0.8657627701759338,0.9246093034744263,3.146890163421631,92.9528493350123,91.5
25.0,noG,v4-io,ID06,edge,high,BCGF,2214.562607525611,1091.593316936203,-1671.1105257891245,1.1836363077163696,0.9307034611701965,0.7312906980514526,2.023782968521118,149.01037659410417,92.83930058284764
25.0,noG,v4-io,ID07,edge,low,CDHG,1767.346487139338,1616.57187591758,140.61404512006774,1.3364486694335938,0.9069623947143555,0.9815876483917236,3.9721384048461914,142.19247577249772,90.84096586178184
25.0,noG,v4-io,ID08,edge,mid,CDHG,1584.357224519253,1708.1238792672357,-953.384806564461,1.2758697271347046,0.8482779264450073,0.9530311226844788,3.283513069152832,149.6550058641465,90.25811823480431
25.0,noG,v4-io,ID09,edge,high,CDHG,1615.989722214035,1698.2488648858075,-1385.5367770269222,1.2028254270553589,0.8734009861946106,0.827018678188324,2.3292300701141357,101.40452454866414,93.42214820982517
25.0,noG,v4-io,ID10,edge,low,ADHE,703.3502828016352,1299.5397297098211,44.516674968173554,1.196187973022461,0.8667617440223694,0.8243723511695862,2.20735502243042,89.18581012874685,90.75770191507078
25.0,noG,v4-io,ID11,edge,mid,ADHE,705.7250145406726,1091.165468050263,-971.8269565202183,1.2270100116729736,0.8547250628471375,0.880340039730072,2.5724830627441406,82.23537267240161,91.84013322231472
25.0,noG,v4-io,ID12,edge,high,ADHE,711.3026756298295,1229.9314954331069,-1525.6999630850255,1.1858946084976196,0.8941729664802551,0.7789742350578308,2.0888729095458984,80.4570476336421,91.3405495420483
25.0,noG,v4-io,ID13,center,mid,ABEF,1525.3772925082587,1084.9599717274798,-888.8486984598887,1.2962446212768555,0.8674967288970947,0.963171660900116,3.6006319522857666,129.35301641611318,91.66666666666666
25.0,noG,v4-io,ID14,center,mid,BCGF,1544.141978313697,1067.0701924047007,-898.230295390281,1.2970457077026367,0.8682502508163452,0.9635709524154663,3.6128575801849365,72.22045437214963,91.9233971690258
25.0,noG,v4-io,ID15,center,mid,CDHG,1501.1107914784156,1075.307267215994,-880.1568814353286,1.299599051475525,0.866337776184082,0.9687190055847168,3.641228199005127,91.79708064770448,95.58701082431308
25.0,noG,v4-io,ID16,center,mid,ADHE,1544.5546210976731,1060.9555672643671,-947.66847998736,1.2883591651916504,0.8703626990318298,0.9499146938323975,3.5026371479034424,73.17561402236818,89.75853455453789
25.0,noG,v4-io,ID17,center,low,ABEF,1380.5200175577754,1081.025698467634,24.809441588108047,1.2501412630081177,0.878412663936615,0.8895191550254822,2.9652836322784424,111.70623027627964,92.49374478732275
25.0,noG,v4-io,ID18,center,low,BCGF,1455.2468479812926,924.1520545772048,-0.0205933887045523,1.2507617473602295,0.8795045018196106,0.8893125057220459,2.9936482906341553,75.1893906698287,92.91075896580485
25.0,noG,v4-io,ID19,center,low,CDHG,1651.1845802515977,1066.5794167760464,119.58967211377588,1.2518293857574463,0.8910553455352783,0.8792595863342285,2.993525505065918,217.46153630377552,89.84179850124896
25.0,noG,v4-io,ID20,center,low,ADHE,1469.8598522746754,1211.1129536321523,160.84592107231205,1.2446399927139282,0.8921645879745483,0.8678542375564575,2.882127285003662,185.9268578972658,91.42381348875936
25.0,noG,v4-io,ID21,center,high,ABEF,1498.2269138185509,1051.0521127720715,-1478.9149026795692,1.1979682445526123,0.8993659615516663,0.7913713455200195,2.1939032077789307,97.70277988293402,91.3405495420483
25.0,noG,v4-io,ID22,center,high,BCGF,1479.5657250256318,1022.7501608879636,-1416.1742827184464,1.2049692869186401,0.8943249583244324,0.8075481653213501,2.318856954574585,70.24702567172382,92.67277268942549
25.0,noG,v4-io,ID23,center,high,CDHG,1455.432405849321,1045.466187836488,-1540.5174101218654,1.1877837181091309,0.9053937196731567,0.768825352191925,2.0188732147216797,129.18611830283794,93.75520399666944
25.0,noG,v4-io,ID24,center,high,ADHE,1471.085523982645,1015.6314445096888,-1474.1352226871666,1.198253870010376,0.8992226719856262,0.791966438293457,2.202861785888672,128.86793089145365,92.5895087427144
25.0,dropH,v4-io,ID01,edge,low,ABEF,1339.0175007439827,766.8834986068538,129.2331742499558,1.2364739179611206,0.8905474543571472,0.8577837944030762,2.798207998275757,115.1088534573236,91.75686927560366
25.0,dropH,v4-io,ID02,edge,mid,ABEF,1507.0711124056868,716.4300850182786,-868.6103357405455,1.3064199686050415,0.8803852796554565,0.9652227759361267,3.760822057723999,101.46588053410308,95.67027477102414
25.0,dropH,v4-io,ID03,edge,high,ABEF,1491.619118581302,655.9971491365872,-1798.1047371148002,1.1979261636734009,0.9691023826599121,0.7041786909103394,2.260629653930664,115.56446212698349,92.2564529558701
25.0,dropH,v4-io,ID04,edge,low,BCGF,2201.277217666929,1050.5786420763402,295.73289825998944,1.1580026149749756,0.8838802576065063,0.7481482028961182,1.6444376707077026,108.77067421221275,93.83846794338052
25.0,dropH,v4-io,ID05,edge,mid,BCGF,2240.371048649451,1125.6909974307723,-902.227785676734,1.2277454137802124,0.8529535531997681,0.8830792903900146,2.5888423919677734,92.9528493350123,91.5
25.0,dropH,v4-io,ID06,edge,high,BCGF,2214.562607525611,1091.593316936203,-1671.1105257891245,1.1559154987335205,0.9013972282409668,0.7236185669898987,1.6179167032241821,149.01037659410417,92.83930058284764
25.0,dropH,v4-io,ID07,edge,low,CDHG,1767.346487139338,1616.57187591758,140.61404512006774,1.2684072256088257,0.8945767879486084,0.8992159962654114,3.1047661304473877,142.19247577249772,90.84096586178184
25.0,dropH,v4-io,ID08,edge,mid,CDHG,1584.357224519253,1708.1238792672357,-953.384806564461,1.2739650011062622,0.8430253267288208,0.9551413655281067,3.232957124710083,149.6550058641465,90.25811823480431
25.0,dropH,v4-io,ID09,edge,high,CDHG,1615.989722214035,1698.2488648858075,-1385.5367770269222,1.2024857997894287,0.8713037967681885,0.8287351131439209,2.323957681655884,101.40452454866414,93.42214820982517
25.0,dropH,v4-io,ID10,edge,low,ADHE,703.3502828016352,1299.5397297098211,44.516674968173554,1.3663114309310913,0.870978057384491,1.0527129173278809,4.105772018432617,89.18581012874685,90.75770191507078
25.0,dropH,v4-io,ID11,edge,mid,ADHE,705.7250145406726,1091.165468050263,-971.8269565202183,1.267896056175232,0.8566934466362,0.9346852898597717,3.153083562850952,82.23537267240161,91.84013322231472
25.0,dropH,v4-io,ID12,edge,high,ADHE,711.3026756298295,1229.9314954331069,-1525.6999630850255,1.182227373123169,0.8901691436767578,0.7779849767684937,2.035048723220825,80.4570476336421,91.3405495420483
25.0,dropH,v4-io,ID13,center,mid,ABEF,1525.3772925082587,1084.9599717274798,-888.8486984598887,1.2958340644836426,0.8588591814041138,0.9703333973884583,3.575441837310791,129.35301641611318,91.66666666666666
25.0,dropH,v4-io,ID14,center,mid,BCGF,1544.141978313697,1067.0701924047007,-898.230295390281,1.2940430641174316,0.8582658171653748,0.9684664011001587,3.5497677326202393,72.22045437214963,91.9233971690258
25.0,dropH,v4-io,ID15,center,mid,CDHG,1501.1107914784156,1075.307267215994,-880.1568814353286,1.3020628690719604,0.8588985204696655,0.9786015152931213,3.656447649002075,91.79708064770448,95.58701082431308
25.0,dropH,v4-io,ID16,center,mid,ADHE,1544.5546210976731,1060.9555672643671,-947.66847998736,1.2855088710784912,0.8607093691825867,0.954836368560791,3.4455060958862305,73.17561402236818,89.75853455453789
25.0,dropH,v4-io,ID17,center,low,ABEF,1380.5200175577754,1081.025698467634,24.809441588108047,1.2788448333740234,0.8758131861686707,0.9318772554397583,3.331979751586914,111.70623027627964,92.49374478732275
25.0,dropH,v4-io,ID18,center,low,BCGF,1455.2468479812926,924.1520545772048,-0.0205933887045523,1.265061378479004,0.8751041889190674,0.9135497212409973,3.1805338859558105,75.1893906698287,92.91075896580485
25.0,dropH,v4-io,ID19,center,low,CDHG,1651.1845802515977,1066.5794167760464,119.58967211377588,1.229909896850586,0.8778454065322876,0.8614323735237122,2.6935057640075684,217.46153630377552,89.84179850124896
25.0,dropH,v4-io,ID20,center,low,ADHE,1469.8598522746754,1211.1129536321523,160.84592107231205,1.2502341270446777,0.8837989568710327,0.884299099445343,2.9467685222625732,185.9268578972658,91.42381348875936
25.0,dropH,v4-io,ID21,center,high,ABEF,1498.2269138185509,1051.0521127720715,-1478.9149026795692,1.1951305866241455,0.8950107097625732,0.7920182347297668,2.1729648113250732,97.70277988293402,91.3405495420483
25.0,dropH,v4-io,ID22,center,high,BCGF,1479.5657250256318,1022.7501608879636,-1416.1742827184464,1.204060435295105,0.892052948474884,0.8087044358253479,2.314011335372925,70.24702567172382,92.67277268942549
25.0,dropH,v4-io,ID23,center,high,CDHG,1455.432405849321,1045.466187836488,-1540.5174101218654,1.1874773502349854,0.9050036072731018,0.7688114643096924,2.01650071144104,129.18611830283794,93.75520399666944
25.0,dropH,v4-io,ID24,center,high,ADHE,1471.085523982645,1015.6314445096888,-1474.1352226871666,1.197094202041626,0.8971093893051147,0.7926090359687805,2.1956703662872314,128.86793089145365,92.5895087427144
