mask,facing,height,n,vdop_median,vdop_p95,gdop_median,radial_p95_median,pct_ge8_median
dropAB,BCGF,high,2,1.2197378277778625,1.3190488159656524,1.5516096353530884,109.62870113291399,92.75603663613657
dropAB,BCGF,low,2,0.7414217889308929,0.7711294263601303,1.2467466592788696,91.98003244102073,93.37461345459269
dropAB,BCGF,mid,2,1.1641132235527039,1.2008547127246856,1.494537889957428,82.58665185358097,91.7116985845129
dropAB,CDHG,high,2,1.167539894580841,1.242560476064682,1.5216761231422424,115.29532142575104,93.58867610324731
dropAB,CDHG,low,2,0.7400886118412018,0.7405655890703201,1.2769254446029663,179.82700603813663,90.3413821815154
dropAB,CDHG,mid,2,1.1508789658546448,1.1863740861415863,1.507270336151123,120.72604325592548,92.9225645295587
dropAC,ABEF,high,2,1.0407131016254425,1.1063989788293838,1.397402822971344,106.63362100495875,91.7985012489592
dropAC,ABEF,low,2,0.7560247480869293,0.7645472794771194,1.3283331394195557,113.40754186680162,92.12530703146321
dropAC,ABEF,mid,2,1.0969113111495972,1.1026066064834594,1.4409234523773193,115.40944847510812,93.6684707188454
dropAC,ADHE,high,2,1.1039195656776428,1.1142360389232635,1.4351781010627747,104.66248926254788,91.96502914238135
dropAC,ADHE,low,2,0.7453051507472992,0.758178761601448,1.3297820687294006,137.55633401300634,91.09075770191507
dropAC,ADHE,mid,2,1.1039148569107056,1.1169702410697937,1.4396922588348389,77.7054933473849,90.7993338884263
dropAC,BCGF,high,2,1.0748461484909058,1.1273266792297363,1.4130730032920837,109.62870113291399,92.75603663613657
dropAC,BCGF,low,2,0.7388404309749603,0.7712986201047898,1.3370596170425415,91.98003244102073,93.37461345459269
dropAC,BCGF,mid,2,1.076533019542694,1.0999075591564178,1.4220548272132874,82.58665185358097,91.7116985845129
dropAC,CDHG,high,2,1.1292181611061096,1.1701184689998627,1.4535245895385742,115.29532142575104,93.58867610324731
dropAC,CDHG,low,2,0.7466623485088348,0.7548035234212875,1.3320913910865784,179.82700603813663,90.3413821815154
dropAC,CDHG,mid,2,1.1088879108428955,1.1213279962539673,1.446540653705597,120.72604325592548,92.9225645295587
dropAD,ABEF,high,2,1.1542310118675232,1.251460498571396,1.5053756833076477,106.63362100495875,91.7985012489592
dropAD,ABEF,low,2,0.7552065551280975,0.7646444708108902,1.26292484998703,113.40754186680162,92.12530703146321
dropAD,ABEF,mid,2,1.1788862347602844,1.1877772748470306,1.506454348564148,115.40944847510812,93.6684707188454
dropAD,ADHE,high,2,1.4859220385551453,1.677267450094223,1.7748892903327942,104.66248926254788,91.96502914238135
dropAD,ADHE,low,2,0.7476670145988464,0.7604055762290954,1.2762696743011475,137.55633401300634,91.09075770191507
dropAD,ADHE,mid,2,1.2624179124832153,1.3117881536483764,1.566769540309906,77.7054933473849,90.7993338884263
dropAD,BCGF,high,2,1.1070436835289001,1.2773203432559967,1.4638582468032837,109.62870113291399,92.75603663613657
dropAD,BCGF,low,2,0.7295905649662018,0.7698811262845993,1.2458339929580688,91.98003244102073,93.37461345459269
dropAD,BCGF,mid,2,1.0853078067302704,1.1729089945554734,1.4365131855010986,82.58665185358097,91.7116985845129
dropAD,CDHG,high,2,1.253990113735199,1.2639872968196868,1.5769550204277039,115.29532142575104,93.58867610324731
dropAD,CDHG,low,2,0.7417906522750854,0.7454474151134491,1.2445015907287598,179.82700603813663,90.3413821815154
dropAD,CDHG,mid,2,1.1872061491012573,1.1933451890945435,1.511931300163269,120.72604325592548,92.9225645295587
dropAE,ABEF,high,2,0.9966730773448944,1.0068104594945908,1.4667165279388428,106.63362100495875,91.7985012489592
dropAE,ABEF,low,2,0.999290943145752,1.0222124576568603,1.4513877630233765,113.40754186680162,92.12530703146321
dropAE,ABEF,mid,2,1.06215101480484,1.0770940840244294,1.4185117483139038,115.40944847510812,93.6684707188454
dropAE,ADHE,high,2,1.0353358089923859,1.0717087894678117,1.483556091785431,104.66248926254788,91.96502914238135
dropAE,ADHE,low,2,0.9553869962692261,1.002475106716156,1.4449892044067383,137.55633401300634,91.09075770191507
dropAE,ADHE,mid,2,1.0656041502952576,1.0867474138736726,1.4286966919898987,77.7054933473849,90.7993338884263
dropAE,BCGF,high,2,0.9040752351284027,0.9945118397474288,1.3726696372032166,109.62870113291399,92.75603663613657
dropAE,BCGF,low,2,0.8835082054138184,0.9843562602996826,1.367448329925537,91.98003244102073,93.37461345459269
dropAE,BCGF,mid,2,0.9754149615764618,1.0350989669561386,1.3715278506278992,82.58665185358097,91.7116985845129
dropAE,CDHG,high,2,0.9432856142520905,0.9756578117609024,1.4123109579086304,115.29532142575104,93.58867610324731
dropAE,CDHG,low,2,0.8594634234905243,0.8989170819520951,1.3574714660644531,179.82700603813663,90.3413821815154
dropAE,CDHG,mid,2,1.013133555650711,1.0461552768945694,1.4230399131774902,120.72604325592548,92.9225645295587
dropAF,ABEF,high,2,0.9203221499919891,0.9540901154279708,1.3366358876228333,106.63362100495875,91.7985012489592
dropAF,ABEF,low,2,0.9113442003726959,0.9136354237794876,1.32357656955719,113.40754186680162,92.12530703146321
dropAF,ABEF,mid,2,1.1876804828643799,1.2317986369132996,1.5138729214668274,115.40944847510812,93.6684707188454
dropAF,ADHE,high,2,0.9937435984611511,1.0191785037517547,1.3759693503379822,104.66248926254788,91.96502914238135
dropAF,ADHE,low,2,0.8415573239326477,0.8625850915908814,1.281611144542694,137.55633401300634,91.09075770191507
dropAF,ADHE,mid,2,1.1281365156173706,1.132263684272766,1.4647404551506042,77.7054933473849,90.7993338884263
dropAF,BCGF,high,2,0.8937381207942963,0.9773342341184617,1.3133537769317627,109.62870113291399,92.75603663613657
dropAF,BCGF,low,2,0.9200787544250488,0.950720363855362,1.332779884338379,91.98003244102073,93.37461345459269
dropAF,BCGF,mid,2,1.0757755637168884,1.1303894698619843,1.4210100769996643,82.58665185358097,91.7116985845129
dropAF,CDHG,high,2,0.9242317080497742,0.9330215752124786,1.3440634608268738,115.29532142575104,93.58867610324731
dropAF,CDHG,low,2,0.8778513967990875,0.9065331965684891,1.3153992295265198,179.82700603813663,90.3413821815154
dropAF,CDHG,mid,2,1.076690435409546,1.137245273590088,1.438854455947876,120.72604325592548,92.9225645295587
dropAG,ABEF,high,2,0.9392302632331848,0.9851206064224243,1.4203399419784546,106.63362100495875,91.7985012489592
dropAG,ABEF,low,2,0.864242672920227,0.9004535138607025,1.3392632007598877,113.40754186680162,92.12530703146321
dropAG,ABEF,mid,2,1.2611894011497498,1.2631836235523224,1.6720241904258728,115.40944847510812,93.6684707188454
dropAG,ADHE,high,2,1.0324752926826477,1.0616656124591828,1.4703146815299988,104.66248926254788,91.96502914238135
dropAG,ADHE,low,2,0.8524342179298401,0.8750377833843231,1.3445009589195251,137.55633401300634,91.09075770191507
dropAG,ADHE,mid,2,1.2373590469360352,1.2464208364486695,1.6407479643821716,77.7054933473849,90.7993338884263
dropAG,BCGF,high,2,0.9102102518081665,1.0174629926681518,1.3830954432487488,109.62870113291399,92.75603663613657
dropAG,BCGF,low,2,0.8770575225353241,0.8998784273862839,1.3479527235031128,91.98003244102073,93.37461345459269
dropAG,BCGF,mid,2,1.1647161841392517,1.2497749865055083,1.5810070037841797,82.58665185358097,91.7116985845129
dropAG,CDHG,high,2,0.9398953914642334,0.9550370514392853,1.3830026984214783,115.29532142575104,93.58867610324731
dropAG,CDHG,low,2,0.9561695456504822,1.016170507669449,1.4234800934791565,179.82700603813663,90.3413821815154
dropAG,CDHG,mid,2,1.2022526860237122,1.2649788796901702,1.6102469563484192,120.72604325592548,92.9225645295587
dropAH,ABEF,high,2,0.9155996143817902,0.9523457437753677,1.3472914099693298,106.63362100495875,91.7985012489592
dropAH,ABEF,low,2,0.899528980255127,0.9290485680103302,1.3151990175247192,113.40754186680162,92.12530703146321
dropAH,ABEF,mid,2,1.1151068806648254,1.1213589489459992,1.456124722957611,115.40944847510812,93.6684707188454
dropAH,ADHE,high,2,0.9896186590194702,1.0126386642456056,1.3810542821884155,104.66248926254788,91.96502914238135
dropAH,ADHE,low,2,0.9705606997013092,1.0451079517602921,1.3767066597938538,137.55633401300634,91.09075770191507
dropAH,ADHE,mid,2,1.21695214509964,1.3247169196605681,1.560377061367035,77.7054933473849,90.7993338884263
