file_id,anchor,dev_x_mm,dev_y_vertical_mm,dev_z_mm,dev_3d_mm,is_primary_truth_file
ID01,A,-0.051300000000082946,-0.10202999999998497,-0.061249999999972715,0.1295892487824592,True
ID01,B,0.06539999999995416,0.06367499999998927,0.11400000000003274,0.14603994530607065,True
ID01,C,-0.03503000000000611,-0.0529149999999845,0.11879999999996471,0.1346868149634195,True
ID01,D,0.13019999999983156,0.13799499999998943,-0.043400000000019645,0.1946232771920022,True
ID01,E,0.07789999999999964,0.0028999999999541615,0.1772000000000844,0.1935888943096416,True
ID01,F,0.10474999999996726,0.0,-0.00200000000018008,0.10476909133897201,True
ID01,G,-0.14296999999999116,0.4818000000000211,0.5619500000000244,0.7538961887422202,True
ID01,H,0.08259999999995671,0.013699999999971624,0.027600000000120417,0.08816013838463911,True
ID02,A,-0.07819999999992433,-0.0994399999999871,0.0,0.12650515246418068,True
ID02,B,-0.13259999999991123,-0.11624000000000478,-0.021399999999857755,0.1776301145638641,True
ID02,C,0.07192999999995209,0.0,-0.040199999999913416,0.0824012433157786,True
ID02,D,-0.049600000000054933,0.007405000000005657,-0.05420000000003711,0.07384195301459433,True
ID02,E,0.01845000000002983,0.008599999999887586,0.041950000000042564,0.046627942266442964,True
ID02,F,-0.0039000000001578883,-0.014599999999973079,0.0,0.015111915828261003,True
ID02,G,0.04284500000005664,0.14975000000004002,0.23499999999989996,0.2819321842659504,True
ID02,H,0.06084999999984575,0.0024000000000796717,0.007800000000088403,0.061394808412299724,True
ID03,A,0.05760000000009313,0.07123500000000149,0.034300000000030195,0.09781960552472603,True
ID03,B,-0.01679999999987558,0.0,0.0013500000000021828,0.01685415379055933,True
ID03,C,0.0,0.0006150000000104683,-0.015300000000024738,0.015312355305463947,True
ID03,D,0.0,0.0,0.0084500000002663,0.0084500000002663,True
ID03,E,-0.0028999999999541615,-0.018100000000004002,-0.003400000000056025,0.01864349752595419,True
ID03,F,-0.03545000000008258,0.0047000000001844455,0.051799999999957436,0.06294467809118719,True
ID03,G,0.0,-1.4385499999998501,-6.055849999999964,6.22436706219991,True
ID03,H,-0.014549999999871943,-0.001099999999951251,-0.012049999999817373,0.018923926653624638,True
ID04,A,0.0,0.0,0.05124999999998181,0.05124999999998181,True
ID04,B,0.0885000000000673,0.09074499999996988,-0.06619999999998072,0.14300120637604388,True
ID04,C,0.011385000000018408,-0.013984999999991032,0.11599999999998545,0.11739334925794047,True
ID04,D,-0.10505000000011933,-0.03780499999999165,0.0,0.11164551278499481,True
ID04,E,0.0,0.0,0.0,0.0,True
ID04,F,0.0,-0.010199999999940701,-0.033200000000078944,0.03473154186044772,True
ID04,G,-0.0156849999999622,0.0,0.0,0.0156849999999622,True
ID04,H,-0.0018000000000029104,0.0,0.0,0.0018000000000029104,True
ID05,A,0.10570000000006985,0.027725000000032196,-0.04434999999989486,0.11793255752762774,True
ID05,B,0.0,-0.11565999999999121,0.0,0.11565999999999121,True
ID05,C,-0.4017000000000053,0.3407149999999888,0.0,0.5267348490701906,True
ID05,D,0.02684999999974025,-0.08284999999997922,0.2419999999999618,0.2571945664277613,True
ID05,E,-0.015799999999899228,-0.007100000000036744,-0.16069999999990614,0.16163087576316343,True
ID05,F,0.010999999999967258,0.003449999999929787,0.10629999999991924,0.10692330195042438,True
ID05,G,0.017975000000092223,-1.4899000000000342,-6.037349999999833,6.218498221686896,True
ID05,H,0.0,-0.012249999999994543,-0.025300000000015643,0.028109651367469107,True
ID06,A,0.30929999999989377,0.20943500000001336,-0.012449999999944339,0.37374391195702233,False
ID06,B,0.20430000000010295,0.1365149999999744,0.3013500000001841,0.38882728521175824,False
ID06,C,-0.06274500000006356,-0.13085000000000946,0.11724999999978536,0.1865642517337127,False
ID06,D,0.06849999999985812,0.01480000000000814,-0.052049999999780994,0.08729543229721705,False
ID06,E,0.04820000000017899,0.012999999999919964,-0.004049999999779175,0.050086350436155606,False
ID06,F,0.29874999999992724,-0.18704999999999927,-0.00200000000018008,0.35248158107900757,False
ID06,G,-0.02782999999999447,0.08259999999995671,0.3541499999998905,0.36471837272053487,False
ID06,H,-0.017200000000002547,-0.10869999999999891,-0.020899999999983265,0.11201937332443504,False
ID07,A,0.7059999999999036,0.37902000000002545,-0.008800000000064756,0.8013548529832987,False
ID07,B,0.1718500000001768,0.21532999999999447,-0.0857499999999618,0.2885350826157052,False
ID07,C,0.16040499999996882,-0.09235499999999774,-0.2925000000000182,0.34614369855596133,False
ID07,D,0.04809999999997672,0.14993999999998664,-0.14599999999995816,0.21473614879656738,False
ID07,E,-0.01485000000002401,0.054099999999834836,0.0018499999998766725,0.056131586473057986,False
ID07,F,-0.0761000000002241,-0.16300000000001091,-0.1418500000002041,0.2290887000707271,False
ID07,G,-0.12936000000001968,0.391399999999976,0.48785000000020773,0.6386905292081517,False
ID07,H,-0.05060000000003129,-0.1169999999999618,0.035700000000133514,0.13237767938743963,False
ID08,A,0.7968999999998232,0.3643350000000112,0.08834999999999127,0.8806788998975307,False
ID08,B,0.1692000000000462,0.13090499999998428,0.08989999999994325,0.23204906598605674,False
ID08,C,-0.045960000000036416,0.13011500000001774,-0.10795000000007349,0.17520113391477757,False
ID08,D,-0.02500000000009095,0.07037499999998431,-0.03440000000000509,0.08222530404323652,False
ID08,E,0.07880000000000109,0.09760000000005675,0.3199500000000626,0.3436614649623249,False
ID08,F,-0.0684000000001106,-0.045699999999897045,-0.13305000000013933,0.15642682794214935,False
ID08,G,-0.14211999999997715,0.46784999999999854,0.5240000000001146,0.7166991815958158,False
ID08,H,0.1974999999999909,-0.02909999999997126,0.18260000000009313,0.27054726019686237,False
ID09,A,0.596849999999904,0.32996000000002823,0.019499999999879947,0.6822637130171143,False
ID09,B,-0.030799999999999272,-0.0029749999999921783,0.4360500000000229,0.437146535071502,False
ID09,C,-0.9589549999999463,0.3826650000000029,0.29624999999987267,1.0741467575475074,False
ID09,D,-0.053800000000137516,0.09337999999999624,0.0835500000000593,0.13636299681373978,False
ID09,E,0.03585000000020955,0.05700000000001637,0.2056999999999789,0.21644101390450057,False
ID09,F,0.323949999999968,0.06275000000005093,0.0859499999999116,0.34098177004052643,False
ID09,G,-0.08707000000003973,-1.4006500000000415,-6.083949999999959,6.2437047663946785,False
ID09,H,0.0028999999999541615,-0.014400000000023283,0.15455000000019936,0.15524648949352132,False
ID10,A,0.12999999999988177,0.3166400000000067,0.1016500000000633,0.357062476465935,False
ID10,B,0.19780000000014297,0.08234499999997524,0.18060000000014043,0.2802175922833954,False
ID10,C,-0.6888999999999896,0.45067500000001814,0.15719999999987522,0.8380948667215202,False
ID10,D,0.004500000000007276,0.12280499999999961,0.05670000000009168,0.13533738591021466,False
ID10,E,0.05190000000015971,0.019499999999879947,0.052500000000009095,0.07635515699684502,False
ID10,F,0.11294999999995525,0.04240000000004329,0.06189999999992324,0.13559893989255248,False
ID10,G,-0.15683000000001357,0.039099999999962165,-0.00945000000001528,0.16190664408850425,False
ID10,H,-0.08330000000000837,-0.009700000000066211,0.0883000000001175,0.12177795366987997,False
ID11,A,0.26004999999986467,0.1848850000000084,0.06165000000009968,0.3249756732817781,False
ID11,B,0.0653500000000804,-0.11231000000003633,0.05719999999996617,0.1419718232608668,False
ID11,C,-0.3796700000000328,0.12913000000000352,0.10964999999987413,0.41574870811584996,False
ID11,D,-0.04330000000004475,0.04277499999997758,0.10630000000014661,0.12249196147108236,False
ID11,E,0.04320000000006985,-0.0006499999999505235,0.09435000000007676,0.1037717928920015,False
ID11,F,0.0990999999999076,-0.02959999999984575,0.09030000000007021,0.13729916241545406,False
ID11,G,-0.04943999999989046,0.08159999999998035,0.2214000000001306,0.24108262815898576,False
ID11,H,-0.05700000000001637,-0.018000000000029104,0.07434999999986758,0.09539875523288144,False
ID12,A,0.35629999999991924,0.2689150000000211,0.08175000000005639,0.4538149730065801,False
ID12,B,0.13679999999999382,-0.15363000000002103,0.02575000000001637,0.20731492806839938,False
ID12,C,-0.4484550000000809,0.3422100000000228,0.12089999999989232,0.5769197354269154,False
ID12,D,-0.08305000000018481,-0.0962949999999978,0.370049999999992,0.3912889367526564,False
ID12,E,0.0136000000002241,0.012600000000020373,0.10719999999992069,0.10879135995100715,False
ID12,F,0.12654999999995198,-0.07219999999983884,0.05169999999998254,0.1545982939749426,False
ID12,G,0.10593000000005759,0.04525000000012369,0.3293499999999767,0.34891281131538876,False
ID12,H,-0.09524999999985084,-0.03459999999995489,0.06770000000005894,0.12187293587985991,False
ID13,A,0.8085000000000946,0.49043500000001927,0.10654999999997017,0.9516047718066389,False
ID13,B,0.4485500000000684,0.3065049999999587,-0.021299999999882857,0.5436875090757843,False
ID13,C,-0.12777500000004238,0.01919500000002472,-0.04905000000007931,0.1382056480395051,False
ID13,D,-0.06375000000025466,0.11707499999999982,-0.09384999999974752,0.1630289564003433,False
ID13,E,-0.017799999999851934,0.05510000000003856,0.07519999999999527,0.09490990464645019,False
ID13,F,0.2583999999999378,-0.25234999999997854,-0.3708000000001448,0.5176328066303993,False
ID13,G,-0.11498999999992066,0.31359999999995125,0.38310000000024047,0.5082649605276124,False
ID13,H,0.0061000000000603904,-0.05905000000007021,0.10079999999993561,0.11698184688230925,False
ID14,A,0.9992999999999483,0.5484749999999963,-0.024800000000141154,1.1401931220740193,False
ID14,B,0.3924500000000535,0.16207500000001573,-0.3007999999999811,0.5203517542250008,False
ID14,C,-0.024379999999950996,0.075224999999989,-0.3135499999998501,0.32336788264282207,False
ID14,D,0.1875999999999749,0.17773500000001263,0.2185500000000502,0.33844880369860525,False
ID14,E,-0.007450000000062573,0.12159999999994398,0.08629999999993743,0.14929753012014801,False
ID14,F,-0.056050000000141154,-0.07679999999982101,-0.0036999999999807187,0.09515005254853089,False
ID14,G,-0.13763000000005832,0.45499999999992724,0.5627500000000509,0.7366509209931168,False
ID14,H,-0.021700000000009823,-0.0906999999999698,0.14959999999996398,0.17628822989633816,False
ID15,A,0.9113999999999578,0.5147450000000049,0.10245000000008986,1.051716871370307,False
