grid_mm,mask,version,ID,location,height,facing,mean_x,mean_y,mean_z,gdop,hdop,vdop,cond,radial_p95,pct_ge8
100.0,all8,v4-io,ID01,edge,low,ABEF,1339.0175007439827,766.8834986068538,129.2331742499558,1.112868309020996,0.8263576030731201,0.7453917264938354,2.1449925899505615,115.1088534573236,91.75686927560366
100.0,all8,v4-io,ID02,edge,mid,ABEF,1507.0711124056868,716.4300850182786,-868.6103357405455,1.1996190547943115,0.7892095446586609,0.9034568071365356,3.3917744159698486,101.46588053410308,95.67027477102414
100.0,all8,v4-io,ID03,edge,high,ABEF,1491.619118581302,655.9971491365872,-1798.1047371148002,1.1005553007125854,0.8480456471443176,0.7014559507369995,1.9509533643722534,115.56446212698349,92.2564529558701
100.0,all8,v4-io,ID04,edge,low,BCGF,2201.277217666929,1050.5786420763402,295.73289825998944,1.080354928970337,0.8362753391265869,0.6839666366577148,1.6015079021453857,108.77067421221275,93.83846794338052
100.0,all8,v4-io,ID05,edge,mid,BCGF,2240.371048649451,1125.6909974307723,-902.227785676734,1.1574640274047852,0.780273973941803,0.854924201965332,2.654937982559204,92.9528493350123,91.5
100.0,all8,v4-io,ID06,edge,high,BCGF,2214.562607525611,1091.593316936203,-1671.1105257891245,1.0896484851837158,0.8213574290275574,0.7160347104072571,1.7608851194381714,149.01037659410417,92.83930058284764
100.0,all8,v4-io,ID07,edge,low,CDHG,1767.346487139338,1616.57187591758,140.61404512006774,1.1203337907791138,0.8296090364456177,0.7529252767562866,2.261397361755371,142.19247577249772,90.84096586178184
100.0,all8,v4-io,ID08,edge,mid,CDHG,1584.357224519253,1708.1238792672357,-953.384806564461,1.1924395561218262,0.7932041883468628,0.8903590440750122,3.297849655151367,149.6550058641465,90.25811823480431
100.0,all8,v4-io,ID09,edge,high,CDHG,1615.989722214035,1698.2488648858075,-1385.5367770269222,1.155565619468689,0.8132631182670593,0.8209353685379028,2.775951862335205,101.40452454866414,93.42214820982517
100.0,all8,v4-io,ID10,edge,low,ADHE,703.3502828016352,1299.5397297098211,44.516674968173554,1.1125627756118774,0.8045178055763245,0.7684705853462219,2.0701956748962402,89.18581012874685,90.75770191507078
100.0,all8,v4-io,ID11,edge,mid,ADHE,705.7250145406726,1091.165468050263,-971.8269565202183,1.1568431854248047,0.7794229388237,0.854860246181488,2.58601713180542,82.23537267240161,91.84013322231472
100.0,all8,v4-io,ID12,edge,high,ADHE,711.3026756298295,1229.9314954331069,-1525.6999630850255,1.1206642389297485,0.8010149598121643,0.7837496399879456,2.1694793701171875,80.4570476336421,91.3405495420483
100.0,all8,v4-io,ID13,center,mid,ABEF,1525.3772925082587,1084.9599717274798,-888.8486984598887,1.1997261047363281,0.7842910885810852,0.9078711867332458,3.3677003383636475,129.35301641611318,91.66666666666666
100.0,all8,v4-io,ID14,center,mid,BCGF,1544.141978313697,1067.0701924047007,-898.230295390281,1.1997261047363281,0.7842910885810852,0.9078711867332458,3.3677003383636475,72.22045437214963,91.9233971690258
100.0,all8,v4-io,ID15,center,mid,CDHG,1501.1107914784156,1075.307267215994,-880.1568814353286,1.1997261047363281,0.7842910885810852,0.9078711867332458,3.3677003383636475,91.79708064770448,95.58701082431308
100.0,all8,v4-io,ID16,center,mid,ADHE,1544.5546210976731,1060.9555672643671,-947.66847998736,1.1997261047363281,0.7842910885810852,0.9078711867332458,3.3677003383636475,73.17561402236818,89.75853455453789
100.0,all8,v4-io,ID17,center,low,ABEF,1380.5200175577754,1081.025698467634,24.809441588108047,1.1212776899337769,0.8122988343238831,0.7729387283325195,2.2757842540740967,111.70623027627964,92.49374478732275
100.0,all8,v4-io,ID18,center,low,BCGF,1455.2468479812926,924.1520545772048,-0.0205933887045523,1.1243377923965454,0.8149160146713257,0.774627149105072,2.3222386837005615,75.1893906698287,92.91075896580485
100.0,all8,v4-io,ID19,center,low,CDHG,1651.1845802515977,1066.5794167760464,119.58967211377588,1.1069918870925903,0.820383608341217,0.743237316608429,2.0513193607330322,217.46153630377552,89.84179850124896
