timestamp,id,type,path,notes
2026-05-22T16:54:18+02:00,"SW01",sweep,"/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/erlangen_20260528_optitrack/sweep_SW01_1000_prewarm10_20260522_164025","sw_sets=1000; prewarm=10; rc=0"
2026-05-22T17:02:34+02:00,"US01",us30,"/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/erlangen_20260528_optitrack/us_US01_H_US30_20260522_170151/ultrasound_H.csv","anchor=H; duration_s=30; ant_center_offset_mm=107; rc=0"
2026-05-22T17:22:43+02:00,"R01","roto","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260522_171432","duration_s=120; targets=BS2DCE,BSDC91; rc=3"
2026-05-22T18:05:54+02:00,"R01","roto","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260522_180319","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-22T18:18:31+02:00,"R05","roto","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260522_181557","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
2026-05-22T18:24:40+02:00,"R05","roto","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260522_182206","duration_s=120; targets=BS2DCE,BSDC91; rc=0"
