host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
5e-05,1777918947.864249,12426,,BSF66F,,f,0,0,3582,3582,100,1,O,100,0,640,8
5e-05,1777918947.864249,12426,,BSF66F,,f,0,1,3768,3768,100,1,O,100,0,640,8
5e-05,1777918947.864249,12426,,BSF66F,,f,0,2,2620,2620,100,1,O,100,0,640,8
5e-05,1777918947.864249,12426,,BSF66F,,f,0,3,2666,2666,100,1,O,100,0,640,8
5e-05,1777918947.864249,12426,,BSF66F,,f,0,4,3383,3383,100,1,O,100,0,640,8
5e-05,1777918947.864249,12426,,BSF66F,,f,0,5,3201,3201,100,1,O,100,0,640,8
5e-05,1777918947.864249,12426,,BSF66F,,f,0,6,2220,2220,100,1,O,100,0,640,8
5e-05,1777918947.864249,12426,,BSF66F,,f,0,7,0,0,0,0,T,100,0,640,8
0.074815,1777918947.939014,12427,,BSF66F,,f,0,0,3558,3558,100,1,O,100,0,671,8
0.074815,1777918947.939014,12427,,BSF66F,,f,0,1,3762,3762,100,1,O,100,0,671,8
0.074815,1777918947.939014,12427,,BSF66F,,f,0,2,2625,2625,100,1,O,100,0,671,8
0.074815,1777918947.939014,12427,,BSF66F,,f,0,3,2884,2884,100,1,O,100,0,671,8
0.074815,1777918947.939014,12427,,BSF66F,,f,0,4,3320,3320,100,1,O,100,0,671,8
0.074815,1777918947.939014,12427,,BSF66F,,f,0,5,3306,3306,100,1,O,100,0,671,8
0.074815,1777918947.939014,12427,,BSF66F,,f,0,6,2165,2165,100,1,O,100,0,671,8
0.074815,1777918947.939014,12427,,BSF66F,,f,0,7,0,0,0,0,T,100,0,671,8
0.1726,1777918948.036799,12428,,BSF66F,,f,0,0,3576,3576,100,1,O,100,0,671,8
0.1726,1777918948.036799,12428,,BSF66F,,f,0,1,3765,3765,100,1,O,100,0,671,8
0.1726,1777918948.036799,12428,,BSF66F,,f,0,2,2661,2661,100,1,O,100,0,671,8
0.1726,1777918948.036799,12428,,BSF66F,,f,0,3,2964,2964,100,1,O,100,0,671,8
0.1726,1777918948.036799,12428,,BSF66F,,f,0,4,3355,3355,100,1,O,100,0,671,8
0.1726,1777918948.036799,12428,,BSF66F,,f,0,5,3221,3221,100,1,O,100,0,671,8
0.1726,1777918948.036799,12428,,BSF66F,,f,0,6,2150,2150,100,1,O,100,0,671,8
0.1726,1777918948.036799,12428,,BSF66F,,f,0,7,0,0,0,0,T,100,0,671,8
0.277286,1777918948.141485,12429,,BSF66F,,f,0,0,3631,3631,100,1,O,100,0,671,8
0.277286,1777918948.141485,12429,,BSF66F,,f,0,1,3785,3785,100,1,O,100,0,671,8
0.277286,1777918948.141485,12429,,BSF66F,,f,0,2,2588,2588,100,1,O,100,0,671,8
0.277286,1777918948.141485,12429,,BSF66F,,f,0,3,2763,2763,100,1,O,100,0,671,8
0.277286,1777918948.141485,12429,,BSF66F,,f,0,4,3343,3343,100,1,O,100,0,671,8
0.277286,1777918948.141485,12429,,BSF66F,,f,0,5,3366,3366,100,1,O,100,0,671,8
0.277286,1777918948.141485,12429,,BSF66F,,f,0,6,2191,2191,100,1,O,100,0,671,8
0.277286,1777918948.141485,12429,,BSF66F,,f,0,7,0,0,0,0,T,100,0,671,8
0.382364,1777918948.246563,12430,,BSF66F,,f,0,0,3553,3553,100,1,O,100,0,671,8
0.382364,1777918948.246563,12430,,BSF66F,,f,0,1,3776,3776,100,1,O,100,0,671,8
0.382364,1777918948.246563,12430,,BSF66F,,f,0,2,2661,2661,100,1,O,100,0,671,8
0.382364,1777918948.246563,12430,,BSF66F,,f,0,3,2835,2835,100,1,O,100,0,671,8
0.382364,1777918948.246563,12430,,BSF66F,,f,0,4,3358,3358,100,1,O,100,0,671,8
0.382364,1777918948.246563,12430,,BSF66F,,f,0,5,3270,3270,100,1,O,100,0,671,8
0.382364,1777918948.246563,12430,,BSF66F,,f,0,6,2179,2179,100,1,O,100,0,671,8
0.382364,1777918948.246563,12430,,BSF66F,,f,0,7,0,0,0,0,T,100,0,671,8
0.533796,1777918948.397995,12431,,BSF66F,,f,0,0,3580,3580,100,1,O,100,0,43823,8
0.533796,1777918948.397995,12431,,BSF66F,,f,0,1,3777,3777,100,1,O,100,0,43823,8
0.533796,1777918948.397995,12431,,BSF66F,,f,0,2,2643,2643,100,1,O,100,0,43823,8
0.533796,1777918948.397995,12431,,BSF66F,,f,0,3,2786,2786,100,1,O,100,0,43823,8
0.533796,1777918948.397995,12431,,BSF66F,,f,0,4,3384,3384,100,1,O,100,0,43823,8
0.533796,1777918948.397995,12431,,BSF66F,,f,0,5,3295,3295,100,1,O,100,0,43823,8
0.533796,1777918948.397995,12431,,BSF66F,,f,0,6,2185,2185,100,1,O,100,0,43823,8
0.533796,1777918948.397995,12431,,BSF66F,,f,0,7,2436,2436,9,1,O,100,0,43823,8
0.577414,1777918948.441613,12432,,BSF66F,,f,0,0,3584,3584,100,1,O,100,0,671,8
0.577414,1777918948.441613,12432,,BSF66F,,f,0,1,3748,3748,100,1,O,100,0,671,8
0.577414,1777918948.441613,12432,,BSF66F,,f,0,2,2595,2595,100,1,O,100,0,671,8
0.577414,1777918948.441613,12432,,BSF66F,,f,0,3,2950,2950,100,1,O,100,0,671,8
0.577414,1777918948.441613,12432,,BSF66F,,f,0,4,3357,3357,100,1,O,100,0,671,8
0.577414,1777918948.441613,12432,,BSF66F,,f,0,5,3191,3191,100,1,O,100,0,671,8
0.577414,1777918948.441613,12432,,BSF66F,,f,0,6,2186,2186,100,1,O,100,0,671,8
0.577414,1777918948.441613,12432,,BSF66F,,f,0,7,0,2436,8,0,T,100,0,671,8
0.674933,1777918948.539132,12433,,BSF66F,,f,0,0,3533,3533,100,1,O,100,0,671,8
0.674933,1777918948.539132,12433,,BSF66F,,f,0,1,3794,3794,100,1,O,100,0,671,8
0.674933,1777918948.539132,12433,,BSF66F,,f,0,2,2652,2652,100,1,O,100,0,671,8
0.674933,1777918948.539132,12433,,BSF66F,,f,0,3,2870,2870,100,1,O,100,0,671,8
0.674933,1777918948.539132,12433,,BSF66F,,f,0,4,3312,3312,100,1,O,100,0,671,8
0.674933,1777918948.539132,12433,,BSF66F,,f,0,5,3283,3283,100,1,O,100,0,671,8
0.674933,1777918948.539132,12433,,BSF66F,,f,0,6,2156,2156,100,1,O,100,0,671,8
0.674933,1777918948.539132,12433,,BSF66F,,f,0,7,0,2436,7,0,T,100,0,671,8
0.772464,1777918948.636663,12434,,BSF66F,,f,0,0,3563,3563,100,1,O,100,0,671,8
0.772464,1777918948.636663,12434,,BSF66F,,f,0,1,3777,3777,100,1,O,100,0,671,8
0.772464,1777918948.636663,12434,,BSF66F,,f,0,2,2674,2674,100,1,O,100,0,671,8
0.772464,1777918948.636663,12434,,BSF66F,,f,0,3,2765,2765,100,1,O,100,0,671,8
0.772464,1777918948.636663,12434,,BSF66F,,f,0,4,3296,3296,100,1,O,100,0,671,8
0.772464,1777918948.636663,12434,,BSF66F,,f,0,5,3343,3343,100,1,O,100,0,671,8
0.772464,1777918948.636663,12434,,BSF66F,,f,0,6,2114,2114,100,1,O,100,0,671,8
0.772464,1777918948.636663,12434,,BSF66F,,f,0,7,0,2436,7,0,T,100,0,671,8
0.877371,1777918948.74157,12435,,BSF66F,,f,0,0,3630,3630,100,1,O,100,0,671,8
0.877371,1777918948.74157,12435,,BSF66F,,f,0,1,3786,3786,100,1,O,100,0,671,8
0.877371,1777918948.74157,12435,,BSF66F,,f,0,2,2668,2668,100,1,O,100,0,671,8
0.877371,1777918948.74157,12435,,BSF66F,,f,0,3,2698,2698,100,1,O,100,0,671,8
0.877371,1777918948.74157,12435,,BSF66F,,f,0,4,3375,3375,100,1,O,100,0,671,8
0.877371,1777918948.74157,12435,,BSF66F,,f,0,5,3256,3256,100,1,O,100,0,671,8
0.877371,1777918948.74157,12435,,BSF66F,,f,0,6,2155,2155,100,1,O,100,0,671,8
0.877371,1777918948.74157,12435,,BSF66F,,f,0,7,0,2436,6,0,T,100,0,671,8
0.974774,1777918948.838973,12436,,BSF66F,,f,0,0,3551,3551,100,1,O,100,0,671,8
0.974774,1777918948.838973,12436,,BSF66F,,f,0,1,3776,3776,100,1,O,100,0,671,8
0.974774,1777918948.838973,12436,,BSF66F,,f,0,2,2646,2646,100,1,O,100,0,671,8
0.974774,1777918948.838973,12436,,BSF66F,,f,0,3,2816,2816,100,1,O,100,0,671,8
0.974774,1777918948.838973,12436,,BSF66F,,f,0,4,3296,3296,100,1,O,100,0,671,8
0.974774,1777918948.838973,12436,,BSF66F,,f,0,5,3256,3256,100,1,O,100,0,671,8
0.974774,1777918948.838973,12436,,BSF66F,,f,0,6,2163,2163,100,1,O,100,0,671,8
0.974774,1777918948.838973,12436,,BSF66F,,f,0,7,0,2436,6,0,T,100,0,671,8
1.080008,1777918948.944207,12437,,BSF66F,,f,0,0,3563,3563,100,1,O,100,0,701,8
1.080008,1777918948.944207,12437,,BSF66F,,f,0,1,3757,3757,100,1,O,100,0,701,8
1.080008,1777918948.944207,12437,,BSF66F,,f,0,2,2641,2641,100,1,O,100,0,701,8
1.080008,1777918948.944207,12437,,BSF66F,,f,0,3,2932,2932,100,1,O,100,0,701,8
1.080008,1777918948.944207,12437,,BSF66F,,f,0,4,3290,3290,100,1,O,100,0,701,8
1.080008,1777918948.944207,12437,,BSF66F,,f,0,5,3247,3247,100,1,O,100,0,701,8
1.080008,1777918948.944207,12437,,BSF66F,,f,0,6,2145,2145,100,1,O,100,0,701,8
1.080008,1777918948.944207,12437,,BSF66F,,f,0,7,2457,2457,11,1,O,100,0,701,8
1.177301,1777918949.0415,12438,,BSF66F,,f,0,0,3614,3614,100,1,O,100,0,671,8
1.177301,1777918949.0415,12438,,BSF66F,,f,0,1,3755,3755,100,1,O,100,0,671,8
1.177301,1777918949.0415,12438,,BSF66F,,f,0,2,2605,2605,100,1,O,100,0,671,8
1.177301,1777918949.0415,12438,,BSF66F,,f,0,3,2954,2954,100,1,O,100,0,671,8
1.177301,1777918949.0415,12438,,BSF66F,,f,0,4,3332,3332,100,1,O,100,0,671,8
1.177301,1777918949.0415,12438,,BSF66F,,f,0,5,3148,3148,100,1,O,100,0,671,8
1.177301,1777918949.0415,12438,,BSF66F,,f,0,6,2148,2148,100,1,O,100,0,671,8
1.177301,1777918949.0415,12438,,BSF66F,,f,0,7,0,2457,11,0,T,100,0,671,8
1.274817,1777918949.139016,12439,,BSF66F,,f,0,0,3583,3583,100,1,O,100,0,671,8
1.274817,1777918949.139016,12439,,BSF66F,,f,0,1,3787,3787,100,1,O,100,0,671,8
1.274817,1777918949.139016,12439,,BSF66F,,f,0,2,2676,2676,100,1,O,100,0,671,8
1.274817,1777918949.139016,12439,,BSF66F,,f,0,3,2792,2792,100,1,O,100,0,671,8
1.274817,1777918949.139016,12439,,BSF66F,,f,0,4,3314,3314,100,1,O,100,0,671,8
1.274817,1777918949.139016,12439,,BSF66F,,f,0,5,3268,3268,100,1,O,100,0,671,8
1.274817,1777918949.139016,12439,,BSF66F,,f,0,6,2166,2166,100,1,O,100,0,671,8
1.274817,1777918949.139016,12439,,BSF66F,,f,0,7,0,2457,10,0,T,100,0,671,8
1.372241,1777918949.23644,12440,,BSF66F,,f,0,0,3578,3578,100,1,O,100,0,671,8
1.372241,1777918949.23644,12440,,BSF66F,,f,0,1,3764,3764,100,1,O,100,0,671,8
1.372241,1777918949.23644,12440,,BSF66F,,f,0,2,2614,2614,100,1,O,100,0,671,8
1.372241,1777918949.23644,12440,,BSF66F,,f,0,3,2863,2863,100,1,O,100,0,671,8
1.372241,1777918949.23644,12440,,BSF66F,,f,0,4,3357,3357,100,1,O,100,0,671,8
1.372241,1777918949.23644,12440,,BSF66F,,f,0,5,3313,3313,100,1,O,100,0,671,8
1.372241,1777918949.23644,12440,,BSF66F,,f,0,6,2198,2198,100,1,O,100,0,671,8
1.372241,1777918949.23644,12440,,BSF66F,,f,0,7,0,2457,10,0,T,100,0,671,8
1.525373,1777918949.389572,12441,,BSF66F,,f,0,0,3645,3645,100,1,O,100,0,43884,8
1.525373,1777918949.389572,12441,,BSF66F,,f,0,1,3776,3776,100,1,O,100,0,43884,8
1.525373,1777918949.389572,12441,,BSF66F,,f,0,2,2645,2645,100,1,O,100,0,43884,8
1.525373,1777918949.389572,12441,,BSF66F,,f,0,3,2943,2943,100,1,O,100,0,43884,8
1.525373,1777918949.389572,12441,,BSF66F,,f,0,4,3295,3295,100,1,O,100,0,43884,8
1.525373,1777918949.389572,12441,,BSF66F,,f,0,5,3281,3281,100,1,O,100,0,43884,8
1.525373,1777918949.389572,12441,,BSF66F,,f,0,6,2079,2079,100,1,O,100,0,43884,8
1.525373,1777918949.389572,12441,,BSF66F,,f,0,7,0,2457,9,0,T,100,0,43884,8
1.57478,1777918949.438979,12442,,BSF66F,,f,0,0,3560,3560,100,1,O,100,0,671,8
1.57478,1777918949.438979,12442,,BSF66F,,f,0,1,3782,3782,100,1,O,100,0,671,8
1.57478,1777918949.438979,12442,,BSF66F,,f,0,2,2623,2623,100,1,O,100,0,671,8
1.57478,1777918949.438979,12442,,BSF66F,,f,0,3,2888,2888,100,1,O,100,0,671,8
1.57478,1777918949.438979,12442,,BSF66F,,f,0,4,3373,3373,100,1,O,100,0,671,8
