version,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v1-old,T1,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,29.051378695780997,1.5155498742221383,median,1201,1201,1.0,ok,1362.4432881712426,1483.9229992535159,-55.48405534240675,1363.2696935415029,1487.2452818410336,-60.358022570756255,1362.4432881712426,1483.9229992535159,-55.48405534240675,20.65292988768946,33.582864060610106,50.527650072232674,64.36514396202011,46.999985124418934,120.93886157552508,8.0,8.0,99.75020815986679,91.75686927560366,85.94227243856011,160.0823891038701,0,{},-483.5718841885357,-10.073871439148576,-389.27274282508483,-542.215344349341,182.54280058407934,-383.3240609304319,58.64346016080526,-192.61667202322792,-5.948681894652907,58.94439952969005,192.61667202322792,201.4339211186127,-1.0000000000000009,1.0,0.9549735987772423,889.8367413746068,40.06614613988432,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6572220380767959,0.6572220380767959,median,1201,1201,1.0,ok,1489.2158048170736,1539.7670174432783,1011.1524694824354,1489.5179675090683,1539.600083439699,1011.2068942388706,1489.2158048170736,1539.7670174432783,1011.1524694824354,24.39845901108192,32.271098191109445,46.55288972121549,61.67659404733225,49.152120733971984,108.01072762494073,8.0,8.0,99.91673605328893,95.67027477102414,89.24682611233601,152.63051485172826,0,{},-527.7098301387657,1055.5046413947266,-249.6390214367541,-543.22998,1105.589,-259.92136,15.520149861234245,-50.08435860527334,10.2823385632459,18.61723765880382,50.08435860527334,53.43261658337537,-1.0000000000000009,1.0,0.9549735987772423,461.6346339824702,20.785746248015595,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6213212809211015,0.6213212809211015,median,1201,1201,1.0,ok,1463.4008189553153,1601.062486303027,1991.364121392173,1461.399305637004,1605.4528975054827,1986.4953305903352,1463.4008189553153,1601.062486303027,1991.364121392173,25.63099146419872,38.253480541216604,52.73610137681971,70.34457886250621,50.44500850161102,138.7060692544436,8.0,8.0,100.0,92.2564529558701,156.4310687706389,203.3812042073185,0,{},-568.2475553168092,2037.0288978803687,-263.96582516587,-554.00287,1625.5614500000001,-256.2951,-14.244685316809182,411.4674478803686,-7.67072516587001,16.178723198856904,411.4674478803686,411.7853952601149,-1.0000000000000009,1.0,0.9549735987772423,813.3092827400905,36.620390082848594,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.6855830977794,1.6855830977794,median,1201,1201,1.0,ok,2229.286530499656,1192.3362634083578,-171.78591559815484,2230.691065555323,1195.0987611532485,-173.05067662778978,2229.286530499656,1192.3362634083578,-171.78591559815484,19.44077950576895,25.25242250162536,50.40710519044036,59.73029998792778,37.279401864601816,120.4269840136649,8.0,8.0,100.0,93.83846794338052,84.18360075275545,118.26527210817531,0,{},-255.7350944347852,-144.92830985050995,493.83021361073224,-321.178815,182.16379,479.93381999999997,65.44372056521479,-327.09209985050995,13.896393610732275,66.90284236713951,327.09209985050995,333.8640922612348,-1.0000000000000009,1.0,0.9549735987772423,1047.8906733259494,47.18274589475991,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,"3,4,2,0,1",2.0942332073721013,5.490229164285438,0.8401003929094628,median,1200,1200,1.0,ok,2256.773048119716,1123.3037559440504,1172.7726022996444,2256.798116141367,1122.3688942655072,1173.0947862862035,2256.773048119716,1123.3037559440504,1172.7726022996444,20.552824401699425,30.652251340113715,44.78015381177371,58.03636511529318,47.015251082421884,101.66082267496928,8.0,8.0,99.75,91.5,152.8532760108368,238.9767971554012,0,{},-163.0417642910104,1197.411288559335,547.5977956371535,-184.9818897969324,1103.5866165595767,473.70402893394925,21.940125505921998,93.82467199975827,73.89376670320422,77.08215010495738,93.82467199975827,121.42786723263077,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.4652634113752043,1.4652634113752043,median,1201,1201,1.0,ok,2176.620403171784,1183.4048831519594,1898.849853208205,2178.106349549543,1179.7702600368973,1896.3255304140864,2176.620403171784,1183.4048831519594,1898.849853208205,27.069191263815586,36.101814556589076,35.52407047626864,57.61798712687997,40.951225431274224,95.87324573974436,8.0,8.0,99.83347210657784,92.83930058284763,85.96919721888428,173.16850446095188,0,{},-203.4508992060414,1925.6515583409582,475.0858824466268,-193.231255,1684.95255,476.52297999999996,-10.219644206041409,240.69900834095824,-1.437097553373178,10.32019268599123,240.69900834095824,240.92015065867088,-1.0000000000000009,1.0,0.9549735987772423,1013.9317064581626,45.65369582746061,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,3.010748996927397,3.010748996927397,median,1201,1201,1.0,ok,1792.3592728152244,634.0153052669381,-61.83756954171735,1792.450706414493,632.5408128165379,-54.54212577290419,1792.3592728152244,634.0153052669381,-61.83756954171735,16.165714856226234,25.533245002164794,70.31964434096749,76.89951433700232,58.223017862963985,135.11006456104724,8.0,8.0,100.0,90.84096586178185,79.42566486316261,184.79469292774908,0,{},333.838346017542,-39.91915882837209,98.74465816361976,352.14755,211.565355,53.795866000000004,-18.30920398245803,-251.4845138283721,44.94879216361976,48.534738769664166,251.4845138283721,256.12512872213887,-1.0000000000000009,1.0,0.9549735987772423,906.6934696461826,40.825143950343296,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,0.8379427491692439,0.8379427491692439,median,1201,1201,1.0,ok,1567.0142159710617,532.1832184594246,1093.9676460931828,1564.7271491728798,526.2883154752242,1092.793766235312,1567.0142159710617,532.1832184594246,1093.9676460931828,33.3604353968685,47.01723778884326,59.73498014943024,83.26563338056877,61.05444286995808,144.9573541553854,8.0,8.0,100.0,90.25811823480433,143.41433568494568,183.63280639899975,0,{},473.34594854966736,1116.762717258659,-100.40486205682714,391.90054,1132.2804,-71.53192899999999,81.44540854966738,-15.517682741341105,-28.87293305682715,86.41180959293847,15.517682741341105,87.79407334659425,-1.0000000000000009,1.0,0.9549735987772423,557.6228692802323,25.107751043197105,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.1233421057233244,1.1233421057233244,median,1201,1201,1.0,ok,1578.7817670210054,539.5802308849507,1591.7424691401027,1579.0469685317917,541.0272030260328,1593.9068704561384,1578.7817670210054,539.5802308849507,1591.7424691401027,32.443046952240145,35.145650626513984,47.98276660949118,67.80090440607995,51.06993179342857,120.54639475689268,8.0,8.0,99.91673605328893,93.42214820982515,150.83816874170807,229.1783629566829,0,{},474.68405954541356,1614.359724327282,-81.21128174358887,408.80994,1568.1853500000002,-62.425788499999996,65.87411954541358,46.17437432728184,-18.785493243588874,68.50032395754317,46.17437432728184,82.6097284029206,-1.0000000000000009,1.0,0.9549735987772423,828.1828777899989,37.29009454119059,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.700334281718746,1.700334281718746,median,1201,1201,1.0,ok,705.1188310340165,948.9125723996978,30.83334033390467,703.7587533039072,951.7018560250675,29.701434130411112,705.1188310340165,948.9125723996978,30.83334033390467,23.579495127664092,24.431680551776743,37.90038508792026,50.99264575505424,36.423197390098636,94.60392696266784,8.0,8.0,99.91673605328893,90.75770191507078,76.1536457092655,124.01712165217337,0,{},97.74564736853563,75.0092931077406,-1006.1950022747462,65.499245,238.64973,-938.19342,32.24640236853563,-163.6404368922594,-68.00158227474628,75.2598542224378,163.6404368922594,180.1172902413095,-1.0000000000000009,1.0,0.9549735987772423,1028.888366883956,46.327140420744925,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
