host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
4.736535,1777921132.516815,16361,,BSF66F,,f,0,0,2994,2994,100,1,O,96,0,701,8
4.736535,1777921132.516815,16361,,BSF66F,,f,0,1,2666,2666,100,1,O,96,0,701,8
4.736535,1777921132.516815,16361,,BSF66F,,f,0,2,2737,2737,100,1,O,96,0,701,8
4.736535,1777921132.516815,16361,,BSF66F,,f,0,3,3139,3139,100,1,O,96,0,701,8
4.736535,1777921132.516815,16361,,BSF66F,,f,0,4,2868,2868,100,1,O,96,0,701,8
4.736535,1777921132.516815,16361,,BSF66F,,f,0,5,2497,2497,100,1,O,96,0,701,8
4.736535,1777921132.516815,16361,,BSF66F,,f,0,6,2485,2485,100,1,O,96,0,701,8
4.736535,1777921132.516815,16361,,BSF66F,,f,0,7,3042,3042,72,1,O,96,0,701,8
4.876285,1777921132.656565,16362,,BSF66F,,f,0,0,2981,2981,100,1,O,96,0,671,8
4.876285,1777921132.656565,16362,,BSF66F,,f,0,1,2683,2683,100,1,O,96,0,671,8
4.876285,1777921132.656565,16362,,BSF66F,,f,0,2,2745,2745,100,1,O,96,0,671,8
4.876285,1777921132.656565,16362,,BSF66F,,f,0,3,3289,3289,100,1,O,96,0,671,8
4.876285,1777921132.656565,16362,,BSF66F,,f,0,4,2938,2938,100,1,O,96,0,671,8
4.876285,1777921132.656565,16362,,BSF66F,,f,0,5,2519,2519,100,1,O,96,0,671,8
4.876285,1777921132.656565,16362,,BSF66F,,f,0,6,2492,2492,100,1,O,96,0,671,8
4.876285,1777921132.656565,16362,,BSF66F,,f,0,7,2994,2994,73,1,O,96,0,671,8
4.935954,1777921132.716234,16363,,BSF66F,,f,0,0,3025,3025,100,1,O,100,0,671,8
4.935954,1777921132.716234,16363,,BSF66F,,f,0,1,2645,2645,100,1,O,100,0,671,8
4.935954,1777921132.716234,16363,,BSF66F,,f,0,2,2739,2739,100,1,O,100,0,671,8
4.935954,1777921132.716234,16363,,BSF66F,,f,0,3,3287,3287,100,1,O,100,0,671,8
4.935954,1777921132.716234,16363,,BSF66F,,f,0,4,2854,2854,100,1,O,100,0,671,8
4.935954,1777921132.716234,16363,,BSF66F,,f,0,5,2753,2753,100,1,O,100,0,671,8
4.935954,1777921132.716234,16363,,BSF66F,,f,0,6,2523,2523,100,1,O,100,0,671,8
4.935954,1777921132.716234,16363,,BSF66F,,f,0,7,0,2994,70,0,T,100,0,671,8
8.052508,1777921135.832788,16364,,BSF66F,,f,0,0,3013,3013,100,1,O,100,0,44036,8
8.052508,1777921135.832788,16364,,BSF66F,,f,0,1,2679,2679,100,1,O,100,0,44036,8
8.052508,1777921135.832788,16364,,BSF66F,,f,0,2,2734,2734,100,1,O,100,0,44036,8
8.052508,1777921135.832788,16364,,BSF66F,,f,0,3,3171,3171,100,1,O,100,0,44036,8
8.052508,1777921135.832788,16364,,BSF66F,,f,0,4,2876,2876,100,1,O,100,0,44036,8
8.052508,1777921135.832788,16364,,BSF66F,,f,0,5,2578,2578,100,1,O,100,0,44036,8
8.052508,1777921135.832788,16364,,BSF66F,,f,0,6,2494,2494,100,1,O,100,0,44036,8
8.052508,1777921135.832788,16364,,BSF66F,,f,0,7,3021,3021,100,1,O,100,0,44036,8
8.109285,1777921135.889565,16365,,BSF66F,,f,0,0,2988,2988,100,1,O,100,0,671,8
8.109285,1777921135.889565,16365,,BSF66F,,f,0,1,2683,2683,100,1,O,100,0,671,8
8.109285,1777921135.889565,16365,,BSF66F,,f,0,2,2692,2692,100,1,O,100,0,671,8
8.109285,1777921135.889565,16365,,BSF66F,,f,0,3,3248,3248,100,1,O,100,0,671,8
8.109285,1777921135.889565,16365,,BSF66F,,f,0,4,2895,2895,100,1,O,100,0,671,8
8.109285,1777921135.889565,16365,,BSF66F,,f,0,5,2527,2527,100,1,O,100,0,671,8
8.109285,1777921135.889565,16365,,BSF66F,,f,0,6,2509,2509,100,1,O,100,0,671,8
8.109285,1777921135.889565,16365,,BSF66F,,f,0,7,3103,3103,100,1,O,100,0,671,8
8.1779,1777921135.95818,16366,,BSF66F,,f,0,0,3029,3029,100,1,O,100,0,701,8
8.1779,1777921135.95818,16366,,BSF66F,,f,0,1,2645,2645,100,1,O,100,0,701,8
8.1779,1777921135.95818,16366,,BSF66F,,f,0,2,2687,2687,100,1,O,100,0,701,8
8.1779,1777921135.95818,16366,,BSF66F,,f,0,3,3323,3323,100,1,O,100,0,701,8
8.1779,1777921135.95818,16366,,BSF66F,,f,0,4,2876,2876,100,1,O,100,0,701,8
8.1779,1777921135.95818,16366,,BSF66F,,f,0,5,2515,2515,100,1,O,100,0,701,8
8.1779,1777921135.95818,16366,,BSF66F,,f,0,6,2553,2553,100,1,O,100,0,701,8
8.1779,1777921135.95818,16366,,BSF66F,,f,0,7,3116,3116,100,1,O,100,0,701,8
8.26778,1777921136.04806,16367,,BSF66F,,f,0,0,3006,3006,100,1,O,100,0,701,8
8.26778,1777921136.04806,16367,,BSF66F,,f,0,1,2731,2731,100,1,O,100,0,701,8
8.26778,1777921136.04806,16367,,BSF66F,,f,0,2,2708,2708,100,1,O,100,0,701,8
8.26778,1777921136.04806,16367,,BSF66F,,f,0,3,3055,3055,100,1,O,100,0,701,8
8.26778,1777921136.04806,16367,,BSF66F,,f,0,4,2855,2855,100,1,O,100,0,701,8
8.26778,1777921136.04806,16367,,BSF66F,,f,0,5,2595,2595,100,1,O,100,0,701,8
8.26778,1777921136.04806,16367,,BSF66F,,f,0,6,2466,2466,100,1,O,100,0,701,8
8.26778,1777921136.04806,16367,,BSF66F,,f,0,7,3060,3060,100,1,O,100,0,701,8
8.379657,1777921136.159937,16368,,BSF66F,,f,0,0,3029,3029,100,1,O,100,0,671,8
8.379657,1777921136.159937,16368,,BSF66F,,f,0,1,2708,2708,100,1,O,100,0,671,8
8.379657,1777921136.159937,16368,,BSF66F,,f,0,2,2718,2718,100,1,O,100,0,671,8
8.379657,1777921136.159937,16368,,BSF66F,,f,0,3,3133,3133,100,1,O,100,0,671,8
8.379657,1777921136.159937,16368,,BSF66F,,f,0,4,2832,2832,100,1,O,100,0,671,8
8.379657,1777921136.159937,16368,,BSF66F,,f,0,5,2475,2475,100,1,O,100,0,671,8
8.379657,1777921136.159937,16368,,BSF66F,,f,0,6,2455,2455,100,1,O,100,0,671,8
8.379657,1777921136.159937,16368,,BSF66F,,f,0,7,0,3060,80,0,T,100,0,671,8
8.512744,1777921136.293024,16369,,BSF66F,,f,0,0,3025,3025,100,1,O,100,0,579,8
8.512744,1777921136.293024,16369,,BSF66F,,f,0,1,2666,2666,100,1,O,100,0,579,8
8.512744,1777921136.293024,16369,,BSF66F,,f,0,2,2711,2711,100,1,O,100,0,579,8
8.512744,1777921136.293024,16369,,BSF66F,,f,0,3,3134,3134,100,1,O,100,0,579,8
8.512744,1777921136.293024,16369,,BSF66F,,f,0,4,2858,2858,100,1,O,100,0,579,8
8.512744,1777921136.293024,16369,,BSF66F,,f,0,5,2546,2546,100,1,O,100,0,579,8
8.512744,1777921136.293024,16369,,BSF66F,,f,0,6,2503,2503,100,1,O,100,0,579,8
8.512744,1777921136.293024,16369,,BSF66F,,f,0,7,0,3060,66,0,T,100,0,579,8
8.574431,1777921136.354711,16370,,BSF66F,,f,0,0,3012,3012,100,1,O,100,0,579,8
8.574431,1777921136.354711,16370,,BSF66F,,f,0,1,2673,2673,100,1,O,100,0,579,8
8.574431,1777921136.354711,16370,,BSF66F,,f,0,2,2670,2670,100,1,O,100,0,579,8
8.574431,1777921136.354711,16370,,BSF66F,,f,0,3,3249,3249,100,1,O,100,0,579,8
8.574431,1777921136.354711,16370,,BSF66F,,f,0,4,2892,2892,100,1,O,100,0,579,8
8.574431,1777921136.354711,16370,,BSF66F,,f,0,5,2574,2574,100,1,O,100,0,579,8
8.574431,1777921136.354711,16370,,BSF66F,,f,0,6,2532,2532,100,1,O,100,0,579,8
8.574431,1777921136.354711,16370,,BSF66F,,f,0,7,0,3060,57,0,T,100,0,579,8
8.730134,1777921136.510414,16371,,BSF66F,,f,0,0,2988,2988,100,1,O,100,0,671,8
8.730134,1777921136.510414,16371,,BSF66F,,f,0,1,2666,2666,100,1,O,100,0,671,8
8.730134,1777921136.510414,16371,,BSF66F,,f,0,2,2668,2668,100,1,O,100,0,671,8
8.730134,1777921136.510414,16371,,BSF66F,,f,0,3,3267,3267,100,1,O,100,0,671,8
8.730134,1777921136.510414,16371,,BSF66F,,f,0,4,2879,2879,100,1,O,100,0,671,8
8.730134,1777921136.510414,16371,,BSF66F,,f,0,5,2490,2490,100,1,O,100,0,671,8
8.730134,1777921136.510414,16371,,BSF66F,,f,0,6,2513,2513,100,1,O,100,0,671,8
8.730134,1777921136.510414,16371,,BSF66F,,f,0,7,0,3060,50,0,T,100,0,671,8
8.858776,1777921136.639056,16372,,BSF66F,,f,0,0,2967,2967,100,1,O,100,0,640,8
8.858776,1777921136.639056,16372,,BSF66F,,f,0,1,2706,2706,100,1,O,100,0,640,8
8.858776,1777921136.639056,16372,,BSF66F,,f,0,2,2702,2702,100,1,O,100,0,640,8
8.858776,1777921136.639056,16372,,BSF66F,,f,0,3,3205,3205,100,1,O,100,0,640,8
8.858776,1777921136.639056,16372,,BSF66F,,f,0,4,2870,2870,100,1,O,100,0,640,8
8.858776,1777921136.639056,16372,,BSF66F,,f,0,5,2547,2547,100,1,O,100,0,640,8
8.858776,1777921136.639056,16372,,BSF66F,,f,0,6,2482,2482,100,1,O,100,0,640,8
8.858776,1777921136.639056,16372,,BSF66F,,f,0,7,0,3060,44,0,T,100,0,640,8
8.862175,1777921136.642455,16373,,BSF66F,,f,0,0,2984,2984,100,1,O,100,0,671,8
8.862175,1777921136.642455,16373,,BSF66F,,f,0,1,2647,2647,100,1,O,100,0,671,8
8.862175,1777921136.642455,16373,,BSF66F,,f,0,2,2679,2679,100,1,O,100,0,671,8
8.862175,1777921136.642455,16373,,BSF66F,,f,0,3,3069,3069,100,1,O,100,0,671,8
8.862175,1777921136.642455,16373,,BSF66F,,f,0,4,2908,2908,100,1,O,100,0,671,8
8.862175,1777921136.642455,16373,,BSF66F,,f,0,5,2515,2515,100,1,O,100,0,671,8
8.862175,1777921136.642455,16373,,BSF66F,,f,0,6,2532,2532,100,1,O,100,0,671,8
8.862175,1777921136.642455,16373,,BSF66F,,f,0,7,0,3060,40,0,T,100,0,671,8
9.083272,1777921136.863552,16374,,BSF66F,,f,0,0,3019,3019,100,1,O,100,0,43945,8
9.083272,1777921136.863552,16374,,BSF66F,,f,0,1,2687,2687,100,1,O,100,0,43945,8
9.083272,1777921136.863552,16374,,BSF66F,,f,0,2,2689,2689,100,1,O,100,0,43945,8
9.083272,1777921136.863552,16374,,BSF66F,,f,0,3,3231,3231,100,1,O,100,0,43945,8
9.083272,1777921136.863552,16374,,BSF66F,,f,0,4,2891,2891,100,1,O,100,0,43945,8
9.083272,1777921136.863552,16374,,BSF66F,,f,0,5,2480,2480,100,1,O,100,0,43945,8
9.083272,1777921136.863552,16374,,BSF66F,,f,0,6,2466,2466,100,1,O,100,0,43945,8
9.083272,1777921136.863552,16374,,BSF66F,,f,0,7,0,3060,36,0,T,100,0,43945,8
9.086758,1777921136.867038,16375,,BSF66F,,f,0,0,3009,3009,100,1,O,100,0,671,8
9.086758,1777921136.867038,16375,,BSF66F,,f,0,1,2699,2699,100,1,O,100,0,671,8
9.086758,1777921136.867038,16375,,BSF66F,,f,0,2,2680,2680,100,1,O,100,0,671,8
9.086758,1777921136.867038,16375,,BSF66F,,f,0,3,3287,3287,100,1,O,100,0,671,8
9.086758,1777921136.867038,16375,,BSF66F,,f,0,4,2866,2866,100,1,O,100,0,671,8
9.086758,1777921136.867038,16375,,BSF66F,,f,0,5,2523,2523,100,1,O,100,0,671,8
9.086758,1777921136.867038,16375,,BSF66F,,f,0,6,2502,2502,100,1,O,100,0,671,8
9.086758,1777921136.867038,16375,,BSF66F,,f,0,7,0,3060,33,0,T,100,0,671,8
9.235503,1777921137.015783,16376,,BSF66F,,f,0,0,3027,3027,100,1,O,100,0,671,8
9.235503,1777921137.015783,16376,,BSF66F,,f,0,1,2661,2661,100,1,O,100,0,671,8
9.235503,1777921137.015783,16376,,BSF66F,,f,0,2,2670,2670,100,1,O,100,0,671,8
9.235503,1777921137.015783,16376,,BSF66F,,f,0,3,3300,3300,100,1,O,100,0,671,8
9.235503,1777921137.015783,16376,,BSF66F,,f,0,4,2892,2892,100,1,O,100,0,671,8
9.235503,1777921137.015783,16376,,BSF66F,,f,0,5,2465,2465,100,1,O,100,0,671,8
9.235503,1777921137.015783,16376,,BSF66F,,f,0,6,2488,2488,100,1,O,100,0,671,8
9.235503,1777921137.015783,16376,,BSF66F,,f,0,7,0,3060,30,0,T,100,0,671,8
9.278317,1777921137.058597,16377,,BSF66F,,f,0,0,3016,3016,100,1,O,100,0,671,8
9.278317,1777921137.058597,16377,,BSF66F,,f,0,1,2686,2686,100,1,O,100,0,671,8
9.278317,1777921137.058597,16377,,BSF66F,,f,0,2,2738,2738,100,1,O,100,0,671,8
9.278317,1777921137.058597,16377,,BSF66F,,f,0,3,3087,3087,100,1,O,100,0,671,8
9.278317,1777921137.058597,16377,,BSF66F,,f,0,4,2820,2820,100,1,O,100,0,671,8
9.278317,1777921137.058597,16377,,BSF66F,,f,0,5,2533,2533,100,1,O,100,0,671,8
9.278317,1777921137.058597,16377,,BSF66F,,f,0,6,2477,2477,100,1,O,100,0,671,8
9.278317,1777921137.058597,16377,,BSF66F,,f,0,7,0,3060,28,0,T,100,0,671,8
9.459901,1777921137.240181,16378,,BSF66F,,f,0,0,2993,2993,100,1,O,100,0,671,8
9.459901,1777921137.240181,16378,,BSF66F,,f,0,1,2672,2672,100,1,O,100,0,671,8
9.459901,1777921137.240181,16378,,BSF66F,,f,0,2,2698,2698,100,1,O,100,0,671,8
9.459901,1777921137.240181,16378,,BSF66F,,f,0,3,3098,3098,100,1,O,100,0,671,8
9.459901,1777921137.240181,16378,,BSF66F,,f,0,4,2901,2901,100,1,O,100,0,671,8
9.459901,1777921137.240181,16378,,BSF66F,,f,0,5,2555,2555,100,1,O,100,0,671,8
9.459901,1777921137.240181,16378,,BSF66F,,f,0,6,2535,2535,100,1,O,100,0,671,8
9.459901,1777921137.240181,16378,,BSF66F,,f,0,7,0,3060,26,0,T,100,0,671,8
