method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T2_CUDA_REPLAY,T2,v4-io,8,1,6.0002061129998765,1000,24.0,26564.0,21.987677574157715,24.87835121154785,40.51959419250488,55.88400650024414,84.96514244079589,81.59209823608398,168.91471557617174
T2_CUDA_REPLAY,T2,v4-io,7,5000,100.73059806700076,1000,24.0,28818.0,32.057745933532715,40.370795249938965,71.65126037597656,89.38900566101074,154.46401329040526,76.38529014587402,158.7587547302246
T2_CUDA_REPLAY,T2,v4-io,6,5000,94.30730132999997,1000,24.0,28818.0,47.430009841918945,57.551639556884766,94.29288101196289,125.09737014770508,192.21055603027344,70.86138534545898,143.45148468017578
T2_CUDA_REPLAY,T2,v4-io,5,5000,96.47732912399988,1000,24.0,28818.0,71.40519523620605,83.18487739562988,119.43376350402832,160.72344207763672,260.3267642974853,60.545960426330566,124.20631980895996
T2_CUDA_REPLAY,T2,v4-io,4,5000,110.20628163400033,1000,24.0,28818.0,99.11639595031738,121.47673225402832,157.98765563964844,217.68023681640625,354.92702407836913,35.73136234283447,109.80649185180664
