host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
0.000106,1777921772.120249,6,,BSF66F,,f,0,0,3046,3046,100,1,O,100,0,671,8
0.000106,1777921772.120249,6,,BSF66F,,f,0,1,2614,2614,100,1,O,100,0,671,8
0.000106,1777921772.120249,6,,BSF66F,,f,0,2,2616,2616,100,1,O,100,0,671,8
0.000106,1777921772.120249,6,,BSF66F,,f,0,3,3111,3111,100,1,O,100,0,671,8
0.000106,1777921772.120249,6,,BSF66F,,f,0,4,2962,2962,100,1,O,100,0,671,8
0.000106,1777921772.120249,6,,BSF66F,,f,0,5,2475,2475,100,1,O,100,0,671,8
0.000106,1777921772.120249,6,,BSF66F,,f,0,6,2468,2468,100,1,O,100,0,671,8
0.000106,1777921772.120249,6,,BSF66F,,f,0,7,3040,3040,100,1,O,100,0,671,8
0.097333,1777921772.217476,7,,BSF66F,,f,0,0,3040,3040,100,1,O,100,0,701,8
0.097333,1777921772.217476,7,,BSF66F,,f,0,1,2608,2608,100,1,O,100,0,701,8
0.097333,1777921772.217476,7,,BSF66F,,f,0,2,2584,2584,100,1,O,100,0,701,8
0.097333,1777921772.217476,7,,BSF66F,,f,0,3,3247,3247,100,1,O,100,0,701,8
0.097333,1777921772.217476,7,,BSF66F,,f,0,4,2969,2969,100,1,O,100,0,701,8
0.097333,1777921772.217476,7,,BSF66F,,f,0,5,2455,2455,100,1,O,100,0,701,8
0.097333,1777921772.217476,7,,BSF66F,,f,0,6,2495,2495,100,1,O,100,0,701,8
0.097333,1777921772.217476,7,,BSF66F,,f,0,7,3116,3116,100,1,O,100,0,701,8
0.202417,1777921772.32256,8,,BSF66F,,f,0,0,3059,3059,100,1,O,100,0,671,8
0.202417,1777921772.32256,8,,BSF66F,,f,0,1,2626,2626,100,1,O,100,0,671,8
0.202417,1777921772.32256,8,,BSF66F,,f,0,2,2614,2614,100,1,O,100,0,671,8
0.202417,1777921772.32256,8,,BSF66F,,f,0,3,3319,3319,100,1,O,100,0,671,8
0.202417,1777921772.32256,8,,BSF66F,,f,0,4,2927,2927,100,1,O,100,0,671,8
0.202417,1777921772.32256,8,,BSF66F,,f,0,5,2525,2525,100,1,O,100,0,671,8
0.202417,1777921772.32256,8,,BSF66F,,f,0,6,2514,2514,100,1,O,100,0,671,8
0.202417,1777921772.32256,8,,BSF66F,,f,0,7,3369,3369,100,1,O,100,0,671,8
0.299906,1777921772.420049,9,,BSF66F,,f,0,0,3055,3055,100,1,O,100,0,701,8
0.299906,1777921772.420049,9,,BSF66F,,f,0,1,2610,2610,100,1,O,100,0,701,8
0.299906,1777921772.420049,9,,BSF66F,,f,0,2,2625,2625,100,1,O,100,0,701,8
0.299906,1777921772.420049,9,,BSF66F,,f,0,3,3137,3137,100,1,O,100,0,701,8
0.299906,1777921772.420049,9,,BSF66F,,f,0,4,2968,2968,100,1,O,100,0,701,8
