host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm,first_to_last_us,frame_us,poll_count
51.289745,1777241448.477473,1150,,BS2DCE,,cal_roto,5,success,100,4,4,141,211,0,8422,18524,4
51.488452,1777241448.67618,1151,,BS2DCE,,cal_roto,5,success,100,4,4,235,320,0,8270,19317,4
51.666997,1777241448.854725,1152,,BS2DCE,,cal_roto,5,success,100,4,4,192,284,0,8117,19165,4
51.882155,1777241449.069883,1153,,BS2DCE,,cal_roto,5,success,100,4,4,140,157,0,8209,19287,4
52.081447,1777241449.269175,1154,,BS2DCE,,cal_roto,5,success,100,4,4,121,182,0,8392,19500,4
52.26183,1777241449.449558,1155,,BS2DCE,,cal_roto,5,success,100,4,4,106,153,0,8422,19470,4
52.475158,1777241449.662886,1156,,BS2DCE,,cal_roto,5,success,100,4,4,87,127,0,8270,16326,4
52.674121,1777241449.861849,1157,,BS2DCE,,cal_roto,5,success,100,4,4,61,85,0,8239,18310,4
52.876052,1777241450.06378,1158,,BS2DCE,,cal_roto,5,success,100,4,4,126,172,0,8178,19195,4
53.059593,1777241450.247321,1159,,BS2DCE,,cal_roto,5,success,100,4,4,90,128,0,8361,19592,4
53.287035,1777241450.474763,1160,,BS2DCE,,cal_roto,5,success,100,4,4,89,129,0,8270,19317,4
53.468503,1777241450.656231,1161,,BS2DCE,,cal_roto,5,success,100,4,4,76,114,0,8270,19317,4
53.682311,1777241450.870039,1162,,BS2DCE,,cal_roto,5,success,100,4,4,69,102,0,8117,19348,4
53.881025,1777241451.068753,1163,,BS2DCE,,cal_roto,5,success,100,4,4,87,126,0,8331,19378,4
54.061016,1777241451.248744,1164,,BS2DCE,,cal_roto,5,success,100,4,4,145,213,0,8331,18402,4
54.274697,1777241451.462425,1165,,BS2DCE,,cal_roto,5,success,100,4,4,103,157,0,8148,19409,4
54.473503,1777241451.661231,1166,,BS2DCE,,cal_roto,5,success,100,4,4,26,40,0,8331,19409,4
54.675919,1777241451.863647,1167,,BS2DCE,,cal_roto,5,success,100,4,4,50,77,0,8117,18188,4
54.886002,1777241452.07373,1168,,BS2DCE,,cal_roto,5,success,100,4,4,82,126,0,8361,19439,4
55.088587,1777241452.276315,1169,,BS2DCE,,cal_roto,5,success,100,4,4,84,129,0,8239,19287,4
55.268681,1777241452.456409,1170,,BS2DCE,,cal_roto,5,success,100,4,4,163,244,0,8270,19317,4
55.482204,1777241452.669932,1171,,BS2DCE,,cal_roto,5,success,100,4,4,214,298,0,8209,18371,4
55.680862,1777241452.86859,1172,,BS2DCE,,cal_roto,5,success,100,4,4,160,231,0,8392,18463,4
55.860907,1777241453.048635,1173,,BS2DCE,,cal_roto,5,success,100,4,4,111,136,0,8239,19287,4
56.073978,1777241453.261706,1174,,BS2DCE,,cal_roto,5,success,100,4,4,179,267,0,8148,19439,4
56.274445,1777241453.462173,1175,,BS2DCE,,cal_roto,5,success,100,4,4,114,166,0,8239,19287,4
56.474616,1777241453.662344,1176,,BS2DCE,,cal_roto,5,success,100,4,4,129,186,0,8178,17242,4
56.660078,1777241453.847806,1177,,BS2DCE,,cal_roto,5,success,100,4,4,82,112,0,8361,18615,4
56.888436,1777241454.076164,1178,,BS2DCE,,cal_roto,5,success,100,4,4,121,172,0,8331,18402,4
57.068754,1777241454.256482,1179,,BS2DCE,,cal_roto,5,success,100,4,4,163,223,0,8209,19256,4
57.28194,1777241454.469668,1180,,BS2DCE,,cal_roto,5,success,100,4,4,142,215,0,8117,19348,4
57.480779,1777241454.668507,1181,,BS2DCE,,cal_roto,5,success,100,4,4,120,180,0,8392,18463,4
57.66084,1777241454.848568,1182,,BS2DCE,,cal_roto,5,success,100,4,4,59,75,0,8270,16326,4
57.874687,1777241455.062415,1183,,BS2DCE,,cal_roto,5,success,100,4,4,59,87,0,8056,19195,4
58.071821,1777241455.259549,1184,,BS2DCE,,cal_roto,5,success,100,4,4,102,141,0,8270,19317,4
58.27577,1777241455.463498,1185,,BS2DCE,,cal_roto,5,success,100,4,4,145,203,0,8239,18310,4
58.49037,1777241455.678098,1186,,BS2DCE,,cal_roto,5,success,100,4,4,98,150,0,8361,18615,4
58.688348,1777241455.876076,1187,,BS2DCE,,cal_roto,5,success,100,4,4,76,118,0,8270,19287,4
58.868453,1777241456.056181,1188,,BS2DCE,,cal_roto,5,success,100,4,4,23,35,0,8209,19256,4
59.08379,1777241456.271518,1189,,BS2DCE,,cal_roto,5,success,100,4,4,80,121,0,8148,18371,4
59.280829,1777241456.468557,1190,,BS2DCE,,cal_roto,5,success,100,4,4,98,150,0,8331,19378,4
59.46111,1777241456.648838,1191,,BS2DCE,,cal_roto,5,success,100,4,4,207,309,0,8117,17181,4
59.670798,1777241456.858526,1192,,BS2DCE,,cal_roto,5,success,100,4,4,183,265,0,8117,17181,4
59.873726,1777241457.061454,1193,,BS2DCE,,cal_roto,5,success,100,4,4,170,242,0,8270,19287,4
