version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,61.37675669928928,154.85032421211247,87.20555832793568,33.46910744794605,52.641209393968325,,,,,-0.9999999999999993,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,213.33885797581092,1548.1052939436456,529.2528593757398,2162.4873638389927,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,73.8484059770091,162.09281402576062,91.31990211541024,35.70747028071761,58.75345235026339,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
