capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.00041820892607360424,0.000677505970932758,0.001128358628707125,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R01,BSDC91,1200,1200,0.00031973815092672947,0.0005299122737040025,0.0007945724494417773,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R02,BS2DCE,1201,1201,0.0003933366081441581,0.0006738241913038369,0.0010237669469614695,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R02,BSDC91,1200,1200,0.00033740570451572087,0.0005708697522205167,0.0007688669640829203,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R03,BS2DCE,1200,1200,0.00040648427890743955,0.0006560664726146829,0.000926142827876322,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R03,BSDC91,1200,1200,0.00035519803592618345,0.00063377794388986,0.0010549412219853223,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R04,BS2DCE,1200,1200,0.00043109439525776654,0.0007101150319191881,0.0009873135178434514,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R04,BSDC91,1200,1200,0.00037636387489690314,0.0006596361834329932,0.0010425107618925638,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R05,BS2DCE,1200,1200,0.00033790173152978894,0.000547075870371922,0.0006635181334319859,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R05,BSDC91,1201,1201,0.0003349797495718505,0.0005490829428390178,0.0007931730189519241,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R06,BS2DCE,1200,1200,0.0003873697294378485,0.0006680926727371311,0.000912169262464515,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R06,BSDC91,1201,1201,0.0003699563504983524,0.0006659945266180228,0.0009518652622397882,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R07,BS2DCE,1200,1200,0.0004148218998786599,0.0006235140323397985,0.000814531128640776,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R07,BSDC91,1201,1201,0.0005617872924622553,0.0009410209421925272,0.0015514735683280086,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R08,BS2DCE,1201,1201,0.0003577385677067648,0.0005467074852814798,0.0006925442619610939,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R08,BSDC91,1200,1200,0.00041593725137854093,0.0006903159101270865,0.0008533742658543825,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R09,BS2DCE,1200,1200,0.0002748986993526553,0.0004437500326085247,0.000750964967541086,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R09,BSDC91,1200,1200,0.0003264397030449795,0.0005250938255930389,0.0006593091431223709,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R10,BS2DCE,1200,1200,0.00043094128198361274,0.0007416748096889625,0.0010879603514796369,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R10,BSDC91,1200,1200,0.00035215794498053894,0.0006200886904098633,0.0009970249472414222,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R11,BS2DCE,1201,1201,0.0003173888437506854,0.00043541935362169647,0.0005848851090181271,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R11,BSDC91,1200,1200,0.0003157385870425901,0.000465825537569487,0.0005671474086715214,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R12,BS2DCE,1200,1200,0.00032976934430851995,0.0005244708401945773,0.000818310097474563,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R12,BSDC91,1200,1200,0.0003610777941397339,0.0005695895624433689,0.0009700335240802166,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R13,BS2DCE,1201,1201,33.13646519773793,0.3205710347296021,747.8086494344765,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R13,BSDC91,1200,1200,0.00023944932825873042,0.0003410296762034285,0.0005239239569244559,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R14,BS2DCE,1201,1201,0.00027459907391588436,0.0004942748501551394,0.0006543966375360481,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R14,BSDC91,1200,1200,0.0002744186422476155,0.0005053816863472136,0.0007827857762611245,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R15,BS2DCE,1200,1200,0.0002658551224554392,0.00036734242433177273,0.00048418637378153453,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R15,BSDC91,1200,1200,0.0003849272928567752,0.0005895920577155903,0.0008201947774068981,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R16,BS2DCE,1201,1201,0.00028415443119128087,0.00044003220282424604,0.0006341105365295559,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R16,BSDC91,1200,1200,0.00029274717064082704,0.0004542417514399331,0.0006522769320673733,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R17,BS2DCE,1201,1201,0.0002739986212044261,0.00038070644853268964,0.00048501255906904865,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R17,BSDC91,1200,1200,0.0003038447546012985,0.0004426604457883301,0.0005862396576341763,1.0,1.0,R4:L15:I8:T6,S03,R4,L15,I8,T6,64.49625,1.35,True
R01,BS2DCE,1201,1201,0.0004255320074190437,0.000738034907239463,0.0009841787057574712,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R01,BSDC91,1200,1200,0.00037260452193285535,0.0006347597125464704,0.0008561281413682321,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R02,BS2DCE,1201,1201,0.0003912176655335195,0.000669462059068703,0.0010455229779136833,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R02,BSDC91,1200,1200,0.00036261844265513904,0.0006333992803771052,0.0009978281353565368,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R03,BS2DCE,1200,1200,0.0004064177307771132,0.0006664737600237073,0.0008393083335025783,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R03,BSDC91,1200,1200,0.0003859284980750063,0.0006568010818302768,0.0008732395582061456,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R04,BS2DCE,1200,1200,0.00041509894127773255,0.0006674050454345389,0.0009745204832562557,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R04,BSDC91,1200,1200,0.0004260775645363072,0.0007367666267406568,0.0010297109449833063,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R05,BS2DCE,1200,1200,0.0003535623792525111,0.0005810796492494591,0.0007768982905105038,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R05,BSDC91,1201,1201,0.0003976720299016974,0.0006872007739977175,0.0009489979784970823,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R06,BS2DCE,1200,1200,0.00040771099754065667,0.0007516287268448609,0.0009872341969547757,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R06,BSDC91,1201,1201,0.0004459940057435261,0.0008325546334861952,0.0010949828228896538,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R07,BS2DCE,1200,1200,0.0003864997530087185,0.0005797135750356579,0.000862518804659758,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R07,BSDC91,1201,1201,0.0006708495441090882,0.0012809648679435895,0.0016713625426234564,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R08,BS2DCE,1201,1201,0.00030062308813058467,0.0004519725383627364,0.0005739548516471601,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R08,BSDC91,1200,1200,0.0003518353038784843,0.0005721335323235638,0.0008246438478349163,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R09,BS2DCE,1200,1200,0.0002744752385821338,0.0004388285896595947,0.0006554556682140405,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R09,BSDC91,1200,1200,0.00037481053625059823,0.0006137992366560213,0.0007619028277215426,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R10,BS2DCE,1200,1200,0.0003661925741861276,0.0006577311080764285,0.0009428231621361211,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R10,BSDC91,1200,1200,0.00038617709737976384,0.0007208324585703563,0.0010797283550593821,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R11,BS2DCE,1201,1201,0.0003301101785749955,0.00047078931604409855,0.0006633025834493598,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R11,BSDC91,1200,1200,0.000313746336586337,0.0004674658494699974,0.0005760171926247049,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R12,BS2DCE,1200,1200,0.00027553147875531195,0.0004296245593988026,0.0006666220837311412,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R12,BSDC91,1200,1200,0.00028768706443736426,0.0004288528487557252,0.0006388342882431583,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R13,BS2DCE,1201,1201,23.802024983987412,0.01667327912573051,639.1404325270287,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R13,BSDC91,1200,1200,0.00025015495085522587,0.0003736013234931071,0.0005044649290267859,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R14,BS2DCE,1201,1201,0.0002991930470551437,0.0005303621986648727,0.0006772820745327109,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R14,BSDC91,1200,1200,0.000260699469873526,0.0004590156237649261,0.0008929985828256175,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R15,BS2DCE,1200,1200,0.00029226872633133274,0.0004062215953708286,0.0005212525283057253,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R15,BSDC91,1200,1200,0.0003841273516239606,0.0005885362259422873,0.0010686660484100633,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R16,BS2DCE,1201,1201,0.0002614190875924558,0.00039044445880237336,0.0005069889480498631,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R16,BSDC91,1200,1200,0.00026367788737757146,0.00040999516606896475,0.0005687813132931924,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R17,BS2DCE,1201,1201,0.00027328038730445726,0.0003814857176507276,0.0005093157796117198,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
R17,BSDC91,1200,1200,0.00027038803444604187,0.0004025978124261894,0.0005463881945614092,1.0,1.0,R4:L15:I8:T8,S03,R4,L15,I8,T8,94.26375,1.35,True
