method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T3_CUDA_REPLAY,T3,v1-old,8,1,6.6435962690011365,1000,24.0,26564.0,21.00981616973877,25.038921356201172,41.42491149902344,58.04741287231445,106.36161460876461,92.8133430480957,186.70508270263667
T3_CUDA_REPLAY,T3,v1-old,7,5000,98.06314642202051,1000,24.0,28818.0,34.5798397064209,41.314504623413086,64.71583557128906,89.88788795471191,141.13776969909665,90.70744705200195,173.5394287109375
T3_CUDA_REPLAY,T3,v1-old,6,5000,98.26918478000152,1000,24.0,28818.0,48.04251766204834,57.08298587799072,86.57834815979004,119.66183853149414,174.4516460418701,83.73965454101562,156.54931259155273
T3_CUDA_REPLAY,T3,v1-old,5,5000,98.32635027902143,1000,24.0,28818.0,69.94397163391113,87.3831901550293,117.96549797058105,161.8543701171875,247.0815864562988,65.64857292175293,144.31777572631836
T3_CUDA_REPLAY,T3,v1-old,4,5000,98.32318413800385,1000,24.0,28818.0,96.82574272155762,119.06110572814941,168.97854232788086,228.0282859802246,336.98738021850585,38.91526412963867,130.00152397155762
