experiment_id,kind,A,U,P,R,L,I,T,seed_count,trackmedian_err3d_p50_mm_mean,trackmedian_err3d_p50_mm_std,trackmedian_err3d_p50_mm_min,trackmedian_err3d_p50_mm_max,trackmedian_err3d_p95_mm_mean,trackmedian_err3d_p95_mm_std,trackmedian_err3d_p95_mm_min,trackmedian_err3d_p95_mm_max,legacy_deltaR_error_rms_mm_mean,legacy_deltaR_error_rms_mm_std,legacy_deltaR_error_rms_mm_min,legacy_deltaR_error_rms_mm_max,trackmedian_radius_error_abs_mm_mean,trackmedian_radius_error_abs_mm_std,trackmedian_radius_error_abs_mm_min,trackmedian_radius_error_abs_mm_max,screening_score_mean,screening_score_std,screening_score_min,screening_score_max,rank
X_A0_U4_P0_L4_I0_T3,position_fusion,A0,U4,P0,nan,L4,I0,T3,5,104.43641844336669,0.9134386329154461,102.72513623572885,105.31792497411857,228.69951858728692,0.7245140400256275,227.45061335391563,229.71422591135112,83.96378848705668,0.36156516360085933,83.30507311132419,84.28528502949393,59.4293898086906,0.006395440798805687,59.41960927817675,59.43638683980558,272.9705967942021,1.1860534885752858,270.74947359303894,274.30473570881026,11
X_A0_U4_P0_L7_I0_T5,position_fusion,A0,U4,P0,nan,L7,I0,T5,5,105.76579970981416,0.18735220413232967,105.58398647297099,106.09146827671725,231.654247412909,0.5420725054867885,231.0782353737619,232.63378414395666,80.41585074721945,0.011433748271942063,80.39387371900705,80.42723992149386,59.70337686598809,0.0012404418122390056,59.70137119319389,59.70493850985039,272.9875702603799,0.37178447083413996,272.62779292694586,273.657716639929,12
X_A0_U4_P0_L7_I1_T5,position_fusion,A0,U4,P0,nan,L7,I1,T5,5,104.925350640272,0.3778424011925876,104.53949046775612,105.44191584233343,229.2516932914752,0.7559531558723513,228.07358110685442,230.15408313716836,82.96971181689693,0.3926431717922082,82.21211556490951,83.2670434711962,59.5053024947987,0.005559085209645184,59.49607962117537,59.51111983307791,272.9948928115155,0.590107790487304,272.20829469655433,274.0202716249018,13
X_A0_U4_P0_L4_I0_T5,position_fusion,A0,U4,P0,nan,L4,I0,T5,5,105.43943836718714,0.30913854146293096,104.87277339158504,105.76330174358088,230.54854091387932,0.4417707686400693,229.88559920027672,231.005957161651,81.52352937470805,0.08360775355042535,81.38681605007345,81.60802562077166,59.619149565295245,0.00229574063311291,59.61534275860021,59.621624076613244,273.0074730319882,0.4559288667492262,272.16904541982865,273.548676063999,14
X_A0_U4_P0_L11_I0_T5,position_fusion,A0,U4,P0,nan,L11,I0,T5,5,104.98348202708864,0.08401627715581496,104.87933218639125,105.08855887898352,229.88459606167402,0.4426577991478378,229.4662141381117,230.72320693154424,82.59409730256915,0.08767431402014934,82.4643398925005,82.69306472127357,59.53670192738723,0.0010853205222116952,59.53489105220709,59.53764227485465,273.02730972416657,0.21690677900733202,272.8686674215899,273.4559623266951,15
X_A0_U4_P0_L8_I0_T3,position_fusion,A0,U4,P0,nan,L8,I0,T3,5,103.75216825222078,0.6782128053351213,103.05581974193356,104.74224485529103,225.53355760666537,0.39173240112065094,225.0846701332687,226.10079724526048,86.77982273758644,0.19722315328551251,86.49772897905743,87.01536347754943,59.236617867739525,0.0038751482861935902,59.231680701844425,59.2430679015998,273.0530982647339,0.6693563287943578,272.3492781140635,274.042964643056,16
X_A0_U4_P0_L7_I0_T3,position_fusion,A0,U4,P0,nan,L7,I0,T3,5,105.61725127591976,0.3103862907038037,105.27414418590234,106.19309233435195,231.41576182222602,1.067563600854802,230.40026620267724,233.35701284232942,81.00879391963483,0.054850722013231705,80.90078801325927,81.05328655787292,59.652090753800806,0.0034834799651412484,59.6468742446082,59.657014935608146,273.14496903434366,0.6654322101377492,272.4626788236363,274.4129490307461,17
X_A0_U4_P0_L7_I7_T5,position_fusion,A0,U4,P0,nan,L7,I7,T5,5,104.8158893845557,0.32675673437589714,104.41440489292977,105.3922144798797,229.4818549869771,0.7967326455306936,228.32384944480407,230.24414998272994,83.2958832791511,0.47249092165912765,82.37535147450998,83.66478102808948,59.47102759486197,0.00943299951631769,59.454072016541005,59.48231218880014,273.17717072283443,0.25996326583191326,272.68207000505197,273.4471219480002,18
X_A0_U4_P0_L10_I0_T5,position_fusion,A0,U4,P0,nan,L10,I0,T5,5,105.62368978888162,0.03530897830861218,105.57326335074839,105.68201174505394,231.08605067654617,0.19898644882910738,230.85114755860673,231.4114433478324,81.3734420276522,0.03337125616982575,81.32123574415554,81.41258876034978,59.63030001595901,0.002084066424309034,59.626661695266705,59.63282785978021,273.28036695300887,0.09586523005871109,273.13483466625524,273.4165680540691,19
X_A0_U4_P0_L12_I0_T5,position_fusion,A0,U4,P0,nan,L12,I0,T5,5,104.33343610044524,0.2869653328612895,104.0422389023532,104.88239068064546,227.82200237924172,0.27067359041638733,227.4026247605941,228.1084107116495,85.07717755007846,0.04480848158197756,85.00413240103715,85.13470652766661,59.36014975340074,0.0025754095072031725,59.35541117160432,59.36328558949518,273.3052360949351,0.33973494447998837,272.8651908471611,273.9035734623987,20
X_A0_U4_P0_L11_I0_T3,position_fusion,A0,U4,P0,nan,L11,I0,T3,5,103.59799111946998,0.3534144399233054,103.38344169902743,104.30174283027421,226.46034236631886,0.951875759291652,225.6916920338017,228.06738586970505,86.91086158948602,0.359731248425892,86.40104179617742,87.2789196017131,59.21887208358138,0.003331959425519015,59.21274168937251,59.22163288383189,273.3061501021125,0.7738955460000595,272.6738145166805,274.83138804778605,21
X_A0_U4_P0_L7_I3_T5,position_fusion,A0,U4,P0,nan,L7,I3,T5,5,104.30029898199712,0.18275776009412417,103.97932650971902,104.54812959698623,227.69290600989984,0.5363622232325973,227.2304509532019,228.71667209752803,85.30498206201429,0.23601980827867725,84.89127195745128,85.52722216056945,59.34612315462484,0.0031602598279605112,59.34268520055437,59.350638489849615,273.3793651061845,0.11876457762962776,273.17828491336786,273.50410833586676,22
X_A0_U4_P0_L17_I0_T5,position_fusion,A0,U4,P0,nan,L17,I0,T5,5,104.46222791940038,0.16128623511772666,104.19447462801683,104.66255202355492,227.9752316393945,0.583236866525681,227.27606578556137,228.85298695176567,85.03976757224862,0.05192760424541872,84.96238453410551,85.12608113620524,59.356966645589296,0.002312571214800965,59.35474625531518,59.36139441024346,273.45987961655715,0.3206668174963911,273.0100516534287,273.9128084352535,23
X_A0_U4_P0_L2_I0_T5,position_fusion,A0,U4,P0,nan,L2,I0,T5,5,104.69974636047564,0.30388858946507963,104.34703997078142,105.07144057957987,228.4190526524324,0.42897084266671776,227.9076492471204,229.03890335157615,84.53843101734842,0.07117697967736544,84.42443960173264,84.6256181916584,59.3912464969658,0.0034625110427723466,59.386538006287026,59.39700876423939,273.5189397494538,0.33670889632432177,272.98188403302765,273.8920980144918,24
X_A0_U4_P0_L18_I0_T5,position_fusion,A0,U4,P0,nan,L18,I0,T5,5,104.28898766176023,0.1216671425614697,104.16948389990242,104.47504098803435,227.8917119607673,0.3417498990131519,227.3176750604643,228.31927426717644,85.55049322025826,0.0653458233805387,85.46440405057912,85.64328323638088,59.323661727249245,0.0009771949692243785,59.32241574285581,59.324791576644884,273.59826296583424,0.182136276342761,273.37807792142706,273.91308254803613,25
X_A0_U4_P0_L10_I0_T3,position_fusion,A0,U4,P0,nan,L10,I0,T3,5,104.93746039330958,0.14800856373757562,104.71956687484318,105.10029035263679,229.63873127846756,0.2539194323689574,229.29067656304798,229.982350679021,83.66463908566747,0.11995846340491782,83.48641669152332,83.8083841215071,59.45513656677281,0.005838592996038684,59.44497953149232,59.46218264716131,273.6038319841268,0.19951530238342632,273.38313116374695,273.93429280285227,26
X_A0_U4_P0_L7_I4_T5,position_fusion,A0,U4,P0,nan,L7,I4,T5,5,104.52576062546787,0.6463908339635562,103.90513711211051,105.48046455939675,228.2776448337267,1.4073527610126833,226.01685711811928,229.91452160042138,85.34366730118792,0.29687982884647873,84.81377826799024,85.65201032889541,59.333454856452036,0.0072574577014858,59.32361326480981,59.34375507857135,273.83023085632976,0.776630820940809,272.53085839574203,274.9158778185075,27
X_A0_U4_P0_L7_I8_T5,position_fusion,A0,U4,P0,nan,L7,I8,T5,5,104.28231833628824,0.4080278110647826,103.74767034188584,104.95333564274416,226.3111232478127,1.6008561762180797,225.34503299185639,229.50742281523173,86.80461389309865,0.12845610614084427,86.65116741377429,86.96987274772005,59.24241897829065,0.007682102292560063,59.23239812326739,59.24914160445255,273.87565068733704,0.957827277448114,272.8910787406503,275.68333921672576,28
X_A0_U4_P0_L3_I0_T5,position_fusion,A0,U4,P0,nan,L3,I0,T5,5,104.33124624540508,0.25421953480305376,103.91098257937043,104.695194805687,227.3832425140305,0.5330007688935355,226.69570468064904,228.18319651339488,86.33583236135522,0.06378097964759136,86.24062392062761,86.39388617882389,59.274910033627314,0.0036468362112028383,59.26942131919117,59.2804019902845,273.98791879507803,0.4621589013659497,273.25945458506345,274.66266599343936,29
X_A0_U4_P0_L15_I0_T5,position_fusion,A0,U4,P0,nan,L15,I0,T5,5,103.10533840278306,0.32074565393051,102.79155865750627,103.64978963079139,222.96824361166514,0.6892201055178379,221.73925366338938,223.70465520404687,90.7057657107991,0.05269923445021229,90.65724534572034,90.78985085997158,58.985005295897295,0.0021472645265660007,58.981958890674036,58.988394319295224,274.13076231237386,0.518115512185176,273.4453517667474,274.89213043983096,30
X_A0_U4_P0_L10_I7_T5,position_fusion,A0,U4,P0,nan,L10,I7,T5,5,103.41220670107991,0.17031624033329085,103.2000563424323,103.7157171004142,223.6665501374855,1.3021511887528814,221.9699173305765,225.87792938430982,89.92540225269013,0.1084803364339837,89.78846391456457,90.05395940263895,59.03544825548602,0.00917401680306053,59.02411395928203,59.04648439105702,274.1610049538259,0.5129094936655123,273.4939848710282,274.7751512191642,31
X_A0_U4_P0_L13_I0_T5,position_fusion,A0,U4,P0,nan,L13,I0,T5,5,103.98183630940666,0.2146381906273949,103.64693356476985,104.16349017678515,225.24522226545318,0.13960986049543495,224.9799683384976,225.38753864766795,88.2861679135035,0.11308286337271417,88.10132149517644,88.41924495517834,59.142611949395175,0.0015560102025968371,59.140927381125465,59.145037889507904,274.1892876164653,0.22587999237443662,273.8331443414392,274.4901297110506,32
X_A0_U4_P0_L7_I1_T3,position_fusion,A0,U4,P0,nan,L7,I1,T3,5,104.34650243090815,1.041052707388522,102.93260776668848,106.08283239183291,226.2683278066495,2.111694017270322,224.2355019925464,230.14056528344753,87.36374242891596,2.0913361157902988,83.2401932496397,88.91170796692562,59.15844613429116,0.015651870617478487,59.13396109532525,59.178954305736085,274.2742599306222,2.3392334528900287,271.59207422344514,278.45970297075553,33
X_A0_U4_P0_L7_I7_T3,position_fusion,A0,U4,P0,nan,L7,I7,T3,5,104.08450017264848,0.8061124582357203,103.03041480607399,105.28190542696204,225.829056786252,1.8266582557994415,223.07925155838694,228.08063812358353,88.04738801755946,2.5333165643455633,83.0606738445801,89.97926124092132,59.083254374437146,0.03053474380026528,59.040835214626185,59.12897093957065,274.29946884734693,1.525658795775661,272.58173832705484,276.5024811588658,34
X_A0_U4_P0_L10_I1_T5,position_fusion,A0,U4,P0,nan,L10,I1,T5,5,103.67511600816961,0.26886304621027673,103.38785268563197,104.14555586818955,224.14746006753185,1.4299063023005412,222.44988380363043,226.45087018456508,89.52818376066264,0.17146339156786516,89.37260486454097,89.84528144309542,59.05234966991795,0.004765683351321502,59.044679609209794,59.057719486869814,274.3226304992286,0.6424396220322728,273.5324628536648,275.2798888259758,35
X_A0_U4_P0_L4_I1_T5,position_fusion,A0,U4,P0,nan,L4,I1,T5,5,103.4063189154848,0.5652732806743491,102.85572291412939,104.40477750876562,224.24471185816373,0.5805543555403937,223.16760722444008,224.85858664609958,89.90064205316807,0.47378068979695565,89.23183277881913,90.57123573814305,59.0115490747555,0.009309878995765639,59.00320708792188,59.023069277533125,274.32819204043756,0.7265603827117008,273.5552985509645,275.64530708815226,36
X_A0_U4_P0_L4_I7_T5,position_fusion,A0,U4,P0,nan,L4,I7,T5,5,103.04975774531644,0.6553405986483962,102.07388344173994,104.00863385869864,222.01740811604697,1.7029843566630825,219.5962772835935,224.8765796797116,91.58451313879085,0.2660118528469694,91.12377539715904,91.84759549469676,58.9293485513969,0.01572179431369458,58.910827587607514,58.94914939850412,274.3296840587849,1.3654255665056925,272.17463706281274,276.34663608513995,37
X_A0_U4_P0_L14_I0_T5,position_fusion,A0,U4,P0,nan,L14,I0,T5,5,103.90579022183928,0.24744095477013217,103.5992811820661,104.16778486214314,224.56543643622086,0.5851583660171559,223.96800841932944,225.4349226035145,88.97178599801633,0.09938549996032253,88.80293584681955,89.09194468074293,59.098070560804196,0.0037410417257193376,59.093600340389145,59.10296448013554,274.3329784535302,0.48112691181776096,273.70162146167286,274.86687337088927,38
X_A0_U4_P0_L12_I0_T3,position_fusion,A0,U4,P0,nan,L12,I0,T3,5,102.4608570997979,0.6544719255330308,101.93842427415748,103.73300629155156,220.66656106845866,0.9930811583836815,219.52336438656494,221.82815299539118,93.45560329798892,0.15342513360664198,93.20476868579252,93.61958104926087,58.81465147474073,0.005347086637718521,58.80624464625319,58.823151673500945,274.5204015197211,0.8717868162065597,273.5385716403769,275.96055855090356,39
X_A0_U4_P0_L10_I3_T5,position_fusion,A0,U4,P0,nan,L10,I3,T5,5,103.32079507371111,0.3758317135874234,102.6737363651684,103.70067228491811,223.71249232187856,0.7099141414230766,222.7718385256818,224.78074853889848,90.65048292847715,0.0807562771453706,90.53961510137138,90.75138872507465,58.993014121060085,0.007160567249707317,58.983128533711835,59.004297856802026,274.5720124968326,0.5226941205703483,273.63656350901124,275.0624847270795,40
X_A0_U4_P0_L5_I0_T5,position_fusion,A0,U4,P0,nan,L5,I0,T5,5,103.19648174666736,0.2839521662976993,102.84492808518877,103.66498644163815,222.15940666548107,0.6065452906177202,221.64564054221484,223.3431567258848,91.68016353459572,0.16935414122221384,91.4207049996317,91.90098794377565,58.92157275499992,0.0034988874722428455,58.91524326880824,58.925299503221595,274.58917493130264,0.5265295988847942,274.2064958547766,275.6284326079516,41
X_A0_U4_P0_L19_I0_T5,position_fusion,A0,U4,P0,nan,L19,I0,T5,5,103.04321011039846,0.05069789757167876,102.9771696951498,103.12556168095828,222.02171275830975,0.539098347271923,221.16453640816258,222.63446491807747,92.18577862427232,0.07352876806579495,92.10105601508428,92.28458253731723,58.89316852716394,0.0016087588771225058,58.89178323090172,58.89610559566944,274.72743887637944,0.11339310845239894,274.5201422158801,274.84218801840075,42
X_A0_U4_P0_L2_I0_T3,position_fusion,A0,U4,P0,nan,L2,I0,T3,5,103.27314909598924,0.30834978141366004,102.69900790718634,103.62520932660802,221.74456073278196,1.0251101153744815,219.94459171861894,223.10614999829596,92.04895962370797,0.28059075131119554,91.5913989861834,92.36370968467465,58.880900422551846,0.01089709219180175,58.86755422213707,58.899047338453215,274.7584673003344,0.7179581604219444,273.51944517518916,275.5575884000178,43
X_A0_U4_P0_L16_I0_T5,position_fusion,A0,U4,P0,nan,L16,I0,T5,5,103.21683633231098,0.3203659912212678,102.76096288365642,103.68016903252443,222.27550041020794,0.41672250201674493,221.80040751750172,222.88068979313425,91.95924538097061,0.07141755645090823,91.86325898219856,92.04850711156439,58.910570026209086,0.0015136047565698146,58.90837659653147,58.91287913244366,274.84001825566776,0.48805272481028544,274.23675494598507,275.49206310115926,44
X_A0_U4_P0_L17_I0_T3,position_fusion,A0,U4,P0,nan,L17,I0,T3,5,102.84788248983537,0.5390398287983322,102.05761598460859,103.53339843724757,220.7337418137071,0.7945942419776706,219.31320981181904,221.7271644578423,93.36773840585359,0.21909301264587955,93.00926678317064,93.69365510122171,58.805914096933506,0.005730824967832958,58.80149777506054,58.817148603959254,274.8650660571971,0.6697606654734135,273.8113722915801,275.6954560461374,45
X_A0_U4_P0_L7_I3_T3,position_fusion,A0,U4,P0,nan,L7,I3,T3,5,102.81292624475527,0.5066990905639022,102.13444403016544,103.34428214601566,220.60475704075225,2.19605589240037,218.49461699150214,224.8360150814554,93.53876662320602,0.7884404751223546,91.99668022541759,94.19852919077618,58.79827261559287,0.011623322470603699,58.78025183737162,58.813627818092044,274.9008641530592,0.6476329211863779,274.0397369915854,275.7524726443428,46
X_A0_U4_P0_L8_I1_T5,position_fusion,A0,U4,P0,nan,L8,I1,T5,5,103.60351644500142,0.9826830213914098,102.39286182792479,104.84475129581456,222.58721630070286,1.3138746227101656,220.31820174683952,224.42315995675426,91.85923824925304,1.0485110686301706,89.86551115620722,92.82371581254894,58.87401973991058,0.01090591254334724,58.864651801906376,58.894599703132656,275.2475187946798,1.2064180884754512,273.695232668422,277.20814554355024,47
X_A0_U4_P0_L8_I7_T5,position_fusion,A0,U4,P0,nan,L8,I7,T5,5,102.92013346231627,0.6756249326999337,102.15789926845319,103.98645064682282,221.52401563539783,0.6804707370807681,220.31256295502686,222.3985683756984,93.61886663368482,0.43508388532131115,93.0173386813712,94.17477063869933,58.77847281753493,0.006705575805063414,58.77360580514258,58.79099739187586,275.37598198705234,0.6224855908952824,274.6297244562759,276.4897847914974,48
X_A0_U4_P0_L18_I0_T3,position_fusion,A0,U4,P0,nan,L18,I0,T3,5,102.46074570120554,0.3660528937904875,101.77687995247237,102.83149548179712,221.0681927163561,0.9586633609475399,219.65592108167766,222.25213182821085,94.69061537186269,0.22270858925335432,94.40319488728439,95.02121442617184,58.733626584003716,0.0032265540680272544,58.7293953374039,58.737717215522224,275.48485720423594,0.7801439340679374,274.10754735991975,276.2306277280749,49
X_A0_U4_P0_L4_I4_T5,position_fusion,A0,U4,P0,nan,L4,I4,T5,5,102.0573456487524,0.3513344409172758,101.49646621525085,102.50226118772812,218.97178934162085,1.8177945873276913,216.26185777438224,221.29671708276305,96.66019105896348,0.28305276873879875,96.22126192208584,96.91157406253654,58.61860670133983,0.010498849939017393,58.60553988663469,58.631645336218355,275.6689090102641,0.7790060144448648,274.33044865654904,276.4575204576703,50
X_A0_U4_P0_L10_I4_T5,position_fusion,A0,U4,P0,nan,L10,I4,T5,5,103.63077429269256,0.2950376092964433,103.16621681228136,103.96215138049271,221.93252454123586,0.8367818609781577,221.07404486607516,223.3841653198534,93.07402803633082,0.11787557658983333,92.88251422871997,93.24170304566164,58.82700669691576,0.005330670309161186,58.818006148329005,58.834393907899994,275.87248085601453,0.5104848640465867,275.1641515555224,276.7350908370371,51
X_A0_U4_P0_L11_I7_T5,position_fusion,A0,U4,P0,nan,L11,I7,T5,5,102.35431926458222,0.41940126625122653,101.69214367565907,102.78616307284082,218.9437471257367,1.2945774084302293,217.63035582876574,220.74762806478304,96.68519435296236,0.3750449254560859,96.00180513344445,97.05968265313699,58.62763427959142,0.006585264792613303,58.62176415415337,58.63989254332276,275.97808394545945,0.8999074248141435,274.76546844021254,276.96380534551804,52
X_A0_U4_P0_L8_I3_T5,position_fusion,A0,U4,P0,nan,L8,I3,T5,5,102.02359673012657,0.8211840366630208,100.9956818820862,103.07670721139982,220.45182198869134,0.8880934200155814,219.79982562959117,222.1738378345209,96.53520642386019,0.4718240162204394,96.1297668801482,97.44586230977205,58.6194334028688,0.013154652391725537,58.6047829430633,58.637049303398896,276.06609562430504,1.3067435776437677,274.610688721685,278.368178722022,53
X_A0_U4_P0_L11_I1_T5,position_fusion,A0,U4,P0,nan,L11,I1,T5,5,102.86344116371868,0.6707297812561362,101.90647450553831,103.66397674763809,219.63978982716532,1.189190037303313,218.03089932756146,221.55152599706364,95.76603673462436,0.2089716425693444,95.60084623941066,96.15223982403698,58.6713314736125,0.0016644926646012784,58.66820885062356,58.672614810028335,276.1092590542698,1.020782138198544,274.5130670930581,277.4634658876471,54
X_A0_U4_P0_L7_I4_T3,position_fusion,A0,U4,P0,nan,L7,I4,T3,5,103.47053468257418,2.057002127851399,101.1570309148571,106.28281647925867,223.65026425657635,3.164718046627569,218.37324976180534,227.10550948828052,93.11911542443107,1.2912582143008258,91.18709323237378,94.83590609155985,58.78313331403547,0.0185266388406704,58.74961674834495,58.80055712779185,276.32307462649544,2.792953263074327,271.59560400528954,280.34099650580043,55
X_A0_U4_P0_L8_I4_T5,position_fusion,A0,U4,P0,nan,L8,I4,T5,5,102.37379092010244,0.6410646015475158,101.25414519132886,103.16712901464393,217.5845492415609,2.0569084501552215,215.29820073860114,220.693031840238,98.32843286966882,0.565981026241399,97.39783846541218,99.09143271423513,58.53199645405207,0.04319394989709226,58.48921806779768,58.60842568119432,276.624284390443,1.469191189297769,274.89851425286895,278.6556784901596,56
X_A0_U4_P0_L10_I8_T5,position_fusion,A0,U4,P0,nan,L10,I8,T5,5,102.72739559324525,0.8712000798513888,101.59197606982823,103.76251688256181,219.6902565827777,1.1354710558788523,218.38538827539548,221.7423024679772,96.76612172950749,0.2415383533200119,96.38765511408252,97.14707128361088,58.63117310717796,0.010438531714282438,58.61484962316743,58.64191359237398,276.67085716146164,1.0477441402370358,275.3634676712973,278.412073597239,57
X_A0_U4_P0_L3_I0_T3,position_fusion,A0,U4,P0,nan,L3,I0,T3,5,102.91813560840721,0.6417199008512787,101.7281183303916,103.61183129677434,219.711490374736,1.3433531497377118,217.5339397378933,221.50732486609428,96.5073496977084,0.4598413192983394,95.68501598574213,96.91085486549737,58.63477090141669,0.012196276294908498,58.620147774520035,58.656138359916895,276.68968747866904,1.214740743847217,274.60914845063456,278.2680806533683,58
X_A0_U4_P0_L4_I3_T5,position_fusion,A0,U4,P0,nan,L4,I3,T5,5,103.41382593851131,0.6689205495270096,102.16515918887876,104.15496509454252,220.29566213085945,1.2953396729572164,217.993824112632,221.33631297032298,95.48516360221967,0.20434371576939683,95.23956578688805,95.83278011327693,58.68475266925831,0.011261881239963752,58.669396910734804,58.70372927108281,276.69929854049496,1.0670551386868474,274.6650213949044,277.7592364475009,59
X_A0_U4_P0_L11_I3_T5,position_fusion,A0,U4,P0,nan,L11,I3,T5,5,102.37218447477815,0.303579157987091,101.99502622584387,102.71761410817128,217.57897312280153,0.43543526755953593,217.10227394293918,218.34516710916662,98.68484236581392,0.18799838334280777,98.420441416263,99.00890539140558,58.51010458390192,0.003902570119504412,58.504363582122295,58.51501012013594,276.8592670157794,0.35581070630836525,276.3155488176732,277.39137001648226,60
X_A0_U4_P0_L7_I1+I3+I7_T5,position_fusion,A0,U4,P0,nan,L7,I1+I3+I7,T5,5,102.68832742293607,1.4363542202684374,101.17758989517398,104.57211301633998,218.25938414079465,1.5981515939307853,216.483002042024,220.52156934669253,98.84095023183151,1.4709922665004078,96.47517654020928,100.93959771298537,58.44176806011094,0.02973024911987071,58.41619585185339,58.49733146738046,277.4886610645517,2.1480420248021215,273.8687664525851,279.806681984865,61
X_A0_U4_P0_L7_I8_T3,position_fusion,A0,U4,P0,nan,L7,I8,T3,5,103.04886142755124,2.2091857549180998,100.57609349111979,106.59929204194918,220.14135925768227,2.3830626727666115,218.3893243867554,224.79868916394733,97.28582698135354,0.7529013299390855,96.02013015048489,98.09849625523346,58.59788601179348,0.030056169158139974,58.55135530829304,58.63177344865514,277.49735906058424,2.5013241712572207,274.91131822724486,281.7801318996594,62
X_A0_U4_P0_L1_I0_T5,position_fusion,A0,U4,P0,nan,L1,I0,T5,5,101.86123921205078,0.19169597556673432,101.523917715772,102.07107156201681,216.77552258073848,0.292564100776911,216.39504340221418,217.2165967998482,100.96740470263714,0.10198770719897057,100.77941060975914,101.06323077115147,58.39441006303821,0.0027860001242622206,58.38955121301743,58.398248565717324,277.6070604386744,0.29325659440645246,277.0522607240804,277.8919725529331,63
X_A0_U4_P0_L4_I0_T2,position_fusion,A0,U4,P0,nan,L4,I0,T2,5,103.04670566046711,3.3737548537266533,97.16111586072603,107.38025318575872,220.05426310277525,7.555530322771574,205.64274336582997,226.1680085139325,98.0786865383155,16.07648945064722,72.58677403964072,115.30486145269457,58.178461563377915,0.13572645556483703,57.957925770630936,58.320908712049146,277.8100091049483,10.91342004281939,264.4144324228797,291.424624945481,64
