pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3275.355979057029,3277.5344418052264,-2.1784627481974894,2.1784627481974894
A-C,7874.9324929119075,7872.549875311721,2.382617600186677,2.382617600186677
A-D,8357.916811897303,8354.59900990099,3.3178019963124825,3.3178019963124825
A-E,1500.7939907311272,1501.7705442902884,-0.9765535591611751,0.9765535591611751
A-F,3400.225156326721,3404.4091743119266,-4.184017985205628,4.184017985205628
A-G,7947.003356864816,7947.000000000001,0.003356864815032168,0.003356864815032168
A-H,9022.994444842649,9022.0,0.9944448426485906,0.9944448426485906
B-C,5979.722757508446,5981.566371681416,-1.8436141729698647,1.8436141729698647
B-D,5382.931473242019,5384.5,-1.5685267579810898,1.5685267579810898
B-E,3927.9435435350138,3926.1917525773197,1.7517909576940838,1.7517909576940838
B-F,1396.7304727937878,1394.0,2.7304727937878397,2.7304727937878397
B-G,5959.93034232112,5958.39024390244,1.5400984186808273,1.5400984186808273
B-H,6095.272995425973,6093.847058823529,1.4259366024443807,1.4259366024443807
C-D,8609.891996119148,8608.404123711342,1.4878724078062078,1.4878724078062078
C-E,8182.4153772353575,8182.333846153845,0.08153108151236665,0.08153108151236665
C-F,6128.3564038507,6129.999999999999,-1.6435961492989009,1.6435961492989009
C-G,1423.1388108949484,1423.433628318584,-0.29481742363554986,0.29481742363554986
C-H,9094.115045252813,9094.060550458715,0.05449479409799096,0.05449479409799096
D-E,8895.952648540251,8896.0,-0.04735145974882471,0.04735145974882471
D-F,5785.88079603652,5788.368995633188,-2.4881995966679824,2.4881995966679824
D-G,8404.947988079906,8405.460063897764,-0.5120758178582037,0.5120758178582037
D-H,1532.866391286583,1533.0,-0.13360871341706115,0.13360871341706115
E-F,3479.6912011413096,3476.9999999999995,2.6912011413101027,2.6912011413101027
E-G,8022.291181378866,8023.999999999999,-1.708818621133105,1.708818621133105
E-H,9330.052817625605,9333.0,-2.9471823743951973,2.9471823743951973
F-G,5800.302152259943,5799.456603773585,0.8455484863579841,0.8455484863579841
F-H,6160.9991630748245,6160.0,0.999163074824537,0.999163074824537
G-H,8656.920271072835,8657.532224532224,-0.6119534593890421,0.6119534593890421
