sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
5035,,BS2DCE,,cal_roto,5,success,100,4,4,66,90,0
5036,,BS2DCE,,cal_roto,5,success,100,4,4,56,82,0
5037,,BS2DCE,,cal_roto,5,pending,97,4,2,0,0,0
5038,,BS2DCE,,cal_roto,5,success,97,4,4,165,187,0
5039,,BS2DCE,,cal_roto,5,success,97,4,4,99,125,0
5040,,BS2DCE,,cal_roto,5,success,97,4,4,101,128,0
5041,,BS2DCE,,cal_roto,5,success,97,4,4,72,89,0
5042,,BS2DCE,,cal_roto,5,success,98,4,4,81,104,0
5043,,BS2DCE,,cal_roto,5,success,98,4,4,112,143,0
5044,,BS2DCE,,cal_roto,5,success,98,4,4,33,45,0
5045,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
5046,,BS2DCE,,cal_roto,5,success,97,4,4,24,34,0
5047,,BS2DCE,,cal_roto,5,success,97,4,4,25,37,0
5048,,BS2DCE,,cal_roto,5,success,97,4,4,30,45,0
5049,,BS2DCE,,cal_roto,5,success,97,4,4,7,11,0
5050,,BS2DCE,,cal_roto,5,success,98,4,4,98,149,0
5051,,BS2DCE,,cal_roto,5,success,98,4,4,128,139,0
5052,,BS2DCE,,cal_roto,5,success,98,4,4,53,74,0
5053,,BS2DCE,,cal_roto,5,success,98,4,4,143,174,0
5054,,BS2DCE,,cal_roto,5,success,98,4,4,82,101,0
5055,,BS2DCE,,cal_roto,5,success,98,4,4,112,129,0
5056,,BS2DCE,,cal_roto,5,success,98,4,4,67,97,0
5057,,BS2DCE,,cal_roto,5,success,98,4,4,72,101,0
5058,,BS2DCE,,cal_roto,5,success,99,4,4,75,85,0
5059,,BS2DCE,,cal_roto,5,success,99,4,4,125,159,0
5060,,BS2DCE,,cal_roto,5,success,99,4,4,221,305,0
5061,,BS2DCE,,cal_roto,5,success,99,4,4,84,107,0
5062,,BS2DCE,,cal_roto,5,success,99,4,4,124,151,0
5063,,BS2DCE,,cal_roto,5,pending,97,4,2,0,0,0
5064,,BS2DCE,,cal_roto,5,success,97,4,4,54,75,0
5065,,BS2DCE,,cal_roto,5,success,97,4,4,7,10,0
5066,,BS2DCE,,cal_roto,5,success,98,4,4,46,68,0
5067,,BS2DCE,,cal_roto,5,success,98,4,4,26,38,0
5068,,BS2DCE,,cal_roto,5,success,98,4,4,9,13,0
5069,,BS2DCE,,cal_roto,5,success,98,4,4,94,135,0
5070,,BS2DCE,,cal_roto,5,success,98,4,4,128,143,0
5071,,BS2DCE,,cal_roto,5,success,98,4,4,78,107,0
5072,,BS2DCE,,cal_roto,5,success,98,4,4,146,179,0
5073,,BS2DCE,,cal_roto,5,success,98,4,4,92,110,0
5074,,BS2DCE,,cal_roto,5,success,99,4,4,106,131,0
5075,,BS2DCE,,cal_roto,5,success,99,4,4,50,68,0
5076,,BS2DCE,,cal_roto,5,success,99,4,4,78,112,0
5077,,BS2DCE,,cal_roto,5,success,99,4,4,147,184,0
5078,,BS2DCE,,cal_roto,5,success,99,4,4,117,145,0
5079,,BS2DCE,,cal_roto,5,pending,98,4,3,0,0,0
5080,,BS2DCE,,cal_roto,5,success,98,4,4,116,153,0
5081,,BS2DCE,,cal_roto,5,success,98,4,4,54,68,0
5082,,BS2DCE,,cal_roto,5,success,98,4,4,109,139,0
5083,,BS2DCE,,cal_roto,5,success,98,4,4,99,133,0
5084,,BS2DCE,,cal_roto,5,success,98,4,4,24,35,0
5085,,BS2DCE,,cal_roto,5,success,98,4,4,0,1,0
5086,,BS2DCE,,cal_roto,5,success,98,4,4,45,68,0
5087,,BS2DCE,,cal_roto,5,success,98,4,4,26,37,0
5088,,BS2DCE,,cal_roto,5,success,98,4,4,6,8,0
5089,,BS2DCE,,cal_roto,5,success,98,4,4,155,195,0
5090,,BS2DCE,,cal_roto,5,success,99,4,4,105,131,0
5091,,BS2DCE,,cal_roto,5,success,99,4,4,51,69,0
5092,,BS2DCE,,cal_roto,5,success,99,4,4,157,199,0
5093,,BS2DCE,,cal_roto,5,success,99,4,4,89,113,0
5094,,BS2DCE,,cal_roto,5,success,99,4,4,71,88,0
5095,,BS2DCE,,cal_roto,5,success,99,4,4,49,60,0
5096,,BS2DCE,,cal_roto,5,success,99,4,4,79,114,0
5097,,BS2DCE,,cal_roto,5,success,99,4,4,108,137,0
5098,,BS2DCE,,cal_roto,5,success,100,4,4,95,118,0
5099,,BS2DCE,,cal_roto,5,success,100,4,4,147,189,0
5100,,BS2DCE,,cal_roto,5,success,100,4,4,133,169,0
5101,,BS2DCE,,cal_roto,5,success,100,4,4,63,80,0
5102,,BS2DCE,,cal_roto,5,success,100,4,4,126,149,0
5103,,BS2DCE,,cal_roto,5,success,100,4,4,87,121,0
5104,,BS2DCE,,cal_roto,5,success,100,4,4,39,58,0
5105,,BS2DCE,,cal_roto,5,success,100,4,4,25,37,0
5106,,BS2DCE,,cal_roto,5,success,100,4,4,10,15,0
5107,,BS2DCE,,cal_roto,5,success,100,4,4,26,39,0
5108,,BS2DCE,,cal_roto,5,success,100,4,4,44,64,0
5109,,BS2DCE,,cal_roto,5,success,100,4,4,175,226,0
5110,,BS2DCE,,cal_roto,5,success,100,4,4,188,261,0
5111,,BS2DCE,,cal_roto,5,success,100,4,4,42,57,0
5112,,BS2DCE,,cal_roto,5,success,100,4,4,147,188,0
5113,,BS2DCE,,cal_roto,5,success,100,4,4,87,106,0
5114,,BS2DCE,,cal_roto,5,success,100,4,4,111,137,0
5115,,BS2DCE,,cal_roto,5,success,100,4,4,61,84,0
5116,,BS2DCE,,cal_roto,5,success,100,4,4,60,81,0
5117,,BS2DCE,,cal_roto,5,success,100,4,4,47,69,0
5118,,BS2DCE,,cal_roto,5,success,100,4,4,141,206,0
5119,,BS2DCE,,cal_roto,5,success,100,4,4,199,260,0
5120,,BS2DCE,,cal_roto,5,success,100,4,4,150,222,0
5121,,BS2DCE,,cal_roto,5,success,100,4,4,168,222,0
5122,,BS2DCE,,cal_roto,5,success,100,4,4,40,51,0
5123,,BS2DCE,,cal_roto,5,success,100,4,4,99,131,0
5124,,BS2DCE,,cal_roto,5,success,100,4,4,97,131,0
5125,,BS2DCE,,cal_roto,5,success,100,4,4,49,70,0
5126,,BS2DCE,,cal_roto,5,success,100,4,4,18,25,0
5127,,BS2DCE,,cal_roto,5,success,100,4,4,77,115,0
5128,,BS2DCE,,cal_roto,5,success,100,4,4,41,61,0
5129,,BS2DCE,,cal_roto,5,success,100,4,4,41,60,0
5130,,BS2DCE,,cal_roto,5,success,100,4,4,117,176,0
5131,,BS2DCE,,cal_roto,5,success,100,4,4,122,149,0
5132,,BS2DCE,,cal_roto,5,success,100,4,4,52,70,0
