pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4171.2313641092915,4169.922833856916,1.3085302523750215,1.3085302523750215
A-C,9120.321470998888,9118.135414904442,2.1860560944460303,2.1860560944460303
A-D,9137.304982452675,9136.66538156933,0.6396008833453379,0.6396008833453379
A-E,1547.1041463485597,1550.2662814699843,-3.162135121424626,3.162135121424626
A-F,4180.9172909623085,4183.986494384594,-3.069203422285682,3.069203422285682
A-G,9143.839518562008,9143.184513963137,0.6550045988715283,0.6550045988715283
A-H,9075.374360410173,9075.51232722194,-0.13796681176791026,0.13796681176791026
B-C,5147.237476388933,5146.247623755948,0.9898526329852757,0.9898526329852757
B-D,6857.712092355484,6857.126651021569,0.5854413339147868,0.5854413339147868
B-E,3698.8371431986934,3696.4322341328057,2.4049090658877503,2.4049090658877503
B-F,1279.9205252292745,1279.3721300106993,0.5483952185752514,0.5483952185752514
B-G,5282.7069159451175,5280.154206920771,2.5527090243467683,2.5527090243467683
B-H,6924.873454086579,6923.837869900516,1.0355841860628061,1.0355841860628061
C-D,8880.66265769002,8880.3070919279,0.35556576212002255,0.35556576212002255
C-E,8482.726078174159,8482.36075643029,0.36532174386957195,0.36532174386957195
C-F,5467.752621095305,5471.37343321783,-3.6208121225254217,3.6208121225254217
C-G,1513.4939305568391,1516.3668315338628,-2.872900977023619,2.872900977023619
C-H,9070.69706240589,9070.752260905336,-0.05519849944539601,0.05519849944539601
D-E,8860.64411464885,8859.96372268087,0.6803919679805404,0.6803919679805404
D-F,7048.964444849694,7050.977982624896,-2.013537775202167,2.013537775202167
D-G,9042.331686425649,9042.39121926097,-0.05953283532107889,0.05953283532107889
D-H,1311.5084813375904,1313.0993499810895,-1.5908686434991068,1.5908686434991068
E-F,3256.546490254735,3258.3010127372822,-1.754522482547145,1.754522482547145
E-G,8273.857704165957,8276.129769907171,-2.272065741213737,2.272065741213737
E-H,8617.804924825212,8618.695798469429,-0.8908736442172085,0.8908736442172085
F-G,5238.969733262408,5239.865897563663,-0.89616430125443,0.89616430125443
F-H,6874.649655110447,6874.623641786468,0.02601332397898659,0.02601332397898659
G-H,9013.249029865465,9013.36373237053,-0.11470250506499724,0.11470250506499724
