host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count
4.1e-05,1782250100.640687,3599,,BSF66F,,f,0,0,2115,2115,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.1e-05,1782250100.640687,3599,,BSF66F,,f,0,1,3442,3442,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.1e-05,1782250100.640687,3599,,BSF66F,,f,0,2,3659,3659,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.1e-05,1782250100.640687,3599,,BSF66F,,f,0,3,2456,2456,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.1e-05,1782250100.640687,3599,,BSF66F,,f,0,4,2013,2013,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.1e-05,1782250100.640687,3599,,BSF66F,,f,0,5,2992,2992,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.1e-05,1782250100.640687,3599,,BSF66F,,f,0,6,3552,3552,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.1e-05,1782250100.640687,3599,,BSF66F,,f,0,7,1978,1978,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.091023,1782250100.73167,3600,,BSF66F,,f,0,0,2085,2085,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.091023,1782250100.73167,3600,,BSF66F,,f,0,1,3877,3877,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.091023,1782250100.73167,3600,,BSF66F,,f,0,2,3675,3675,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.091023,1782250100.73167,3600,,BSF66F,,f,0,3,2492,2492,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.091023,1782250100.73167,3600,,BSF66F,,f,0,4,2128,2128,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.091023,1782250100.73167,3600,,BSF66F,,f,0,5,3035,3035,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.091023,1782250100.73167,3600,,BSF66F,,f,0,6,3595,3595,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.091023,1782250100.73167,3600,,BSF66F,,f,0,7,2074,2074,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.195956,1782250100.836602,3601,,BSF66F,,f,0,0,2112,2112,88,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
