phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,reinforced_concrete_C30_37,2,x_min+x_max,70,,0,cuda:0,847,128,108416,0.018022239208221436,0.037294719368219376,0.030039411038160324,0.05615971237421036,0.06482468545436859,0.03878665715456009,0.08853696286678314,0.1037774607539177,0.055974818766117096,0.09693175554275513,0.11087454855442047,0.0,0.0
