tag_delay_mm,n_static_cases,n_residuals,raw_rms,raw_p50_abs,raw_p95_abs,norm_rms,case_rms_median,case_rms_p95,status
-53.0,23,184,73.70302014909083,33.177367828306615,137.31859433865358,2.6382556361018348,59.748723736030115,109.9376265467104,ok
-52.0,23,184,73.25735870245902,32.56723662813738,136.21629221559255,2.6213546372141225,59.01255577951718,109.35157216704836,ok
-51.0,23,184,72.81347025216097,32.210497355255484,135.0377380010647,2.604706644836156,58.263221829865046,108.76616304968397,ok
-50.0,23,184,72.37278030551676,31.996958989583618,134.44452464928955,2.588331232906108,57.51806570936294,108.18142875722538,ok
-49.0,23,184,71.93890915641379,32.21743431011305,135.17806401162227,2.5722750451417906,56.78106790206304,107.59739916715576,ok
-48.0,23,184,71.51277287148602,32.836540272748834,135.03399861770978,2.556558296128999,56.925802121474256,107.01410444646865,ok
-47.0,23,184,71.09484789836262,33.12967542497995,134.5054172771884,2.541219448821246,56.299202622819884,106.4315750225461,ok
-46.0,23,184,70.68528444859969,32.88383766683546,134.5914670433059,2.5262640477106526,55.67484645469146,105.84984154983778,ok
-45.0,23,184,70.28454189403288,32.69503665258003,134.66863987112313,2.5116486997313014,55.05286522756303,105.2679529543247,ok
-44.0,23,184,69.89074546657147,32.09380861410136,134.74577316005397,2.4973375403037137,54.43339668476592,104.65358280440896,ok
-43.0,23,184,69.50516336764125,31.94434175680408,134.8228369606933,2.4833635532629112,53.816584997273836,104.02084759695974,ok
-42.0,23,184,69.13133820911963,32.21659496773691,134.89980349515878,2.4697648171354203,53.20258106952091,103.3889660217698,ok
-41.0,23,184,68.76656882921068,31.993997287109778,134.96200393067943,2.4565523727760983,52.59154285575535,102.7578731510725,ok
-40.0,23,184,68.40824179683253,31.724348802007853,135.06928491386162,2.443622397999801,51.98363568614802,102.12767552162529,ok
-39.0,23,184,68.04706532107963,31.538543015027244,135.24830791474747,2.4307279551815912,51.37903260152063,101.49844887020343,ok
-38.0,23,184,67.69229656464437,31.44555449787572,135.17634464655396,2.4181405657127413,50.77791469509778,100.87023661814209,ok
-37.0,23,184,67.3409363271613,31.24569843457084,134.27069599789266,2.405772612779213,50.60913894334518,100.24308308953104,ok
-36.0,23,184,66.9955084831105,31.328268657211538,133.37447835307066,2.393718524275209,51.00408882079521,99.61703353076507,ok
-35.0,23,184,66.65939436423976,30.95150018335562,132.4616794985343,2.3820183011950764,51.413737300806574,98.99213413121409,ok
-34.0,23,184,66.33194046888853,30.912457867271087,131.4848551609945,2.370612486084243,51.83822605273845,98.3684320451558,ok
-33.0,23,184,66.01185333453788,30.875793452215703,130.44782069308837,2.3594136002344266,52.27718861233956,97.74513143556581,ok
-32.0,23,184,65.69999280267372,30.834312272592115,130.56876380055957,2.3485729750550774,52.73025848713359,97.12317534192677,ok
-31.0,23,184,65.39743792047719,30.90468400061218,131.951927838062,2.33807498932069,53.170520433366974,96.5027387156197,ok
-30.0,23,184,65.10316114015014,31.08304381888388,133.29118652910978,2.3279260740304926,52.635709308760966,95.88380809269617,ok
-29.0,23,184,64.81615163635816,30.802598835046183,134.56856875906416,2.31806827282744,52.10665809646238,95.26643688888296,ok
-28.0,23,184,64.53416934839164,30.299720967138683,135.34291171448007,2.3084861986750207,51.58361067397208,94.65067591945909,ok
-27.0,23,184,64.25839082123647,30.46548733906775,135.1750771626964,2.2992224246862945,51.06681795552489,94.03657672663351,ok
-26.0,23,184,63.991883993135566,30.638360594713504,134.9934271292741,2.2903287207769796,50.55653786709179,93.42419158880598,ok
-25.0,23,184,63.73502814390269,30.96233852090313,134.91923582218172,2.2818529940594594,50.05303528292306,92.81357353040762,ok
-24.0,23,184,63.48884493163937,30.740818060287438,134.97427084986307,2.2738027216956826,49.55699189962282,92.20477633235615,ok
-23.0,23,184,63.25321955957426,30.70059775584832,133.58980518254725,2.266141440368527,49.06975324818276,91.5978544822141,ok
-22.0,23,184,63.028620157658025,30.15000693528077,131.85944504129432,2.2589142561066122,48.590017120647026,90.99286152005746,ok
-21.0,23,184,62.81565915321819,30.128460740898618,130.12636063207842,2.252123656005955,48.12397373135308,90.3898444274965,ok
-20.0,23,184,62.615150408692664,29.630420996443945,130.47661297528802,2.2457797569942235,47.673572475905,89.78887073481947,ok
-19.0,23,184,62.42594582932447,29.64069467759191,131.86382443955847,2.239893863113305,47.23204185487014,89.18999817168498,ok
-18.0,23,184,62.2480215897407,29.20138162285616,133.52568173022678,2.2344489421749274,46.796882987703626,89.02738392084044,ok
-17.0,23,184,62.081197078186435,29.031272795886707,133.71446716099612,2.229443818614929,46.3683005273822,88.8952644932055,ok
-16.0,23,184,61.93041497206874,28.862925446361942,132.73861421438033,2.22496032196521,46.33266038195786,88.77355434748455,ok
-15.0,23,184,61.790399488586566,28.696349928806967,131.7561391483516,2.2209260928266112,46.78796753534507,88.66231158613226,ok
-14.0,23,184,61.66239564331732,28.4183977953694,130.77344853349987,2.2173774301225047,47.251447861939106,88.5615871399955,ok
-13.0,23,184,61.546547883022,28.325244635352192,129.8620026398758,2.2143190106674844,47.722928653601635,88.4714244193674,ok
-12.0,23,184,61.44281943317826,27.739526299702675,128.74921980119586,2.2117387309519954,47.20345945880307,88.3915667821683,ok
-11.0,23,184,61.34840425403354,27.69615501041858,127.28241498243126,2.209555370898159,46.3686362540408,88.30367022591945,ok
-10.0,23,184,61.265445917656436,27.384193719045015,125.9968771623593,2.2076975734794604,45.54050841855206,88.22622218768754,ok
-9.0,23,184,61.18989275768266,27.18002910432415,124.61033775375681,2.206164435926906,44.72176160782297,88.15554876226058,ok
-8.0,23,184,61.12563472281161,27.212637497564856,126.19715217254243,2.205047387595159,43.90845250131576,88.09405592672073,ok
-7.0,23,184,61.07285408043045,27.13412377600548,128.2119631411451,2.204411004659577,43.106137887227945,88.04344222754584,ok
-6.0,23,184,61.02964529342798,27.762996613903624,127.04702774522778,2.2041719897194745,42.31643528658647,88.00379278959171,ok
-5.0,23,184,60.99263225519355,28.173036539448276,125.6764208760089,2.204222038704397,41.81672877752735,87.97562679065281,ok
-4.0,23,184,60.96825973281842,28.609922311663013,124.30286150354975,2.204792351991497,41.49368559975557,87.9589987246701,ok
-3.0,23,184,60.956126315541354,28.269878528479012,122.92637462463927,2.2058918081765078,41.17907307425217,87.96517079447219,ok
-2.0,23,184,60.956910731755364,27.668448160339267,121.54699621217422,2.2075299747190127,40.87495066842217,88.09101317793352,ok
-1.0,23,184,60.97008303299894,28.057892181045418,120.1647507000969,2.2096434247859245,40.581760413669656,88.22893914803952,ok
0.0,23,184,60.996006956267344,27.905391448991395,118.7618952395508,2.2122897774345103,40.29931433787508,88.38245425275092,ok
1.0,23,184,61.033425806220166,27.621655769054314,117.35270141548916,2.215462551895719,40.027856310388714,88.54929815803406,ok
2.0,23,184,61.08384726915482,27.65686418025234,115.94094647554672,2.2191582912942365,39.76762759620515,88.72860741976962,ok
3.0,23,184,61.147813463284415,27.809346499780077,114.68970621758885,2.2233955081294092,39.51886607030773,88.92032866625908,ok
4.0,23,184,61.22348038256972,27.77441745522856,114.20876536098729,2.2280877180992404,39.59511300597102,89.12414039548226,ok
5.0,23,184,61.31152305916204,28.08213348143113,115.34029855744319,2.2332328375500587,40.03493081950936,89.33986943551231,ok
6.0,23,184,61.41238914224117,28.02903972077047,116.47260019937293,2.238857814496865,40.48712032809481,89.56762009326094,ok
7.0,23,184,61.52413432591235,28.003519094548892,117.6086210759443,2.2449283847556365,40.95174732415749,89.80494545653427,ok
8.0,23,184,61.63115967039797,27.865585224733422,118.75499440290379,2.2511156218781445,41.42844912334017,90.04581187933883,ok
9.0,23,184,61.74545972573887,28.179079184231796,119.90236641775411,2.2576603496937353,41.87960500486687,90.2967829076655,ok
10.0,23,184,61.86962731243879,28.200103229690967,121.05072855002003,2.264618331863565,42.32314130090054,90.55754881061108,ok
11.0,23,184,62.004329561395835,28.681363466457924,122.20007255329449,2.272010777464965,42.7752192161414,90.82777099861434,ok
12.0,23,184,62.14935355980634,29.268701372427813,123.35039045735954,2.279820844949201,43.234376254754196,91.10707987073913,ok
13.0,23,184,62.305735371979615,29.289872176473864,122.57866918044202,2.2880135657172516,43.699160709319294,91.3950724873552,ok
14.0,23,184,62.47256210112411,28.9421468202479,121.76427415359032,2.296532802241958,44.17195348709717,91.69131006674633,ok
15.0,23,184,62.65275550682418,28.538786569496324,121.01694798913557,2.305523867442652,44.652553476800094,91.995230817023,ok
16.0,23,184,62.845119964393014,28.302618429652284,120.2710602757137,2.314957910227145,45.140764098689445,92.30633863707065,ok
17.0,23,184,63.04816705055989,28.131819979028023,119.5958663851531,2.324812488060113,45.63639253726884,92.60085009063042,ok
18.0,23,184,63.251082103297264,28.3277342808683,118.95022457662913,2.334721633662606,46.12809103099164,92.7294290687848,ok
19.0,23,184,63.470345588523536,28.758953415928318,118.35092491612622,2.345105436762882,46.53045442673396,93.15618393588025,ok
20.0,23,184,63.70286423257159,29.305160856845987,117.82323468306558,2.3559426264537238,47.03445596768648,93.80170687219551,ok
21.0,23,184,63.94743171189863,29.653836276555012,117.29880711939846,2.367195833292123,46.609750528346154,94.45228106677212,ok
22.0,23,184,64.20310820427696,29.645870721097708,117.08415004877995,2.378826704014956,46.19546571955902,95.10672784948827,ok
23.0,23,184,64.46848567730734,29.634358398339373,118.07736228760108,2.3908156368219626,45.79195132939856,95.76489195302143,ok
24.0,23,184,64.74612028887881,29.209252057778485,119.08458469857533,2.403298574938915,45.399562218343604,96.44969909579278,ok
25.0,23,184,65.03348108807124,29.796145148254027,120.10691972508522,2.4161640452265183,45.01843408044037,97.14562361037721,ok
26.0,23,184,65.33133772760691,30.488986657868736,121.13147205117662,2.4294107669264973,44.64934169915262,97.85045592622498,ok
27.0,23,184,65.6385919444365,31.343338750452858,122.15824399289873,2.443024791553399,44.65414407658193,98.6404175360572,ok
28.0,23,184,65.95650876704035,31.530896918591793,123.31830558712262,2.4570282545707127,45.592132577873166,99.42925284084554,ok
29.0,23,184,66.28540417950256,32.18334418537199,122.90710156108719,2.4714113907073934,46.53647838537011,100.2173872274997,ok
30.0,23,184,66.62569623713046,32.84859622685485,122.49473596632092,2.4861854315835394,47.48679637675491,101.01207845697594,ok
31.0,23,184,66.97631907588028,32.862914787184536,122.08129510633934,2.5012987423914534,48.442728875599684,101.80918256544804,ok
32.0,23,184,67.3247809860941,32.93418508037644,121.6666522375673,2.516199012226926,49.40394349589845,102.48292590902324,ok
33.0,23,184,67.68186071224426,32.963224592207325,122.48601761972881,2.5313910627918217,50.37013115802955,103.18140220625888,ok
34.0,23,184,68.04779167915699,32.992640873870414,123.64383564550197,2.546943961648913,51.341004264526326,103.89068488005366,ok
35.0,23,184,68.42308507706802,33.04966093804546,125.06983669260956,2.5628213679693106,52.31630902409951,104.60720289009969,ok
36.0,23,184,68.80811233237351,33.687057538512136,126.49640737340974,2.57903107587089,53.301047261824586,105.33090532463206,ok
37.0,23,184,69.20380377784092,33.95178078329923,127.92353204736351,2.5956049772238106,54.296633095585776,106.06173538195635,ok
38.0,23,184,69.60955116739864,34.25067316986974,129.3511881283736,2.6125463005923804,55.2966465153735,106.79963088027827,ok
39.0,23,184,70.02423381334242,34.8310438942533,130.7794009375863,2.629822001073986,55.81821695805978,107.54452474389983,ok
40.0,23,184,70.44671943776633,35.79244860916299,131.84097344649285,2.6474364774517487,55.37840558481104,108.29634546584629,ok
41.0,23,184,70.87862689471727,36.064798236536035,130.55376529681507,2.6654452120641845,54.94875864382715,109.0616602221714,ok
42.0,23,184,71.31349510803521,36.03089422032485,129.66446476722763,2.6834111808000545,54.529564539580356,109.84478250461271,ok
43.0,23,184,71.75490912068878,36.47711407569477,130.7833523724727,2.701560453155505,54.12111371365519,110.63415271272537,ok
44.0,23,184,72.20611852825596,36.55492364915381,132.005543569292,2.72006107322785,53.723698165279714,111.4296664660106,ok
45.0,23,184,72.6670807036739,36.289006842780964,133.2506436790921,2.7389122410883853,54.35240660604609,112.23111957251385,ok
46.0,23,184,73.13706477848,36.02192579325083,135.11671911949924,2.7580646610807733,55.09447185997926,113.04378641017148,ok
47.0,23,184,73.61509757476382,35.77154498209916,137.11800473273243,2.777454163598964,55.85356909691602,113.86223047049802,ok
48.0,23,184,74.10404701440075,35.48307125042447,139.11773393637682,2.797250325998004,56.62910403465426,114.70489510720529,ok
49.0,23,184,74.60070422727551,35.7449166490037,141.11696090991393,2.817289394755436,57.420490582858754,115.55998725297896,ok
50.0,23,184,75.10509696464895,36.35513075047061,143.11655670419074,2.8375834376901414,58.22715278664583,116.41923343131567,ok
51.0,23,184,75.61871707999185,37.10189073386596,145.11651602728088,2.858217402431622,59.04852644290761,117.28254624343383,ok
52.0,23,184,76.13306021290607,37.17702990416615,147.11683111597387,2.878965626085629,59.88406042056333,118.14984151599025,ok
53.0,23,184,76.65021904270871,37.88950171837655,149.11749204292022,2.899886617887464,60.73321771511723,119.02103933226286,ok
54.0,23,184,77.17567089186774,38.32396745475921,151.1184869920805,2.921121501674041,61.595476266645115,119.89606371979049,ok
55.0,23,184,77.70952655159005,38.907827773700774,153.12055985807032,2.942669577778958,62.47032956876131,120.77489290183043,ok
56.0,23,184,78.25200733651415,38.972739446458036,155.12571279723255,2.9645281385642366,63.35728709433024,121.65764501516344,ok
57.0,23,184,78.80290805325534,39.53793634258841,157.13107094047885,2.9866770878776605,64.2558745617649,122.54409713101981,ok
58.0,23,184,79.36341571093196,40.148801826888985,159.13661768332597,3.009115396104765,65.16563406379375,123.43418551616709,ok
59.0,23,184,79.93336025572947,40.70796247599151,160.76401610788156,3.031857466536622,66.08612407859943,124.32787776122782,ok
60.0,23,184,80.51175846301008,40.61358877427756,162.32617794384365,3.0548947498763392,67.01691938130976,125.2263245401336,ok
61.0,23,184,81.0944067727087,40.82966944802513,163.8897782800742,3.0781627453608724,67.95761087196611,126.12931958504925,ok
62.0,23,184,81.68225471168222,41.00506377493048,165.42536651425664,3.1014981211232384,68.90780533434933,127.03599425020526,ok
63.0,23,184,82.2753791640577,40.82855019860381,166.79304504094904,3.1250058380103374,69.86712283016217,127.94871648094994,ok
64.0,23,184,82.86792238614207,40.82017855260301,167.8894116733483,3.1485121391179987,70.83519514717793,128.8673810477185,ok
65.0,23,184,83.45549198792224,41.12849163724695,168.98538809977686,3.1719459750133385,71.13623337570371,129.79047780644834,ok
66.0,23,184,84.04869126580225,41.586918974859145,170.08804358428543,3.1955064768142774,71.954361900907,130.7161859685631,ok
67.0,23,184,84.64969979970014,42.16059021280171,171.19140197706164,3.2193285017964977,73.07043457617016,131.64789864422133,ok
68.0,23,184,85.25769022037555,42.41019320251735,172.2940891951182,3.243408337889542,74.19696365402862,132.58531284117865,ok
69.0,23,184,85.86962172175402,42.183682903573526,173.39625327770486,3.2676545838427726,75.33058092949267,133.52834727432034,ok
70.0,23,184,86.48705754138274,41.95679592078318,174.49803074059633,3.292060254891265,76.45900318617132,134.47650896655566,ok
71.0,23,184,87.10874703789068,41.73329354187558,175.6025110335157,3.316579383685119,77.53188599144688,135.42592523869376,ok
72.0,23,184,87.73697710170926,41.60632318121202,176.85550770454535,3.3413182673102355,78.6092375246672,136.38083537939875,ok
73.0,23,184,88.37117782849134,41.69835942620011,178.39887852319558,3.366289792570683,79.6935132363628,137.3411536313744,ok
74.0,23,184,89.01207893509012,41.768232499705846,179.94344893036455,3.3915079863163284,80.78453371937964,138.30679537304994,ok
75.0,23,184,89.65940698424866,42.058976127380674,181.48924697321172,3.416954354047813,81.88212064162204,139.27767712846713,ok
76.0,23,184,90.31303537520344,42.6282066022784,181.4250827492282,3.4426171824202134,82.98609734779406,140.25371657431822,ok
77.0,23,184,90.97341408292863,42.834409364165595,181.47466504327457,3.4684970680729514,84.05828136316379,141.23483254455593,ok
78.0,23,184,91.64083980361036,42.93777691729997,182.10611741128963,3.4945808001995182,85.10989375552408,142.22094503293212,ok
79.0,23,184,92.31456495562188,43.128850720961054,182.73749279518674,3.520895215932649,86.04923851856297,143.21197519375164,ok
80.0,23,184,92.99409871647164,43.68756702711835,183.45528866391342,3.547426555031281,86.77863213278386,144.2078453410879,ok
81.0,23,184,93.67959797726178,44.01515999054391,184.5808405058968,3.5741817541388343,87.51031024687515,145.20847894665894,ok
82.0,23,184,94.37109643334198,44.257849554365976,185.7069129847665,3.601146184862399,88.24424967334464,146.2138006365375,ok
83.0,23,184,95.0680548979463,44.32159687599187,186.8335614232165,3.6283027676077353,88.98003896457726,147.22373618682894,ok
84.0,23,184,95.77015369859518,44.582304739455594,187.96083741926688,3.6556410174976963,89.7177831238808,148.23821251844322,ok
85.0,23,184,96.4781641110242,44.85145711747077,189.08878912550634,3.683189810541121,90.4577688527291,149.25715769105582,ok
86.0,23,184,97.19281214596054,44.94132723204234,190.21746150606228,3.710915129559459,91.19997293776264,150.28050089634465,ok
87.0,23,184,97.91311336612526,45.07018631942424,191.3488264689216,3.7387893026504715,91.94437278998198,151.30817245057412,ok
88.0,23,184,98.6397829888564,45.292414164256115,192.48107043033866,3.766879076807885,92.69094643721948,152.34010378659173,ok
89.0,23,184,99.37272701739052,45.56010206686801,193.61401862547052,3.7951450201710895,93.43967251544629,153.37622744528664,ok
90.0,23,184,100.11236814160438,46.36917630942378,194.7477125900526,3.823538560922593,94.19055037170405,154.4164770665627,ok
91.0,23,184,100.85798736801264,47.19980591747287,195.88219133377794,3.8520892895020107,94.94354543685819,155.46078737986554,ok
92.0,23,184,101.60942871600312,48.03146892611824,197.4059368188586,3.8808360904537205,95.69863324701132,156.50909419430093,ok
93.0,23,184,102.36628744769635,48.864159843335415,199.08522494236627,3.90976971903318,96.45579438629848,157.56133438837912,ok
94.0,23,184,103.13004799395114,49.697980562078214,200.78777297946345,3.9389260301587097,97.21501003634023,158.61744589941802,ok
95.0,23,184,103.90051970232331,49.78554684274059,202.64411087931876,3.9682973875724468,97.97626196025551,159.67736771263003,ok
96.0,23,184,104.67722096185615,49.64289344983899,204.5016798588086,3.9978560003698727,98.7395324867703,160.74103983050966,ok
97.0,23,184,105.46268016215029,49.659178547407464,206.36046970678677,4.0276618051046364,99.50480449448278,161.80840324839707,ok
98.0,23,184,106.25564054527489,49.69060600740136,208.22092149914326,4.057715677456554,100.27206139633493,162.87939219692822,ok
99.0,23,184,107.0509435627573,49.945661539667526,210.08141075206572,4.087846787409717,101.04128712432801,163.95390730296688,ok
100.0,23,184,107.85060454499111,50.47524529196767,212.15730913525613,4.118133234293183,101.812466114515,165.0319467767422,ok
101.0,23,184,108.65436083925493,51.35543930538108,213.63132023315725,4.148562009854486,102.58558329229533,166.11345547362856,ok
102.0,23,184,109.46048330409866,51.91375946793687,215.18064845931485,4.179067061249927,103.36062405803169,167.19837922003208,ok
103.0,23,184,110.27128521291274,51.7755582937491,216.73105733369044,4.209741272104392,104.13757427300031,168.28666480070572,ok
104.0,23,184,111.08685476055257,52.10351052569558,218.28254726091006,4.240590351814993,104.91642024569013,169.37825994593365,ok
105.0,23,184,111.90674425738244,52.55389922004406,219.92429804537275,4.271595109936405,105.6962205479684,170.4731133186053,ok
106.0,23,184,112.7308539615255,53.00317792963119,221.79203010042733,4.302751038451818,106.47781028711779,171.45477520841357,ok
107.0,23,184,113.55933342642817,53.448958327786386,223.66158321129055,4.334065158766426,107.26129525573118,172.02979541755445,ok
108.0,23,184,114.3910065655307,53.607004791485224,225.51859518005242,4.365491298232421,108.04666161053832,172.61281370156811,ok
109.0,23,184,115.22507325294382,54.348552951770216,227.35802634598525,4.396999384582006,108.83389594371482,173.2037680209705,ok
110.0,23,184,116.06039456276959,54.414940527016824,229.20358388615966,4.428551073214278,109.62298526975054,173.80079317635258,ok
