tag_delay_mm,n_static_cases,n_residuals,raw_rms,raw_p50_abs,raw_p95_abs,norm_rms,case_rms_median,case_rms_p95,status
108.0,23,184,117.07319014276536,56.90278736198093,227.88971487607415,4.469790189944431,110.02828746647872,174.51260074094392,ok
109.0,23,184,117.91575278420382,58.15531304801243,229.8224054005519,4.501523014696304,110.82179644950313,175.47745490186318,ok
110.0,23,184,118.76138450486123,59.29129512359782,231.74689032785366,4.533363527994421,111.6171270366591,176.44451936620712,ok
111.0,23,184,119.60883742071152,59.488784446112504,233.65367151654925,4.565256110843498,112.41426771625086,177.41384167104246,ok
112.0,23,184,120.45268989858553,59.003688022349706,235.48248217969888,4.59700766696949,113.2133271570081,178.38543555346521,ok
113.0,23,184,121.29785769825769,58.52575978278742,237.29732131856508,4.628798931816383,114.01459611846957,179.35927940847344,ok
114.0,23,184,122.1413940888133,58.602695882945454,239.1293785614407,4.660548703824581,114.817591141022,180.33535200779897,ok
115.0,23,184,122.98635930304648,58.86908539215915,241.02755447061674,4.692349070893882,115.62231376697856,181.3136324926927,ok
116.0,23,184,123.82906762740775,58.329023402304074,240.61466654676357,4.724080408186518,116.42875737459725,182.29409895705388,ok
117.0,23,184,124.67456961539676,58.508337377436874,239.91588682765672,4.755923851102429,117.23691505925923,183.27673226158026,ok
118.0,23,184,125.52361328874619,58.740597618901575,239.92918149452615,4.787896666991738,118.046780053955,184.26171947767682,ok
119.0,23,184,126.37598385130023,59.04205612655164,241.03993763522857,4.819992014003849,118.8583457311275,185.2487658155587,ok
120.0,23,184,127.23158761006029,59.959969186631724,242.57548565860898,4.852207757225849,119.67160560397137,186.2377599659107,ok
