host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
0.47539,1777218961.722779,36,,BS2DCE,,cal_roto,5,A,ok,ok,3315,3315,0,0,75,75
0.499049,1777218961.746438,36,,BS2DCE,,cal_roto,5,B,ok,ok,2968,2968,0,0,100,100
0.499123,1777218961.746512,36,,BS2DCE,,cal_roto,5,C,ok,ok,2666,2666,0,0,75,75
0.501712,1777218961.749101,36,,BS2DCE,,cal_roto,5,D,ok,ok,2990,2990,0,0,100,100
0.501787,1777218961.749176,36,,BS2DCE,,cal_roto,5,E,ok,ok,3010,3010,0,0,75,75
0.504086,1777218961.751475,36,,BS2DCE,,cal_roto,5,F,ok,ok,2808,2808,0,0,100,100
0.520407,1777218961.767796,36,,BS2DCE,,cal_roto,5,G,ok,ok,2560,2560,0,0,50,50
0.759497,1777218962.006886,37,,BS2DCE,,cal_roto,5,A,ok,ok,2926,2926,0,0,80,80
0.777141,1777218962.02453,37,,BS2DCE,,cal_roto,5,B,reject,raw_outlier,2382,2968,0,0,80,80
0.777217,1777218962.024606,37,,BS2DCE,,cal_roto,5,C,ok,ok,3060,3060,0,0,80,80
0.780143,1777218962.027532,37,,BS2DCE,,cal_roto,5,D,reject,raw_outlier,3665,2990,0,0,80,80
0.780221,1777218962.02761,37,,BS2DCE,,cal_roto,5,E,ok,ok,2826,2826,0,0,80,80
0.783907,1777218962.031296,37,,BS2DCE,,cal_roto,5,F,ok,ok,2524,2524,0,0,100,100
0.805362,1777218962.052751,37,,BS2DCE,,cal_roto,5,G,ok,ok,2947,2947,0,0,60,60
1.24616,1777218962.493549,38,,BS2DCE,,cal_roto,5,A,ok,ok,2606,2606,0,0,83,83
1.246237,1777218962.493626,38,,BS2DCE,,cal_roto,5,B,timeout,rx_timeout,0,2968,0,0,66,66
1.26271,1777218962.510099,38,,BS2DCE,,cal_roto,5,C,ok,ok,3019,3019,0,0,83,83
1.262791,1777218962.51018,38,,BS2DCE,,cal_roto,5,D,ok,ok,3348,3348,0,0,83,83
1.265462,1777218962.512851,38,,BS2DCE,,cal_roto,5,E,ok,ok,3162,3162,0,0,83,83
1.265535,1777218962.512924,38,,BS2DCE,,cal_roto,5,F,ok,ok,2438,2438,0,0,100,100
1.270694,1777218962.518083,38,,BS2DCE,,cal_roto,5,G,ok,ok,3265,3265,0,0,66,66
1.420776,1777218962.668165,38,,BS2DCE,,cal_roto,5,H,ok,ok,3440,3440,0,0,100,100
1.44375,1777218962.691139,39,,BS2DCE,,cal_roto,5,A,ok,ok,2364,2364,0,0,85,85
1.446129,1777218962.693518,39,,BS2DCE,,cal_roto,5,B,ok,ok,2742,2742,0,0,71,71
1.446205,1777218962.693594,39,,BS2DCE,,cal_roto,5,C,ok,ok,3117,3117,0,0,85,85
1.44942,1777218962.696809,39,,BS2DCE,,cal_roto,5,D,timeout,rx_timeout,0,3348,0,0,71,71
1.449507,1777218962.696896,39,,BS2DCE,,cal_roto,5,E,reject,raw_outlier,2535,3162,0,0,71,71
1.473209,1777218962.720598,39,,BS2DCE,,cal_roto,5,F,ok,ok,2292,2292,0,0,100,100
1.605092,1777218962.852481,40,,BS2DCE,,cal_roto,5,A,ok,ok,2376,2376,0,0,87,87
1.607225,1777218962.854614,40,,BS2DCE,,cal_roto,5,B,timeout,rx_timeout,0,2742,0,0,62,62
1.622373,1777218962.869762,40,,BS2DCE,,cal_roto,5,C,ok,ok,3168,3168,0,0,87,87
1.625399,1777218962.872788,40,,BS2DCE,,cal_roto,5,D,timeout,rx_timeout,0,3348,0,0,62,62
1.625485,1777218962.872874,40,,BS2DCE,,cal_roto,5,E,reject,raw_outlier,2491,3162,0,0,62,62
1.627855,1777218962.875244,40,,BS2DCE,,cal_roto,5,F,ok,ok,2583,2583,0,0,100,100
1.627974,1777218962.875363,40,,BS2DCE,,cal_roto,5,G,ok,ok,3411,3411,0,0,75,75
1.861323,1777218963.108712,41,,BS2DCE,,cal_roto,5,A,ok,ok,2488,2488,0,0,88,88
1.8614,1777218963.108789,41,,BS2DCE,,cal_roto,5,B,ok,ok,2638,2638,0,0,66,66
1.863305,1777218963.110694,41,,BS2DCE,,cal_roto,5,C,ok,ok,3163,3163,0,0,88,88
1.887078,1777218963.134467,41,,BS2DCE,,cal_roto,5,D,reject,raw_outlier,2890,3348,0,0,55,55
1.887154,1777218963.134543,41,,BS2DCE,,cal_roto,5,E,reject,raw_outlier,2575,3162,0,0,55,55
1.889871,1777218963.13726,41,,BS2DCE,,cal_roto,5,F,ok,ok,2853,2853,0,0,100,100
1.889979,1777218963.137368,41,,BS2DCE,,cal_roto,5,G,ok,ok,3322,3322,0,0,77,77
1.891856,1777218963.139245,41,,BS2DCE,,cal_roto,5,H,ok,ok,3017,3017,0,0,88,88
2.350092,1777218963.597481,42,,BS2DCE,,cal_roto,5,A,ok,ok,2741,2741,0,0,90,90
2.373204,1777218963.620593,42,,BS2DCE,,cal_roto,5,B,ok,ok,2730,2730,0,0,70,70
2.373272,1777218963.620661,42,,BS2DCE,,cal_roto,5,C,ok,ok,3047,3047,0,0,90,90
2.376223,1777218963.623612,42,,BS2DCE,,cal_roto,5,D,reject,raw_outlier,2668,3348,0,0,50,50
2.376278,1777218963.623667,42,,BS2DCE,,cal_roto,5,E,ok,ok,2840,2840,0,0,60,60
2.379071,1777218963.62646,42,,BS2DCE,,cal_roto,5,F,ok,ok,2966,2966,0,0,100,100
2.379138,1777218963.626527,42,,BS2DCE,,cal_roto,5,G,ok,ok,3137,3137,0,0,80,80
2.582627,1777218963.830016,43,,BS2DCE,,cal_roto,5,A,ok,ok,3124,3124,0,0,90,90
2.606614,1777218963.854003,43,,BS2DCE,,cal_roto,5,B,reject,raw_outlier,3194,2730,0,0,63,63
2.606696,1777218963.854085,43,,BS2DCE,,cal_roto,5,C,timeout,rx_timeout,0,3047,0,0,81,81
2.609487,1777218963.856876,43,,BS2DCE,,cal_roto,5,D,reject,raw_outlier,2542,3348,0,0,45,45
2.609552,1777218963.856941,43,,BS2DCE,,cal_roto,5,E,ok,ok,2845,2845,0,0,63,63
2.612032,1777218963.859421,43,,BS2DCE,,cal_roto,5,F,timeout,rx_timeout,0,2966,0,0,90,90
2.628321,1777218963.87571,43,,BS2DCE,,cal_roto,5,G,ok,ok,2870,2870,0,0,81,81
2.757351,1777218964.00474,44,,BS2DCE,,cal_roto,5,A,ok,ok,2865,2865,0,0,91,91
2.759948,1777218964.007337,44,,BS2DCE,,cal_roto,5,C,ok,ok,2807,2807,0,0,83,83
2.760059,1777218964.007448,44,,BS2DCE,,cal_roto,5,F,ok,ok,3714,3714,0,0,91,91
