host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
0.4693,1777218961.716689,35,,BS2DCE,,0,ok,3315,3315,75,3,1
0.473241,1777218961.72063,35,,BS2DCE,,1,ok,2968,2968,100,4,0
0.473241,1777218961.72063,35,,BS2DCE,,2,ok,2666,2666,75,3,1
0.473241,1777218961.72063,35,,BS2DCE,,3,ok,2990,2990,100,4,0
0.473348,1777218961.720737,35,,BS2DCE,,4,ok,3010,3010,75,3,1
0.473348,1777218961.720737,35,,BS2DCE,,5,ok,2808,2808,100,4,0
0.473348,1777218961.720737,35,,BS2DCE,,6,ok,2560,2560,50,2,2
0.755719,1777218962.003108,36,,BS2DCE,,0,ok,2926,2926,80,4,1
0.755719,1777218962.003108,36,,BS2DCE,,1,reject,2382,2968,80,4,1
0.755813,1777218962.003202,36,,BS2DCE,,2,ok,3060,3060,80,4,1
0.755813,1777218962.003202,36,,BS2DCE,,3,reject,3665,2990,80,4,1
0.755813,1777218962.003202,36,,BS2DCE,,4,ok,2826,2826,80,4,1
0.759404,1777218962.006793,36,,BS2DCE,,5,ok,2524,2524,100,5,0
0.759404,1777218962.006793,36,,BS2DCE,,6,ok,2947,2947,60,3,2
0.759404,1777218962.006793,36,,BS2DCE,,7,ok,3342,3342,100,5,0
1.243365,1777218962.490754,37,,BS2DCE,,0,ok,2606,2606,83,5,1
1.243365,1777218962.490754,37,,BS2DCE,,1,timeout,0,2968,66,4,2
1.243365,1777218962.490754,37,,BS2DCE,,2,ok,3019,3019,83,5,1
1.243455,1777218962.490844,37,,BS2DCE,,3,ok,3348,3348,83,5,1
1.243455,1777218962.490844,37,,BS2DCE,,4,ok,3162,3162,83,5,1
1.243455,1777218962.490844,37,,BS2DCE,,5,ok,2438,2438,100,6,0
1.424728,1777218962.672117,38,,BS2DCE,,0,ok,2364,2364,85,6,1
1.424802,1777218962.672191,38,,BS2DCE,,1,ok,2742,2742,71,5,2
1.424802,1777218962.672191,38,,BS2DCE,,2,ok,3117,3117,85,6,1
1.424802,1777218962.672191,38,,BS2DCE,,3,timeout,0,3348,71,5,2
1.443647,1777218962.691036,38,,BS2DCE,,4,reject,2535,3162,71,5,2
1.443647,1777218962.691036,38,,BS2DCE,,5,ok,2292,2292,100,7,0
1.443647,1777218962.691036,38,,BS2DCE,,6,ok,3150,3150,71,5,2
1.549689,1777218962.797078,39,,BS2DCE,,0,ok,2376,2376,87,7,1
1.549689,1777218962.797078,39,,BS2DCE,,1,timeout,0,2742,62,5,3
1.603257,1777218962.850646,39,,BS2DCE,,2,ok,3168,3168,87,7,1
1.603257,1777218962.850646,39,,BS2DCE,,3,timeout,0,3348,62,5,3
1.603257,1777218962.850646,39,,BS2DCE,,4,reject,2491,3162,62,5,3
1.604976,1777218962.852365,39,,BS2DCE,,5,ok,2583,2583,100,8,0
1.604976,1777218962.852365,39,,BS2DCE,,6,ok,3411,3411,75,6,2
1.604976,1777218962.852365,39,,BS2DCE,,7,ok,3270,3270,87,7,1
1.858611,1777218963.106,40,,BS2DCE,,0,ok,2488,2488,88,8,1
1.858611,1777218963.106,40,,BS2DCE,,1,ok,2638,2638,66,6,3
1.858611,1777218963.106,40,,BS2DCE,,2,ok,3163,3163,88,8,1
1.858725,1777218963.106114,40,,BS2DCE,,3,reject,2890,3348,55,5,4
1.858725,1777218963.106114,40,,BS2DCE,,4,reject,2575,3162,55,5,4
1.858725,1777218963.106114,40,,BS2DCE,,5,ok,2853,2853,100,9,0
2.343862,1777218963.591251,41,,BS2DCE,,0,ok,2741,2741,90,9,1
2.348139,1777218963.595528,41,,BS2DCE,,1,ok,2730,2730,70,7,3
2.348139,1777218963.595528,41,,BS2DCE,,2,ok,3047,3047,90,9,1
2.348139,1777218963.595528,41,,BS2DCE,,3,reject,2668,3348,50,5,5
2.348238,1777218963.595627,41,,BS2DCE,,4,ok,2840,2840,60,6,4
2.348238,1777218963.595627,41,,BS2DCE,,5,ok,2966,2966,100,10,0
2.348238,1777218963.595627,41,,BS2DCE,,6,ok,3137,3137,80,8,2
2.578085,1777218963.825474,42,,BS2DCE,,0,ok,3124,3124,90,10,1
2.578085,1777218963.825474,42,,BS2DCE,,1,reject,3194,2730,63,7,4
2.578293,1777218963.825682,42,,BS2DCE,,2,timeout,0,3047,81,9,2
2.578293,1777218963.825682,42,,BS2DCE,,3,reject,2542,3348,45,5,6
2.578293,1777218963.825682,42,,BS2DCE,,4,ok,2845,2845,63,7,4
2.582421,1777218963.82981,42,,BS2DCE,,5,timeout,0,2966,90,10,1
2.582421,1777218963.82981,42,,BS2DCE,,6,ok,2870,2870,81,9,2
2.582421,1777218963.82981,42,,BS2DCE,,7,ok,2617,2617,90,10,1
2.757271,1777218964.00466,43,,BS2DCE,,0,ok,2865,2865,91,11,1
2.757271,1777218964.00466,43,,BS2DCE,,2,ok,2807,2807,83,10,2
2.757271,1777218964.00466,43,,BS2DCE,,5,ok,3714,3714,91,11,1
2.966299,1777218964.213688,44,,BS2DCE,,0,ok,2986,2986,92,12,1
2.966299,1777218964.213688,44,,BS2DCE,,2,ok,2884,2884,84,11,2
3.146563,1777218964.393952,45,,BS2DCE,,2,ok,2895,2895,85,12,2
3.150186,1777218964.397575,45,,BS2DCE,,0,ok,2935,2935,92,13,1
3.150186,1777218964.397575,45,,BS2DCE,,5,ok,2886,2886,92,13,1
3.150186,1777218964.397575,45,,BS2DCE,,7,ok,2863,2863,92,13,1
3.27414,1777218964.521529,46,,BS2DCE,,0,ok,3018,3018,93,14,1
3.27414,1777218964.521529,46,,BS2DCE,,2,ok,2813,2813,86,13,2
3.27414,1777218964.521529,46,,BS2DCE,,5,ok,2938,2938,93,14,1
3.47691,1777218964.724299,47,,BS2DCE,,0,timeout,0,3018,87,14,2
3.47691,1777218964.724299,47,,BS2DCE,,2,timeout,0,2813,81,13,3
3.686755,1777218964.934144,48,,BS2DCE,,0,ok,3277,3277,88,15,2
3.83726,1777218965.084649,48,,BS2DCE,,2,ok,2594,2594,82,14,3
3.83726,1777218965.084649,48,,BS2DCE,,5,ok,2826,2826,94,16,1
3.83726,1777218965.084649,48,,BS2DCE,,7,ok,2889,2889,94,16,1
3.869287,1777218965.116676,49,,BS2DCE,,0,ok,3280,3280,88,16,2
3.869287,1777218965.116676,49,,BS2DCE,,2,ok,2691,2691,83,15,3
3.869287,1777218965.116676,49,,BS2DCE,,7,ok,2977,2977,94,17,1
4.069289,1777218965.316678,50,,BS2DCE,,0,ok,3290,3290,89,17,2
4.069289,1777218965.316678,50,,BS2DCE,,2,ok,2831,2831,84,16,3
4.355779,1777218965.603168,51,,BS2DCE,,0,ok,3560,3560,90,18,2
4.355847,1777218965.603236,51,,BS2DCE,,2,ok,3300,3300,85,17,3
4.355847,1777218965.603236,51,,BS2DCE,,5,ok,2245,2245,95,19,1
4.355847,1777218965.603236,51,,BS2DCE,,7,ok,3164,3164,95,19,1
4.505457,1777218965.752846,52,,BS2DCE,,0,ok,3028,3028,90,19,2
4.505457,1777218965.752846,52,,BS2DCE,,2,timeout,0,3300,80,17,4
4.505457,1777218965.752846,52,,BS2DCE,,5,ok,2191,2191,95,20,1
