host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
2.785796,1777218964.033185,44,,BS2DCE,,cal_roto,5,89,"A,C,F,H","ok,ok,ok,ok","91,83,91,91"
2.988944,1777218964.236333,45,,BS2DCE,,cal_roto,5,90,"C,A,F,H","ok,ok,ok,ok","84,92,92,92"
3.170556,1777218964.417945,46,,BS2DCE,,cal_roto,5,90,"C,A,F,H","ok,ok,ok,ok","85,92,92,92"
3.429106,1777218964.676495,47,,BS2DCE,,cal_roto,5,91,"A,C,F,H","ok,ok,ok,ok","93,86,93,93"
3.60239,1777218964.849779,48,,BS2DCE,,cal_roto,5,88,"A,C,F,H","timeout,timeout,ok,ok","87,81,93,93"
3.866726,1777218965.114115,49,,BS2DCE,,cal_roto,5,89,"A,C,F,H","ok,ok,ok,ok","88,82,94,94"
4.021421,1777218965.26881,50,,BS2DCE,,cal_roto,5,89,"A,C,H,F","ok,ok,ok,ok","88,83,94,94"
4.23107,1777218965.478459,51,,BS2DCE,,cal_roto,5,90,"A,C,H,F","ok,ok,ok,ok","89,84,94,94"
4.377791,1777218965.62518,52,,BS2DCE,,cal_roto,5,91,"A,C,F,H","ok,ok,ok,ok","90,85,95,95"
4.534152,1777218965.781541,53,,BS2DCE,,cal_roto,5,90,"C,A,F,H","timeout,ok,ok,ok","80,90,95,95"
4.713237,1777218965.960626,54,,BS2DCE,,cal_roto,5,90,"C,A,F,H","ok,ok,ok,ok","81,90,95,95"
4.740949,1777218965.988338,55,,BS2DCE,,cal_roto,5,89,"A,C,F,H","timeout,ok,ok,ok","86,82,95,95"
4.824125,1777218966.071514,56,,BS2DCE,,cal_roto,5,90,"A,C,F,H","ok,ok,ok,ok","87,83,95,95"
4.916449,1777218966.163838,57,,BS2DCE,,cal_roto,5,90,"A,C,F,H","ok,ok,timeout,ok","88,84,92,96"
5.045385,1777218966.292774,58,,BS2DCE,,cal_roto,5,90,"A,C,H,F","ok,ok,ok,ok","88,84,96,92"
5.178974,1777218966.426363,59,,BS2DCE,,cal_roto,5,90,"A,C,H,F","ok,ok,ok,ok","88,85,96,92"
5.386998,1777218966.634387,60,,BS2DCE,,cal_roto,5,89,"A,C,F,H","timeout,ok,ok,ok","85,85,92,96"
5.668222,1777218966.915611,61,,BS2DCE,,cal_roto,5,90,"C,A,F,H","ok,ok,ok,ok","86,86,93,96"
5.815001,1777218967.06239,62,,BS2DCE,,cal_roto,5,89,"C,A,F,H","ok,timeout,ok,ok","86,83,93,96"
6.000699,1777218967.248088,63,,BS2DCE,,cal_roto,5,89,"A,C,F,H","ok,ok,ok,timeout","83,87,93,93"
6.125744,1777218967.373133,64,,BS2DCE,,cal_roto,5,88,"A,C,F,H","ok,timeout,ok,ok","84,84,93,93"
6.258853,1777218967.506242,65,,BS2DCE,,cal_roto,5,91,"A,C,F,H","ok,ok,ok,ok","88,88,94,94"
6.385475,1777218967.632864,66,,BS2DCE,,cal_roto,5,91,"A,C,H,F","ok,ok,ok,ok","88,88,94,94"
6.640707,1777218967.888096,67,,BS2DCE,,cal_roto,5,91,"A,C,H,F","ok,ok,ok,ok","89,89,94,94"
6.768604,1777218968.015993,68,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","90,90,95,95"
6.925799,1777218968.173188,69,,BS2DCE,,cal_roto,5,91,"C,A,F,H","ok,ok,timeout,ok","90,90,90,95"
7.055219,1777218968.302608,70,,BS2DCE,,cal_roto,5,91,"C,A,F,H","ok,ok,ok,ok","90,90,90,95"
7.256318,1777218968.503707,71,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","91,91,91,95"
7.44068,1777218968.688069,72,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","91,91,91,95"
7.670246,1777218968.917635,73,,BS2DCE,,cal_roto,5,93,"A,C,F,H","ok,ok,ok,ok","92,92,92,96"
7.848794,1777218969.096183,74,,BS2DCE,,cal_roto,5,93,"A,C,H,F","ok,ok,ok,ok","92,92,96,92"
8.033496,1777218969.280885,75,,BS2DCE,,cal_roto,5,93,"A,C,H,F","ok,ok,ok,ok","92,92,96,92"
8.187916,1777218969.435305,76,,BS2DCE,,cal_roto,5,93,"A,C,F,H","ok,ok,ok,ok","92,92,92,96"
8.393659,1777218969.641048,77,,BS2DCE,,cal_roto,5,92,"C,A,F,H","ok,ok,timeout,ok","93,93,89,96"
8.515855,1777218969.763244,78,,BS2DCE,,cal_roto,5,92,"C,A,F,H","timeout,ok,ok,ok","90,93,90,96"
8.67473,1777218969.922119,79,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","93,90,90,96"
8.806345,1777218970.053734,80,,BS2DCE,,cal_roto,5,91,"A,C,F,H","ok,timeout,ok,ok","93,87,90,96"
9.002914,1777218970.250303,81,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,reject,ok","94,88,88,100"
9.266048,1777218970.513437,82,,BS2DCE,,cal_roto,5,92,"A,C,H,F","ok,ok,ok,ok","94,88,100,88"
9.364266,1777218970.611655,83,,BS2DCE,,cal_roto,5,91,"A,C,H,F","timeout,ok,ok,ok","89,89,100,89"
9.46902,1777218970.716409,84,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","90,90,90,100"
9.648988,1777218970.896377,85,,BS2DCE,,cal_roto,5,92,"C,A,F,H","ok,ok,ok,ok","90,90,90,100"
9.724524,1777218970.971913,86,,BS2DCE,,cal_roto,5,91,"C,A,F,H","timeout,ok,ok,ok","86,90,90,100"
9.858865,1777218971.106254,87,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","91,86,91,100"
9.986438,1777218971.233827,88,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","91,87,91,100"
10.223675,1777218971.471064,89,,BS2DCE,,cal_roto,5,93,"A,C,F,H","ok,ok,ok,ok","92,88,92,100"
10.316694,1777218971.564083,90,,BS2DCE,,cal_roto,5,92,"A,C,H,F","ok,timeout,ok,ok","92,84,100,92"
10.445541,1777218971.69293,91,,BS2DCE,,cal_roto,5,92,"A,C,H,F","ok,ok,ok,ok","92,85,100,92"
10.546794,1777218971.794183,92,,BS2DCE,,cal_roto,5,91,"A,C,F,H","ok,ok,reject,ok","92,85,89,100"
10.676086,1777218971.923475,93,,BS2DCE,,cal_roto,5,92,"C,A,F,H","ok,ok,ok,ok","86,93,89,100"
10.806193,1777218972.053582,94,,BS2DCE,,cal_roto,5,91,"C,A,F,H","timeout,ok,ok,ok","83,93,90,100"
10.961342,1777218972.208731,95,,BS2DCE,,cal_roto,5,91,"A,C,F,H","ok,ok,ok,ok","93,83,90,100"
11.14595,1777218972.393339,96,,BS2DCE,,cal_roto,5,91,"A,C,F,H","ok,ok,ok,ok","93,84,90,100"
11.396702,1777218972.644091,97,,BS2DCE,,cal_roto,5,92,"A,C,F,H","timeout,ok,ok,ok","88,88,94,100"
11.524783,1777218972.772172,98,,BS2DCE,,cal_roto,5,91,"A,C,H,F","ok,ok,timeout,ok","88,88,94,94"
11.65866,1777218972.906049,99,,BS2DCE,,cal_roto,5,91,"A,C,H,F","ok,ok,ok,ok","89,89,94,94"
11.788025,1777218973.035414,100,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","90,90,95,95"
12.041353,1777218973.288742,101,,BS2DCE,,cal_roto,5,92,"C,A,F,H","ok,ok,ok,ok","90,90,95,95"
12.242037,1777218973.489426,102,,BS2DCE,,cal_roto,5,91,"C,A,F,H","timeout,ok,ok,ok","86,90,95,95"
12.457708,1777218973.705097,103,,BS2DCE,,cal_roto,5,91,"A,C,F,H","ok,ok,ok,ok","91,86,95,95"
12.585935,1777218973.833324,104,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","91,87,95,95"
12.88861,1777218974.135999,105,,BS2DCE,,cal_roto,5,93,"A,C,F,H","ok,ok,ok,ok","92,88,96,96"
12.965749,1777218974.213138,106,,BS2DCE,,cal_roto,5,92,"A,C,H,F","ok,timeout,ok,ok","92,84,96,96"
13.06865,1777218974.316039,107,,BS2DCE,,cal_roto,5,92,"A,C,H,F","ok,ok,ok,ok","92,85,96,96"
13.173751,1777218974.42114,108,,BS2DCE,,cal_roto,5,92,"A,C,F,H","ok,ok,ok,ok","92,85,96,96"
13.377508,1777218974.624897,109,,BS2DCE,,cal_roto,5,92,"C,A,F,H","ok,ok,ok,ok","86,93,96,96"
13.607063,1777218974.854452,110,,BS2DCE,,cal_roto,5,92,"C,A,F,H","timeout,ok,ok,ok","83,93,96,96"
13.736717,1777218974.984106,111,,BS2DCE,,cal_roto,5,90,"A,C,F,H","ok,reject,reject,ok","93,80,93,96"
